dz_2011,total,married,single
S01010286,1337,117,1220
S01010287,1229,169,1060
S01010288,1017,122,895
S01010289,245,49,196
S01010290,678,160,518
S01010291,937,145,792
S01010292,1171,210,961
S01010293,720,127,593
S01010294,967,176,791
S01010295,842,123,719
S01010296,703,205,498
S01010297,828,232,596
S01010298,941,209,732
S01010299,531,155,376
S01010300,1325,244,1081
S01010301,482,61,421
S01010302,695,159,536
S01010303,439,111,328
S01010304,681,121,560
S01010305,985,232,753
S01010306,653,132,521
S01010307,797,199,598
S01010308,795,163,632
S01010309,622,173,449
S01010310,640,162,478
S01010311,766,211,555
S01010312,549,144,405
S01010313,997,228,769
S01010314,962,197,765
S01010315,469,119,350
S01010316,486,91,395
S01010317,1185,253,932
S01010318,1417,105,1312
S01010319,664,160,504
S01010320,624,147,477
S01010321,1040,247,793
S01010322,1153,338,815
S01010323,530,98,432
S01010324,877,307,570
S01010325,933,374,559
S01010326,693,141,552
S01010327,638,159,479
S01010328,685,296,389
S01010329,458,190,268
S01010330,606,190,416
S01010331,1177,452,725
S01010332,889,333,556
S01010333,812,271,541
S01010334,865,336,529
S01010335,988,349,639
S01010336,689,171,518
S01010337,834,344,490
S01010338,730,231,499
S01010339,865,346,519
S01010340,695,267,428
S01010341,683,330,353
S01010342,695,328,367
S01010343,843,482,361
S01010344,851,291,560
S01010345,234,122,112
S01010346,949,475,474
S01010347,794,206,588
S01010348,976,484,492
S01010349,985,447,538
S01010350,983,312,671
S01010351,579,205,374
S01010352,683,287,396
S01010353,836,181,655
S01010354,505,149,356
S01010355,899,309,590
S01010356,475,165,310
S01010357,559,151,408
S01010358,802,280,522
S01010359,1104,333,771
S01010360,518,125,393
S01010361,512,139,373
S01010362,908,243,665
S01010363,649,256,393
S01010364,941,567,374
S01010365,1023,504,519
S01010366,1100,497,603
S01010367,1194,490,704
S01010368,815,340,475
S01010369,728,186,542
S01010370,718,196,522
S01010371,1033,246,787
S01010372,840,265,575
S01010373,698,170,528
S01010374,818,253,565
S01010375,857,182,675
S01010376,851,137,714
S01010377,777,114,663
S01010378,865,119,746
S01010379,1183,232,951
S01010380,999,260,739
S01010381,502,78,424
S01010382,855,176,679
S01010383,750,120,630
S01010384,1175,180,995
S01010385,863,188,675
S01010386,825,216,609
S01010387,1122,299,823
S01010388,819,212,607
S01010389,65,15,50
S01010390,1054,175,879
S01010391,972,218,754
S01010392,170,46,124
S01010393,1298,292,1006
S01010394,845,254,591
S01010395,1051,242,809
S01010396,886,203,683
S01010397,776,184,592
S01010398,881,224,657
S01010399,1342,376,966
S01010400,847,325,522
S01010401,707,225,482
S01010402,1049,413,636
S01010403,930,395,535
S01010404,1084,431,653
S01010405,1075,317,758
S01010406,827,213,614
S01010407,1010,221,789
S01010408,577,289,288
S01010409,967,447,520
S01010410,481,170,311
S01010411,1104,750,354
S01010412,904,278,626
S01010413,728,373,355
S01010414,971,492,479
S01010415,1007,345,662
S01010416,504,301,203
S01010417,479,214,265
S01010418,1035,403,632
S01010419,1323,590,733
S01010420,897,557,340
S01010421,703,400,303
S01010422,893,496,397
S01010423,754,216,538
S01010424,628,181,447
S01010425,798,198,600
S01010426,928,252,676
S01010427,908,338,570
S01010428,1315,703,612
S01010429,681,395,286
S01010430,823,242,581
S01010431,796,457,339
S01010432,693,206,487
S01010433,591,165,426
S01010434,664,192,472
S01010435,640,268,372
S01010436,665,168,497
S01010437,458,200,258
S01010438,536,127,409
S01010439,717,184,533
S01010440,981,342,639
S01010441,506,163,343
S01010442,615,134,481
S01010443,652,306,346
S01010444,566,295,271
S01010445,915,290,625
S01010446,726,423,303
S01010447,907,336,571
S01010448,893,449,444
S01010449,899,406,493
S01010450,806,308,498
S01010451,900,330,570
S01010452,760,356,404
S01010453,878,254,624
S01010454,992,447,545
S01010455,861,272,589
S01010456,583,249,334
S01010457,828,315,513
S01010458,728,318,410
S01010459,699,320,379
S01010460,256,104,152
S01010461,901,363,538
S01010462,638,109,529
S01010463,642,316,326
S01010464,566,257,309
S01010465,713,311,402
S01010466,1098,327,771
S01010467,907,332,575
S01010468,839,344,495
S01010469,806,184,622
S01010470,796,316,480
S01010471,832,320,512
S01010472,418,198,220
S01010473,934,310,624
S01010474,956,274,682
S01010475,397,147,250
S01010476,651,231,420
S01010477,787,312,475
S01010478,1197,434,763
S01010479,872,367,505
S01010480,705,310,395
S01010481,615,181,434
S01010482,837,361,476
S01010483,1003,373,630
S01010484,867,352,515
S01010485,790,426,364
S01010486,992,633,359
S01010487,892,439,453
S01010488,1010,359,651
S01010489,1020,355,665
S01010490,634,159,475
S01010491,666,199,467
S01010492,616,136,480
S01010493,599,141,458
S01010494,650,223,427
S01010495,765,184,581
S01010496,1076,279,797
S01010497,454,107,347
S01010498,988,268,720
S01010499,890,230,660
S01010500,643,175,468
S01010501,621,213,408
S01010502,603,233,370
S01010503,745,248,497
S01010504,435,238,197
S01010505,485,264,221
S01010506,661,401,260
S01010507,772,418,354
S01010508,848,455,393
S01010509,965,540,425
S01010510,1227,731,496
S01010511,967,460,507
S01010512,745,417,328
S01010513,659,412,247
S01010514,745,371,374
S01010515,734,413,321
S01010516,532,279,253
S01010517,788,347,441
S01010518,707,362,345
S01010519,675,398,277
S01010520,786,403,383
S01010521,787,385,402
S01010522,544,208,336
S01010523,692,297,395
S01010524,512,292,220
S01010525,569,340,229
S01010526,704,343,361
S01010527,1059,520,539
S01010528,558,335,223
S01010529,676,404,272
S01010530,571,322,249
S01010531,824,471,353
S01010532,739,480,259
S01010533,742,422,320
S01010534,817,466,351
S01010535,453,281,172
S01010536,918,438,480
S01010537,1053,490,563
S01010538,289,121,168
S01010539,726,263,463
S01010540,499,309,190
S01010541,583,351,232
S01010542,720,423,297
S01010543,480,276,204
S01010544,989,565,424
S01010545,497,242,255
S01010546,770,382,388
S01010547,551,317,234
S01010548,318,207,111
S01010549,252,167,85
S01010550,520,305,215
S01010551,554,349,205
S01010552,724,437,287
S01010553,439,272,167
S01010554,612,266,346
S01010555,774,346,428
S01010556,843,388,455
S01010557,605,352,253
S01010558,479,280,199
S01010559,666,390,276
S01010560,536,358,178
S01010561,763,491,272
S01010562,843,497,346
S01010563,656,319,337
S01010564,544,250,294
S01010565,773,444,329
S01010566,594,390,204
S01010567,856,544,312
S01010568,940,553,387
S01010569,852,382,470
S01010570,1210,524,686
S01010571,762,362,400
S01010572,764,352,412
S01010573,561,267,294
S01010574,431,298,133
S01010575,688,468,220
S01010576,675,458,217
S01010577,647,280,367
S01010578,424,246,178
S01010579,622,406,216
S01010580,534,189,345
S01010581,677,360,317
S01010582,311,194,117
S01010583,670,423,247
S01010584,187,86,101
S01010585,172,64,108
S01010586,545,402,143
S01010587,704,450,254
S01010588,482,281,201
S01010589,591,256,335
S01010590,291,188,103
S01010591,97,69,28
S01010592,334,157,177
S01010593,446,272,174
S01010594,164,103,61
S01010595,149,101,48
S01010596,695,420,275
S01010597,255,178,77
S01010598,345,226,119
S01010599,284,167,117
S01010600,713,459,254
S01010601,657,404,253
S01010602,444,225,219
S01010603,678,421,257
S01010604,691,475,216
S01010605,843,558,285
S01010606,806,402,404
S01010607,834,515,319
S01010608,570,249,321
S01010609,452,215,237
S01010610,700,389,311
S01010611,1027,459,568
S01010612,635,376,259
S01010613,666,344,322
S01010614,557,239,318
S01010615,682,271,411
S01010616,1016,551,465
S01010617,832,530,302
S01010618,875,504,371
S01010619,591,196,395
S01010620,342,62,280
S01010621,884,432,452
S01010622,543,195,348
S01010623,613,448,165
S01010624,697,286,411
S01010625,679,421,258
S01010626,855,474,381
S01010627,851,337,514
S01010628,1032,354,678
S01010629,1043,497,546
S01010630,587,261,326
S01010631,629,251,378
S01010632,772,314,458
S01010633,724,327,397
S01010634,527,241,286
S01010635,649,279,370
S01010636,798,387,411
S01010637,747,240,507
S01010638,799,350,449
S01010639,940,311,629
S01010640,663,227,436
S01010641,907,220,687
S01010642,752,243,509
S01010643,481,136,345
S01010644,587,128,459
S01010645,633,340,293
S01010646,665,425,240
S01010647,592,304,288
S01010648,816,385,431
S01010649,616,333,283
S01010650,521,213,308
S01010651,604,296,308
S01010652,581,322,259
S01010653,637,324,313
S01010654,668,287,381
S01010655,695,418,277
S01010656,497,287,210
S01010657,612,394,218
S01010658,803,399,404
S01010659,533,352,181
S01010660,564,301,263
S01010661,615,310,305
S01010662,561,363,198
S01010663,879,556,323
S01010664,466,314,152
S01010665,690,386,304
S01010666,871,496,375
S01010667,522,322,200
S01010668,905,549,356
S01010669,478,279,199
S01010670,722,402,320
S01010671,611,372,239
S01010672,1110,566,544
S01010673,897,441,456
S01010674,905,460,445
S01010675,720,409,311
S01010676,852,445,407
S01010677,385,247,138
S01010678,714,401,313
S01010679,1215,600,615
S01010680,621,296,325
S01010681,743,361,382
S01010682,865,485,380
S01010683,732,378,354
S01010684,846,508,338
S01010685,609,354,255
S01010686,520,292,228
S01010687,834,470,364
S01010688,682,367,315
S01010689,858,508,350
S01010690,707,355,352
S01010691,658,381,277
S01010692,474,217,257
S01010693,329,197,132
S01010694,668,361,307
S01010695,553,311,242
S01010696,768,416,352
S01010697,813,469,344
S01010698,534,296,238
S01010699,419,241,178
S01010700,473,304,169
S01010701,937,510,427
S01010702,833,479,354
S01010703,668,476,192
S01010704,886,505,381
S01010705,813,479,334
S01010706,455,236,219
S01010707,534,357,177
S01010708,832,477,355
S01010709,706,436,270
S01010710,725,375,350
S01010711,515,351,164
S01010712,563,289,274
S01010713,792,391,401
S01010714,678,279,399
S01010715,683,329,354
S01010716,689,307,382
S01010717,865,537,328
S01010718,662,356,306
S01010719,692,402,290
S01010720,674,419,255
S01010721,637,356,281
S01010722,861,488,373
S01010723,750,487,263
S01010724,599,384,215
S01010725,617,398,219
S01010726,866,559,307
S01010727,503,341,162
S01010728,591,397,194
S01010729,654,399,255
S01010730,622,365,257
S01010731,701,375,326
S01010732,655,311,344
S01010733,697,296,401
S01010734,684,300,384
S01010735,641,305,336
S01010736,319,219,100
S01010737,673,334,339
S01010738,782,444,338
S01010739,590,321,269
S01010740,575,226,349
S01010741,562,321,241
S01010742,643,337,306
S01010743,689,327,362
S01010744,905,486,419
S01010745,560,240,320
S01010746,706,430,276
S01010747,795,396,399
S01010748,423,244,179
S01010749,540,342,198
S01010750,508,325,183
S01010751,844,457,387
S01010752,797,419,378
S01010753,877,469,408
S01010754,759,398,361
S01010755,706,330,376
S01010756,712,453,259
S01010757,700,375,325
S01010758,464,270,194
S01010759,527,262,265
S01010760,644,385,259
S01010761,430,263,167
S01010762,500,286,214
S01010763,757,378,379
S01010764,460,269,191
S01010765,949,530,419
S01010766,610,352,258
S01010767,463,228,235
S01010768,591,330,261
S01010769,380,241,139
S01010770,711,397,314
S01010771,858,460,398
S01010772,663,316,347
S01010773,542,301,241
S01010774,1004,533,471
S01010775,444,276,168
S01010776,694,321,373
S01010777,490,193,297
S01010778,600,234,366
S01010779,672,318,354
S01010780,533,294,239
S01010781,725,394,331
S01010782,558,282,276
S01010783,737,363,374
S01010784,959,477,482
S01010785,688,434,254
S01010786,417,237,180
S01010787,666,408,258
S01010788,483,288,195
S01010789,648,387,261
S01010790,621,383,238
S01010791,751,473,278
S01010792,861,471,390
S01010793,412,266,146
S01010794,286,163,123
S01010795,981,572,409
S01010796,999,599,400
S01010797,435,267,168
S01010798,532,316,216
S01010799,848,396,452
S01010800,736,368,368
S01010801,720,385,335
S01010802,523,300,223
S01010803,460,200,260
S01010804,657,381,276
S01010805,1000,586,414
S01010806,709,298,411
S01010807,444,274,170
S01010808,443,306,137
S01010809,634,367,267
S01010810,430,184,246
S01010811,772,462,310
S01010812,418,218,200
S01010813,717,393,324
S01010814,611,351,260
S01010815,526,299,227
S01010816,638,397,241
S01010817,1001,678,323
S01010818,1085,603,482
S01010819,766,453,313
S01010820,992,539,453
S01010821,706,491,215
S01010822,452,210,242
S01010823,460,164,296
S01010824,451,339,112
S01010825,775,422,353
S01010826,591,376,215
S01010827,541,353,188
S01010828,858,600,258
S01010829,645,384,261
S01010830,464,300,164
S01010831,233,186,47
S01010832,588,360,228
S01010833,717,490,227
S01010834,1091,731,360
S01010835,657,443,214
S01010836,835,430,405
S01010837,787,474,313
S01010838,919,485,434
S01010839,759,420,339
S01010840,589,249,340
S01010841,979,388,591
S01010842,899,252,647
S01010843,686,271,415
S01010844,724,423,301
S01010845,526,333,193
S01010846,751,376,375
S01010847,663,434,229
S01010848,803,317,486
S01010849,764,334,430
S01010850,731,305,426
S01010851,777,343,434
S01010852,752,366,386
S01010853,899,459,440
S01010854,476,183,293
S01010855,457,225,232
S01010856,745,344,401
S01010857,697,411,286
S01010858,921,424,497
S01010859,745,335,410
S01010860,729,376,353
S01010861,774,291,483
S01010862,555,192,363
S01010863,747,398,349
S01010864,554,379,175
S01010865,616,369,247
S01010866,819,455,364
S01010867,702,390,312
S01010868,743,374,369
S01010869,961,623,338
S01010870,676,315,361
S01010871,662,301,361
S01010872,700,290,410
S01010873,702,216,486
S01010874,745,417,328
S01010875,516,246,270
S01010876,582,218,364
S01010877,1074,454,620
S01010878,1091,486,605
S01010879,878,476,402
S01010880,524,229,295
S01010881,719,391,328
S01010882,754,372,382
S01010883,880,500,380
S01010884,1027,443,584
S01010885,1167,388,779
S01010886,628,232,396
S01010887,551,216,335
S01010888,882,373,509
S01010889,755,227,528
S01010890,811,234,577
S01010891,514,109,405
S01010892,696,212,484
S01010893,650,214,436
S01010894,400,119,281
S01010895,484,188,296
S01010896,915,352,563
S01010897,534,181,353
S01010898,966,421,545
S01010899,566,343,223
S01010900,772,382,390
S01010901,388,129,259
S01010902,786,378,408
S01010903,611,237,374
S01010904,451,167,284
S01010905,364,153,211
S01010906,612,234,378
S01010907,74,42,32
S01010908,544,266,278
S01010909,823,414,409
S01010910,642,224,418
S01010911,792,265,527
S01010912,715,227,488
S01010913,542,285,257
S01010914,862,420,442
S01010915,822,467,355
S01010916,679,262,417
S01010917,708,289,419
S01010918,1099,528,571
S01010919,771,367,404
S01010920,556,187,369
S01010921,670,298,372
S01010922,802,369,433
S01010923,990,462,528
S01010924,621,318,303
S01010925,687,331,356
S01010926,826,469,357
S01010927,774,359,415
S01010928,677,303,374
S01010929,810,348,462
S01010930,511,329,182
S01010931,379,219,160
S01010932,835,398,437
S01010933,294,159,135
S01010934,853,490,363
S01010935,684,419,265
S01010936,575,241,334
S01010937,668,425,243
S01010938,766,337,429
S01010939,620,394,226
S01010940,591,423,168
S01010941,1079,749,330
S01010942,582,419,163
S01010943,677,320,357
S01010944,720,305,415
S01010945,478,271,207
S01010946,895,454,441
S01010947,667,345,322
S01010948,575,310,265
S01010949,923,589,334
S01010950,718,409,309
S01010951,606,362,244
S01010952,615,365,250
S01010953,567,315,252
S01010954,737,416,321
S01010955,621,326,295
S01010956,670,388,282
S01010957,499,347,152
S01010958,539,353,186
S01010959,565,258,307
S01010960,1047,538,509
S01010961,953,506,447
S01010962,609,265,344
S01010963,800,486,314
S01010964,471,321,150
S01010965,856,407,449
S01010966,742,404,338
S01010967,731,362,369
S01010968,765,437,328
S01010969,731,382,349
S01010970,1246,637,609
S01010971,1457,898,559
S01010972,558,305,253
S01010973,531,331,200
S01010974,932,511,421
S01010975,508,262,246
S01010976,630,343,287
S01010977,593,366,227
S01010978,735,368,367
S01010979,686,330,356
S01010980,699,358,341
S01010981,653,336,317
S01010982,1299,712,587
S01010983,1041,591,450
S01010984,963,624,339
S01010985,684,365,319
S01010986,320,205,115
S01010987,306,223,83
S01010988,421,334,87
S01010989,269,176,93
S01010990,601,365,236
S01010991,575,362,213
S01010992,389,225,164
S01010993,557,356,201
S01010994,1040,674,366
S01010995,772,501,271
S01010996,650,400,250
S01010997,868,597,271
S01010998,795,524,271
S01010999,661,423,238
S01011000,1028,541,487
S01011001,580,337,243
S01011002,628,307,321
S01011003,679,356,323
S01011004,676,403,273
S01011005,659,343,316
S01011006,490,314,176
S01011007,760,427,333
S01011008,795,447,348
S01011009,563,305,258
S01011010,827,304,523
S01011011,709,237,472
S01011012,938,421,517
S01011013,780,450,330
S01011014,793,425,368
S01011015,479,299,180
S01011016,300,183,117
S01011017,660,443,217
S01011018,1193,704,489
S01011019,744,468,276
S01011020,306,181,125
S01011021,675,352,323
S01011022,586,287,299
S01011023,684,306,378
S01011024,956,429,527
S01011025,596,297,299
S01011026,462,246,216
S01011027,861,379,482
S01011028,673,373,300
S01011029,633,330,303
S01011030,748,448,300
S01011031,593,327,266
S01011032,758,406,352
S01011033,552,302,250
S01011034,630,330,300
S01011035,493,275,218
S01011036,715,392,323
S01011037,714,358,356
S01011038,791,377,414
S01011039,707,348,359
S01011040,768,392,376
S01011041,527,260,267
S01011042,557,349,208
S01011043,826,469,357
S01011044,653,340,313
S01011045,601,352,249
S01011046,503,316,187
S01011047,809,552,257
S01011048,909,554,355
S01011049,666,388,278
S01011050,666,435,231
S01011051,699,417,282
S01011052,842,488,354
S01011053,543,293,250
S01011054,506,303,203
S01011055,432,276,156
S01011056,463,281,182
S01011057,546,318,228
S01011058,427,303,124
S01011059,539,337,202
S01011060,1008,558,450
S01011061,843,445,398
S01011062,1114,608,506
S01011063,862,455,407
S01011064,1057,598,459
S01011065,685,410,275
S01011066,532,327,205
S01011067,817,440,377
S01011068,610,330,280
S01011069,528,307,221
S01011070,664,418,246
S01011071,746,471,275
S01011072,649,395,254
S01011073,548,333,215
S01011074,527,325,202
S01011075,751,385,366
S01011076,930,501,429
S01011077,802,381,421
S01011078,814,527,287
S01011079,1007,571,436
S01011080,931,539,392
S01011081,692,404,288
S01011082,667,307,360
S01011083,851,515,336
S01011084,625,419,206
S01011085,681,433,248
S01011086,523,349,174
S01011087,718,428,290
S01011088,918,521,397
S01011089,740,473,267
S01011090,567,380,187
S01011091,533,356,177
S01011092,253,206,47
S01011093,696,482,214
S01011094,423,249,174
S01011095,738,471,267
S01011096,900,278,622
S01011097,570,391,179
S01011098,749,466,283
S01011099,674,325,349
S01011100,465,293,172
S01011101,630,320,310
S01011102,633,245,388
S01011103,686,280,406
S01011104,619,295,324
S01011105,666,322,344
S01011106,528,413,115
S01011107,233,143,90
S01011108,570,300,270
S01011109,676,398,278
S01011110,773,368,405
S01011111,915,424,491
S01011112,134,90,44
S01011113,909,534,375
S01011114,927,601,326
S01011115,765,360,405
S01011116,721,456,265
S01011117,760,409,351
S01011118,722,455,267
S01011119,693,436,257
S01011120,915,663,252
S01011121,599,200,399
S01011122,651,322,329
S01011123,990,551,439
S01011124,312,173,139
S01011125,332,147,185
S01011126,596,378,218
S01011127,318,286,32
S01011128,895,504,391
S01011129,688,487,201
S01011130,628,317,311
S01011131,579,320,259
S01011132,657,400,257
S01011133,493,249,244
S01011134,713,346,367
S01011135,840,452,388
S01011136,483,261,222
S01011137,469,254,215
S01011138,405,234,171
S01011139,565,372,193
S01011140,431,226,205
S01011141,1257,494,763
S01011142,1383,465,918
S01011143,943,626,317
S01011144,682,393,289
S01011145,680,441,239
S01011146,496,313,183
S01011147,964,551,413
S01011148,578,341,237
S01011149,665,271,394
S01011150,1008,642,366
S01011151,639,401,238
S01011152,767,364,403
S01011153,729,370,359
S01011154,554,185,369
S01011155,625,310,315
S01011156,782,469,313
S01011157,606,400,206
S01011158,527,367,160
S01011159,525,240,285
S01011160,703,430,273
S01011161,504,258,246
S01011162,579,316,263
S01011163,831,435,396
S01011164,546,327,219
S01011165,730,357,373
S01011166,558,371,187
S01011167,849,533,316
S01011168,662,434,228
S01011169,183,108,75
S01011170,634,400,234
S01011171,865,501,364
S01011172,643,334,309
S01011173,736,413,323
S01011174,858,420,438
S01011175,692,352,340
S01011176,631,367,264
S01011177,929,470,459
S01011178,600,414,186
S01011179,551,285,266
S01011180,699,330,369
S01011181,547,321,226
S01011182,416,274,142
S01011183,615,395,220
S01011184,603,424,179
S01011185,682,450,232
S01011186,993,543,450
S01011187,769,514,255
S01011188,921,503,418
S01011189,702,368,334
S01011190,785,404,381
S01011191,648,334,314
S01011192,740,417,323
S01011193,766,378,388
S01011194,562,262,300
S01011195,784,397,387
S01011196,851,375,476
S01011197,701,339,362
S01011198,602,282,320
S01011199,620,311,309
S01011200,761,432,329
S01011201,496,277,219
S01011202,807,459,348
S01011203,1033,577,456
S01011204,483,328,155
S01011205,158,111,47
S01011206,480,312,168
S01011207,809,481,328
S01011208,699,455,244
S01011209,556,287,269
S01011210,506,315,191
S01011211,762,534,228
S01011212,572,313,259
S01011213,862,447,415
S01011214,847,447,400
S01011215,661,307,354
S01011216,830,345,485
S01011217,984,463,521
S01011218,727,290,437
S01011219,826,396,430
S01011220,846,413,433
S01011221,928,468,460
S01011222,567,300,267
S01011223,797,428,369
S01011224,599,310,289
S01011225,841,371,470
S01011226,836,514,322
S01011227,715,287,428
S01011228,1006,420,586
S01011229,703,295,408
S01011230,1140,445,695
S01011231,892,330,562
S01011232,660,237,423
S01011233,585,308,277
S01011234,885,370,515
S01011235,392,198,194
S01011236,531,240,291
S01011237,737,308,429
S01011238,583,227,356
S01011239,852,271,581
S01011240,949,312,637
S01011241,809,361,448
S01011242,866,432,434
S01011243,695,173,522
S01011244,582,174,408
S01011245,735,326,409
S01011246,584,273,311
S01011247,763,444,319
S01011248,800,489,311
S01011249,682,424,258
S01011250,811,289,522
S01011251,697,321,376
S01011252,620,257,363
S01011253,746,288,458
S01011254,1000,628,372
S01011255,123,90,33
S01011256,120,78,42
S01011257,467,327,140
S01011258,596,355,241
S01011259,731,366,365
S01011260,645,385,260
S01011261,685,306,379
S01011262,547,259,288
S01011263,607,221,386
S01011264,507,225,282
S01011265,796,362,434
S01011266,771,439,332
S01011267,586,336,250
S01011268,493,290,203
S01011269,498,224,274
S01011270,672,279,393
S01011271,797,437,360
S01011272,617,239,378
S01011273,947,433,514
S01011274,809,381,428
S01011275,664,336,328
S01011276,793,394,399
S01011277,609,354,255
S01011278,574,370,204
S01011279,629,364,265
S01011280,617,425,192
S01011281,597,395,202
S01011282,588,372,216
S01011283,402,287,115
S01011284,322,210,112
S01011285,901,389,512
S01011286,549,250,299
S01011287,761,384,377
S01011288,837,428,409
S01011289,709,354,355
S01011290,1109,494,615
S01011291,884,430,454
S01011292,543,202,341
S01011293,771,365,406
S01011294,870,346,524
S01011295,857,526,331
S01011296,627,304,323
S01011297,746,367,379
S01011298,948,519,429
S01011299,408,271,137
S01011300,833,403,430
S01011301,524,346,178
S01011302,891,375,516
S01011303,975,614,361
S01011304,801,464,337
S01011305,438,239,199
S01011306,496,280,216
S01011307,777,453,324
S01011308,492,307,185
S01011309,752,500,252
S01011310,613,338,275
S01011311,932,655,277
S01011312,981,674,307
S01011313,861,455,406
S01011314,706,423,283
S01011315,322,156,166
S01011316,650,346,304
S01011317,863,523,340
S01011318,770,414,356
S01011319,999,638,361
S01011320,637,336,301
S01011321,520,303,217
S01011322,522,308,214
S01011323,835,413,422
S01011324,467,227,240
S01011325,830,260,570
S01011326,971,268,703
S01011327,755,304,451
S01011328,723,368,355
S01011329,844,430,414
S01011330,665,432,233
S01011331,625,426,199
S01011332,877,610,267
S01011333,592,405,187
S01011334,899,507,392
S01011335,780,532,248
S01011336,563,302,261
S01011337,621,383,238
S01011338,546,299,247
S01011339,557,280,277
S01011340,890,420,470
S01011341,603,263,340
S01011342,666,298,368
S01011343,720,306,414
S01011344,688,326,362
S01011345,817,377,440
S01011346,731,384,347
S01011347,921,466,455
S01011348,1011,574,437
S01011349,807,510,297
S01011350,714,457,257
S01011351,660,288,372
S01011352,564,261,303
S01011353,559,290,269
S01011354,727,487,240
S01011355,948,536,412
S01011356,738,438,300
S01011357,1049,701,348
S01011358,389,300,89
S01011359,676,374,302
S01011360,473,124,349
S01011361,391,73,318
S01011362,263,144,119
S01011363,1063,574,489
S01011364,422,245,177
S01011365,490,305,185
S01011366,466,221,245
S01011367,649,329,320
S01011368,71,41,30
S01011369,578,310,268
S01011370,269,125,144
S01011371,1252,512,740
S01011372,877,298,579
S01011373,698,282,416
S01011374,375,228,147
S01011375,507,276,231
S01011376,523,215,308
S01011377,478,282,196
S01011378,879,528,351
S01011379,738,488,250
S01011380,670,303,367
S01011381,616,334,282
S01011382,227,73,154
S01011383,809,247,562
S01011384,573,185,388
S01011385,819,301,518
S01011386,761,291,470
S01011387,670,255,415
S01011388,490,248,242
S01011389,625,263,362
S01011390,905,413,492
S01011391,515,276,239
S01011392,795,378,417
S01011393,721,371,350
S01011394,528,255,273
S01011395,715,287,428
S01011396,855,370,485
S01011397,693,268,425
S01011398,623,273,350
S01011399,409,198,211
S01011400,638,263,375
S01011401,866,435,431
S01011402,910,476,434
S01011403,818,412,406
S01011404,1018,522,496
S01011405,629,355,274
S01011406,624,361,263
S01011407,1104,639,465
S01011408,816,401,415
S01011409,536,204,332
S01011410,708,391,317
S01011411,810,444,366
S01011412,872,572,300
S01011413,457,320,137
S01011414,888,434,454
S01011415,764,379,385
S01011416,761,506,255
S01011417,630,330,300
S01011418,691,323,368
S01011419,597,309,288
S01011420,437,178,259
S01011421,312,165,147
S01011422,384,193,191
S01011423,465,184,281
S01011424,469,239,230
S01011425,631,357,274
S01011426,769,401,368
S01011427,873,431,442
S01011428,749,359,390
S01011429,1034,400,634
S01011430,831,490,341
S01011431,1083,495,588
S01011432,1698,710,988
S01011433,757,318,439
S01011434,859,448,411
S01011435,1058,616,442
S01011436,1010,455,555
S01011437,705,315,390
S01011438,685,306,379
S01011439,954,499,455
S01011440,809,411,398
S01011441,621,293,328
S01011442,590,285,305
S01011443,682,331,351
S01011444,852,438,414
S01011445,576,266,310
S01011446,759,425,334
S01011447,842,379,463
S01011448,1019,542,477
S01011449,547,236,311
S01011450,355,213,142
S01011451,619,378,241
S01011452,771,394,377
S01011453,689,342,347
S01011454,930,449,481
S01011455,924,444,480
S01011456,942,471,471
S01011457,729,352,377
S01011458,554,325,229
S01011459,461,224,237
S01011460,762,379,383
S01011461,700,252,448
S01011462,811,477,334
S01011463,505,280,225
S01011464,217,82,135
S01011465,556,251,305
S01011466,971,509,462
S01011467,302,132,170
S01011468,91,58,33
S01011469,596,273,323
S01011470,839,442,397
S01011471,842,411,431
S01011472,1251,477,774
S01011473,905,355,550
S01011474,969,379,590
S01011475,605,228,377
S01011476,628,437,191
S01011477,767,556,211
S01011478,903,552,351
S01011479,743,441,302
S01011480,849,518,331
S01011481,568,286,282
S01011482,938,447,491
S01011483,717,383,334
S01011484,942,406,536
S01011485,790,374,416
S01011486,457,205,252
S01011487,790,363,427
S01011488,570,274,296
S01011489,476,222,254
S01011490,887,428,459
S01011491,400,112,288
S01011492,748,260,488
S01011493,759,480,279
S01011494,592,278,314
S01011495,943,507,436
S01011496,456,138,318
S01011497,651,397,254
S01011498,458,321,137
S01011499,756,439,317
S01011500,854,427,427
S01011501,591,258,333
S01011502,630,364,266
S01011503,894,470,424
S01011504,533,289,244
S01011505,536,231,305
S01011506,504,257,247
S01011507,691,338,353
S01011508,736,330,406
S01011509,518,268,250
S01011510,757,330,427
S01011511,606,253,353
S01011512,921,370,551
S01011513,756,268,488
S01011514,840,409,431
S01011515,659,327,332
S01011516,745,471,274
S01011517,526,281,245
S01011518,586,299,287
S01011519,644,305,339
S01011520,846,325,521
S01011521,1070,438,632
S01011522,731,265,466
S01011523,1054,499,555
S01011524,705,397,308
S01011525,783,338,445
S01011526,783,418,365
S01011527,807,496,311
S01011528,847,375,472
S01011529,899,370,529
S01011530,1041,532,509
S01011531,966,568,398
S01011532,350,248,102
S01011533,588,228,360
S01011534,644,306,338
S01011535,682,230,452
S01011536,563,346,217
S01011537,718,378,340
S01011538,654,407,247
S01011539,780,343,437
S01011540,871,452,419
S01011541,703,287,416
S01011542,893,441,452
S01011543,667,292,375
S01011544,654,302,352
S01011545,782,375,407
S01011546,510,388,122
S01011547,326,219,107
