dz_2011,total,good,not_good
S01010144,778,672,106
S01010145,709,596,113
S01010146,1160,936,224
S01010147,947,739,208
S01010148,921,640,281
S01010149,452,286,166
S01010150,1055,750,305
S01010151,1071,779,292
S01010152,851,670,181
S01010153,1049,785,264
S01010154,1122,830,292
S01010155,748,558,190
S01010156,700,526,174
S01010157,885,735,150
S01010158,954,739,215
S01010159,789,606,183
S01010160,646,486,160
S01010161,910,786,124
S01010162,1024,826,198
S01010163,853,677,176
S01010164,858,713,145
S01010165,650,522,128
S01010166,1130,899,231
S01010167,950,732,218
S01010168,505,411,94
S01010169,915,798,117
S01010170,1000,799,201
S01010171,1003,798,205
S01010172,718,517,201
S01010173,1173,961,212
S01010174,1219,1011,208
S01010175,500,419,81
S01010176,1034,809,225
S01010177,720,596,124
S01010178,885,737,148
S01010179,1245,982,263
S01010180,462,383,79
S01010181,1161,911,250
S01010182,1185,1045,140
S01010183,824,640,184
S01010184,670,535,135
S01010185,762,615,147
S01010186,713,650,63
S01010187,863,769,94
S01010188,1207,1055,152
S01010189,874,845,29
S01010190,277,233,44
S01010191,752,705,47
S01010192,872,826,46
S01010193,1008,910,98
S01010194,798,650,148
S01010195,1001,831,170
S01010196,829,675,154
S01010197,949,776,173
S01010198,1241,1000,241
S01010199,697,556,141
S01010200,725,590,135
S01010201,799,641,158
S01010202,785,647,138
S01010203,698,646,52
S01010204,1159,983,176
S01010205,745,603,142
S01010206,516,408,108
S01010207,673,565,108
S01010208,1091,962,129
S01010209,960,817,143
S01010210,1054,846,208
S01010211,924,716,208
S01010212,1095,842,253
S01010213,1085,834,251
S01010214,1072,967,105
S01010215,961,698,263
S01010216,1008,792,216
S01010217,969,787,182
S01010218,1127,951,176
S01010219,820,678,142
S01010220,313,267,46
S01010221,498,388,110
S01010222,729,618,111
S01010223,716,594,122
S01010224,1099,825,274
S01010225,734,616,118
S01010226,815,648,167
S01010227,1047,861,186
S01010228,691,497,194
S01010229,975,807,168
S01010230,1226,939,287
S01010231,731,562,169
S01010232,718,612,106
S01010233,1526,1208,318
S01010234,921,768,153
S01010235,184,144,40
S01010236,775,679,96
S01010237,1052,924,128
S01010238,1008,854,154
S01010239,1026,793,233
S01010240,1213,1016,197
S01010241,1001,851,150
S01010242,1196,966,230
S01010243,1375,1134,241
S01010244,990,785,205
S01010245,1022,741,281
S01010246,1125,873,252
S01010247,879,741,138
S01010248,969,860,109
S01010249,1093,959,134
S01010250,934,830,104
S01010251,254,231,23
S01010252,585,498,87
S01010253,812,625,187
S01010254,985,782,203
S01010255,881,657,224
S01010256,1124,910,214
S01010257,1622,1462,160
S01010258,1048,995,53
S01010259,1761,1476,285
S01010260,1368,1270,98
S01010261,2195,1736,459
S01010262,1182,875,307
S01010263,636,592,44
S01010264,733,592,141
S01010265,393,353,40
S01010266,809,743,66
S01010267,741,713,28
S01010268,1031,952,79
S01010269,956,823,133
S01010270,1152,764,388
S01010271,752,683,69
S01010272,355,240,115
S01010273,276,250,26
S01010274,244,230,14
S01010275,310,289,21
S01010276,120,114,6
S01010277,584,423,161
S01010278,1326,1102,224
S01010279,632,551,81
S01010280,861,783,78
S01010281,552,522,30
S01010282,1037,851,186
S01010283,755,675,80
S01010284,1225,1118,107
S01010285,1193,1095,98
S01010286,1407,1303,104
S01010287,1353,1222,131
S01010288,1067,1001,66
S01010289,272,258,14
S01010290,774,682,92
S01010291,1049,939,110
S01010292,1303,1233,70
S01010293,807,732,75
S01010294,1075,1011,64
S01010295,924,869,55
S01010296,860,756,104
S01010297,916,759,157
S01010298,1018,823,195
S01010299,621,491,130
S01010300,1451,1296,155
S01010301,528,502,26
S01010302,800,588,212
S01010303,635,521,114
S01010304,778,612,166
S01010305,1101,883,218
S01010306,752,683,69
S01010307,866,801,65
S01010308,895,840,55
S01010309,702,482,220
S01010310,837,661,176
S01010311,968,726,242
S01010312,744,586,158
S01010313,1239,909,330
S01010314,1151,895,256
S01010315,612,489,123
S01010316,611,497,114
S01010317,1279,1157,122
S01010318,1489,1376,113
S01010319,761,617,144
S01010320,696,543,153
S01010321,1142,897,245
S01010322,1262,1162,100
S01010323,632,440,192
S01010324,1013,754,259
S01010325,1044,771,273
S01010326,924,715,209
S01010327,825,643,182
S01010328,768,609,159
S01010329,523,413,110
S01010330,809,638,171
S01010331,1386,1018,368
S01010332,1152,922,230
S01010333,961,725,236
S01010334,1003,743,260
S01010335,1218,956,262
S01010336,904,737,167
S01010337,1067,841,226
S01010338,1025,829,196
S01010339,1075,884,191
S01010340,904,737,167
S01010341,877,765,112
S01010342,884,784,100
S01010343,1153,1063,90
S01010344,1040,795,245
S01010345,274,229,45
S01010346,1202,1102,100
S01010347,958,830,128
S01010348,1146,938,208
S01010349,1214,1000,214
S01010350,1286,1036,250
S01010351,750,611,139
S01010352,848,699,149
S01010353,1087,851,236
S01010354,633,497,136
S01010355,1125,881,244
S01010356,586,528,58
S01010357,672,529,143
S01010358,939,719,220
S01010359,1333,969,364
S01010360,670,532,138
S01010361,591,459,132
S01010362,974,778,196
S01010363,763,685,78
S01010364,1208,1122,86
S01010365,1219,1082,137
S01010366,1318,1234,84
S01010367,1372,1297,75
S01010368,914,830,84
S01010369,849,753,96
S01010370,818,775,43
S01010371,1145,1081,64
S01010372,964,901,63
S01010373,776,708,68
S01010374,908,853,55
S01010375,921,857,64
S01010376,940,867,73
S01010377,839,801,38
S01010378,928,876,52
S01010379,1315,1223,92
S01010380,1104,1025,79
S01010381,541,468,73
S01010382,915,828,87
S01010383,831,700,131
S01010384,1270,1131,139
S01010385,925,806,119
S01010386,963,798,165
S01010387,1261,1110,151
S01010388,939,810,129
S01010389,85,69,16
S01010390,1166,1065,101
S01010391,1088,994,94
S01010392,211,180,31
S01010393,1390,1244,146
S01010394,943,787,156
S01010395,1138,1005,133
S01010396,1001,888,113
S01010397,845,793,52
S01010398,974,906,68
S01010399,1454,1397,57
S01010400,979,931,48
S01010401,783,726,57
S01010402,1187,1128,59
S01010403,1084,1037,47
S01010404,1267,1196,71
S01010405,1203,1159,44
S01010406,902,858,44
S01010407,1107,1050,57
S01010408,693,610,83
S01010409,1160,1068,92
S01010410,556,529,27
S01010411,1502,1442,60
S01010412,997,824,173
S01010413,801,724,77
S01010414,1166,1074,92
S01010415,1148,930,218
S01010416,604,571,33
S01010417,551,517,34
S01010418,1209,1105,104
S01010419,1548,1435,113
S01010420,1189,1125,64
S01010421,910,855,55
S01010422,1140,1046,94
S01010423,918,751,167
S01010424,760,626,134
S01010425,979,855,124
S01010426,1111,974,137
S01010427,1173,940,233
S01010428,1624,1420,204
S01010429,897,839,58
S01010430,1064,866,198
S01010431,1051,957,94
S01010432,897,767,130
S01010433,855,693,162
S01010434,904,741,163
S01010435,767,631,136
S01010436,795,626,169
S01010437,540,442,98
S01010438,724,609,115
S01010439,953,820,133
S01010440,1180,855,325
S01010441,578,529,49
S01010442,783,694,89
S01010443,786,641,145
S01010444,699,555,144
S01010445,1118,800,318
S01010446,915,788,127
S01010447,1190,979,211
S01010448,1094,931,163
S01010449,1017,805,212
S01010450,955,775,180
S01010451,1084,872,212
S01010452,885,703,182
S01010453,1132,925,207
S01010454,1161,934,227
S01010455,961,744,217
S01010456,661,526,135
S01010457,992,792,200
S01010458,828,666,162
S01010459,810,650,160
S01010460,286,248,38
S01010461,1060,868,192
S01010462,895,734,161
S01010463,770,644,126
S01010464,663,559,104
S01010465,889,812,77
S01010466,1246,1160,86
S01010467,1008,907,101
S01010468,1034,963,71
S01010469,869,755,114
S01010470,907,710,197
S01010471,1001,791,210
S01010472,515,456,59
S01010473,1094,999,95
S01010474,1085,959,126
S01010475,451,406,45
S01010476,745,608,137
S01010477,906,740,166
S01010478,1380,1069,311
S01010479,1023,817,206
S01010480,835,702,133
S01010481,836,694,142
S01010482,976,807,169
S01010483,1178,953,225
S01010484,1062,908,154
S01010485,982,850,132
S01010486,1252,1137,115
S01010487,1047,874,173
S01010488,1353,1115,238
S01010489,1287,1002,285
S01010490,957,811,146
S01010491,972,824,148
S01010492,917,749,168
S01010493,855,704,151
S01010494,871,703,168
S01010495,1089,889,200
S01010496,1382,1075,307
S01010497,696,580,116
S01010498,1312,1042,270
S01010499,1151,887,264
S01010500,943,800,143
S01010501,784,627,157
S01010502,810,730,80
S01010503,980,802,178
S01010504,528,507,21
S01010505,607,558,49
S01010506,855,803,52
S01010507,980,917,63
S01010508,1048,972,76
S01010509,1207,1124,83
S01010510,1493,1350,143
S01010511,1193,1057,136
S01010512,920,867,53
S01010513,799,754,45
S01010514,943,867,76
S01010515,937,858,79
S01010516,613,565,48
S01010517,948,867,81
S01010518,892,849,43
S01010519,928,873,55
S01010520,980,902,78
S01010521,957,872,85
S01010522,655,585,70
S01010523,964,859,105
S01010524,606,572,34
S01010525,701,643,58
S01010526,858,779,79
S01010527,1285,1124,161
S01010528,689,643,46
S01010529,830,768,62
S01010530,677,631,46
S01010531,982,921,61
S01010532,899,832,67
S01010533,878,795,83
S01010534,1030,967,63
S01010535,557,538,19
S01010536,1162,1059,103
S01010537,1297,1203,94
S01010538,368,348,20
S01010539,851,803,48
S01010540,615,580,35
S01010541,758,720,38
S01010542,853,801,52
S01010543,574,538,36
S01010544,1240,1164,76
S01010545,611,569,42
S01010546,883,771,112
S01010547,678,629,49
S01010548,413,388,25
S01010549,315,302,13
S01010550,658,630,28
S01010551,722,678,44
S01010552,905,855,50
S01010553,560,520,40
S01010554,708,642,66
S01010555,934,869,65
S01010556,1101,997,104
S01010557,793,738,55
S01010558,560,525,35
S01010559,762,706,56
S01010560,652,598,54
S01010561,931,866,65
S01010562,1057,982,75
S01010563,842,765,77
S01010564,678,599,79
S01010565,974,898,76
S01010566,742,701,41
S01010567,1115,1038,77
S01010568,1202,1124,78
S01010569,989,941,48
S01010570,1482,1391,91
S01010571,923,879,44
S01010572,1005,932,73
S01010573,722,670,52
S01010574,570,544,26
S01010575,876,826,50
S01010576,872,822,50
S01010577,917,817,100
S01010578,623,587,36
S01010579,781,741,40
S01010580,589,557,32
S01010581,894,845,49
S01010582,403,384,19
S01010583,846,808,38
S01010584,269,253,16
S01010585,200,196,4
S01010586,681,654,27
S01010587,876,835,41
S01010588,572,524,48
S01010589,752,682,70
S01010590,362,352,10
S01010591,121,118,3
S01010592,400,379,21
S01010593,560,534,26
S01010594,208,196,12
S01010595,190,183,7
S01010596,884,844,40
S01010597,324,309,15
S01010598,439,423,16
S01010599,351,333,18
S01010600,873,830,43
S01010601,777,713,64
S01010602,554,527,27
S01010603,830,788,42
S01010604,898,855,43
S01010605,1022,957,65
S01010606,1008,918,90
S01010607,1020,964,56
S01010608,770,702,68
S01010609,618,580,38
S01010610,810,739,71
S01010611,1248,1157,91
S01010612,765,709,56
S01010613,797,700,97
S01010614,709,639,70
S01010615,831,772,59
S01010616,1228,1179,49
S01010617,1050,1014,36
S01010618,1115,1075,40
S01010619,704,648,56
S01010620,363,318,45
S01010621,1041,957,84
S01010622,674,600,74
S01010623,940,906,34
S01010624,824,766,58
S01010625,773,719,54
S01010626,980,892,88
S01010627,946,862,84
S01010628,1175,1101,74
S01010629,1245,1137,108
S01010630,747,671,76
S01010631,753,681,72
S01010632,898,793,105
S01010633,926,812,114
S01010634,665,586,79
S01010635,830,740,90
S01010636,934,865,69
S01010637,829,739,90
S01010638,917,792,125
S01010639,1105,978,127
S01010640,754,704,50
S01010641,1079,908,171
S01010642,1062,948,114
S01010643,730,630,100
S01010644,839,701,138
S01010645,764,717,47
S01010646,838,803,35
S01010647,712,651,61
S01010648,994,917,77
S01010649,785,732,53
S01010650,597,486,111
S01010651,768,691,77
S01010652,723,687,36
S01010653,763,724,39
S01010654,837,742,95
S01010655,841,779,62
S01010656,619,565,54
S01010657,768,725,43
S01010658,938,774,164
S01010659,657,623,34
S01010660,697,643,54
S01010661,741,692,49
S01010662,716,665,51
S01010663,1088,1024,64
S01010664,591,565,26
S01010665,835,768,67
S01010666,1082,1008,74
S01010667,662,628,34
S01010668,1139,1044,95
S01010669,592,554,38
S01010670,952,875,77
S01010671,786,740,46
S01010672,1424,1307,117
S01010673,1076,964,112
S01010674,1084,994,90
S01010675,882,821,61
S01010676,1026,965,61
S01010677,491,470,21
S01010678,905,857,48
S01010679,1454,1341,113
S01010680,826,760,66
S01010681,937,840,97
S01010682,1094,1010,84
S01010683,891,814,77
S01010684,1075,988,87
S01010685,740,661,79
S01010686,644,584,60
S01010687,1032,960,72
S01010688,826,766,60
S01010689,1037,959,78
S01010690,870,790,80
S01010691,820,756,64
S01010692,629,597,32
S01010693,430,396,34
S01010694,803,738,65
S01010695,693,656,37
S01010696,978,908,70
S01010697,978,913,65
S01010698,638,596,42
S01010699,526,497,29
S01010700,574,538,36
S01010701,1242,1153,89
S01010702,1004,900,104
S01010703,844,803,41
S01010704,1105,997,108
S01010705,982,918,64
S01010706,545,497,48
S01010707,669,631,38
S01010708,1051,1003,48
S01010709,909,852,57
S01010710,949,881,68
S01010711,634,609,25
S01010712,784,719,65
S01010713,1028,949,79
S01010714,812,702,110
S01010715,850,759,91
S01010716,807,734,73
S01010717,1051,999,52
S01010718,805,758,47
S01010719,829,766,63
S01010720,802,741,61
S01010721,773,719,54
S01010722,1057,978,79
S01010723,976,928,48
S01010724,759,715,44
S01010725,755,724,31
S01010726,1055,989,66
S01010727,629,584,45
S01010728,749,701,48
S01010729,817,771,46
S01010730,775,725,50
S01010731,886,803,83
S01010732,890,778,112
S01010733,926,780,146
S01010734,938,792,146
S01010735,884,790,94
S01010736,364,339,25
S01010737,775,662,113
S01010738,927,830,97
S01010739,746,663,83
S01010740,742,663,79
S01010741,690,624,66
S01010742,797,715,82
S01010743,944,844,100
S01010744,1201,1101,100
S01010745,655,571,84
S01010746,898,830,68
S01010747,1015,902,113
S01010748,511,471,40
S01010749,675,620,55
S01010750,589,532,57
S01010751,1067,965,102
S01010752,1070,979,91
S01010753,1135,1035,100
S01010754,941,867,74
S01010755,868,791,77
S01010756,878,819,59
S01010757,832,779,53
S01010758,546,499,47
S01010759,665,617,48
S01010760,751,690,61
S01010761,524,500,24
S01010762,594,541,53
S01010763,951,867,84
S01010764,543,501,42
S01010765,1145,1038,107
S01010766,762,693,69
S01010767,575,517,58
S01010768,708,641,67
S01010769,459,423,36
S01010770,890,827,63
S01010771,1003,882,121
S01010772,775,705,70
S01010773,632,553,79
S01010774,1220,1106,114
S01010775,558,522,36
S01010776,824,741,83
S01010777,610,548,62
S01010778,804,725,79
S01010779,840,757,83
S01010780,675,620,55
S01010781,918,871,47
S01010782,654,586,68
S01010783,942,847,95
S01010784,1293,1190,103
S01010785,869,817,52
S01010786,546,510,36
S01010787,800,746,54
S01010788,593,548,45
S01010789,823,773,50
S01010790,780,712,68
S01010791,909,831,78
S01010792,1121,1055,66
S01010793,512,482,30
S01010794,358,334,24
S01010795,1202,1137,65
S01010796,1225,1164,61
S01010797,518,491,27
S01010798,652,600,52
S01010799,988,904,84
S01010800,895,834,61
S01010801,854,775,79
S01010802,661,628,33
S01010803,584,531,53
S01010804,839,794,45
S01010805,1245,1184,61
S01010806,938,869,69
S01010807,549,500,49
S01010808,576,548,28
S01010809,767,698,69
S01010810,525,458,67
S01010811,928,842,86
S01010812,506,454,52
S01010813,876,800,76
S01010814,753,692,61
S01010815,683,636,47
S01010816,771,712,59
S01010817,1260,1168,92
S01010818,1306,1204,102
S01010819,930,815,115
S01010820,1202,1047,155
S01010821,865,821,44
S01010822,543,489,54
S01010823,560,443,117
S01010824,629,608,21
S01010825,964,855,109
S01010826,729,676,53
S01010827,697,644,53
S01010828,1218,1176,42
S01010829,788,738,50
S01010830,603,574,29
S01010831,344,338,6
S01010832,805,754,51
S01010833,874,830,44
S01010834,1300,1215,85
S01010835,790,740,50
S01010836,976,889,87
S01010837,960,876,84
S01010838,1153,1034,119
S01010839,924,861,63
S01010840,671,603,68
S01010841,1127,999,128
S01010842,988,825,163
S01010843,752,633,119
S01010844,863,786,77
S01010845,630,568,62
S01010846,976,889,87
S01010847,872,823,49
S01010848,1093,953,140
S01010849,1016,871,145
S01010850,1021,889,132
S01010851,1093,967,126
S01010852,921,801,120
S01010853,1075,947,128
S01010854,657,576,81
S01010855,564,481,83
S01010856,858,719,139
S01010857,959,889,70
S01010858,1158,1011,147
S01010859,984,868,116
S01010860,909,801,108
S01010861,902,764,138
S01010862,759,641,118
S01010863,882,800,82
S01010864,686,664,22
S01010865,720,681,39
S01010866,932,830,102
S01010867,829,757,72
S01010868,874,794,80
S01010869,1187,1130,57
S01010870,817,749,68
S01010871,801,739,62
S01010872,818,750,68
S01010873,786,648,138
S01010874,952,906,46
S01010875,635,597,38
S01010876,697,630,67
S01010877,1253,1143,110
S01010878,1234,1082,152
S01010879,1085,980,105
S01010880,675,611,64
S01010881,865,767,98
S01010882,953,836,117
S01010883,1157,1076,81
S01010884,1227,1051,176
S01010885,1490,1289,201
S01010886,850,745,105
S01010887,641,525,116
S01010888,1007,883,124
S01010889,851,747,104
S01010890,853,662,191
S01010891,546,404,142
S01010892,748,594,154
S01010893,754,594,160
S01010894,488,393,95
S01010895,561,479,82
S01010896,1064,865,199
S01010897,704,599,105
S01010898,1239,1046,193
S01010899,738,673,65
S01010900,999,894,105
S01010901,529,448,81
S01010902,932,793,139
S01010903,708,561,147
S01010904,585,493,92
S01010905,481,426,55
S01010906,830,755,75
S01010907,87,82,5
S01010908,676,582,94
S01010909,987,858,129
S01010910,826,733,93
S01010911,871,669,202
S01010912,838,681,157
S01010913,661,600,61
S01010914,1070,940,130
S01010915,1060,971,89
S01010916,845,714,131
S01010917,837,691,146
S01010918,1303,1139,164
S01010919,958,832,126
S01010920,800,661,139
S01010921,824,696,128
S01010922,1024,877,147
S01010923,1206,1051,155
S01010924,755,661,94
S01010925,853,718,135
S01010926,1000,855,145
S01010927,990,828,162
S01010928,856,731,125
S01010929,1076,930,146
S01010930,626,594,32
S01010931,461,436,25
S01010932,1037,920,117
S01010933,345,304,41
S01010934,1053,1001,52
S01010935,778,710,68
S01010936,642,581,61
S01010937,842,798,44
S01010938,953,848,105
S01010939,792,740,52
S01010940,741,705,36
S01010941,1390,1341,49
S01010942,712,683,29
S01010943,876,808,68
S01010944,896,784,112
S01010945,600,560,40
S01010946,1145,1052,93
S01010947,870,802,68
S01010948,710,657,53
S01010949,1168,1105,63
S01010950,888,820,68
S01010951,811,753,58
S01010952,841,787,54
S01010953,727,667,60
S01010954,891,845,46
S01010955,757,710,47
S01010956,831,780,51
S01010957,654,622,32
S01010958,670,622,48
S01010959,687,635,52
S01010960,1360,1234,126
S01010961,1220,1083,137
S01010962,685,591,94
S01010963,1017,930,87
S01010964,561,514,47
S01010965,1106,957,149
S01010966,922,810,112
S01010967,930,832,98
S01010968,920,843,77
S01010969,844,765,79
S01010970,1483,1332,151
S01010971,1809,1683,126
S01010972,692,609,83
S01010973,661,603,58
S01010974,1142,999,143
S01010975,671,596,75
S01010976,798,733,65
S01010977,760,687,73
S01010978,944,841,103
S01010979,881,777,104
S01010980,863,789,74
S01010981,794,704,90
S01010982,1546,1431,115
S01010983,1221,1111,110
S01010984,1145,1075,70
S01010985,845,749,96
S01010986,460,440,20
S01010987,425,406,19
S01010988,614,593,21
S01010989,342,323,19
S01010990,739,661,78
S01010991,751,703,48
S01010992,508,471,37
S01010993,732,682,50
S01010994,1307,1223,84
S01010995,944,907,37
S01010996,845,812,33
S01010997,1058,989,69
S01010998,1038,979,59
S01010999,786,730,56
S01011000,1217,1104,113
S01011001,703,636,67
S01011002,766,685,81
S01011003,851,759,92
S01011004,866,798,68
S01011005,815,709,106
S01011006,603,547,56
S01011007,975,885,90
S01011008,1003,896,107
S01011009,747,666,81
S01011010,952,844,108
S01011011,836,717,119
S01011012,1274,1106,168
S01011013,939,824,115
S01011014,983,897,86
S01011015,616,549,67
S01011016,370,351,19
S01011017,809,763,46
S01011018,1515,1417,98
S01011019,937,876,61
S01011020,375,341,34
S01011021,866,744,122
S01011022,793,708,85
S01011023,863,742,121
S01011024,1312,1164,148
S01011025,828,760,68
S01011026,631,571,60
S01011027,1180,1049,131
S01011028,872,782,90
S01011029,809,743,66
S01011030,1000,932,68
S01011031,734,660,74
S01011032,986,889,97
S01011033,685,614,71
S01011034,777,648,129
S01011035,719,645,74
S01011036,926,841,85
S01011037,902,791,111
S01011038,1060,922,138
S01011039,859,758,101
S01011040,1047,925,122
S01011041,735,639,96
S01011042,722,688,34
S01011043,1045,949,96
S01011044,841,752,89
S01011045,725,669,56
S01011046,623,581,42
S01011047,1071,1011,60
S01011048,1122,1030,92
S01011049,819,757,62
S01011050,823,786,37
S01011051,859,787,72
S01011052,1098,1027,71
S01011053,678,617,61
S01011054,620,582,38
S01011055,562,522,40
S01011056,580,542,38
S01011057,678,624,54
S01011058,552,509,43
S01011059,693,646,47
S01011060,1227,1112,115
S01011061,1061,972,89
S01011062,1366,1256,110
S01011063,1049,956,93
S01011064,1286,1192,94
S01011065,838,740,98
S01011066,633,585,48
S01011067,994,902,92
S01011068,762,691,71
S01011069,668,620,48
S01011070,829,768,61
S01011071,911,842,69
S01011072,829,764,65
S01011073,700,655,45
S01011074,667,617,50
S01011075,935,847,88
S01011076,1092,980,112
S01011077,1073,1002,71
S01011078,1016,937,79
S01011079,1235,1143,92
S01011080,1135,1023,112
S01011081,918,838,80
S01011082,810,691,119
S01011083,1074,975,99
S01011084,771,722,49
S01011085,872,819,53
S01011086,646,597,49
S01011087,901,835,66
S01011088,1173,1109,64
S01011089,862,794,68
S01011090,709,671,38
S01011091,648,608,40
S01011092,383,376,7
S01011093,887,849,38
S01011094,517,479,38
S01011095,905,860,45
S01011096,1006,970,36
S01011097,737,698,39
S01011098,938,870,68
S01011099,929,868,61
S01011100,569,522,47
S01011101,846,781,65
S01011102,820,759,61
S01011103,765,659,106
S01011104,716,630,86
S01011105,763,702,61
S01011106,774,758,16
S01011107,316,299,17
S01011108,772,729,43
S01011109,827,784,43
S01011110,1021,940,81
S01011111,1218,1118,100
S01011112,162,150,12
S01011113,1090,982,108
S01011114,1144,1081,63
S01011115,960,880,80
S01011116,932,880,52
S01011117,913,866,47
S01011118,901,849,52
S01011119,817,748,69
S01011120,1114,1059,55
S01011121,660,595,65
S01011122,809,756,53
S01011123,1206,1110,96
S01011124,367,340,27
S01011125,467,440,27
S01011126,769,728,41
S01011127,535,522,13
S01011128,1124,1038,86
S01011129,879,799,80
S01011130,752,678,74
S01011131,682,624,58
S01011132,793,726,67
S01011133,618,568,50
S01011134,831,750,81
S01011135,989,888,101
S01011136,553,505,48
S01011137,622,577,45
S01011138,547,506,41
S01011139,801,778,23
S01011140,577,517,60
S01011141,1508,1417,91
S01011142,1690,1638,52
S01011143,1209,1136,73
S01011144,855,790,65
S01011145,828,781,47
S01011146,629,582,47
S01011147,1196,1098,98
S01011148,751,714,37
S01011149,796,781,15
S01011150,1359,1337,22
S01011151,910,870,40
S01011152,885,824,61
S01011153,862,786,76
S01011154,625,558,67
S01011155,729,657,72
S01011156,929,854,75
S01011157,712,681,31
S01011158,633,592,41
S01011159,616,548,68
S01011160,921,873,48
S01011161,655,617,38
S01011162,802,754,48
S01011163,1048,971,77
S01011164,708,668,40
S01011165,884,802,82
S01011166,681,628,53
S01011167,1031,945,86
S01011168,865,810,55
S01011169,242,229,13
S01011170,796,737,59
S01011171,1073,1010,63
S01011172,800,749,51
S01011173,872,795,77
S01011174,1032,943,89
S01011175,834,745,89
S01011176,738,665,73
S01011177,1141,1043,98
S01011178,786,720,66
S01011179,689,596,93
S01011180,881,754,127
S01011181,695,631,64
S01011182,515,485,30
S01011183,795,729,66
S01011184,775,746,29
S01011185,825,774,51
S01011186,1176,1027,149
S01011187,924,852,72
S01011188,1159,1046,113
S01011189,880,791,89
S01011190,987,849,138
S01011191,824,734,90
S01011192,971,904,67
S01011193,1037,931,106
S01011194,761,685,76
S01011195,1049,952,97
S01011196,1119,986,133
S01011197,931,846,85
S01011198,830,743,87
S01011199,816,724,92
S01011200,971,894,77
S01011201,609,546,63
S01011202,1006,890,116
S01011203,1331,1188,143
S01011204,593,548,45
S01011205,205,192,13
S01011206,669,622,47
S01011207,1117,1030,87
S01011208,958,919,39
S01011209,724,655,69
S01011210,677,621,56
S01011211,1019,949,70
S01011212,741,670,71
S01011213,1082,954,128
S01011214,1127,957,170
S01011215,852,730,122
S01011216,1041,877,164
S01011217,1261,1093,168
S01011218,971,843,128
S01011219,1045,902,143
S01011220,1015,902,113
S01011221,1106,968,138
S01011222,681,595,86
S01011223,972,867,105
S01011224,687,578,109
S01011225,1065,942,123
S01011226,981,875,106
S01011227,847,752,95
S01011228,1200,1058,142
S01011229,823,731,92
S01011230,1382,1149,233
S01011231,1027,838,189
S01011232,787,671,116
S01011233,773,681,92
S01011234,1180,1014,166
S01011235,519,438,81
S01011236,628,543,85
S01011237,1008,872,136
S01011238,736,620,116
S01011239,1004,836,168
S01011240,1068,830,238
S01011241,958,835,123
S01011242,1064,943,121
S01011243,833,682,151
S01011244,714,608,106
S01011245,928,798,130
S01011246,677,597,80
S01011247,918,822,96
S01011248,978,877,101
S01011249,867,807,60
S01011250,1092,988,104
S01011251,871,756,115
S01011252,846,759,87
S01011253,1015,878,137
S01011254,1305,1228,77
S01011255,176,175,1
S01011256,172,169,3
S01011257,553,512,41
S01011258,767,706,61
S01011259,851,753,98
S01011260,756,666,90
S01011261,975,855,120
S01011262,701,612,89
S01011263,769,644,125
S01011264,686,622,64
S01011265,1082,960,122
S01011266,968,838,130
S01011267,697,618,79
S01011268,552,490,62
S01011269,570,475,95
S01011270,808,679,129
S01011271,968,838,130
S01011272,737,613,124
S01011273,1279,1132,147
S01011274,1038,891,147
S01011275,916,810,106
S01011276,1068,953,115
S01011277,753,708,45
S01011278,720,683,37
S01011279,757,715,42
S01011280,747,711,36
S01011281,790,761,29
S01011282,796,750,46
S01011283,543,513,30
S01011284,451,423,28
S01011285,1194,1021,173
S01011286,754,650,104
S01011287,977,852,125
S01011288,1107,994,113
S01011289,895,791,104
S01011290,1369,1137,232
S01011291,1052,924,128
S01011292,715,583,132
S01011293,940,792,148
S01011294,979,778,201
S01011295,973,878,95
S01011296,732,620,112
S01011297,1024,904,120
S01011298,1271,1164,107
S01011299,501,460,41
S01011300,1045,937,108
S01011301,650,620,30
S01011302,1012,892,120
S01011303,1203,1110,93
S01011304,1078,999,79
S01011305,569,501,68
S01011306,635,569,66
S01011307,987,889,98
S01011308,589,527,62
S01011309,884,813,71
S01011310,763,687,76
S01011311,1105,1036,69
S01011312,1187,1133,54
S01011313,1047,952,95
S01011314,904,843,61
S01011315,397,351,46
S01011316,835,719,116
S01011317,978,886,92
S01011318,868,772,96
S01011319,1202,1100,102
S01011320,750,677,73
S01011321,676,626,50
S01011322,691,627,64
S01011323,1108,962,146
S01011324,568,504,64
S01011325,943,802,141
S01011326,1070,922,148
S01011327,837,707,130
S01011328,854,735,119
S01011329,982,858,124
S01011330,787,726,61
S01011331,699,649,50
S01011332,1059,995,64
S01011333,692,636,56
S01011334,1089,968,121
S01011335,970,906,64
S01011336,674,604,70
S01011337,726,673,53
S01011338,695,648,47
S01011339,755,678,77
S01011340,1102,972,130
S01011341,732,657,75
S01011342,791,695,96
S01011343,867,759,108
S01011344,889,772,117
S01011345,1073,961,112
S01011346,867,755,112
S01011347,1072,959,113
S01011348,1300,1172,128
S01011349,1058,1000,58
S01011350,882,830,52
S01011351,822,693,129
S01011352,699,622,77
S01011353,690,626,64
S01011354,913,833,80
S01011355,1171,1067,104
S01011356,938,876,62
S01011357,1415,1290,125
S01011358,602,580,22
S01011359,791,653,138
S01011360,649,552,97
S01011361,485,401,84
S01011362,314,277,37
S01011363,1236,1067,169
S01011364,519,472,47
S01011365,620,561,59
S01011366,526,419,107
