dz_2011,total,good,not_good
S01012462,858,791,67
S01012463,857,789,68
S01012464,625,576,49
S01012465,872,805,67
S01012466,1060,1016,44
S01012467,1269,1208,61
S01012468,866,814,52
S01012469,1089,1037,52
S01012470,962,885,77
S01012471,835,813,22
S01012472,823,785,38
S01012473,691,656,35
S01012474,812,755,57
S01012475,724,691,33
S01012476,1119,1053,66
S01012477,798,774,24
S01012478,840,802,38
S01012479,1019,1000,19
S01012480,756,690,66
S01012481,803,760,43
S01012482,889,843,46
S01012483,881,798,83
S01012484,1188,1146,42
S01012485,1423,1349,74
S01012486,874,819,55
S01012487,612,565,47
S01012488,903,823,80
S01012489,1234,1125,109
S01012490,1192,1052,140
S01012491,721,651,70
S01012492,953,828,125
S01012493,776,668,108
S01012494,1471,1383,88
S01012495,1121,1028,93
S01012496,765,699,66
S01012497,604,528,76
S01012498,943,858,85
S01012499,1329,1251,78
S01012500,558,516,42
S01012501,1006,918,88
S01012502,1043,962,81
S01012503,637,572,65
S01012504,713,657,56
S01012505,1090,980,110
S01012506,493,466,27
S01012507,946,874,72
S01012508,825,767,58
S01012509,541,514,27
S01012510,1070,1018,52
S01012511,787,746,41
S01012512,899,845,54
S01012513,550,539,11
S01012514,810,798,12
S01012515,820,737,83
S01012516,668,633,35
S01012517,1030,973,57
S01012518,871,830,41
S01012519,759,716,43
S01012520,826,794,32
S01012521,766,733,33
S01012522,946,913,33
S01012523,1076,1044,32
S01012524,980,931,49
S01012525,951,918,33
S01012526,949,907,42
S01012527,625,600,25
S01012528,823,774,49
S01012529,858,811,47
S01012530,1097,1054,43
S01012531,1106,1059,47
S01012532,1164,1107,57
S01012533,864,821,43
S01012534,952,868,84
S01012535,892,826,66
S01012536,817,760,57
S01012537,1096,997,99
S01012538,1264,1171,93
S01012539,801,752,49
S01012540,1023,948,75
S01012541,1192,1133,59
S01012542,1283,1229,54
S01012543,686,668,18
S01012544,980,917,63
S01012545,615,576,39
S01012546,941,877,64
S01012547,746,706,40
S01012548,1058,1023,35
S01012549,806,754,52
S01012550,1007,948,59
S01012551,1145,1103,42
S01012552,964,927,37
S01012553,827,795,32
S01012554,886,872,14
S01012555,541,536,5
S01012556,545,528,17
S01012557,812,780,32
S01012558,746,706,40
S01012559,1058,971,87
S01012560,1101,1029,72
S01012561,1154,1077,77
S01012562,1140,1052,88
S01012563,758,733,25
S01012564,886,857,29
S01012565,1007,963,44
S01012566,769,714,55
S01012567,1124,1039,85
S01012568,1044,1011,33
S01012569,876,850,26
S01012570,734,697,37
S01012571,809,767,42
S01012572,572,543,29
S01012573,838,805,33
S01012574,1295,1245,50
S01012575,793,766,27
S01012576,1218,1169,49
S01012577,994,968,26
S01012578,1497,1430,67
S01012579,824,794,30
S01012580,753,731,22
S01012581,1240,1164,76
S01012582,1022,982,40
S01012583,689,649,40
S01012584,739,694,45
S01012585,1552,1464,88
S01012586,941,891,50
S01012587,1028,992,36
S01012588,739,701,38
S01012589,805,746,59
S01012590,1076,991,85
S01012591,1198,1112,86
S01012592,696,676,20
S01012593,1198,1157,41
S01012594,664,622,42
S01012595,798,740,58
S01012596,788,732,56
S01012597,386,361,25
S01012598,746,710,36
S01012599,718,668,50
S01012600,692,673,19
S01012601,889,861,28
S01012602,701,612,89
S01012603,650,586,64
S01012604,849,790,59
S01012605,915,875,40
S01012606,352,348,4
S01012607,737,701,36
S01012608,1026,962,64
S01012609,968,893,75
S01012610,1255,1131,124
S01012611,885,822,63
S01012612,1189,1093,96
S01012613,1231,1116,115
S01012614,1121,1020,101
S01012615,1053,997,56
S01012616,1038,970,68
S01012617,839,805,34
S01012618,696,653,43
S01012619,723,663,60
S01012620,958,923,35
S01012621,909,882,27
S01012622,844,800,44
S01012623,865,800,65
S01012624,777,737,40
S01012625,698,639,59
S01012626,850,822,28
S01012627,635,604,31
S01012628,1599,1566,33
S01012629,333,323,10
S01012630,823,765,58
S01012631,1101,1029,72
S01012632,726,693,33
S01012633,989,932,57
S01012634,1305,1224,81
S01012635,2056,1992,64
S01012636,1543,1496,47
S01012637,1083,1003,80
S01012638,1032,950,82
S01012639,1572,1413,159
S01012640,1375,1285,90
S01012641,1105,986,119
S01012642,1668,1543,125
S01012643,573,527,46
S01012644,772,726,46
S01012645,1315,1232,83
S01012646,1260,1202,58
S01012647,1144,1116,28
S01012648,678,636,42
S01012649,887,829,58
S01012650,794,736,58
S01012651,822,767,55
S01012652,1045,1006,39
S01012653,987,922,65
S01012654,922,871,51
S01012655,1381,1258,123
S01012656,970,873,97
S01012657,991,939,52
S01012658,938,888,50
S01012659,785,760,25
S01012660,728,661,67
S01012661,921,846,75
S01012662,921,839,82
S01012663,935,876,59
S01012664,1045,985,60
S01012665,811,722,89
S01012666,741,660,81
S01012667,686,614,72
S01012668,1116,1022,94
S01012669,1002,955,47
S01012670,696,658,38
S01012671,1482,1351,131
S01012672,839,724,115
S01012673,927,854,73
S01012674,731,647,84
S01012675,1046,942,104
S01012676,1042,990,52
S01012677,583,521,62
S01012678,727,683,44
S01012679,791,719,72
S01012680,557,524,33
S01012681,831,788,43
S01012682,864,776,88
S01012683,908,847,61
S01012684,458,409,49
S01012685,1195,1079,116
S01012686,1243,1195,48
S01012687,1350,1307,43
S01012688,891,839,52
S01012689,593,567,26
S01012690,532,512,20
S01012691,1055,1027,28
S01012692,1031,973,58
S01012693,905,887,18
S01012694,639,605,34
S01012695,830,779,51
S01012696,861,848,13
S01012697,509,488,21
S01012698,969,935,34
S01012699,1045,997,48
S01012700,900,864,36
S01012701,1127,1094,33
S01012702,684,659,25
S01012703,723,689,34
S01012704,772,714,58
S01012705,780,768,12
S01012706,993,905,88
S01012707,898,882,16
S01012708,915,802,113
S01012709,613,541,72
S01012710,943,844,99
S01012711,1145,1001,144
S01012712,912,883,29
S01012713,1087,1033,54
S01012714,657,637,20
S01012715,971,894,77
S01012716,1090,1048,42
S01012717,1138,1060,78
S01012718,989,914,75
S01012719,1135,1050,85
S01012720,863,799,64
S01012721,660,605,55
S01012722,1107,972,135
S01012723,827,737,90
S01012724,728,669,59
S01012725,1071,997,74
S01012726,971,902,69
S01012727,936,841,95
S01012728,1067,970,97
S01012729,948,882,66
S01012730,556,514,42
S01012731,797,746,51
S01012732,765,711,54
S01012733,3564,3497,67
S01012734,91,83,8
S01012735,551,497,54
S01012736,1279,1196,83
S01012737,1274,1196,78
S01012738,612,547,65
S01012739,105,103,2
S01012740,90,84,6
S01012741,555,544,11
S01012742,880,844,36
S01012743,966,924,42
S01012744,675,645,30
S01012745,920,868,52
S01012746,1129,1074,55
S01012747,1147,1085,62
S01012748,829,721,108
S01012749,876,807,69
S01012750,788,718,70
S01012751,1273,1169,104
S01012752,832,768,64
S01012753,496,441,55
S01012754,908,805,103
S01012755,643,557,86
S01012756,1795,1682,113
S01012757,461,402,59
S01012758,695,627,68
S01012759,801,714,87
S01012760,1008,886,122
S01012761,994,906,88
S01012762,788,738,50
S01012763,612,555,57
S01012764,991,915,76
S01012765,597,533,64
S01012766,699,612,87
S01012767,791,751,40
S01012768,831,791,40
S01012769,1072,1033,39
S01012770,839,761,78
S01012771,819,748,71
S01012772,1177,1048,129
S01012773,1174,1066,108
S01012774,859,784,75
S01012775,641,584,57
S01012776,794,705,89
S01012777,1167,1117,50
S01012778,1199,1107,92
S01012779,1036,972,64
S01012780,918,844,74
S01012781,655,613,42
S01012782,828,722,106
S01012783,931,827,104
S01012784,1053,969,84
S01012785,733,662,71
S01012786,1145,1019,126
S01012787,560,514,46
S01012788,1005,922,83
S01012789,1021,945,76
S01012790,911,874,37
S01012791,810,774,36
S01012792,1082,964,118
S01012793,1043,924,119
S01012794,396,373,23
S01012795,1255,1115,140
S01012796,925,863,62
S01012797,758,707,51
S01012798,1060,1005,55
S01012799,1182,1130,52
S01012800,1078,1044,34
S01012801,504,479,25
S01012802,756,743,13
S01012803,840,818,22
S01012804,857,796,61
S01012805,1069,1008,61
S01012806,937,900,37
S01012807,1497,1456,41
S01012808,1059,999,60
S01012809,861,812,49
S01012810,898,797,101
S01012811,862,806,56
S01012812,961,907,54
S01012813,1001,980,21
S01012814,922,887,35
S01012815,1343,1308,35
S01012816,806,761,45
S01012817,476,460,16
S01012818,1016,982,34
S01012819,1098,966,132
S01012820,2669,2601,68
S01012821,1794,1742,52
S01012822,846,746,100
S01012823,774,757,17
S01012824,1337,1269,68
S01012825,1548,1429,119
S01012826,1661,1557,104
S01012827,1524,1449,75
S01012828,2277,2218,59
S01012829,865,769,96
S01012830,690,609,81
S01012831,739,618,121
S01012832,544,510,34
S01012833,1006,913,93
S01012834,782,716,66
S01012835,980,894,86
S01012836,595,575,20
S01012837,998,897,101
S01012838,858,752,106
S01012839,666,634,32
S01012840,993,970,23
S01012841,721,687,34
S01012842,995,943,52
S01012843,1101,1068,33
S01012844,918,889,29
S01012845,907,845,62
S01012846,1051,924,127
S01012847,756,705,51
S01012848,980,949,31
S01012849,1136,1053,83
S01012850,918,795,123
S01012851,998,917,81
S01012852,1061,1026,35
S01012853,924,849,75
S01012854,1195,1151,44
S01012855,1112,1041,71
S01012856,912,784,128
S01012857,1372,1209,163
S01012858,875,770,105
S01012859,1143,1039,104
S01012860,1067,900,167
S01012861,687,654,33
S01012862,844,753,91
S01012863,748,665,83
S01012864,775,698,77
S01012865,1170,1050,120
S01012866,910,817,93
S01012867,829,693,136
S01012868,778,682,96
S01012869,546,494,52
S01012870,915,850,65
S01012871,912,860,52
S01012872,885,847,38
S01012873,936,882,54
S01012874,890,818,72
S01012875,645,607,38
S01012876,933,817,116
S01012877,726,641,85
S01012878,927,897,30
S01012879,1057,1008,49
S01012880,1039,1000,39
S01012881,1402,1330,72
S01012882,1198,1123,75
S01012883,968,838,130
S01012884,617,554,63
S01012885,792,713,79
S01012886,925,894,31
S01012887,734,707,27
S01012888,966,917,49
S01012889,1197,1120,77
S01012890,809,728,81
S01012891,742,671,71
S01012892,1194,1054,140
S01012893,1007,907,100
S01012894,921,868,53
S01012895,673,643,30
S01012896,1009,919,90
S01012897,1690,1645,45
S01012898,1041,1013,28
S01012899,701,629,72
S01012900,1383,1321,62
S01012901,2017,1942,75
S01012902,992,940,52
S01012903,949,889,60
S01012904,989,945,44
S01012905,906,846,60
S01012906,1072,1016,56
S01012907,1060,988,72
S01012908,1139,1042,97
S01012909,906,824,82
S01012910,1303,1207,96
S01012911,799,757,42
S01012912,1338,1244,94
S01012913,985,917,68
S01012914,1110,1045,65
S01012915,1060,1014,46
S01012916,936,882,54
S01012917,717,695,22
S01012918,859,810,49
S01012919,455,422,33
S01012920,571,549,22
S01012921,705,663,42
S01012922,1012,960,52
S01012923,1112,1075,37
S01012924,567,541,26
S01012925,604,589,15
S01012926,697,669,28
S01012927,772,723,49
S01012928,1035,991,44
S01012929,918,876,42
S01012930,978,902,76
S01012931,1145,1076,69
S01012932,625,601,24
S01012933,864,797,67
S01012934,823,764,59
S01012935,1487,1412,75
S01012936,913,859,54
S01012937,846,798,48
S01012938,843,812,31
S01012939,829,818,11
S01012940,817,805,12
S01012941,789,772,17
S01012942,902,845,57
S01012943,872,846,26
S01012944,725,700,25
S01012945,749,731,18
S01012946,861,841,20
S01012947,578,566,12
S01012948,1064,1034,30
S01012949,1390,1361,29
S01012950,1806,1744,62
S01012951,1068,1055,13
S01012952,1554,1528,26
S01012953,685,664,21
S01012954,485,467,18
S01012955,1293,1223,70
S01012956,994,926,68
S01012957,791,740,51
S01012958,502,481,21
S01012959,572,559,13
S01012960,733,701,32
S01012961,973,942,31
S01012962,922,904,18
S01012963,1174,1161,13
S01012964,1517,1461,56
S01012965,878,812,66
S01012966,1016,940,76
S01012967,889,836,53
S01012968,829,788,41
S01012969,958,894,64
S01012970,839,786,53
S01012971,1041,991,50
S01012972,932,864,68
S01012973,1007,932,75
S01012974,1217,1114,103
S01012975,846,748,98
S01012976,675,644,31
S01012977,875,832,43
S01012978,952,886,66
S01012979,876,830,46
S01012980,806,769,37
S01012981,874,822,52
S01012982,820,783,37
S01012983,745,715,30
S01012984,784,736,48
S01012985,869,831,38
S01012986,995,914,81
S01012987,1053,978,75
S01012988,1115,1055,60
S01012989,1183,1099,84
S01012990,1155,1072,83
S01012991,1123,1044,79
S01012992,1063,992,71
S01012993,1003,930,73
S01012994,949,886,63
S01012995,795,740,55
S01012996,885,839,46
S01012997,605,572,33
S01012998,1239,1189,50
S01012999,777,734,43
S01013000,1104,1031,73
S01013001,382,371,11
S01013002,717,702,15
S01013003,736,717,19
S01013004,985,963,22
S01013005,743,724,19
S01013006,912,895,17
S01013007,1262,1216,46
S01013008,1218,1190,28
S01013009,820,793,27
S01013010,653,631,22
S01013011,945,923,22
S01013012,1192,1151,41
S01013013,1036,1009,27
S01013014,789,752,37
S01013015,761,747,14
S01013016,996,966,30
S01013017,1120,1077,43
S01013018,1167,1147,20
S01013019,1536,1505,31
S01013020,1031,991,40
S01013021,1233,1187,46
S01013022,407,391,16
S01013023,950,931,19
S01013024,628,606,22
S01013025,1329,1268,61
S01013026,945,877,68
S01013027,1642,1505,137
S01013028,942,909,33
S01013029,692,620,72
S01013030,1221,1156,65
S01013031,635,587,48
S01013032,635,615,20
S01013033,774,734,40
S01013034,808,732,76
S01013035,814,736,78
S01013036,923,851,72
S01013037,1180,1116,64
S01013038,1252,1182,70
S01013039,527,517,10
S01013040,628,581,47
S01013041,587,554,33
S01013042,898,848,50
S01013043,815,753,62
S01013044,1139,1053,86
S01013045,713,674,39
S01013046,656,606,50
S01013047,931,914,17
S01013048,1170,1135,35
S01013049,1037,971,66
S01013050,872,796,76
S01013051,931,851,80
S01013052,738,685,53
S01013053,1043,941,102
S01013054,967,902,65
S01013055,754,705,49
S01013056,1279,1176,103
S01013057,996,929,67
S01013058,564,546,18
S01013059,1156,1103,53
S01013060,617,594,23
S01013061,1081,1050,31
S01013062,1119,1092,27
S01013063,894,868,26
S01013064,1189,1095,94
S01013065,1167,1088,79
S01013066,822,784,38
S01013067,1393,1360,33
S01013068,1541,1481,60
S01013069,966,931,35
S01013070,948,915,33
S01013071,1027,1001,26
S01013072,876,805,71
S01013073,1156,1077,79
S01013074,1531,1373,158
S01013075,868,742,126
S01013076,931,910,21
S01013077,717,656,61
S01013078,800,750,50
S01013079,1524,1460,64
S01013080,1136,1094,42
S01013081,708,685,23
S01013082,1311,1262,49
S01013083,2754,2722,32
S01013084,1004,968,36
S01013085,1065,1009,56
S01013086,1032,1008,24
S01013087,2821,2800,21
S01013088,927,908,19
S01013089,837,796,41
S01013090,1346,1313,33
S01013091,875,852,23
S01013092,1335,1284,51
S01013093,472,461,11
S01013094,748,735,13
S01013095,1901,1878,23
S01013096,833,806,27
S01013097,2006,1982,24
S01013098,59,55,4
S01013099,908,856,52
S01013100,968,948,20
S01013101,1672,1584,88
S01013102,706,681,25
S01013103,863,845,18
S01013104,1087,1066,21
S01013105,901,876,25
S01013106,1063,1027,36
S01013107,856,837,19
S01013108,668,638,30
S01013109,1588,1547,41
S01013110,598,575,23
S01013111,750,718,32
S01013112,891,863,28
S01013113,1031,968,63
S01013114,1414,1344,70
S01013115,947,892,55
S01013116,963,924,39
S01013117,1037,989,48
S01013118,1043,1004,39
S01013119,785,755,30
S01013120,1151,1101,50
S01013121,454,436,18
S01013122,862,777,85
S01013123,932,857,75
S01013124,1123,1012,111
S01013125,895,796,99
S01013126,978,876,102
S01013127,1128,1011,117
S01013128,1003,905,98
S01013129,1356,1203,153
S01013130,1043,897,146
S01013131,917,856,61
S01013132,705,638,67
S01013133,980,767,213
S01013134,840,793,47
S01013135,1025,923,102
S01013136,1157,1053,104
S01013137,990,896,94
S01013138,903,817,86
S01013139,1115,994,121
S01013140,1083,971,112
S01013141,647,587,60
S01013142,1054,920,134
S01013143,1023,943,80
S01013144,894,816,78
S01013145,919,816,103
S01013146,558,508,50
S01013147,799,737,62
S01013148,1044,963,81
S01013149,824,773,51
S01013150,846,771,75
S01013151,569,545,24
S01013152,1407,1296,111
S01013153,987,906,81
S01013154,1358,1254,104
S01013155,908,857,51
S01013156,1079,979,100
S01013157,1243,1151,92
S01013158,856,812,44
S01013159,844,820,24
S01013160,1006,962,44
S01013161,1021,957,64
S01013162,1141,1052,89
S01013163,834,805,29
S01013164,1203,1091,112
S01013165,1298,1192,106
S01013166,779,689,90
S01013167,1192,1070,122
S01013168,1067,956,111
S01013169,776,674,102
S01013170,1251,1141,110
S01013171,787,751,36
S01013172,853,793,60
S01013173,799,751,48
S01013174,1142,1107,35
S01013175,837,804,33
S01013176,1014,934,80
S01013177,1115,1039,76
S01013178,719,672,47
S01013179,1406,1335,71
S01013180,434,419,15
S01013181,967,906,61
S01013182,844,773,71
S01013183,1016,968,48
S01013184,572,532,40
S01013185,1047,983,64
S01013186,734,697,37
S01013187,957,879,78
S01013188,1010,970,40
S01013189,821,780,41
S01013190,897,833,64
S01013191,1055,1029,26
S01013192,1076,970,106
S01013193,649,610,39
S01013194,1201,1149,52
S01013195,991,889,102
S01013196,680,644,36
S01013197,577,537,40
S01013198,886,794,92
S01013199,907,818,89
S01013200,978,877,101
S01013201,826,715,111
S01013202,574,523,51
S01013203,1014,944,70
S01013204,1040,1001,39
S01013205,766,698,68
S01013206,904,822,82
S01013207,1170,1085,85
S01013208,753,671,82
S01013209,1018,919,99
S01013210,784,746,38
S01013211,958,860,98
S01013212,852,830,22
S01013213,939,919,20
S01013214,438,426,12
S01013215,762,720,42
S01013216,822,775,47
S01013217,803,755,48
S01013218,754,708,46
S01013219,661,607,54
S01013220,892,817,75
S01013221,937,860,77
S01013222,690,616,74
S01013223,1389,1238,151
S01013224,1110,1014,96
S01013225,1223,1158,65
S01013226,799,772,27
S01013227,586,520,66
S01013228,819,745,74
S01013229,1008,917,91
S01013230,898,791,107
S01013231,1296,1184,112
S01013232,779,692,87
S01013233,579,533,46
S01013234,644,618,26
S01013235,1064,969,95
S01013236,989,953,36
S01013237,1028,974,54
S01013238,1063,945,118
S01013239,941,857,84
S01013240,758,708,50
S01013241,821,796,25
S01013242,661,631,30
S01013243,815,766,49
S01013244,1219,1106,113
S01013245,1009,956,53
S01013246,467,440,27
S01013247,962,864,98
S01013248,710,643,67
S01013249,1130,1048,82
S01013250,1417,1370,47
S01013251,993,930,63
S01013252,1208,1129,79
S01013253,856,815,41
S01013254,866,802,64
S01013255,1630,1501,129
S01013256,1020,959,61
S01013257,1034,966,68
S01013258,985,941,44
S01013259,1313,1241,72
S01013260,880,810,70
S01013261,1187,1105,82
S01013262,827,764,63
S01013263,1125,1109,16
S01013264,290,281,9
S01013265,979,963,16
S01013266,416,408,8
S01013267,917,858,59
S01013268,1222,1154,68
S01013269,1132,1105,27
S01013270,829,814,15
S01013271,1221,1196,25
S01013272,1198,1177,21
S01013273,942,926,16
S01013274,938,903,35
S01013275,1125,1073,52
S01013276,979,938,41
S01013277,889,820,69
S01013278,1145,1042,103
S01013279,875,813,62
S01013280,817,773,44
S01013281,963,907,56
S01013282,827,782,45
S01013283,1116,1074,42
S01013284,651,639,12
S01013285,764,738,26
S01013286,764,734,30
S01013287,783,773,10
S01013288,714,686,28
S01013289,1031,1006,25
S01013290,1172,1131,41
S01013291,1217,1189,28
S01013292,849,828,21
S01013293,855,837,18
S01013294,866,844,22
S01013295,887,875,12
S01013296,871,809,62
S01013297,1163,1102,61
S01013298,779,740,39
S01013299,1308,1242,66
S01013300,1212,1146,66
S01013301,681,637,44
S01013302,1472,1424,48
S01013303,1548,1456,92
S01013304,1017,941,76
S01013305,952,883,69
S01013306,1023,928,95
S01013307,1200,1124,76
S01013308,1380,1295,85
S01013309,898,861,37
S01013310,649,616,33
S01013311,1184,1122,62
S01013312,1593,1471,122
S01013313,692,658,34
S01013314,834,777,57
S01013315,267,261,6
S01013316,692,661,31
S01013317,665,639,26
S01013318,709,694,15
S01013319,870,838,32
S01013320,744,732,12
S01013321,500,455,45
S01013322,801,745,56
S01013323,947,872,75
S01013324,1019,951,68
S01013325,1309,1207,102
S01013326,969,903,66
S01013327,868,817,51
S01013328,740,694,46
S01013329,538,492,46
S01013330,1002,962,40
S01013331,647,636,11
S01013332,825,769,56
S01013333,1128,1072,56
S01013334,787,739,48
S01013335,1018,971,47
S01013336,1041,967,74
S01013337,2887,2777,110
S01013338,407,381,26
S01013339,863,827,36
S01013340,1315,1271,44
S01013341,898,868,30
S01013342,832,761,71
S01013343,757,720,37
S01013344,1390,1318,72
S01013345,855,813,42
S01013346,914,901,13
S01013347,691,676,15
S01013348,1530,1494,36
S01013349,1047,1016,31
S01013350,1447,1395,52
S01013351,784,751,33
S01013352,1013,957,56
S01013353,1113,1053,60
S01013354,885,834,51
S01013355,932,887,45
S01013356,972,888,84
S01013357,1103,1049,54
S01013358,977,906,71
S01013359,621,564,57
S01013360,687,615,72
S01013361,1403,1291,112
S01013362,583,525,58
S01013363,1134,1048,86
S01013364,788,739,49
S01013365,1236,1180,56
S01013366,635,618,17
S01013367,741,719,22
S01013368,891,835,56
S01013369,911,847,64
S01013370,902,819,83
S01013371,856,789,67
S01013372,1148,1043,105
S01013373,1386,1280,106
S01013374,1080,984,96
S01013375,676,634,42
S01013376,661,605,56
S01013377,772,716,56
S01013378,1058,1003,55
S01013379,1195,1128,67
S01013380,1400,1341,59
S01013381,750,700,50
S01013382,1031,953,78
S01013383,811,720,91
S01013384,1151,1069,82
S01013385,694,655,39
S01013386,800,770,30
S01013387,740,684,56
S01013388,759,690,69
S01013389,980,931,49
S01013390,548,506,42
S01013391,1039,985,54
S01013392,1077,1045,32
S01013393,1904,1806,98
S01013394,742,685,57
S01013395,1518,1429,89
S01013396,1197,1159,38
S01013397,945,879,66
S01013398,234,225,9
S01013399,1171,1111,60
S01013400,637,604,33
S01013401,3730,3679,51
S01013402,194,190,4
S01013403,96,93,3
S01013404,4319,4257,62
S01013405,663,634,29
S01013406,708,659,49
S01013407,1820,1736,84
S01013408,837,782,55
S01013409,1301,1260,41
S01013410,596,556,40
S01013411,940,898,42
S01013412,797,757,40
S01013413,1030,986,44
S01013414,955,870,85
S01013415,852,775,77
S01013416,576,521,55
S01013417,821,753,68
S01013418,519,499,20
S01013419,562,553,9
S01013420,1257,1211,46
S01013421,932,916,16
S01013422,968,920,48
S01013423,888,847,41
S01013424,808,785,23
S01013425,429,413,16
S01013426,895,842,53
S01013427,746,728,18
S01013428,1613,1534,79
S01013429,1525,1430,95
S01013430,1786,1708,78
S01013431,1013,953,60
S01013432,821,762,59
S01013433,746,716,30
S01013434,534,526,8
S01013435,786,779,7
S01013436,1005,966,39
S01013437,792,753,39
S01013438,709,671,38
S01013439,899,881,18
S01013440,1293,1258,35
S01013441,892,852,40
S01013442,907,878,29
S01013443,635,616,19
S01013444,1209,1156,53
S01013445,717,662,55
S01013446,713,677,36
S01013447,645,640,5
S01013448,1091,1051,40
S01013449,782,766,16
S01013450,822,811,11
S01013451,871,855,16
S01013452,629,609,20
S01013453,1018,970,48
S01013454,753,740,13
S01013455,560,538,22
S01013456,1044,987,57
S01013457,1021,956,65
S01013458,832,803,29
S01013459,1026,955,71
S01013460,1021,962,59
S01013461,1198,1151,47
S01013462,947,908,39
S01013463,997,952,45
S01013464,816,767,49
S01013465,785,753,32
S01013466,459,446,13
S01013467,950,916,34
S01013468,683,651,32
S01013469,1012,959,53
S01013470,964,903,61
S01013471,935,878,57
S01013472,1221,1179,42
S01013473,525,512,13
S01013474,756,741,15
S01013475,1650,1597,53
S01013476,626,595,31
S01013477,993,938,55
S01013478,951,917,34
S01013479,1034,975,59
S01013480,671,624,47
S01013481,1309,1261,48
