dz_2001,total,good,not_good
S01003732,945,891,54
S01003733,870,820,50
S01003734,709,673,36
S01003735,820,773,47
S01003736,799,757,42
S01003737,611,574,37
S01003738,767,745,22
S01003739,531,507,24
S01003740,618,598,20
S01003741,946,912,34
S01003742,711,681,30
S01003743,557,541,16
S01003744,665,645,20
S01003745,806,766,40
S01003746,837,813,24
S01003747,1094,1057,37
S01003748,591,564,27
S01003749,885,854,31
S01003750,715,687,28
S01003751,1108,1075,33
S01003752,913,878,35
S01003753,1105,1069,36
S01003754,848,803,45
S01003755,1626,1574,52
S01003756,905,875,30
S01003757,608,593,15
S01003758,954,914,40
S01003759,628,606,22
S01003760,840,822,18
S01003761,957,930,27
S01003762,1090,1062,28
S01003763,912,853,59
S01003764,878,849,29
S01003765,649,619,30
S01003766,738,712,26
S01003767,812,765,47
S01003768,628,612,16
S01003769,946,903,43
S01003770,819,802,17
S01003771,757,735,22
S01003772,606,581,25
S01003773,692,662,30
S01003774,760,730,30
S01003775,916,886,30
S01003776,700,679,21
S01003777,1114,1078,36
S01003778,3225,3177,48
S01003779,501,485,16
S01003780,1074,1044,30
S01003781,1129,1105,24
S01003782,621,603,18
S01003783,1234,1181,53
S01003784,1655,1614,41
S01003785,809,791,18
S01003786,891,872,19
S01003787,591,572,19
S01003788,708,669,39
S01003789,494,489,5
S01003790,570,541,29
S01003791,824,805,19
S01003792,2286,2244,42
S01003793,542,496,46
S01003794,690,667,23
S01003795,648,638,10
S01003796,673,642,31
S01003797,925,878,47
S01003798,846,829,17
S01003799,756,742,14
S01003800,633,590,43
S01003801,816,782,34
S01003802,781,754,27
S01003803,732,707,25
S01003804,620,586,34
S01003805,1202,1142,60
S01003806,698,645,53
S01003807,904,890,14
S01003808,936,906,30
S01003809,674,638,36
S01003810,908,872,36
S01003811,687,666,21
S01003812,958,876,82
S01003813,856,827,29
S01003814,786,757,29
S01003815,842,809,33
S01003816,986,964,22
S01003817,1035,972,63
S01003818,803,748,55
S01003819,2446,2397,49
S01003820,1011,981,30
S01003821,763,706,57
S01003822,666,624,42
S01003823,977,934,43
S01003824,816,792,24
S01003825,867,847,20
S01003826,749,716,33
S01003827,817,786,31
S01003828,1145,1098,47
S01003829,665,617,48
S01003830,901,861,40
S01003831,584,561,23
S01003832,944,906,38
S01003833,537,504,33
S01003834,651,619,32
S01003835,534,518,16
S01003836,513,491,22
S01003837,836,767,69
S01003838,576,547,29
S01003839,648,601,47
S01003840,696,638,58
S01003841,609,583,26
S01003842,758,731,27
S01003843,953,929,24
S01003844,736,692,44
S01003845,1140,1059,81
S01003846,757,722,35
S01003847,608,574,34
S01003848,669,641,28
S01003849,1015,931,84
S01003850,522,506,16
S01003851,822,803,19
S01003852,593,549,44
S01003853,1253,1194,59
S01003854,578,547,31
S01003855,978,912,66
S01003856,765,719,46
S01003857,783,756,27
S01003858,534,517,17
S01003859,609,590,19
S01003860,672,590,82
S01003861,776,746,30
S01003862,741,702,39
S01003863,686,662,24
S01003864,921,883,38
S01003865,996,957,39
S01003866,967,941,26
S01003867,1357,1285,72
S01003868,691,680,11
S01003869,712,688,24
S01003870,1046,1008,38
S01003871,771,740,31
S01003872,902,878,24
S01003873,1122,1045,77
S01003874,831,799,32
S01003875,679,659,20
S01003876,723,702,21
S01003877,688,659,29
S01003878,1089,1034,55
S01003879,778,758,20
S01003880,867,845,22
S01003881,887,862,25
S01003882,500,460,40
S01003883,535,526,9
S01003884,766,728,38
S01003885,654,610,44
S01003886,519,493,26
S01003887,1032,968,64
S01003888,1633,1593,40
S01003889,547,527,20
S01003890,663,636,27
S01003891,731,702,29
S01003892,641,616,25
S01003893,633,610,23
S01003894,935,901,34
S01003895,745,728,17
S01003896,724,697,27
S01003897,734,710,24
S01003898,791,743,48
S01003899,800,751,49
S01003900,776,732,44
S01003901,680,645,35
S01003902,1036,1015,21
S01003903,901,883,18
S01003904,888,832,56
S01003905,1166,1123,43
S01003906,701,670,31
S01003907,748,692,56
S01003908,799,769,30
S01003909,621,610,11
S01003910,727,693,34
S01003911,626,598,28
S01003912,945,925,20
S01003913,727,709,18
S01003914,975,944,31
S01003915,764,731,33
S01003916,845,824,21
S01003917,906,868,38
S01003918,954,913,41
S01003919,612,571,41
S01003920,731,706,25
S01003921,1038,960,78
S01003922,937,875,62
S01003923,761,727,34
S01003924,507,460,47
S01003925,801,764,37
S01003926,580,536,44
S01003927,720,696,24
S01003928,840,775,65
S01003929,548,518,30
S01003930,870,823,47
S01003931,1144,1090,54
S01003932,897,843,54
S01003933,701,670,31
S01003934,1016,982,34
S01003935,827,773,54
S01003936,999,952,47
S01003937,745,672,73
S01003938,605,582,23
S01003939,626,592,34
S01003940,1047,994,53
S01003941,614,582,32
S01003942,758,718,40
S01003943,695,643,52
S01003944,646,598,48
S01003945,661,648,13
S01003946,838,784,54
S01003947,631,603,28
S01003948,745,722,23
S01003949,598,565,33
S01003950,606,588,18
S01003951,608,563,45
S01003952,536,509,27
S01003953,577,529,48
S01003954,702,662,40
S01003955,681,654,27
S01003956,749,712,37
S01003957,686,652,34
S01003958,784,734,50
S01003959,747,721,26
S01003960,877,826,51
S01003961,576,554,22
S01003962,706,660,46
S01003963,474,457,17
S01003964,483,460,23
S01003965,576,551,25
S01003966,1009,950,59
S01003967,539,514,25
S01003968,864,796,68
S01003969,762,690,72
S01003970,631,607,24
S01003971,721,671,50
S01003972,785,724,61
S01003973,450,426,24
S01003974,854,820,34
S01003975,829,802,27
S01003976,772,723,49
S01003977,491,457,34
S01003978,512,474,38
S01003979,569,539,30
S01003980,643,617,26
S01003981,544,521,23
S01003982,779,757,22
S01003983,683,663,20
S01003984,623,581,42
S01003985,743,705,38
S01003986,550,519,31
S01003987,688,660,28
S01003988,490,463,27
S01003989,913,870,43
S01003990,522,495,27
S01003991,622,599,23
S01003992,982,953,29
S01003993,694,676,18
S01003994,729,698,31
S01003995,1312,1249,63
S01003996,649,631,18
S01003997,916,857,59
S01003998,565,548,17
S01003999,853,827,26
S01004000,708,665,43
S01004001,620,600,20
S01004002,896,829,67
S01004003,570,550,20
S01004004,731,704,27
S01004005,588,566,22
S01004006,553,540,13
S01004007,611,577,34
S01004008,672,639,33
S01004009,771,739,32
S01004010,837,796,41
S01004011,1369,1310,59
S01004012,755,738,17
S01004013,537,516,21
S01004014,634,614,20
S01004015,905,881,24
S01004016,598,574,24
S01004017,1014,978,36
S01004018,824,803,21
S01004019,1067,1042,25
S01004020,805,749,56
S01004021,1177,1149,28
S01004022,789,754,35
S01004023,556,527,29
S01004024,1077,995,82
S01004025,858,793,65
S01004026,607,544,63
S01004027,785,714,71
S01004028,739,681,58
S01004029,879,802,77
S01004030,660,587,73
S01004031,577,521,56
S01004032,396,361,35
S01004033,865,779,86
S01004034,736,696,40
S01004035,737,677,60
S01004036,630,573,57
S01004037,660,636,24
S01004038,678,613,65
S01004039,368,322,46
S01004040,642,600,42
S01004041,650,593,57
S01004042,576,493,83
S01004043,730,698,32
S01004044,674,553,121
S01004045,596,535,61
S01004046,541,465,76
S01004047,688,655,33
S01004048,1036,961,75
S01004049,1314,1237,77
S01004050,465,410,55
S01004051,836,750,86
S01004052,538,487,51
S01004053,957,859,98
S01004054,882,817,65
S01004055,557,528,29
S01004056,722,669,53
S01004057,1604,1493,111
S01004058,923,842,81
S01004059,549,513,36
S01004060,468,429,39
S01004061,793,679,114
S01004062,871,835,36
S01004063,610,528,82
S01004064,621,591,30
S01004065,958,862,96
S01004066,560,516,44
S01004067,829,776,53
S01004068,723,642,81
S01004069,448,412,36
S01004070,688,615,73
S01004071,908,814,94
S01004072,1189,1100,89
S01004073,785,716,69
S01004074,872,745,127
S01004075,449,385,64
S01004076,626,568,58
S01004077,842,803,39
S01004078,768,707,61
S01004079,665,618,47
S01004080,821,707,114
S01004081,649,632,17
S01004082,1030,998,32
S01004083,874,771,103
S01004084,905,799,106
S01004085,524,458,66
S01004086,769,651,118
S01004087,455,428,27
S01004088,525,491,34
S01004089,725,664,61
S01004090,315,292,23
S01004091,958,893,65
S01004092,740,671,69
S01004093,547,447,100
S01004094,425,343,82
S01004095,517,506,11
S01004096,645,628,17
S01004097,734,654,80
S01004098,619,586,33
S01004099,788,768,20
S01004100,765,735,30
S01004101,715,674,41
S01004102,771,737,34
S01004103,660,614,46
S01004104,756,743,13
S01004105,842,794,48
S01004106,898,866,32
S01004107,668,636,32
S01004108,800,756,44
S01004109,560,548,12
S01004110,775,736,39
S01004111,798,765,33
S01004112,839,779,60
S01004113,729,698,31
S01004114,643,582,61
S01004115,749,676,73
S01004116,674,616,58
S01004117,748,722,26
S01004118,899,805,94
S01004119,490,451,39
S01004120,706,688,18
S01004121,430,406,24
S01004122,900,879,21
S01004123,928,896,32
S01004124,1039,1003,36
S01004125,656,616,40
S01004126,682,647,35
S01004127,860,849,11
S01004128,683,670,13
S01004129,728,698,30
S01004130,514,503,11
S01004131,809,769,40
S01004132,536,512,24
S01004133,820,785,35
S01004134,646,630,16
S01004135,633,584,49
S01004136,623,590,33
S01004137,575,557,18
S01004138,694,643,51
S01004139,561,532,29
S01004140,540,528,12
S01004141,673,634,39
S01004142,540,522,18
S01004143,846,792,54
S01004144,1319,1255,64
S01004145,626,614,12
S01004146,818,786,32
S01004147,709,678,31
S01004148,995,965,30
S01004149,851,771,80
S01004150,609,597,12
S01004151,1023,1010,13
S01004152,752,702,50
S01004153,782,728,54
S01004154,625,600,25
S01004155,885,819,66
S01004156,963,922,41
S01004157,581,566,15
S01004158,579,558,21
S01004159,358,330,28
S01004160,646,601,45
S01004161,548,531,17
S01004162,2023,1986,37
S01004163,662,612,50
S01004164,860,819,41
S01004165,969,931,38
S01004166,744,701,43
S01004167,669,607,62
S01004168,621,594,27
S01004169,796,761,35
S01004170,734,684,50
S01004171,633,603,30
S01004172,756,700,56
S01004173,606,561,45
S01004174,728,695,33
S01004175,540,498,42
S01004176,632,607,25
S01004177,494,464,30
S01004178,566,529,37
S01004179,490,461,29
S01004180,900,878,22
S01004181,798,746,52
S01004182,928,857,71
S01004183,1056,1027,29
S01004184,782,729,53
S01004185,680,634,46
S01004186,739,687,52
S01004187,696,633,63
S01004188,782,743,39
S01004189,922,910,12
S01004190,821,780,41
S01004191,727,676,51
S01004192,1043,986,57
S01004193,690,648,42
S01004194,739,687,52
S01004195,638,614,24
S01004196,615,560,55
S01004197,697,650,47
S01004198,578,537,41
S01004199,780,746,34
S01004200,719,703,16
S01004201,715,673,42
S01004202,523,486,37
S01004203,955,900,55
S01004204,668,631,37
S01004205,758,705,53
S01004206,636,619,17
S01004207,705,663,42
S01004208,851,812,39
S01004209,605,560,45
S01004210,611,574,37
S01004211,1102,1055,47
S01004212,1670,1619,51
S01004213,530,481,49
S01004214,637,618,19
S01004215,615,605,10
S01004216,807,772,35
S01004217,447,427,20
S01004218,802,758,44
S01004219,508,473,35
S01004220,903,861,42
S01004221,783,735,48
S01004222,569,528,41
S01004223,722,657,65
S01004224,684,637,47
S01004225,768,691,77
S01004226,660,613,47
S01004227,1002,955,47
S01004228,842,813,29
S01004229,652,608,44
S01004230,688,643,45
S01004231,707,654,53
S01004232,624,595,29
S01004233,819,794,25
S01004234,988,953,35
S01004235,854,819,35
S01004236,985,954,31
S01004237,682,660,22
S01004238,568,551,17
S01004239,856,822,34
S01004240,802,777,25
S01004241,536,517,19
S01004242,845,819,26
S01004243,699,675,24
S01004244,660,640,20
S01004245,938,900,38
S01004246,635,610,25
S01004247,845,819,26
S01004248,1036,980,56
S01004249,917,889,28
S01004250,1029,991,38
S01004251,907,852,55
S01004252,638,610,28
S01004253,579,553,26
S01004254,725,693,32
S01004255,2886,2824,62
S01004256,1460,1432,28
S01004257,621,611,10
S01004258,717,684,33
S01004259,771,737,34
S01004260,513,492,21
S01004261,786,756,30
S01004262,787,765,22
S01004263,764,720,44
S01004264,800,768,32
S01004265,909,886,23
S01004266,545,499,46
S01004267,508,485,23
S01004268,637,615,22
S01004269,838,804,34
S01004270,561,523,38
S01004271,643,608,35
S01004272,565,559,6
S01004273,576,563,13
S01004274,911,874,37
S01004275,584,562,22
S01004276,868,815,53
S01004277,713,688,25
S01004278,1207,1141,66
S01004279,819,791,28
S01004280,925,882,43
S01004281,729,709,20
S01004282,880,830,50
S01004283,702,673,29
S01004284,902,843,59
S01004285,474,469,5
S01004286,578,566,12
S01004287,641,606,35
S01004288,665,640,25
S01004289,547,522,25
S01004290,1000,979,21
S01004291,807,773,34
S01004292,988,965,23
S01004293,931,901,30
S01004294,744,722,22
S01004295,855,799,56
S01004296,886,863,23
S01004297,648,616,32
S01004298,1332,1273,59
S01004299,520,493,27
S01004300,574,541,33
S01004301,774,754,20
S01004302,674,656,18
S01004303,626,597,29
S01004304,798,753,45
S01004305,647,626,21
S01004306,597,550,47
S01004307,871,858,13
S01004308,965,931,34
S01004309,937,901,36
S01004310,718,677,41
S01004311,1153,1096,57
S01004312,700,674,26
S01004313,1298,1249,49
S01004314,787,740,47
S01004315,502,480,22
S01004316,536,534,2
S01004317,1149,1111,38
S01004318,527,491,36
S01004319,889,855,34
S01004320,824,790,34
S01004321,777,739,38
S01004322,980,939,41
S01004323,657,636,21
S01004324,803,773,30
S01004325,1054,1015,39
S01004326,843,805,38
S01004327,699,675,24
S01004328,607,588,19
S01004329,509,495,14
S01004330,1412,1357,55
S01004331,579,555,24
S01004332,631,606,25
S01004333,578,547,31
S01004334,1363,1334,29
S01004335,537,520,17
S01004336,1005,963,42
S01004337,748,719,29
S01004338,769,735,34
S01004339,955,928,27
S01004340,537,502,35
S01004341,558,523,35
S01004342,1335,1317,18
S01004343,641,614,27
S01004344,746,705,41
S01004345,1160,1110,50
S01004346,445,425,20
S01004347,898,870,28
S01004348,637,606,31
S01004349,752,725,27
S01004350,601,571,30
S01004351,532,501,31
S01004352,539,524,15
S01004353,872,836,36
S01004354,514,489,25
S01004355,571,541,30
S01004356,951,895,56
S01004357,820,803,17
S01004358,665,644,21
S01004359,546,513,33
S01004360,637,588,49
S01004361,820,763,57
S01004362,604,528,76
S01004363,980,851,129
S01004364,915,829,86
S01004365,703,651,52
S01004366,589,531,58
S01004367,781,743,38
S01004368,535,487,48
S01004369,697,666,31
S01004370,680,656,24
S01004371,727,687,40
S01004372,905,869,36
S01004373,670,600,70
S01004374,768,708,60
S01004375,624,574,50
S01004376,871,789,82
S01004377,709,649,60
S01004378,913,835,78
S01004379,903,837,66
S01004380,697,642,55
S01004381,781,731,50
S01004382,681,596,85
S01004383,796,748,48
S01004384,662,618,44
S01004385,740,675,65
S01004386,1003,941,62
S01004387,947,880,67
S01004388,700,645,55
S01004389,586,545,41
S01004390,782,706,76
S01004391,555,535,20
S01004392,844,770,74
S01004393,889,817,72
S01004394,799,733,66
S01004395,596,543,53
S01004396,758,693,65
S01004397,907,881,26
S01004398,806,754,52
S01004399,482,451,31
S01004400,548,517,31
S01004401,1079,1030,49
S01004402,933,840,93
S01004403,516,487,29
S01004404,734,707,27
S01004405,757,683,74
S01004406,890,807,83
S01004407,656,583,73
S01004408,1402,1357,45
S01004409,459,428,31
S01004410,989,930,59
S01004411,557,508,49
S01004412,1042,931,111
S01004413,717,623,94
S01004414,690,599,91
S01004415,680,625,55
S01004416,763,693,70
S01004417,807,724,83
S01004418,902,837,65
S01004419,821,707,114
S01004420,718,677,41
S01004421,881,786,95
S01004422,594,525,69
S01004423,775,706,69
S01004424,697,626,71
S01004425,576,542,34
S01004426,585,545,40
S01004427,728,658,70
S01004428,888,819,69
S01004429,809,756,53
S01004430,495,458,37
S01004431,666,598,68
S01004432,978,887,91
S01004433,908,822,86
S01004434,815,741,74
S01004435,842,777,65
S01004436,757,705,52
S01004437,901,839,62
S01004438,637,584,53
S01004439,688,638,50
S01004440,736,669,67
S01004441,1333,1286,47
S01004442,848,759,89
S01004443,711,672,39
S01004444,900,833,67
S01004445,898,835,63
S01004446,807,749,58
S01004447,729,678,51
S01004448,546,522,24
S01004449,917,809,108
S01004450,863,747,116
S01004451,855,770,85
S01004452,651,624,27
S01004453,955,925,30
S01004454,1004,925,79
S01004455,826,766,60
S01004456,494,477,17
S01004457,871,800,71
S01004458,825,764,61
S01004459,556,499,57
S01004460,590,561,29
S01004461,577,540,37
S01004462,645,625,20
S01004463,739,688,51
S01004464,839,780,59
S01004465,723,691,32
S01004466,946,904,42
S01004467,916,858,58
S01004468,918,885,33
S01004469,642,597,45
S01004470,737,720,17
S01004471,2067,2007,60
S01004472,690,671,19
S01004473,1103,1071,32
S01004474,1048,961,87
S01004475,494,477,17
S01004476,735,689,46
S01004477,1097,1056,41
S01004478,590,550,40
S01004479,705,680,25
S01004480,944,863,81
S01004481,829,794,35
S01004482,856,761,95
S01004483,708,649,59
S01004484,1025,997,28
S01004485,542,517,25
S01004486,962,925,37
S01004487,1043,949,94
S01004488,678,626,52
S01004489,923,896,27
S01004490,669,638,31
S01004491,794,741,53
S01004492,921,850,71
S01004493,964,910,54
S01004494,883,817,66
S01004495,696,636,60
S01004496,651,609,42
S01004497,826,743,83
S01004498,702,669,33
S01004499,650,609,41
S01004500,718,692,26
S01004501,721,678,43
S01004502,730,699,31
S01004503,678,616,62
S01004504,694,643,51
S01004505,582,553,29
S01004506,522,490,32
S01004507,706,665,41
S01004508,698,660,38
S01004509,1030,1003,27
S01004510,827,761,66
S01004511,964,915,49
S01004512,867,826,41
S01004513,522,489,33
S01004514,596,571,25
S01004515,747,678,69
S01004516,449,420,29
S01004517,737,663,74
S01004518,634,609,25
S01004519,951,887,64
S01004520,914,861,53
S01004521,754,725,29
S01004522,900,873,27
S01004523,733,703,30
S01004524,561,542,19
S01004525,935,898,37
S01004526,682,664,18
S01004527,617,580,37
S01004528,737,642,95
S01004529,852,766,86
S01004530,547,529,18
S01004531,1066,1006,60
S01004532,852,789,63
S01004533,441,397,44
S01004534,645,606,39
S01004535,898,821,77
S01004536,680,637,43
S01004537,815,734,81
S01004538,752,696,56
S01004539,716,651,65
S01004540,1238,1168,70
S01004541,840,752,88
S01004542,790,760,30
S01004543,811,754,57
S01004544,1844,1742,102
S01004545,737,652,85
S01004546,858,756,102
S01004547,844,781,63
S01004548,779,697,82
S01004549,2152,2040,112
S01004550,667,611,56
S01004551,1565,1472,93
S01004552,834,751,83
S01004553,534,493,41
S01004554,726,690,36
S01004555,647,598,49
S01004556,674,620,54
S01004557,430,410,20
S01004558,924,821,103
S01004559,954,876,78
S01004560,648,591,57
S01004561,957,851,106
S01004562,547,494,53
S01004563,793,761,32
S01004564,594,571,23
S01004565,902,870,32
S01004566,694,670,24
S01004567,475,426,49
S01004568,695,633,62
S01004569,734,665,69
S01004570,626,605,21
S01004571,635,594,41
S01004572,722,684,38
S01004573,596,564,32
S01004574,487,471,16
S01004575,670,633,37
S01004576,560,550,10
S01004577,617,581,36
S01004578,851,828,23
S01004579,605,509,96
S01004580,827,765,62
S01004581,1240,1145,95
S01004582,580,548,32
S01004583,798,695,103
S01004584,679,606,73
S01004585,552,481,71
S01004586,1060,1024,36
S01004587,1217,1041,176
S01004588,628,577,51
S01004589,783,741,42
S01004590,839,760,79
S01004591,558,496,62
S01004592,637,583,54
S01004593,973,910,63
S01004594,491,446,45
S01004595,1030,1006,24
S01004596,666,569,97
S01004597,531,513,18
S01004598,678,638,40
S01004599,959,916,43
S01004600,865,764,101
S01004601,895,814,81
S01004602,860,824,36
S01004603,796,723,73
S01004604,554,499,55
S01004605,965,865,100
S01004606,823,749,74
S01004607,560,510,50
S01004608,1562,1506,56
S01004609,569,508,61
S01004610,697,626,71
S01004611,1041,939,102
S01004612,1137,1057,80
S01004613,1722,1653,69
S01004614,750,700,50
S01004615,1182,1095,87
S01004616,877,834,43
S01004617,669,613,56
S01004618,649,571,78
S01004619,514,463,51
S01004620,666,620,46
S01004621,900,848,52
S01004622,858,784,74
S01004623,1028,938,90
S01004624,1212,1085,127
S01004625,821,748,73
S01004626,2033,1967,66
S01004627,522,489,33
S01004628,544,494,50
S01004629,887,852,35
S01004630,897,817,80
S01004631,731,656,75
S01004632,954,887,67
S01004633,574,527,47
S01004634,1114,1083,31
S01004635,774,692,82
S01004636,630,578,52
S01004637,565,509,56
S01004638,524,470,54
S01004639,661,583,78
S01004640,746,673,73
S01004641,610,570,40
S01004642,814,729,85
S01004643,494,454,40
S01004644,728,672,56
S01004645,951,852,99
S01004646,781,709,72
S01004647,1691,1569,122
S01004648,1122,1058,64
S01004649,578,541,37
S01004650,802,752,50
S01004651,917,853,64
S01004652,962,911,51
S01004653,612,560,52
S01004654,1015,954,61
S01004655,967,890,77
S01004656,596,524,72
S01004657,734,699,35
S01004658,947,887,60
S01004659,503,456,47
S01004660,768,750,18
S01004661,741,683,58
S01004662,965,863,102
S01004663,512,466,46
S01004664,562,519,43
S01004665,673,599,74
S01004666,755,707,48
S01004667,698,630,68
S01004668,890,848,42
S01004669,885,784,101
S01004670,965,866,99
S01004671,806,750,56
S01004672,641,581,60
S01004673,909,851,58
S01004674,797,740,57
S01004675,821,760,61
S01004676,766,682,84
S01004677,873,781,92
S01004678,975,862,113
S01004679,473,428,45
S01004680,940,821,119
S01004681,780,745,35
S01004682,529,465,64
S01004683,674,653,21
S01004684,1470,1387,83
S01004685,501,460,41
S01004686,738,665,73
S01004687,1052,960,92
S01004688,655,632,23
S01004689,1018,946,72
S01004690,530,513,17
S01004691,714,693,21
S01004692,673,597,76
S01004693,704,671,33
S01004694,572,520,52
S01004695,747,734,13
S01004696,937,870,67
S01004697,801,755,46
S01004698,609,595,14
S01004699,810,741,69
S01004700,746,680,66
S01004701,865,850,15
S01004702,548,505,43
S01004703,892,849,43
S01004704,614,569,45
S01004705,941,889,52
S01004706,1629,1595,34
S01004707,929,857,72
S01004708,654,604,50
S01004709,703,668,35
S01004710,767,694,73
S01004711,917,837,80
S01004712,496,445,51
S01004713,728,663,65
S01004714,787,714,73
S01004715,1672,1585,87
S01004716,844,764,80
S01004717,952,893,59
S01004718,889,807,82
S01004719,966,895,71
S01004720,861,786,75
S01004721,569,546,23
S01004722,690,638,52
S01004723,655,616,39
S01004724,965,838,127
S01004725,638,613,25
S01004726,577,544,33
S01004727,791,694,97
S01004728,945,914,31
S01004729,620,539,81
S01004730,1409,1298,111
S01004731,847,789,58
S01004732,694,626,68
S01004733,726,637,89
S01004734,509,443,66
S01004735,958,881,77
S01004736,757,696,61
S01004737,750,692,58
S01004738,649,567,82
S01004739,664,628,36
S01004740,819,758,61
S01004741,597,541,56
S01004742,1328,1229,99
S01004743,878,851,27
S01004744,552,497,55
S01004745,897,743,154
S01004746,834,751,83
S01004747,696,667,29
S01004748,588,544,44
S01004749,1084,1014,70
S01004750,641,569,72
S01004751,799,692,107
S01004752,827,767,60
S01004753,763,695,68
S01004754,637,609,28
S01004755,683,611,72
S01004756,577,528,49
S01004757,845,782,63
S01004758,872,803,69
S01004759,584,562,22
S01004760,720,663,57
S01004761,528,469,59
S01004762,622,550,72
S01004763,848,822,26
S01004764,736,676,60
S01004765,1333,1191,142
S01004766,1196,1128,68
S01004767,674,611,63
S01004768,852,766,86
S01004769,548,507,41
S01004770,550,487,63
S01004771,830,769,61
S01004772,572,503,69
S01004773,754,702,52
S01004774,924,881,43
S01004775,785,681,104
S01004776,721,681,40
S01004777,733,712,21
S01004778,686,629,57
S01004779,823,756,67
S01004780,639,589,50
S01004781,926,861,65
S01004782,1180,1083,97
S01004783,935,897,38
S01004784,672,620,52
S01004785,629,571,58
S01004786,483,434,49
S01004787,997,938,59
S01004788,690,657,33
S01004789,983,884,99
S01004790,719,700,19
S01004791,611,555,56
S01004792,596,575,21
S01004793,760,720,40
S01004794,708,635,73
S01004795,899,834,65
S01004796,738,694,44
S01004797,702,639,63
S01004798,846,767,79
S01004799,578,526,52
S01004800,661,600,61
S01004801,719,654,65
S01004802,856,785,71
S01004803,850,759,91
S01004804,853,752,101
S01004805,608,544,64
S01004806,626,563,63
S01004807,514,456,58
S01004808,705,628,77
S01004809,438,397,41
S01004810,575,533,42
S01004811,717,673,44
S01004812,816,749,67
S01004813,868,794,74
S01004814,808,744,64
S01004815,1728,1633,95
S01004816,792,725,67
S01004817,632,559,73
S01004818,808,741,67
S01004819,545,442,103
S01004820,1044,912,132
S01004821,1826,1703,123
S01004822,689,630,59
S01004823,911,817,94
S01004824,753,723,30
S01004825,597,511,86
S01004826,961,888,73
S01004827,619,533,86
S01004828,1158,1107,51
S01004829,699,634,65
S01004830,729,646,83
S01004831,828,793,35
S01004832,1342,1280,62
S01004833,710,656,54
S01004834,759,696,63
S01004835,820,778,42
S01004836,707,690,17
S01004837,930,870,60
S01004838,1819,1748,71
S01004839,864,795,69
S01004840,848,805,43
S01004841,812,733,79
S01004842,1491,1451,40
S01004843,650,608,42
S01004844,957,897,60
S01004845,764,688,76
S01004846,1021,966,55
S01004847,994,970,24
S01004848,713,676,37
S01004849,530,488,42
S01004850,1466,1409,57
S01004851,647,611,36
S01004852,683,612,71
S01004853,733,680,53
S01004854,1089,1038,51
S01004855,633,571,62
S01004856,1538,1476,62
S01004857,838,768,70
S01004858,851,783,68
S01004859,917,879,38
S01004860,1366,1330,36
S01004861,710,669,41
S01004862,634,624,10
S01004863,844,791,53
S01004864,529,499,30
S01004865,716,659,57
S01004866,866,797,69
S01004867,736,699,37
S01004868,710,647,63
S01004869,785,759,26
S01004870,851,808,43
S01004871,770,731,39
S01004872,815,746,69
S01004873,751,697,54
S01004874,1109,1033,76
S01004875,727,685,42
S01004876,929,880,49
S01004877,705,640,65
S01004878,797,756,41
S01004879,657,616,41
S01004880,729,667,62
S01004881,758,709,49
S01004882,502,470,32
S01004883,2080,2037,43
S01004884,552,537,15
S01004885,539,496,43
S01004886,878,820,58
S01004887,403,379,24
S01004888,634,619,15
S01004889,793,729,64
S01004890,769,719,50
S01004891,992,913,79
S01004892,683,664,19
S01004893,711,614,97
S01004894,849,782,67
S01004895,876,813,63
S01004896,873,802,71
S01004897,575,555,20
S01004898,939,867,72
S01004899,764,716,48
S01004900,939,907,32
S01004901,753,701,52
S01004902,729,676,53
S01004903,584,557,27
S01004904,937,841,96
S01004905,990,934,56
S01004906,792,742,50
S01004907,793,763,30
S01004908,624,588,36
S01004909,777,734,43
S01004910,836,755,81
S01004911,904,894,10
S01004912,731,669,62
S01004913,641,584,57
S01004914,634,605,29
S01004915,680,634,46
S01004916,687,638,49
S01004917,596,588,8
S01004918,645,624,21
S01004919,720,679,41
S01004920,884,814,70
S01004921,656,615,41
S01004922,667,647,20
S01004923,941,904,37
S01004924,773,695,78
S01004925,568,532,36
S01004926,882,857,25
S01004927,860,829,31
S01004928,1613,1570,43
S01004929,627,599,28
S01004930,627,578,49
S01004931,1005,920,85
S01004932,774,704,70
S01004933,877,818,59
S01004934,735,662,73
S01004935,516,498,18
S01004936,888,792,96
S01004937,547,497,50
S01004938,731,680,51
S01004939,550,489,61
S01004940,519,484,35
S01004941,608,565,43
S01004942,918,876,42
S01004943,1100,1046,54
S01004944,498,459,39
S01004945,685,622,63
S01004946,721,707,14
S01004947,760,745,15
S01004948,535,523,12
S01004949,719,697,22
S01004950,816,804,12
S01004951,752,721,31
S01004952,1100,1080,20
S01004953,836,818,18
S01004954,703,685,18
S01004955,608,594,14
S01004956,768,741,27
S01004957,728,709,19
S01004958,1203,1114,89
S01004959,712,681,31
S01004960,535,529,6
S01004961,654,640,14
S01004962,638,628,10
S01004963,623,604,19
S01004964,1091,1062,29
S01004965,942,917,25
S01004966,1056,1029,27
S01004967,669,643,26
S01004968,578,560,18
S01004969,919,875,44
S01004970,838,783,55
S01004971,1021,950,71
S01004972,824,796,28
S01004973,1016,971,45
S01004974,1188,1162,26
S01004975,760,738,22
S01004976,950,903,47
S01004977,966,922,44
S01004978,1001,974,27
S01004979,819,798,21
S01004980,962,942,20
