dz_2001,total,scotland,ruk,elsewhere
S01003209,596,565,20,11
S01003210,903,652,112,139
S01003211,920,544,122,254
S01003212,779,737,20,22
S01003213,592,577,10,5
S01003214,799,766,24,9
S01003215,1011,975,22,14
S01003216,744,714,11,19
S01003217,691,660,19,12
S01003218,744,712,17,15
S01003219,760,719,13,28
S01003220,798,511,93,194
S01003221,876,836,18,22
S01003222,775,431,77,267
S01003223,980,944,23,13
S01003224,749,713,20,16
S01003225,794,727,16,51
S01003226,792,763,20,9
S01003227,925,594,85,246
S01003228,916,880,19,17
S01003229,1061,833,101,127
S01003230,826,780,18,28
S01003231,984,953,17,14
S01003232,779,670,25,84
S01003233,1017,974,25,18
S01003234,843,614,91,138
S01003235,798,774,16,8
S01003236,832,502,92,238
S01003237,1025,994,19,12
S01003238,749,704,24,21
S01003239,999,951,27,21
S01003240,775,740,26,9
S01003241,828,795,21,12
S01003242,1036,896,67,73
S01003243,884,836,33,15
S01003244,999,968,19,12
S01003245,849,795,16,38
S01003246,1007,968,22,17
S01003247,757,739,8,10
S01003248,809,780,14,15
S01003249,707,672,19,16
S01003250,582,535,25,22
S01003251,834,812,12,10
S01003252,697,673,14,10
S01003253,822,809,10,3
S01003254,613,598,9,6
S01003255,885,835,21,29
S01003256,924,763,51,110
S01003257,822,552,71,199
S01003258,919,867,27,25
S01003259,1111,1061,35,15
S01003260,781,736,23,22
S01003261,925,885,22,18
S01003262,778,736,29,13
S01003263,753,727,15,11
S01003264,584,548,21,15
S01003265,726,679,27,20
S01003266,749,728,7,14
S01003267,970,938,18,14
S01003268,793,688,45,60
S01003269,910,851,28,31
S01003270,792,727,24,41
S01003271,819,697,59,63
S01003272,931,862,32,37
S01003273,694,663,17,14
S01003274,538,486,21,31
S01003275,967,933,22,12
S01003276,784,752,21,11
S01003277,678,640,19,19
S01003278,854,816,23,15
S01003279,459,455,3,1
S01003280,926,761,68,97
S01003281,554,540,9,5
S01003282,862,817,21,24
S01003283,776,750,11,15
S01003284,908,866,27,15
S01003285,367,326,16,25
S01003286,1048,899,58,91
S01003287,603,548,25,30
S01003288,778,736,31,11
S01003289,302,297,3,2
S01003290,767,719,26,22
S01003291,756,712,23,21
S01003292,784,740,20,24
S01003293,942,912,21,9
S01003294,790,754,21,15
S01003295,1061,1021,13,27
S01003296,617,600,10,7
S01003297,537,494,20,23
S01003298,1015,964,26,25
S01003299,420,402,10,8
S01003300,839,794,22,23
S01003301,781,754,14,13
S01003302,585,504,25,56
S01003303,883,647,106,130
S01003304,781,592,66,123
S01003305,750,713,17,20
S01003306,943,888,20,35
S01003307,1075,1022,27,26
S01003308,900,866,23,11
S01003309,791,759,25,7
S01003310,796,755,25,16
S01003311,794,767,22,5
S01003312,649,615,11,23
S01003313,944,877,28,39
S01003314,598,573,18,7
S01003315,615,514,38,63
S01003316,736,675,32,29
S01003317,718,689,16,13
S01003318,843,805,25,13
S01003320,646,470,78,98
S01003321,790,742,20,28
S01003322,799,670,51,78
S01003323,668,624,34,10
S01003324,561,473,32,56
S01003325,852,816,16,20
S01003326,799,762,25,12
S01003327,692,538,59,95
S01003328,586,471,60,55
S01003329,832,794,24,14
S01003330,986,915,18,53
S01003331,636,615,10,11
S01003332,439,428,9,2
S01003333,940,897,25,18
S01003334,865,821,22,22
S01003335,543,443,50,50
S01003336,905,882,14,9
S01003337,949,902,35,12
S01003338,900,788,40,72
S01003339,827,781,26,20
S01003340,1072,1025,22,25
S01003341,795,762,14,19
S01003342,677,653,16,8
S01003343,611,591,17,3
S01003344,596,566,18,12
S01003345,1019,976,30,13
S01003346,902,866,18,18
S01003347,822,808,9,5
S01003348,759,626,70,63
S01003349,881,849,18,14
S01003350,731,701,16,14
S01003351,1079,959,50,70
S01003352,831,797,24,10
S01003353,635,599,18,18
S01003354,832,803,15,14
S01003355,879,828,28,23
S01003356,919,880,21,18
S01003357,424,385,9,30
S01003358,859,689,83,87
S01003359,977,925,24,28
S01003360,807,769,19,19
S01003361,759,738,11,10
S01003362,813,768,24,21
S01003363,793,765,16,12
S01003364,664,606,39,19
S01003365,755,660,33,62
S01003366,548,373,63,112
S01003367,1058,982,40,36
S01003368,973,551,124,298
S01003369,734,707,18,9
S01003370,776,649,74,53
S01003371,754,669,53,32
S01003372,741,691,37,13
S01003373,667,514,58,95
S01003374,529,513,7,9
S01003375,756,723,24,9
S01003376,530,513,10,7
S01003377,789,769,13,7
S01003378,823,776,29,18
S01003379,650,633,10,7
S01003380,786,653,74,59
S01003381,705,655,9,41
S01003382,704,611,41,52
S01003383,954,921,17,16
S01003384,1025,983,25,17
S01003385,851,716,68,67
S01003386,689,661,11,17
S01003387,794,749,19,26
S01003388,1011,944,32,35
S01003389,980,903,48,29
S01003390,956,928,24,4
S01003391,818,736,53,29
S01003392,793,722,42,29
S01003393,1036,996,26,14
S01003394,725,701,16,8
S01003395,744,640,61,43
S01003396,815,753,34,28
S01003397,878,854,19,5
S01003398,884,854,20,10
S01003399,1573,949,170,454
S01003400,688,670,9,9
S01003401,792,768,18,6
S01003402,695,670,19,6
S01003403,755,576,90,89
S01003404,482,467,11,4
S01003405,838,807,23,8
S01003406,721,668,33,20
S01003407,734,714,15,5
S01003408,662,560,39,63
S01003409,835,717,62,56
S01003410,770,499,129,142
S01003411,777,729,26,22
S01003412,915,856,30,29
S01003413,806,785,18,3
S01003414,547,534,8,5
S01003415,1334,994,92,248
S01003416,882,793,34,55
S01003417,803,717,47,39
S01003418,948,910,17,21
S01003419,970,935,26,9
S01003420,519,505,10,4
S01003421,559,539,15,5
S01003422,794,756,19,19
S01003423,552,412,76,64
S01003424,994,924,40,30
S01003425,931,604,141,186
S01003426,1001,913,53,35
S01003427,943,907,18,18
S01003428,666,644,11,11
S01003429,947,408,193,346
S01003430,759,541,106,112
S01003431,660,623,24,13
S01003432,936,602,213,121
S01003433,981,605,193,183
S01003434,910,891,12,7
S01003435,672,661,7,4
S01003436,583,539,23,21
S01003437,610,387,141,82
S01003438,902,646,137,119
S01003439,897,816,20,61
S01003440,500,479,12,9
S01003441,1025,962,37,26
S01003442,731,687,12,32
S01003443,959,877,25,57
S01003444,654,639,9,6
S01003445,870,790,19,61
S01003446,530,349,57,124
S01003447,1785,1300,207,278
S01003448,743,713,20,10
S01003449,883,598,122,163
S01003450,787,633,75,79
S01003451,763,606,96,61
S01003452,1077,1038,30,9
S01003453,737,482,118,137
S01003454,723,488,77,158
S01003455,591,567,17,7
S01003456,387,378,7,2
S01003457,945,830,15,100
S01003458,904,869,16,19
S01003459,915,895,11,9
S01003460,897,651,123,123
S01003461,791,766,15,10
S01003462,611,596,11,4
S01003463,799,609,27,163
S01003464,924,574,175,175
S01003465,790,683,59,48
S01003466,750,644,53,53
S01003467,757,746,2,9
S01003468,732,459,123,150
S01003469,863,787,47,29
S01003470,811,636,101,74
S01003471,720,694,12,14
S01003472,811,594,16,201
S01003473,931,767,43,121
S01003474,746,443,152,151
S01003475,764,625,55,84
S01003476,819,786,24,9
S01003477,972,825,91,56
S01003478,763,616,100,47
S01003479,791,656,71,64
S01003480,611,580,13,18
S01003481,1001,813,135,53
S01003482,657,534,28,95
S01003483,634,618,15,1
S01003484,906,608,168,130
S01003485,990,575,249,166
S01003486,833,796,21,16
S01003487,998,680,157,161
S01003488,691,675,9,7
S01003489,983,955,16,12
S01003490,640,502,30,108
S01003491,126,124,1,1
S01003492,838,638,46,154
S01003493,728,670,36,22
S01003494,776,646,64,66
S01003495,723,667,19,37
S01003496,859,708,96,55
S01003497,966,724,161,81
S01003498,997,888,60,49
S01003499,991,819,85,87
S01003500,645,503,31,111
S01003501,633,420,133,80
S01003502,669,642,19,8
S01003503,670,496,114,60
S01003504,725,459,159,107
S01003506,979,662,166,151
S01003507,528,386,71,71
S01003508,810,732,38,40
S01003509,849,584,159,106
S01003510,365,351,7,7
S01003511,979,703,175,101
S01003512,642,622,11,9
S01003513,717,440,182,95
S01003514,799,548,148,103
S01003515,750,734,7,9
S01003516,707,640,26,41
S01003517,681,549,71,61
S01003518,979,875,58,46
S01003519,542,478,44,20
S01003520,673,482,121,70
S01003521,524,342,128,54
S01003522,756,522,167,67
S01003523,577,554,10,13
S01003524,1055,883,104,68
S01003525,974,770,133,71
S01003526,925,599,213,113
S01003527,910,817,53,40
S01003528,604,571,21,12
S01003529,543,500,23,20
S01003530,791,578,126,87
S01003531,795,741,39,15
S01003532,1057,948,63,46
S01003533,353,307,16,30
S01003534,943,895,23,25
S01003535,709,622,41,46
S01003536,1031,748,174,109
S01003537,796,677,58,61
S01003538,670,654,9,7
S01003539,975,813,106,56
S01003540,490,470,14,6
S01003541,734,647,25,62
S01003542,838,628,117,93
S01003543,615,597,12,6
S01003544,553,356,125,72
S01003545,980,731,149,100
S01003546,828,780,25,23
S01003547,790,623,98,69
S01003549,770,756,7,7
S01003550,713,573,30,110
S01003551,745,718,15,12
S01003552,882,614,163,105
S01003553,691,669,13,9
S01003554,776,582,125,69
S01003555,818,554,164,100
S01003556,723,630,63,30
S01003557,785,733,27,25
S01003558,949,727,145,77
S01003559,897,778,76,43
S01003560,1029,881,84,64
S01003561,1003,924,41,38
S01003562,697,645,26,26
S01003563,608,584,11,13
S01003564,708,682,16,10
S01003565,856,828,17,11
S01003566,750,494,181,75
S01003567,924,892,12,20
S01003568,734,572,92,70
S01003569,725,630,61,34
S01003570,772,679,58,35
S01003571,897,837,38,22
S01003572,925,882,27,16
S01003573,919,893,16,10
S01003574,886,619,167,100
S01003575,887,811,31,45
S01003576,846,672,97,77
S01003577,742,726,9,7
S01003578,279,270,7,2
S01003579,632,610,11,11
S01003580,881,801,34,46
S01003581,1783,1178,376,229
S01003582,584,559,7,18
S01003583,527,517,7,3
S01003584,767,578,22,167
S01003585,557,505,29,23
S01003586,921,745,34,142
S01003587,1060,926,95,39
S01003588,721,689,18,14
S01003589,1250,803,192,255
S01003590,688,651,21,16
S01003591,1149,978,93,78
S01003592,841,792,33,16
S01003593,694,669,14,11
S01003594,1013,843,92,78
S01003595,769,742,19,8
S01003596,775,679,40,56
S01003597,638,525,61,52
S01003598,725,696,17,12
S01003599,606,592,9,5
S01003600,840,807,15,18
S01003601,844,781,30,33
S01003602,728,696,20,12
S01003603,835,769,38,28
S01003604,787,690,65,32
S01003605,668,615,30,23
S01003606,879,842,25,12
S01003607,557,533,14,10
S01003608,540,515,13,12
S01003609,1049,891,96,62
S01003610,748,701,30,17
S01003611,756,721,24,11
S01003612,911,767,76,68
S01003613,848,787,42,19
S01003614,568,507,41,20
S01003615,542,521,9,12
S01003616,701,586,39,76
S01003617,953,875,27,51
S01003618,770,705,37,28
S01003619,886,842,23,21
S01003620,960,803,75,82
S01003621,969,947,14,8
S01003622,783,737,22,24
S01003623,947,787,53,107
S01003624,1072,1025,21,26
S01003625,398,361,25,12
S01003626,889,800,44,45
S01003627,588,561,18,9
S01003628,742,722,12,8
S01003629,808,787,11,10
S01003630,754,707,21,26
S01003631,748,697,31,20
S01003632,785,646,54,85
S01003633,921,854,45,22
S01003634,1117,1074,28,15
S01003635,572,485,56,31
S01003636,995,959,11,25
S01003637,745,664,47,34
S01003638,763,631,63,69
S01003639,794,753,22,19
S01003640,961,914,20,27
S01003641,752,679,36,37
S01003642,832,786,33,13
S01003643,608,531,37,40
S01003644,880,835,18,27
S01003645,572,536,20,16
S01003646,756,695,20,41
S01003647,712,671,23,18
S01003648,804,691,73,40
S01003649,1072,967,28,77
S01003650,719,661,20,38
S01003651,754,692,29,33
S01003652,633,582,21,30
S01003653,786,753,25,8
S01003654,1106,989,70,47
S01003655,844,812,12,20
S01003656,575,548,13,14
S01003657,891,870,14,7
S01003658,895,846,25,24
S01003659,822,706,50,66
S01003660,874,759,42,73
S01003661,839,719,56,64
S01003662,610,564,20,26
S01003663,582,528,28,26
S01003664,548,515,12,21
S01003665,657,621,17,19
S01003666,743,722,15,6
S01003667,915,881,22,12
S01003668,789,742,34,13
S01003669,569,551,12,6
S01003670,889,841,32,16
S01003671,699,656,29,14
S01003672,884,836,34,14
S01003673,311,298,2,11
S01003674,843,784,38,21
S01003675,696,597,56,43
S01003676,426,383,30,13
S01003677,774,742,21,11
S01003678,699,657,22,20
S01003679,1064,994,38,32
S01003680,840,794,27,19
S01003681,590,564,18,8
S01003682,1103,958,67,78
S01003683,610,581,17,12
S01003684,749,711,18,20
S01003685,548,535,9,4
S01003686,1028,988,23,17
S01003687,702,671,14,17
S01003688,950,910,14,26
S01003689,623,582,25,16
S01003690,961,900,35,26
S01003691,1094,1034,27,33
S01003692,1023,958,36,29
S01003693,619,593,17,9
S01003694,893,842,35,16
S01003695,958,839,80,39
S01003696,1095,1011,38,46
S01003697,988,925,33,30
S01003698,942,899,29,14
S01003699,1044,974,39,31
S01003700,1049,1000,26,23
S01003701,962,898,44,20
S01003702,838,812,18,8
S01003703,996,925,42,29
S01003704,713,682,18,13
S01003705,875,838,25,12
S01003706,779,750,14,15
S01003707,778,752,13,13
S01003708,658,629,17,12
S01003709,899,860,29,10
S01003710,894,853,26,15
S01003711,843,810,20,13
S01003712,756,718,19,19
S01003713,550,522,13,15
S01003714,797,770,18,9
S01003715,861,820,32,9
S01003716,589,568,12,9
S01003717,827,801,17,9
S01003718,568,539,17,12
S01003719,564,376,162,26
S01003720,931,636,266,29
S01003721,749,581,140,28
S01003722,897,716,150,31
S01003723,548,394,125,29
S01003724,786,703,64,19
S01003725,613,516,68,29
S01003726,684,586,68,30
S01003727,750,651,71,28
S01003728,500,349,135,16
S01003729,653,559,73,21
S01003730,646,570,63,13
S01003731,573,508,45,20
S01003732,820,759,42,19
S01003733,826,761,52,13
S01003734,713,643,49,21
S01003735,741,635,84,22
S01003736,832,771,41,20
S01003737,633,565,55,13
S01003738,660,540,88,32
S01003739,528,323,174,31
S01003740,577,381,178,18
S01003741,851,617,200,34
S01003742,527,404,95,28
S01003743,580,403,149,28
S01003744,586,412,151,23
S01003745,720,660,51,9
S01003746,796,619,147,30
S01003747,982,766,184,32
S01003748,591,453,123,15
S01003749,819,671,119,29
S01003750,557,346,180,31
S01003751,951,660,231,60
S01003752,795,584,175,36
S01003753,913,654,225,34
S01003754,891,730,131,30
S01003755,724,585,102,37
S01003756,728,519,177,32
S01003757,592,456,124,12
S01003758,749,520,195,34
S01003759,615,420,168,27
S01003760,758,574,157,27
S01003761,817,608,175,34
S01003762,742,524,188,30
S01003763,917,709,164,44
S01003764,859,731,108,20
S01003765,739,626,84,29
S01003766,611,459,119,33
S01003767,696,537,132,27
S01003768,576,415,149,12
S01003769,671,483,164,24
S01003770,631,381,216,34
S01003771,678,490,166,22
S01003772,574,401,151,22
S01003773,710,551,135,24
S01003774,650,481,145,24
S01003775,768,496,243,29
S01003776,578,406,146,26
S01003777,927,717,186,24
S01003778,512,401,98,13
S01003779,491,365,101,25
S01003780,979,808,135,36
S01003781,648,566,67,15
S01003782,560,417,120,23
S01003783,1033,867,129,37
S01003784,580,492,63,25
S01003785,830,724,80,26
S01003786,928,800,95,33
S01003787,613,542,50,21
S01003788,724,623,69,32
S01003789,522,440,65,17
S01003790,618,555,41,22
S01003791,633,556,64,13
S01003792,680,616,44,20
S01003793,544,499,27,18
S01003794,711,557,116,38
S01003795,580,440,120,20
S01003796,659,606,33,20
S01003797,957,865,70,22
S01003798,818,707,80,31
S01003799,841,735,83,23
S01003800,697,624,59,14
S01003801,808,735,52,21
S01003802,765,668,76,21
S01003803,653,479,154,20
S01003804,632,543,77,12
S01003805,1022,887,98,37
S01003806,672,599,58,15
S01003807,934,813,90,31
S01003808,666,594,60,12
S01003809,768,696,59,13
S01003810,892,761,94,37
S01003811,702,591,93,18
S01003812,898,791,80,27
S01003813,946,855,66,25
S01003814,773,667,81,25
S01003815,716,570,110,36
S01003816,846,727,97,22
S01003817,926,867,40,19
S01003818,830,754,54,22
S01003819,613,500,87,26
S01003820,999,859,99,41
S01003821,837,748,76,13
S01003822,739,564,88,87
S01003823,937,799,95,43
S01003824,685,578,61,46
S01003825,812,568,157,87
S01003826,721,628,71,22
S01003827,792,711,61,20
S01003828,696,578,86,32
S01003829,665,609,48,8
S01003830,917,825,71,21
S01003831,641,576,49,16
S01003832,851,704,102,45
S01003833,521,452,49,20
S01003834,675,602,60,13
S01003835,536,477,43,16
S01003836,589,516,57,16
S01003837,764,690,50,24
S01003838,623,568,39,16
S01003839,674,596,53,25
S01003840,712,622,70,20
S01003841,577,346,208,23
S01003842,588,472,102,14
S01003843,651,509,126,16
S01003844,781,632,125,24
S01003845,921,819,76,26
S01003846,796,526,238,32
S01003847,578,497,68,13
S01003848,681,610,57,14
S01003849,756,654,76,26
S01003850,560,474,60,26
S01003851,872,668,159,45
S01003852,563,483,66,14
S01003853,763,633,87,43
S01003854,586,507,65,14
S01003855,1000,923,52,25
S01003856,726,640,71,15
S01003857,738,536,179,23
S01003858,621,563,47,11
S01003859,570,466,79,25
S01003860,669,590,65,14
S01003861,806,688,93,25
S01003862,610,553,48,9
S01003863,696,591,82,23
S01003864,887,745,107,35
S01003865,810,650,135,25
S01003866,818,652,147,19
S01003867,1009,932,60,17
S01003868,639,495,112,32
S01003869,671,435,200,36
S01003870,803,719,66,18
S01003871,797,543,237,17
S01003872,844,676,142,26
S01003873,978,724,220,34
S01003874,844,650,145,49
S01003875,514,405,81,28
S01003876,645,513,116,16
S01003877,566,472,74,20
S01003878,968,807,133,28
S01003879,634,523,100,11
S01003880,891,767,103,21
S01003881,759,624,117,18
S01003882,530,446,70,14
S01003883,535,458,66,11
S01003884,754,668,68,18
S01003885,673,577,81,15
S01003886,580,521,43,16
S01003887,871,766,93,12
S01003888,633,460,150,23
S01003889,586,517,52,17
S01003890,652,548,89,15
S01003891,789,635,126,28
S01003892,627,514,91,22
S01003893,632,460,141,31
S01003894,826,625,158,43
S01003895,687,608,72,7
S01003896,683,524,128,31
S01003897,678,522,133,23
S01003898,762,600,130,32
S01003899,717,580,114,23
S01003900,708,561,111,36
S01003901,608,467,117,24
S01003902,859,693,152,14
S01003903,664,520,114,30
S01003904,708,584,97,27
S01003905,864,683,149,32
S01003906,723,643,65,15
S01003907,718,650,41,27
S01003908,823,750,52,21
S01003909,681,581,82,18
S01003910,712,649,47,16
S01003911,613,515,70,28
S01003912,685,586,75,24
S01003913,693,546,125,22
S01003914,891,702,169,20
S01003915,638,454,160,24
S01003916,775,561,188,26
S01003917,886,666,182,38
S01003918,886,743,121,22
S01003919,521,461,52,8
S01003920,648,598,42,8
S01003921,775,677,68,30
S01003922,827,717,86,24
S01003923,765,667,85,13
S01003924,505,424,70,11
S01003925,772,687,74,11
S01003926,579,521,51,7
S01003927,672,560,93,19
S01003928,890,772,104,14
S01003929,502,463,32,7
S01003930,746,674,64,8
S01003931,882,802,69,11
S01003932,896,770,106,20
S01003933,644,471,149,24
S01003934,898,690,163,45
S01003935,761,618,124,19
S01003936,878,659,186,33
S01003937,808,681,108,19
S01003938,526,374,123,29
S01003939,589,479,95,15
S01003940,865,746,99,20
S01003941,583,474,96,13
S01003942,749,638,93,18
S01003943,675,579,72,24
S01003944,639,562,63,14
S01003945,690,589,87,14
S01003946,836,573,231,32
S01003947,511,391,99,21
S01003948,629,358,231,40
S01003949,594,411,161,22
S01003950,587,497,78,12
S01003951,543,415,112,16
S01003952,524,392,104,28
S01003953,576,407,152,17
S01003954,546,403,132,11
S01003955,610,478,102,30
S01003956,629,474,130,25
S01003957,687,551,114,22
S01003958,762,642,105,15
S01003959,730,509,204,17
S01003960,890,727,141,22
S01003961,565,464,88,13
S01003962,575,480,83,12
S01003963,535,354,160,21
S01003964,459,357,93,9
S01003965,543,375,143,25
S01003966,916,722,168,26
S01003967,513,381,112,20
S01003968,902,726,157,19
S01003969,775,593,162,20
S01003970,593,414,142,37
S01003971,652,524,116,12
S01003972,632,494,118,20
S01003973,544,428,100,16
S01003974,813,614,177,22
S01003975,655,495,150,10
S01003976,708,653,47,8
S01003977,595,553,33,9
S01003978,610,556,36,18
S01003979,589,543,33,13
S01003980,558,495,55,8
S01003981,579,547,24,8
S01003982,726,643,56,27
S01003983,725,669,47,9
S01003984,654,594,41,19
S01003985,862,817,40,5
S01003986,582,546,33,3
S01003987,546,501,40,5
S01003988,525,406,112,7
S01003989,800,638,151,11
S01003990,506,407,85,14
S01003991,593,539,43,11
S01003992,923,766,145,12
S01003993,652,498,141,13
S01003994,679,574,94,11
S01003995,876,718,150,8
S01003996,512,421,82,9
S01003997,938,826,87,25
S01003998,599,521,65,13
S01003999,868,731,115,22
S01004000,769,706,49,14
S01004001,708,650,49,9
S01004002,879,749,119,11
S01004003,549,474,59,16
S01004004,785,745,30,10
S01004005,635,555,66,14
S01004006,576,452,111,13
S01004007,584,521,53,10
S01004008,645,546,91,8
S01004009,648,534,104,10
S01004010,775,534,222,19
S01004011,1115,886,178,51
S01004012,729,625,68,36
S01004013,530,444,59,27
S01004014,606,472,105,29
S01004015,944,744,158,42
S01004016,608,532,60,16
S01004017,972,783,154,35
S01004018,854,759,70,25
S01004019,527,440,64,23
S01004020,697,620,62,15
S01004021,810,734,56,20
S01004022,540,488,38,14
S01004023,603,559,31,13
S01004024,949,881,62,6
S01004025,853,820,27,6
S01004026,668,651,11,6
S01004027,778,745,30,3
S01004028,775,748,19,8
S01004029,928,891,30,7
S01004030,832,801,25,6
S01004031,596,574,19,3
S01004032,455,420,25,10
S01004033,898,864,24,10
S01004034,792,740,36,16
S01004035,751,714,20,17
S01004036,710,687,16,7
S01004037,717,656,43,18
S01004038,715,694,14,7
S01004039,402,387,8,7
S01004040,661,626,22,13
S01004041,623,589,27,7
S01004042,644,614,23,7
S01004043,805,762,29,14
S01004044,739,702,28,9
S01004045,656,626,23,7
S01004046,592,562,17,13
S01004047,746,709,25,12
S01004048,953,908,34,11
S01004049,844,799,31,14
S01004050,529,512,11,6
S01004051,627,602,16,9
S01004052,585,554,16,15
S01004053,932,897,30,5
S01004054,950,926,17,7
S01004055,600,575,11,14
S01004056,769,736,25,8
S01004057,983,937,33,13
S01004058,657,637,13,7
S01004059,610,571,26,13
S01004060,502,485,6,11
S01004061,634,602,21,11
S01004062,958,863,62,33
S01004063,707,666,27,14
S01004064,691,666,18,7
S01004065,918,872,24,22
S01004066,564,541,11,12
S01004067,787,756,21,10
S01004068,763,731,23,9
S01004069,636,605,21,10
S01004070,429,410,13,6
S01004071,858,815,26,17
S01004072,1083,1028,31,24
S01004073,823,791,22,10
S01004074,886,853,22,11
S01004075,447,428,10,9
S01004076,630,613,14,3
S01004077,872,830,29,13
S01004078,712,687,14,11
S01004079,818,786,18,14
S01004080,705,664,22,19
S01004081,683,627,32,24
S01004082,740,655,60,25
S01004083,896,853,31,12
S01004084,757,710,23,24
S01004085,559,524,21,14
S01004086,773,735,25,13
S01004087,538,512,16,10
S01004088,569,543,19,7
S01004089,792,758,25,9
S01004090,408,396,7,5
S01004091,712,656,26,30
S01004092,697,645,22,30
S01004093,553,519,17,17
S01004094,413,356,14,43
S01004095,520,482,22,16
S01004096,681,627,33,21
S01004097,844,823,16,5
S01004098,630,604,14,12
S01004099,774,690,54,30
S01004100,800,759,23,18
S01004101,694,643,27,24
S01004102,785,720,28,37
S01004103,787,737,39,11
S01004104,796,725,42,29
S01004105,799,753,30,16
S01004106,801,709,46,46
S01004107,689,644,29,16
S01004108,786,715,41,30
S01004109,615,576,24,15
S01004110,563,522,20,21
S01004111,851,742,65,44
S01004112,874,796,49,29
S01004113,736,686,39,11
S01004114,644,604,23,17
S01004115,773,709,39,25
S01004116,683,611,41,31
S01004117,736,664,40,32
S01004118,893,788,44,61
S01004119,592,521,33,38
S01004120,720,639,50,31
S01004121,461,340,92,29
S01004122,626,513,85,28
S01004123,509,437,51,21
S01004124,973,796,137,40
S01004125,632,534,74,24
S01004126,642,560,62,20
S01004127,963,816,115,32
S01004128,741,644,80,17
S01004129,842,748,78,16
S01004130,572,501,56,15
S01004131,796,716,65,15
S01004132,580,536,32,12
S01004133,908,864,34,10
S01004134,712,603,83,26
S01004135,660,593,45,22
S01004136,633,576,35,22
S01004137,530,401,102,27
S01004138,707,676,22,9
S01004139,555,497,43,15
S01004140,600,544,46,10
S01004141,710,655,37,18
S01004142,577,503,57,17
S01004143,888,794,75,19
S01004144,784,669,73,42
S01004145,691,604,59,28
S01004146,722,622,77,23
S01004147,778,724,38,16
S01004148,976,865,91,20
S01004149,634,590,31,13
S01004150,579,535,39,5
S01004151,650,474,145,31
S01004152,754,703,33,18
S01004153,736,700,21,15
S01004154,670,586,65,19
S01004155,929,856,46,27
S01004156,804,757,36,11
S01004157,654,562,69,23
S01004158,627,524,71,32
S01004159,422,396,18,8
S01004160,629,591,28,10
S01004161,557,456,66,35
S01004162,708,609,71,28
S01004163,719,652,51,16
S01004164,956,872,61,23
S01004165,1000,893,83,24
S01004166,529,486,27,16
S01004167,573,533,25,15
S01004168,695,613,63,19
S01004169,592,550,26,16
S01004170,600,571,24,5
S01004171,626,594,20,12
S01004172,751,708,34,9
S01004173,588,548,23,17
S01004174,760,720,30,10
S01004175,631,588,31,12
S01004176,640,562,57,21
S01004177,509,476,24,9
S01004178,563,520,28,15
S01004179,523,479,33,11
S01004180,869,767,79,23
S01004181,739,692,31,16
S01004182,906,825,58,23
S01004183,959,819,112,28
S01004184,874,832,24,18
S01004185,828,791,27,10
S01004186,724,665,39,20
S01004187,721,675,36,10
S01004188,781,724,39,18
S01004189,630,541,60,29
S01004190,806,741,42,23
S01004191,759,699,43,17
S01004192,863,799,33,31
S01004193,652,615,30,7
S01004194,794,724,50,20
S01004195,612,574,25,13
S01004196,694,642,31,21
S01004197,698,648,34,16
S01004198,702,610,70,22
S01004199,823,756,56,11
S01004200,806,757,31,18
S01004201,755,702,38,15
S01004202,561,523,32,6
S01004203,873,798,52,23
S01004204,734,690,37,7
S01004205,718,668,33,17
S01004206,714,598,92,24
S01004207,793,735,46,12
S01004208,793,718,50,25
S01004209,587,505,60,22
S01004210,696,615,54,27
S01004211,730,594,111,25
S01004212,809,657,120,32
S01004213,599,484,90,25
S01004214,711,616,71,24
S01004215,620,486,102,32
S01004216,886,818,41,27
S01004217,574,526,32,16
S01004218,855,805,42,8
S01004219,615,586,18,11
S01004220,786,672,94,20
S01004221,902,833,52,17
S01004222,495,440,37,18
S01004223,809,760,33,16
S01004224,750,713,28,9
S01004225,836,762,49,25
S01004226,752,706,35,11
S01004227,603,555,33,15
S01004228,760,670,75,15
S01004229,703,652,35,16
S01004230,729,688,31,10
S01004231,766,717,39,10
S01004232,680,588,65,27
S01004233,633,453,161,19
S01004234,979,780,159,40
S01004235,623,433,168,22
S01004236,888,751,121,16
S01004237,658,609,43,6
S01004238,562,437,106,19
S01004239,676,598,61,17
S01004240,642,471,147,24
S01004241,514,414,87,13
S01004242,865,574,229,62
S01004243,580,466,96,18
S01004244,611,535,66,10
S01004245,741,620,106,15
S01004246,575,470,92,13
S01004247,850,810,32,8
S01004248,928,872,44,12
S01004249,895,834,50,11
S01004250,1014,944,52,18
S01004251,910,839,59,12
S01004252,552,355,181,16
S01004253,557,494,57,6
S01004254,729,438,218,73
S01004255,695,572,106,17
S01004256,565,355,176,34
S01004257,531,381,116,34
S01004258,709,555,127,27
S01004259,609,424,154,31
S01004260,563,384,152,27
S01004261,861,712,128,21
S01004262,751,509,195,47
S01004263,759,653,83,23
S01004264,703,607,78,18
S01004265,921,667,199,55
S01004266,536,452,68,16
S01004267,515,354,137,24
S01004268,655,511,123,21
S01004269,796,685,88,23
S01004270,537,438,77,22
S01004271,578,454,102,22
S01004272,646,447,170,29
S01004273,712,439,236,37
S01004274,796,509,247,40
S01004275,585,490,80,15
S01004276,700,523,136,41
S01004277,794,711,59,24
S01004278,916,762,125,29
S01004279,929,786,123,20
S01004280,998,894,83,21
