"dz_2001","total","house","flat","caravan","shared"
"S01002591",577,478,99,0,0
"S01002592",846,692,154,0,0
"S01002593",797,721,76,0,0
"S01002594",695,695,0,0,0
"S01002595",656,412,244,0,0
"S01002596",681,674,7,0,0
"S01002597",521,513,8,0,0
"S01002598",975,777,198,0,0
"S01002599",526,513,13,0,0
"S01002600",1038,1026,12,0,0
"S01002601",628,532,96,0,0
"S01002602",519,513,6,0,0
"S01002603",708,501,207,0,0
"S01002604",944,924,20,0,0
"S01002605",598,566,30,2,0
"S01002606",581,572,9,0,0
"S01002607",833,661,172,0,0
"S01002608",539,534,5,0,0
"S01002609",758,603,155,0,0
"S01002610",828,612,216,0,0
"S01002611",860,806,54,0,0
"S01002612",829,773,56,0,0
"S01002613",847,709,138,0,0
"S01002614",878,675,203,0,0
"S01002615",444,423,17,4,0
"S01002616",592,576,16,0,0
"S01002617",931,670,261,0,0
"S01002618",854,207,645,2,0
"S01002619",768,729,39,0,0
"S01002620",865,442,423,0,0
"S01002621",593,584,9,0,0
"S01002622",8698,7847,849,2,0
"S01002623",1613,1535,78,0,0
"S01002624",691,684,7,0,0
"S01002625",866,837,29,0,0
"S01002626",753,725,28,0,0
"S01002627",979,963,16,0,0
"S01002628",822,799,23,0,0
"S01002629",835,718,117,0,0
"S01002630",661,367,294,0,0
"S01002631",737,660,77,0,0
"S01002632",574,558,16,0,0
"S01002633",942,923,19,0,0
"S01002634",770,659,111,0,0
"S01002635",569,435,134,0,0
"S01002636",609,506,103,0,0
"S01002637",742,680,62,0,0
"S01002638",743,434,309,0,0
"S01002639",891,741,150,0,0
"S01002640",697,503,194,0,0
"S01002641",906,773,133,0,0
"S01002642",616,500,116,0,0
"S01002643",542,342,200,0,0
"S01002644",667,545,122,0,0
"S01002645",630,589,41,0,0
"S01002646",650,246,404,0,0
"S01002647",898,815,83,0,0
"S01002648",1140,962,99,79,0
"S01002649",596,528,68,0,0
"S01002650",646,637,9,0,0
"S01002651",583,575,7,1,0
"S01002652",650,516,134,0,0
"S01002653",738,407,331,0,0
"S01002654",748,305,443,0,0
"S01002655",853,712,141,0,0
"S01002656",725,534,191,0,0
"S01002657",791,573,218,0,0
"S01002658",1239,467,772,0,0
"S01002659",871,813,58,0,0
"S01002660",772,710,62,0,0
"S01002661",790,603,187,0,0
"S01002662",1415,1308,107,0,0
"S01002663",749,603,146,0,0
"S01002664",847,826,21,0,0
"S01002665",792,729,63,0,0
"S01002666",1304,1117,187,0,0
"S01002667",636,465,171,0,0
"S01002668",471,369,96,6,0
"S01002669",972,497,475,0,0
"S01002670",619,615,4,0,0
"S01002671",979,371,608,0,0
"S01002672",655,284,371,0,0
"S01002673",510,214,296,0,0
"S01002674",791,563,228,0,0
"S01002675",903,849,54,0,0
"S01002676",717,574,143,0,0
"S01002677",921,264,653,4,0
"S01002678",867,856,11,0,0
"S01002679",971,439,528,0,4
"S01002680",1094,416,678,0,0
"S01002681",704,649,55,0,0
"S01002682",546,246,300,0,0
"S01002683",578,567,11,0,0
"S01002684",736,389,347,0,0
"S01002685",845,142,703,0,0
"S01002686",1677,1411,262,4,0
"S01002687",1229,962,267,0,0
"S01002688",611,582,29,0,0
"S01002689",826,721,105,0,0
"S01002690",579,529,50,0,0
"S01002691",1385,1305,80,0,0
"S01002692",828,774,54,0,0
"S01002693",506,478,28,0,0
"S01002694",704,694,10,0,0
"S01002695",587,539,48,0,0
"S01002696",702,532,170,0,0
"S01002697",889,858,31,0,0
"S01002698",704,601,103,0,0
"S01002699",511,394,117,0,0
"S01002700",892,705,187,0,0
"S01002701",885,871,14,0,0
"S01002702",595,338,257,0,0
"S01002703",1287,943,343,1,0
"S01002704",622,455,167,0,0
"S01002705",664,514,148,2,0
"S01002706",900,500,400,0,0
"S01002707",877,753,124,0,0
"S01002708",1002,725,277,0,0
"S01002709",902,232,670,0,0
"S01002710",798,702,96,0,0
"S01002711",875,830,45,0,0
"S01002712",665,572,91,2,0
"S01002713",659,113,546,0,0
"S01002714",932,413,519,0,0
"S01002715",848,679,169,0,0
"S01002716",527,520,7,0,0
"S01002717",822,478,344,0,0
"S01002718",853,333,520,0,0
"S01002719",740,703,37,0,0
"S01002720",681,652,29,0,0
"S01002721",775,446,329,0,0
"S01002722",777,301,476,0,0
"S01002723",677,611,66,0,0
"S01002724",739,292,447,0,0
"S01002725",868,809,59,0,0
"S01002726",701,340,361,0,0
"S01002727",947,874,73,0,0
"S01002728",911,571,340,0,0
"S01002729",871,823,48,0,0
"S01002730",832,262,570,0,0
"S01002731",786,455,331,0,0
"S01002732",584,184,400,0,0
"S01002733",650,450,200,0,0
"S01002734",1078,747,331,0,0
"S01002735",1170,245,925,0,0
"S01002736",682,665,17,0,0
"S01002737",724,274,450,0,0
"S01002738",705,692,13,0,0
"S01002739",773,750,23,0,0
"S01002740",528,526,2,0,0
"S01002741",895,395,500,0,0
"S01002742",789,515,274,0,0
"S01002743",668,302,366,0,0
"S01002744",575,548,27,0,0
"S01002745",596,350,246,0,0
"S01002746",796,699,97,0,0
"S01002747",532,190,342,0,0
"S01002748",639,165,472,0,2
"S01002749",695,499,196,0,0
"S01002750",929,539,390,0,0
"S01002751",1006,726,280,0,0
"S01002752",528,468,60,0,0
"S01002753",643,638,5,0,0
"S01002754",535,428,107,0,0
"S01002755",817,499,318,0,0
"S01002756",708,270,438,0,0
"S01002757",565,460,105,0,0
"S01002758",654,560,94,0,0
"S01002759",1013,855,158,0,0
"S01002760",486,361,125,0,0
"S01002761",783,249,534,0,0
"S01002762",588,350,238,0,0
"S01002763",823,688,135,0,0
"S01002764",581,221,360,0,0
"S01002765",856,236,620,0,0
"S01002766",815,274,540,1,0
"S01002767",955,877,78,0,0
"S01002768",785,712,73,0,0
"S01002769",729,709,20,0,0
"S01002770",539,220,319,0,0
"S01002771",735,505,230,0,0
"S01002772",903,747,152,4,0
"S01002773",865,789,76,0,0
"S01002774",778,577,201,0,0
"S01002775",741,596,145,0,0
"S01002776",1020,908,112,0,0
"S01002777",981,670,311,0,0
"S01002778",727,343,384,0,0
"S01002779",629,112,517,0,0
"S01002780",876,604,272,0,0
"S01002781",839,828,11,0,0
"S01002782",779,503,276,0,0
"S01002783",1527,1175,347,5,0
"S01002784",548,207,341,0,0
"S01002785",722,366,356,0,0
"S01002786",846,811,35,0,0
"S01002787",673,575,98,0,0
"S01002788",837,756,81,0,0
"S01002789",700,698,2,0,0
"S01002790",776,319,455,2,0
"S01002791",632,429,203,0,0
"S01002792",1975,1708,263,4,0
"S01002793",694,393,299,2,0
"S01002794",929,822,107,0,0
"S01002795",597,597,0,0,0
"S01002796",551,454,97,0,0
"S01002797",771,756,15,0,0
"S01002798",574,480,94,0,0
"S01002799",608,261,347,0,0
"S01002800",706,695,11,0,0
"S01002801",923,880,43,0,0
"S01002802",575,573,2,0,0
"S01002803",810,671,139,0,0
"S01002804",551,469,82,0,0
"S01002805",872,703,169,0,0
"S01002806",2496,2324,172,0,0
"S01002807",638,543,95,0,0
"S01002808",836,758,78,0,0
"S01002809",672,498,173,1,0
"S01002810",912,734,178,0,0
"S01002811",933,800,133,0,0
"S01002812",616,518,98,0,0
"S01002813",737,639,98,0,0
"S01002814",876,534,247,95,0
"S01002815",704,578,126,0,0
"S01002816",588,573,15,0,0
"S01002817",543,516,27,0,0
"S01002818",616,465,151,0,0
"S01002819",774,730,44,0,0
"S01002820",824,788,36,0,0
"S01002821",1164,670,492,2,0
"S01002822",809,740,69,0,0
"S01002823",729,236,493,0,0
"S01002824",804,625,179,0,0
"S01002825",768,556,212,0,0
"S01002826",495,323,169,3,0
"S01002827",642,464,178,0,0
"S01002828",856,691,165,0,0
"S01002829",797,438,359,0,0
"S01002830",609,373,236,0,0
"S01002831",1114,977,135,2,0
"S01002832",771,746,25,0,0
"S01002833",985,961,24,0,0
"S01002834",792,703,89,0,0
"S01002835",682,424,258,0,0
"S01002836",523,520,3,0,0
"S01002837",572,311,260,1,0
"S01002838",531,495,36,0,0
"S01002839",586,338,248,0,0
"S01002840",647,615,32,0,0
"S01002841",1161,1068,93,0,0
"S01002842",558,166,392,0,0
"S01002843",778,283,495,0,0
"S01002844",562,543,19,0,0
"S01002845",810,447,362,1,0
"S01002846",1059,906,153,0,0
"S01002847",890,859,31,0,0
"S01002848",812,775,37,0,0
"S01002849",969,960,9,0,0
"S01002850",842,646,195,1,0
"S01002851",426,347,79,0,0
"S01002852",1006,787,219,0,0
"S01002853",456,124,332,0,0
"S01002854",825,615,210,0,0
"S01002855",601,496,105,0,0
"S01002856",717,164,553,0,0
"S01002857",537,486,51,0,0
"S01002858",678,654,24,0,0
"S01002859",811,686,125,0,0
"S01002860",1070,1045,25,0,0
"S01002861",882,821,61,0,0
"S01002862",588,553,35,0,0
"S01002863",737,711,26,0,0
"S01002864",643,379,264,0,0
"S01002865",954,921,33,0,0
"S01002866",1030,771,258,1,0
"S01002867",515,504,11,0,0
"S01002868",743,618,125,0,0
"S01002869",559,541,18,0,0
"S01002870",862,815,47,0,0
"S01002871",626,458,168,0,0
"S01002872",573,440,133,0,0
"S01002873",736,735,1,0,0
"S01002874",767,611,156,0,0
"S01002875",536,479,57,0,0
"S01002876",686,470,216,0,0
"S01002877",748,606,142,0,0
"S01002878",533,524,9,0,0
"S01002879",812,800,12,0,0
"S01002880",506,444,62,0,0
"S01002881",910,430,480,0,0
"S01002882",770,371,399,0,0
"S01002883",977,894,83,0,0
"S01002884",793,679,114,0,0
"S01002885",1268,1139,129,0,0
"S01002886",815,734,81,0,0
"S01002887",592,487,105,0,0
"S01002888",468,426,42,0,0
"S01002889",857,791,66,0,0
"S01002890",673,646,27,0,0
"S01002891",715,710,5,0,0
"S01002892",649,414,235,0,0
"S01002893",1126,994,132,0,0
"S01002894",755,647,105,3,0
"S01002895",562,212,350,0,0
"S01002896",681,638,43,0,0
"S01002897",586,241,345,0,0
"S01002898",982,710,272,0,0
"S01002899",528,505,23,0,0
"S01002900",675,654,21,0,0
"S01002901",788,709,79,0,0
"S01002902",732,521,211,0,0
"S01002903",852,457,389,6,0
"S01002904",705,566,139,0,0
"S01002905",735,522,213,0,0
"S01002906",807,720,87,0,0
"S01002907",606,387,219,0,0
"S01002908",755,726,29,0,0
"S01002909",763,650,110,3,0
"S01002910",1037,795,242,0,0
"S01002911",846,837,9,0,0
"S01002912",1349,1312,37,0,0
"S01002913",730,676,54,0,0
"S01002914",634,513,121,0,0
"S01002915",888,841,47,0,0
"S01002916",728,549,179,0,0
"S01002917",584,518,66,0,0
"S01002918",696,542,154,0,0
"S01002919",875,848,27,0,0
"S01002920",569,446,120,3,0
"S01002921",647,539,108,0,0
"S01002922",480,393,87,0,0
"S01002923",625,488,137,0,0
"S01002924",649,569,78,2,0
"S01002925",1402,1372,30,0,0
"S01002926",765,738,27,0,0
"S01002927",765,676,89,0,0
"S01002928",530,504,26,0,0
"S01002929",738,710,26,2,0
"S01002930",560,535,25,0,0
"S01002931",912,892,20,0,0
"S01002932",680,664,16,0,0
"S01002933",794,676,118,0,0
"S01002934",837,759,78,0,0
"S01002935",919,697,221,1,0
"S01002936",770,763,7,0,0
"S01002937",477,390,85,2,0
"S01002938",760,485,275,0,0
"S01002939",535,522,13,0,0
"S01002940",573,510,63,0,0
"S01002941",913,847,65,1,0
"S01002942",430,388,42,0,0
"S01002943",674,557,116,1,0
"S01002944",1160,1048,111,1,0
"S01002945",562,551,11,0,0
"S01002946",1031,986,21,24,0
"S01002947",607,570,35,2,0
"S01002948",777,676,101,0,0
"S01002949",534,521,13,0,0
"S01002950",771,698,67,6,0
"S01002951",915,762,153,0,0
"S01002952",578,539,39,0,0
"S01002953",887,721,163,3,0
"S01002954",833,715,118,0,0
"S01002955",1125,988,137,0,0
"S01002956",758,577,181,0,0
"S01002957",882,834,48,0,0
"S01002958",564,549,15,0,0
"S01002959",945,920,25,0,0
"S01002960",623,581,39,3,0
"S01002961",779,603,176,0,0
"S01002962",608,590,18,0,0
"S01002963",807,756,51,0,0
"S01002964",638,597,39,2,0
"S01002965",889,805,46,38,0
"S01002966",558,537,20,1,0
"S01002967",875,816,58,1,0
"S01002968",1375,1157,186,32,0
"S01002969",962,920,42,0,0
"S01002970",624,536,88,0,0
"S01002971",1243,1139,104,0,0
"S01002972",1123,729,390,4,0
"S01002973",765,665,100,0,0
"S01002974",1085,1022,39,24,0
"S01002975",605,322,283,0,0
"S01002976",904,339,565,0,0
"S01002977",701,555,145,1,0
"S01002978",1034,961,73,0,0
"S01002979",723,684,39,0,0
"S01002980",745,643,102,0,0
"S01002981",727,704,23,0,0
"S01002982",620,607,13,0,0
"S01002983",797,733,64,0,0
"S01002984",726,707,19,0,0
"S01002985",585,572,13,0,0
"S01002986",731,501,228,2,0
"S01002987",701,375,326,0,0
"S01002988",702,689,13,0,0
"S01002989",959,270,689,0,0
"S01002990",680,404,276,0,0
"S01002991",741,696,45,0,0
"S01002992",798,506,288,4,0
"S01002993",693,656,36,1,0
"S01002994",831,335,495,1,0
"S01002995",580,124,456,0,0
"S01002996",710,230,480,0,0
"S01002997",638,219,415,0,4
"S01002998",817,646,171,0,0
"S01002999",557,221,336,0,0
"S01003000",667,549,11,107,0
"S01003001",591,518,71,2,0
"S01003002",875,590,285,0,0
"S01003003",592,568,20,4,0
"S01003004",420,211,209,0,0
"S01003005",557,545,10,2,0
"S01003006",1078,1068,10,0,0
"S01003007",782,731,21,30,0
"S01003008",583,567,16,0,0
"S01003009",541,460,81,0,0
"S01003010",698,686,8,4,0
"S01003011",761,751,9,1,0
"S01003012",946,910,36,0,0
"S01003013",634,593,41,0,0
"S01003014",665,611,54,0,0
"S01003015",740,667,73,0,0
"S01003016",457,363,94,0,0
"S01003017",694,371,323,0,0
"S01003018",804,518,286,0,0
"S01003019",778,444,334,0,0
"S01003020",679,466,213,0,0
"S01003021",660,473,187,0,0
"S01003022",954,821,131,2,0
"S01003023",703,643,59,1,0
"S01003024",656,356,300,0,0
"S01003025",857,766,91,0,0
"S01003026",814,495,319,0,0
"S01003027",979,778,201,0,0
"S01003028",800,341,457,0,2
"S01003029",1093,612,478,0,3
"S01003030",1340,757,583,0,0
"S01003032",481,151,330,0,0
"S01003033",490,59,428,3,0
"S01003034",910,735,175,0,0
"S01003035",1019,573,446,0,0
"S01003036",926,215,705,0,6
"S01003037",2167,1949,218,0,0
"S01003038",888,863,25,0,0
"S01003039",893,202,691,0,0
"S01003040",880,279,601,0,0
"S01003041",711,701,10,0,0
"S01003042",611,223,388,0,0
"S01003043",579,118,459,2,0
"S01003044",1261,601,651,1,8
"S01003045",921,116,805,0,0
"S01003046",750,418,332,0,0
"S01003047",946,74,862,0,10
"S01003048",497,85,412,0,0
"S01003049",552,104,448,0,0
"S01003050",718,655,63,0,0
"S01003051",1073,806,263,1,3
"S01003052",695,277,418,0,0
"S01003053",970,815,155,0,0
"S01003054",803,224,579,0,0
"S01003055",841,59,782,0,0
"S01003056",927,45,882,0,0
"S01003057",673,31,642,0,0
"S01003058",1144,629,515,0,0
"S01003059",902,672,230,0,0
"S01003060",1030,586,437,0,7
"S01003061",776,726,47,3,0
"S01003062",827,705,122,0,0
"S01003063",800,58,742,0,0
"S01003064",837,80,751,0,6
"S01003065",991,258,732,1,0
"S01003066",802,710,87,5,0
"S01003067",608,560,48,0,0
"S01003068",801,509,292,0,0
"S01003069",567,258,309,0,0
"S01003070",799,310,489,0,0
"S01003071",657,500,154,3,0
"S01003072",1022,159,863,0,0
"S01003073",725,47,678,0,0
"S01003074",727,673,54,0,0
"S01003075",744,66,672,0,6
"S01003076",901,37,855,0,9
"S01003077",963,90,873,0,0
"S01003078",674,481,193,0,0
"S01003079",925,669,249,0,7
"S01003080",826,73,753,0,0
"S01003081",1033,961,72,0,0
"S01003082",1164,999,164,1,0
"S01003083",1223,756,466,1,0
"S01003084",822,570,252,0,0
"S01003085",975,737,238,0,0
"S01003086",632,524,108,0,0
"S01003087",653,35,616,2,0
"S01003088",1128,461,663,0,4
"S01003089",733,593,140,0,0
"S01003090",750,177,573,0,0
"S01003091",575,31,544,0,0
"S01003092",815,415,400,0,0
"S01003093",968,374,591,0,3
"S01003094",948,578,370,0,0
"S01003095",769,695,74,0,0
"S01003096",702,579,123,0,0
"S01003097",277,150,127,0,0
"S01003098",1173,28,1145,0,0
"S01003099",548,302,246,0,0
"S01003100",821,224,597,0,0
"S01003101",524,372,150,2,0
"S01003102",733,460,273,0,0
"S01003103",730,683,47,0,0
"S01003104",938,73,865,0,0
"S01003105",798,244,554,0,0
"S01003106",733,555,176,2,0
"S01003107",749,486,263,0,0
"S01003108",748,26,722,0,0
"S01003109",915,731,184,0,0
"S01003110",760,633,127,0,0
"S01003111",797,260,537,0,0
"S01003112",959,629,330,0,0
"S01003113",712,448,264,0,0
"S01003114",843,483,360,0,0
"S01003115",1065,420,645,0,0
"S01003116",874,26,848,0,0
"S01003117",776,23,753,0,0
"S01003118",531,61,437,3,30
"S01003119",616,48,568,0,0
"S01003120",1498,1415,81,2,0
"S01003121",867,268,599,0,0
"S01003122",723,437,286,0,0
"S01003123",885,660,225,0,0
"S01003124",829,14,815,0,0
"S01003125",850,53,797,0,0
"S01003126",157,6,151,0,0
"S01003127",779,95,681,3,0
"S01003128",730,17,713,0,0
"S01003129",1130,229,898,0,3
"S01003130",781,238,543,0,0
"S01003131",864,104,757,0,3
"S01003132",768,12,747,0,9
"S01003133",1296,278,1018,0,0
"S01003134",748,77,671,0,0
"S01003135",742,337,405,0,0
"S01003136",939,104,835,0,0
"S01003137",773,41,732,0,0
"S01003138",1014,155,859,0,0
"S01003139",1016,82,934,0,0
"S01003140",925,298,619,0,8
"S01003141",751,91,660,0,0
"S01003142",945,217,725,0,3
"S01003143",854,119,735,0,0
"S01003144",896,469,427,0,0
"S01003145",624,601,23,0,0
"S01003146",658,19,639,0,0
"S01003147",832,408,424,0,0
"S01003148",686,636,50,0,0
"S01003149",855,83,768,0,4
"S01003150",725,13,712,0,0
"S01003151",793,576,217,0,0
"S01003152",908,231,667,0,10
"S01003153",709,611,98,0,0
"S01003154",957,53,904,0,0
"S01003155",1358,1319,39,0,0
"S01003156",834,124,710,0,0
"S01003157",1099,23,1076,0,0
"S01003158",618,75,536,0,7
"S01003159",188,117,71,0,0
"S01003160",661,315,346,0,0
"S01003161",629,400,229,0,0
"S01003162",614,322,292,0,0
"S01003163",709,319,390,0,0
"S01003164",813,282,531,0,0
"S01003165",940,272,664,0,4
"S01003166",627,14,613,0,0
"S01003167",956,690,266,0,0
"S01003168",831,24,807,0,0
"S01003169",2391,1981,410,0,0
"S01003170",985,879,106,0,0
"S01003171",719,544,175,0,0
"S01003172",749,19,727,0,3
"S01003173",532,6,526,0,0
"S01003174",805,55,750,0,0
"S01003175",823,25,795,0,3
"S01003176",821,14,800,3,4
"S01003177",945,534,409,0,2
"S01003178",896,674,222,0,0
"S01003179",719,36,681,0,2
"S01003180",665,637,25,3,0
"S01003181",894,598,296,0,0
"S01003182",801,340,461,0,0
"S01003183",667,23,644,0,0
"S01003184",834,457,377,0,0
"S01003185",611,45,566,0,0
"S01003186",861,159,702,0,0
"S01003187",1027,222,800,0,5
"S01003188",976,38,933,1,4
"S01003189",837,45,792,0,0
"S01003190",717,198,519,0,0
"S01003191",535,13,522,0,0
"S01003192",779,9,768,0,2
"S01003193",1687,1325,362,0,0
"S01003194",725,231,494,0,0
"S01003195",711,631,80,0,0
"S01003196",978,603,375,0,0
"S01003197",793,513,280,0,0
"S01003198",959,268,690,1,0
"S01003199",940,701,239,0,0
"S01003200",733,12,719,0,2
"S01003201",243,126,117,0,0
"S01003202",1040,259,781,0,0
"S01003203",876,415,455,6,0
"S01003204",945,586,359,0,0
"S01003205",747,213,460,74,0
"S01003206",781,23,754,1,3
"S01003207",815,40,775,0,0
"S01003208",1249,382,867,0,0
"S01003209",572,469,103,0,0
"S01003210",873,303,570,0,0
"S01003211",870,45,825,0,0
"S01003212",692,611,81,0,0
"S01003213",544,229,315,0,0
"S01003214",716,602,114,0,0
"S01003215",904,427,477,0,0
"S01003216",690,494,196,0,0
"S01003217",707,165,540,2,0
"S01003218",685,53,632,0,0
"S01003219",746,507,239,0,0
"S01003220",813,68,743,0,2
"S01003221",889,51,836,0,2
"S01003222",824,68,756,0,0
"S01003223",814,38,776,0,0
"S01003224",651,617,34,0,0
"S01003225",668,22,646,0,0
"S01003226",753,410,341,0,2
"S01003227",1617,46,1571,0,0
"S01003228",1260,483,777,0,0
"S01003229",892,480,412,0,0
"S01003230",907,723,184,0,0
"S01003231",878,684,194,0,0
"S01003232",905,38,865,2,0
"S01003233",923,822,101,0,0
"S01003234",876,376,500,0,0
"S01003235",796,493,303,0,0
"S01003236",705,41,664,0,0
"S01003237",915,692,223,0,0
"S01003238",710,58,652,0,0
"S01003239",1008,66,942,0,0
"S01003240",705,198,507,0,0
"S01003241",780,611,169,0,0
"S01003242",1044,563,481,0,0
"S01003243",865,411,454,0,0
"S01003244",958,513,445,0,0
"S01003245",1195,42,1148,5,0
"S01003246",941,216,720,3,2
"S01003247",781,497,284,0,0
"S01003248",1100,294,802,0,4
"S01003249",718,120,598,0,0
"S01003250",599,488,111,0,0
"S01003251",828,136,692,0,0
"S01003252",573,568,5,0,0
"S01003253",979,145,829,0,5
"S01003254",550,109,441,0,0
"S01003255",828,130,698,0,0
"S01003256",1436,77,1352,1,6
"S01003257",788,540,248,0,0
"S01003258",760,737,23,0,0
"S01003259",1123,849,274,0,0
"S01003260",701,630,71,0,0
"S01003261",926,836,90,0,0
"S01003262",700,126,574,0,0
"S01003263",1028,438,575,2,13
"S01003264",635,270,365,0,0
"S01003265",619,337,282,0,0
"S01003266",739,391,348,0,0
"S01003267",967,82,885,0,0
"S01003268",1719,265,1453,1,0
"S01003269",901,259,641,1,0
"S01003270",770,75,693,2,0
"S01003271",1820,258,1559,0,3
"S01003272",1594,159,1432,0,3
"S01003273",699,101,598,0,0
"S01003274",583,74,509,0,0
"S01003275",1024,268,752,4,0
"S01003276",727,719,8,0,0
"S01003277",614,286,328,0,0
"S01003278",840,496,344,0,0
"S01003279",404,313,91,0,0
"S01003280",913,437,476,0,0
"S01003281",502,186,314,2,0
"S01003282",755,468,287,0,0
"S01003283",687,659,28,0,0
"S01003284",935,236,699,0,0
"S01003285",269,2,257,0,10
"S01003286",984,269,715,0,0
"S01003287",613,31,582,0,0
"S01003288",699,690,9,0,0
"S01003289",407,61,344,2,0
"S01003290",848,317,531,0,0
"S01003291",767,220,547,0,0
"S01003292",731,673,58,0,0
"S01003293",807,63,743,1,0
"S01003294",734,48,686,0,0
"S01003295",908,834,62,12,0
"S01003296",807,112,682,13,0
"S01003297",534,50,484,0,0
"S01003298",1003,258,745,0,0
"S01003299",451,164,283,4,0
"S01003300",869,502,366,1,0
"S01003301",765,209,555,1,0
"S01003302",686,26,640,0,20
"S01003303",2006,43,1963,0,0
"S01003304",724,32,692,0,0
"S01003305",753,309,440,4,0
"S01003306",924,265,659,0,0
"S01003307",1048,417,631,0,0
"S01003308",854,497,357,0,0
"S01003309",953,115,809,27,2
"S01003310",744,235,509,0,0
"S01003311",696,683,13,0,0
"S01003312",582,249,333,0,0
"S01003313",948,392,536,20,0
"S01003314",627,68,557,0,2
"S01003315",644,106,538,0,0
"S01003316",594,99,495,0,0
"S01003317",646,29,615,2,0
"S01003318",719,676,43,0,0
"S01003320",530,16,514,0,0
"S01003321",692,644,48,0,0
"S01003322",790,32,754,4,0
"S01003323",752,692,60,0,0
"S01003324",448,79,369,0,0
"S01003325",779,55,722,2,0
"S01003326",855,260,595,0,0
"S01003327",599,19,580,0,0
"S01003328",1016,29,987,0,0
"S01003329",809,619,190,0,0
"S01003330",939,908,31,0,0
"S01003331",642,250,381,11,0
"S01003332",416,97,319,0,0
"S01003333",919,226,680,5,8
"S01003334",1006,613,393,0,0
"S01003335",649,39,610,0,0
"S01003336",969,376,530,63,0
"S01003337",1283,439,742,102,0
"S01003338",882,370,509,0,3
"S01003339",770,176,594,0,0
"S01003340",995,370,623,2,0
"S01003341",949,901,48,0,0
"S01003342",718,43,675,0,0
"S01003343",733,260,473,0,0
"S01003344",479,433,46,0,0
"S01003345",967,89,878,0,0
"S01003346",866,494,372,0,0
"S01003347",952,317,624,11,0
"S01003348",994,196,798,0,0
"S01003349",1367,580,787,0,0
"S01003350",893,561,332,0,0
"S01003351",1007,68,934,1,4
"S01003352",1168,714,452,2,0
"S01003353",735,7,724,0,4
"S01003354",604,143,428,33,0
"S01003355",1054,91,963,0,0
"S01003356",859,9,850,0,0
"S01003357",369,49,315,0,5
"S01003358",1622,31,1591,0,0
"S01003359",974,941,33,0,0
"S01003360",730,603,127,0,0
"S01003361",713,357,353,3,0
"S01003362",680,358,322,0,0
"S01003363",768,491,277,0,0
"S01003364",662,211,451,0,0
"S01003365",655,147,508,0,0
"S01003366",651,9,642,0,0
"S01003367",1213,358,845,1,9
"S01003368",1501,53,1438,0,10
"S01003369",625,165,459,1,0
"S01003370",771,15,756,0,0
"S01003371",668,13,655,0,0
"S01003372",749,571,177,1,0
"S01003373",2204,87,2109,4,4
"S01003374",492,46,446,0,0
"S01003375",951,666,285,0,0
"S01003376",526,90,436,0,0
"S01003377",723,532,189,2,0
"S01003378",841,148,691,0,2
"S01003379",678,371,307,0,0
"S01003380",1279,164,1115,0,0
"S01003381",728,610,118,0,0
"S01003382",1603,28,1575,0,0
"S01003383",913,362,547,4,0
"S01003384",965,460,501,4,0
"S01003385",834,15,819,0,0
"S01003386",652,292,359,1,0
"S01003387",793,88,701,0,4
"S01003388",1038,254,781,3,0
"S01003389",1019,21,997,1,0
"S01003390",1218,700,517,1,0
"S01003391",716,9,707,0,0
"S01003392",826,21,805,0,0
"S01003393",832,314,514,4,0
"S01003394",559,130,429,0,0
"S01003395",644,12,632,0,0
"S01003396",759,48,707,0,4
"S01003397",1045,540,505,0,0
"S01003398",793,125,668,0,0
"S01003399",1012,19,932,0,61
"S01003400",700,328,372,0,0
"S01003401",769,29,740,0,0
"S01003402",949,523,426,0,0
"S01003403",1144,45,1099,0,0
"S01003404",569,433,136,0,0
"S01003405",733,561,172,0,0
"S01003406",691,5,686,0,0
"S01003407",851,265,586,0,0
"S01003408",650,47,603,0,0
"S01003409",1422,141,1278,0,3
"S01003410",1397,51,1331,0,15
"S01003411",757,172,585,0,0
"S01003412",862,457,399,0,6
"S01003413",741,439,302,0,0
"S01003414",442,207,233,0,2
"S01003415",766,27,739,0,0
"S01003416",844,24,818,0,2
"S01003417",940,16,924,0,0
"S01003418",920,186,734,0,0
"S01003419",959,156,803,0,0
"S01003420",425,255,170,0,0
"S01003421",923,475,448,0,0
"S01003422",790,44,746,0,0
"S01003423",779,14,765,0,0
"S01003424",974,43,931,0,0
"S01003425",838,29,809,0,0
"S01003426",980,40,938,0,2
"S01003427",908,282,626,0,0
"S01003428",843,95,742,3,3
"S01003429",736,19,717,0,0
"S01003430",782,19,763,0,0
"S01003431",696,33,663,0,0
"S01003432",874,25,849,0,0
"S01003433",1129,33,1082,0,14
"S01003434",805,259,546,0,0
"S01003435",731,383,348,0,0
"S01003436",525,293,224,4,4
"S01003437",810,48,757,0,5
"S01003438",1002,17,985,0,0
"S01003439",1100,13,1075,0,12
"S01003440",480,175,305,0,0
"S01003441",1326,91,1222,0,13
"S01003442",1013,196,817,0,0
"S01003443",970,106,821,0,43
"S01003444",777,202,575,0,0
"S01003445",1074,339,733,0,2
"S01003446",446,11,426,0,9
"S01003447",905,11,887,0,7
"S01003448",705,319,383,3,0
"S01003449",728,27,697,0,4
"S01003450",976,19,957,0,0
"S01003451",916,70,841,5,0
"S01003452",583,422,161,0,0
"S01003453",1263,132,1131,0,0
"S01003454",664,30,634,0,0
"S01003455",795,420,375,0,0
