dz_2001,total,house,flat,caravan,shared
S01002788,816,736,80,0,0
S01002789,774,774,0,0,0
S01002790,812,349,463,0,0
S01002791,676,478,197,1,0
S01002792,916,698,217,1,0
S01002793,801,491,301,9,0
S01002794,873,795,78,0,0
S01002795,673,672,1,0,0
S01002796,529,441,88,0,0
S01002797,840,840,0,0,0
S01002798,595,515,79,1,0
S01002799,616,254,362,0,0
S01002800,811,805,6,0,0
S01002801,986,930,54,2,0
S01002802,652,652,0,0,0
S01002803,836,708,128,0,0
S01002804,539,429,110,0,0
S01002805,856,708,148,0,0
S01002806,572,527,45,0,0
S01002807,685,587,98,0,0
S01002808,848,758,90,0,0
S01002809,683,511,170,2,0
S01002810,966,767,198,1,0
S01002811,930,793,133,0,4
S01002812,630,533,97,0,0
S01002813,728,586,142,0,0
S01002814,721,516,203,2,0
S01002815,786,592,194,0,0
S01002816,568,504,64,0,0
S01002817,575,543,32,0,0
S01002818,577,432,145,0,0
S01002819,828,751,77,0,0
S01002820,924,849,75,0,0
S01002821,975,568,407,0,0
S01002822,908,830,78,0,0
S01002823,825,300,525,0,0
S01002824,777,618,159,0,0
S01002825,957,592,365,0,0
S01002826,546,363,183,0,0
S01002827,647,499,146,2,0
S01002828,633,513,120,0,0
S01002829,809,447,362,0,0
S01002830,624,414,210,0,0
S01002831,800,701,99,0,0
S01002832,816,793,23,0,0
S01002833,1081,1071,10,0,0
S01002834,911,822,89,0,0
S01002835,751,473,278,0,0
S01002836,567,562,5,0,0
S01002837,598,343,255,0,0
S01002838,568,532,36,0,0
S01002839,541,380,161,0,0
S01002840,662,632,30,0,0
S01002841,626,561,65,0,0
S01002842,608,192,416,0,0
S01002843,794,368,426,0,0
S01002844,605,582,23,0,0
S01002845,782,406,376,0,0
S01002846,905,758,146,1,0
S01002847,926,881,45,0,0
S01002848,853,818,35,0,0
S01002849,1051,1039,12,0,0
S01002850,903,695,207,1,0
S01002851,477,411,66,0,0
S01002852,1000,830,170,0,0
S01002853,443,170,271,2,0
S01002854,839,634,205,0,0
S01002855,629,542,87,0,0
S01002856,776,229,546,1,0
S01002857,505,460,45,0,0
S01002858,480,470,10,0,0
S01002859,851,724,127,0,0
S01002860,919,846,72,1,0
S01002861,965,857,108,0,0
S01002862,637,598,39,0,0
S01002863,793,762,31,0,0
S01002864,612,378,234,0,0
S01002865,919,898,21,0,0
S01002866,1066,760,306,0,0
S01002867,578,573,5,0,0
S01002868,754,621,133,0,0
S01002869,542,526,16,0,0
S01002870,887,832,55,0,0
S01002871,606,440,164,2,0
S01002872,599,455,144,0,0
S01002873,784,772,12,0,0
S01002874,909,655,254,0,0
S01002875,678,446,232,0,0
S01002876,697,505,192,0,0
S01002877,782,609,173,0,0
S01002878,567,565,0,2,0
S01002879,861,850,11,0,0
S01002880,513,453,60,0,0
S01002881,878,438,440,0,0
S01002882,748,354,394,0,0
S01002883,1040,946,94,0,0
S01002884,804,697,107,0,0
S01002885,740,669,71,0,0
S01002886,678,620,58,0,0
S01002887,635,547,88,0,0
S01002888,603,540,63,0,0
S01002889,846,797,49,0,0
S01002890,752,695,57,0,0
S01002891,756,749,6,1,0
S01002892,664,457,207,0,0
S01002893,729,606,123,0,0
S01002894,728,623,100,5,0
S01002895,641,283,358,0,0
S01002896,719,669,47,3,0
S01002897,521,264,255,2,0
S01002898,993,699,294,0,0
S01002899,506,502,4,0,0
S01002900,744,714,30,0,0
S01002901,835,757,78,0,0
S01002902,785,534,251,0,0
S01002903,869,550,319,0,0
S01002904,640,491,149,0,0
S01002905,745,550,193,0,2
S01002906,845,765,80,0,0
S01002907,610,362,248,0,0
S01002908,787,775,12,0,0
S01002909,714,645,69,0,0
S01002910,780,477,303,0,0
S01002911,915,896,19,0,0
S01002912,953,930,21,2,0
S01002913,768,723,45,0,0
S01002914,714,611,103,0,0
S01002915,1005,970,35,0,0
S01002916,779,583,191,5,0
S01002917,671,590,79,0,2
S01002918,712,525,187,0,0
S01002919,945,921,24,0,0
S01002920,639,486,153,0,0
S01002921,679,552,127,0,0
S01002922,560,429,131,0,0
S01002923,700,532,165,3,0
S01002924,699,613,84,2,0
S01002925,979,940,37,2,0
S01002926,819,777,42,0,0
S01002927,790,715,75,0,0
S01002928,561,543,18,0,0
S01002929,801,784,17,0,0
S01002930,663,643,20,0,0
S01002931,793,774,19,0,0
S01002932,771,758,13,0,0
S01002933,860,691,169,0,0
S01002934,953,854,99,0,0
S01002935,828,610,218,0,0
S01002936,713,712,1,0,0
S01002937,642,513,129,0,0
S01002938,777,453,324,0,0
S01002939,546,531,12,3,0
S01002940,505,439,65,1,0
S01002941,968,895,65,8,0
S01002942,538,492,40,6,0
S01002943,530,424,106,0,0
S01002944,952,850,102,0,0
S01002945,588,577,11,0,0
S01002946,630,618,9,3,0
S01002947,492,465,26,1,0
S01002948,855,753,102,0,0
S01002949,507,494,6,7,0
S01002950,747,704,43,0,0
S01002951,889,809,80,0,0
S01002952,620,555,65,0,0
S01002953,902,718,180,4,0
S01002954,869,737,126,0,6
S01002955,988,875,112,1,0
S01002956,767,561,206,0,0
S01002957,960,914,46,0,0
S01002958,562,556,6,0,0
S01002959,968,953,15,0,0
S01002960,697,668,29,0,0
S01002961,752,583,169,0,0
S01002962,591,543,48,0,0
S01002963,778,695,83,0,0
S01002964,819,763,51,1,4
S01002965,814,726,46,42,0
S01002966,626,610,16,0,0
S01002967,832,790,40,0,2
S01002968,712,673,25,14,0
S01002969,903,860,43,0,0
S01002970,522,445,74,0,3
S01002971,1082,1034,48,0,0
S01002972,905,554,343,1,7
S01002973,864,744,120,0,0
S01002974,560,535,25,0,0
S01002975,550,269,281,0,0
S01002976,939,347,592,0,0
S01002977,711,568,143,0,0
S01002978,1039,977,62,0,0
S01002979,692,674,18,0,0
S01002980,790,692,98,0,0
S01002981,827,814,9,4,0
S01002982,680,673,7,0,0
S01002983,777,710,67,0,0
S01002984,743,732,11,0,0
S01002985,564,558,6,0,0
S01002986,756,501,255,0,0
S01002987,638,334,304,0,0
S01002988,698,680,18,0,0
S01002989,962,276,686,0,0
S01002990,580,374,206,0,0
S01002991,765,714,51,0,0
S01002992,688,479,209,0,0
S01002993,617,567,50,0,0
S01002994,777,380,397,0,0
S01002995,501,70,431,0,0
S01002996,618,237,381,0,0
S01002997,626,269,352,0,5
S01002998,788,618,170,0,0
S01002999,537,197,333,0,7
S01003000,657,583,7,67,0
S01003001,604,539,65,0,0
S01003002,764,451,313,0,0
S01003003,555,547,8,0,0
S01003004,524,266,257,1,0
S01003005,561,552,9,0,0
S01003006,737,731,6,0,0
S01003007,781,732,26,23,0
S01003008,609,591,18,0,0
S01003009,534,453,81,0,0
S01003010,601,591,10,0,0
S01003011,470,458,12,0,0
S01003012,989,970,19,0,0
S01003013,581,569,12,0,0
S01003014,683,634,49,0,0
S01003015,772,703,69,0,0
S01003016,460,361,99,0,0
S01003017,646,352,294,0,0
S01003018,748,455,293,0,0
S01003019,799,489,308,2,0
S01003020,662,411,251,0,0
S01003021,656,455,201,0,0
S01003022,980,831,149,0,0
S01003023,792,757,35,0,0
S01003024,629,398,231,0,0
S01003025,751,708,43,0,0
S01003026,602,351,251,0,0
S01003027,1088,892,196,0,0
S01003028,768,343,424,1,0
S01003029,770,251,519,0,0
S01003030,850,308,542,0,0
S01003032,454,100,354,0,0
S01003033,509,72,437,0,0
S01003034,902,748,154,0,0
S01003035,766,447,319,0,0
S01003036,773,172,599,2,0
S01003037,750,661,89,0,0
S01003038,896,882,14,0,0
S01003039,883,277,606,0,0
S01003040,850,309,541,0,0
S01003041,729,718,11,0,0
S01003042,652,239,413,0,0
S01003043,577,124,453,0,0
S01003044,910,386,524,0,0
S01003045,838,84,754,0,0
S01003046,748,452,296,0,0
S01003047,1008,60,948,0,0
S01003048,489,47,442,0,0
S01003049,584,131,453,0,0
S01003050,798,796,2,0,0
S01003051,938,683,255,0,0
S01003052,759,304,455,0,0
S01003053,929,782,147,0,0
S01003054,890,304,579,4,3
S01003055,865,304,561,0,0
S01003056,890,75,815,0,0
S01003057,709,200,509,0,0
S01003058,766,201,565,0,0
S01003059,838,748,90,0,0
S01003060,658,206,452,0,0
S01003061,849,831,18,0,0
S01003062,845,709,136,0,0
S01003063,799,186,613,0,0
S01003064,926,321,605,0,0
S01003065,919,291,628,0,0
S01003066,943,856,84,3,0
S01003067,661,634,27,0,0
S01003068,859,555,304,0,0
S01003069,606,370,236,0,0
S01003070,790,338,452,0,0
S01003071,635,499,136,0,0
S01003072,993,352,639,2,0
S01003073,763,148,615,0,0
S01003074,788,760,28,0,0
S01003075,735,191,544,0,0
S01003076,912,25,887,0,0
S01003077,1016,102,914,0,0
S01003078,722,551,171,0,0
S01003079,914,687,218,0,9
S01003080,859,206,653,0,0
S01003081,936,925,11,0,0
S01003082,742,614,128,0,0
S01003083,1072,638,434,0,0
S01003084,873,695,178,0,0
S01003085,1010,800,210,0,0
S01003086,715,637,78,0,0
S01003087,679,146,533,0,0
S01003088,969,340,629,0,0
S01003089,619,611,8,0,0
S01003090,768,175,593,0,0
S01003091,634,191,443,0,0
S01003092,798,424,374,0,0
S01003093,1018,356,654,8,0
S01003094,946,582,364,0,0
S01003095,837,788,49,0,0
S01003096,714,630,84,0,0
S01003097,253,134,119,0,0
S01003098,1037,14,1023,0,0
S01003099,590,414,176,0,0
S01003100,860,235,625,0,0
S01003101,603,427,176,0,0
S01003102,799,557,242,0,0
S01003103,789,782,7,0,0
S01003104,999,189,808,2,0
S01003105,798,284,514,0,0
S01003106,737,623,114,0,0
S01003107,843,562,281,0,0
S01003108,735,6,729,0,0
S01003109,991,804,187,0,0
S01003110,827,678,149,0,0
S01003111,898,569,329,0,0
S01003112,952,696,256,0,0
S01003113,756,498,258,0,0
S01003114,947,572,375,0,0
S01003115,546,410,136,0,0
S01003116,872,19,853,0,0
S01003117,788,15,773,0,0
S01003118,493,79,414,0,0
S01003119,722,199,523,0,0
S01003120,1073,1012,61,0,0
S01003121,964,575,389,0,0
S01003122,777,502,275,0,0
S01003123,846,700,146,0,0
S01003124,819,17,802,0,0
S01003125,796,27,752,0,17
S01003126,153,8,144,1,0
S01003127,850,173,677,0,0
S01003128,720,10,707,1,2
S01003129,1080,287,792,1,0
S01003130,786,316,470,0,0
S01003131,846,111,733,0,2
S01003132,594,18,575,1,0
S01003133,1090,305,775,0,10
S01003134,754,78,673,3,0
S01003135,759,350,409,0,0
S01003136,769,90,679,0,0
S01003137,668,27,641,0,0
S01003138,998,162,836,0,0
S01003139,979,101,873,0,5
S01003140,915,361,552,0,2
S01003141,725,98,627,0,0
S01003142,727,30,697,0,0
S01003143,877,127,749,0,1
S01003144,910,548,362,0,0
S01003145,741,699,39,3,0
S01003146,672,4,668,0,0
S01003147,923,601,322,0,0
S01003148,775,761,14,0,0
S01003149,907,90,799,0,18
S01003150,781,43,738,0,0
S01003151,790,604,186,0,0
S01003152,914,255,649,0,10
S01003153,766,667,99,0,0
S01003154,891,35,856,0,0
S01003155,1081,1069,12,0,0
S01003156,837,99,738,0,0
S01003157,982,64,918,0,0
S01003158,541,34,507,0,0
S01003159,242,139,101,2,0
S01003160,716,383,333,0,0
S01003161,609,476,133,0,0
S01003162,688,492,196,0,0
S01003163,655,369,286,0,0
S01003164,898,293,587,0,18
S01003165,985,339,646,0,0
S01003166,660,9,646,0,5
S01003167,800,634,166,0,0
S01003168,842,22,819,1,0
S01003169,889,789,98,2,0
S01003170,931,865,58,8,0
S01003171,632,581,51,0,0
S01003172,718,13,705,0,0
S01003173,485,28,457,0,0
S01003174,793,44,749,0,0
S01003175,797,31,766,0,0
S01003176,770,18,747,0,5
S01003177,987,609,351,0,27
S01003178,695,258,437,0,0
S01003179,716,14,693,0,9
S01003180,752,731,21,0,0
S01003181,927,766,161,0,0
S01003182,696,347,349,0,0
S01003183,701,11,688,0,2
S01003184,875,451,420,4,0
S01003185,530,92,438,0,0
S01003186,905,125,780,0,0
S01003187,904,209,684,0,11
S01003188,828,20,808,0,0
S01003189,841,32,809,0,0
S01003190,758,219,538,1,0
S01003191,529,8,521,0,0
S01003192,737,12,725,0,0
S01003193,611,465,146,0,0
S01003194,789,346,443,0,0
S01003195,729,675,54,0,0
S01003196,942,634,305,3,0
S01003197,663,457,206,0,0
S01003198,928,235,691,2,0
S01003199,876,724,147,5,0
S01003200,696,23,673,0,0
S01003201,231,120,111,0,0
S01003202,298,7,291,0,0
S01003203,862,552,310,0,0
S01003204,1021,737,284,0,0
S01003205,719,216,462,41,0
S01003206,745,25,720,0,0
S01003207,814,13,801,0,0
S01003208,898,149,747,2,0
S01003209,596,539,57,0,0
S01003210,841,268,573,0,0
S01003211,871,48,823,0,0
S01003212,779,732,47,0,0
S01003213,592,239,353,0,0
S01003214,799,646,153,0,0
S01003215,1011,553,458,0,0
S01003216,741,535,206,0,0
S01003217,691,196,495,0,0
S01003218,744,176,568,0,0
S01003219,760,557,203,0,0
S01003220,798,44,746,0,8
S01003221,842,241,601,0,0
S01003222,775,30,745,0,0
S01003223,914,41,869,4,0
S01003224,749,735,14,0,0
S01003225,794,58,736,0,0
S01003226,792,508,282,2,0
S01003227,925,28,893,1,3
S01003228,866,413,453,0,0
S01003229,975,558,417,0,0
S01003230,826,694,131,1,0
S01003231,984,738,246,0,0
S01003232,779,39,740,0,0
S01003233,998,913,82,3,0
S01003234,827,376,451,0,0
S01003235,798,588,210,0,0
S01003236,832,45,784,0,3
S01003237,1025,818,207,0,0
S01003238,749,205,544,0,0
S01003239,999,261,738,0,0
S01003240,775,345,430,0,0
S01003241,828,715,113,0,0
S01003242,1006,569,436,1,0
S01003243,884,514,370,0,0
S01003244,976,565,407,4,0
S01003245,849,86,760,3,0
S01003246,1007,279,726,2,0
S01003247,757,563,194,0,0
S01003248,773,270,503,0,0
S01003249,689,145,544,0,0
S01003250,582,469,113,0,0
S01003251,834,149,685,0,0
S01003252,697,690,7,0,0
S01003253,822,35,787,0,0
S01003254,613,107,504,2,0
S01003255,802,240,562,0,0
S01003256,924,34,880,4,6
S01003257,812,560,252,0,0
S01003258,919,905,14,0,0
S01003259,1053,864,189,0,0
S01003260,778,722,56,0,0
S01003261,925,884,41,0,0
S01003262,778,163,615,0,0
S01003263,629,225,404,0,0
S01003264,584,293,291,0,0
S01003265,687,426,260,1,0
S01003266,749,481,268,0,0
S01003267,970,151,817,2,0
S01003268,793,124,666,3,0
S01003269,891,271,620,0,0
S01003270,792,94,695,3,0
S01003271,819,96,723,0,0
S01003272,923,96,827,0,0
S01003273,694,114,578,0,2
S01003274,538,84,454,0,0
S01003275,967,336,631,0,0
S01003276,784,750,34,0,0
S01003277,678,408,264,6,0
S01003278,854,548,306,0,0
S01003279,459,9,450,0,0
S01003280,922,435,487,0,0
S01003281,554,230,324,0,0
S01003282,833,602,231,0,0
S01003283,776,746,30,0,0
S01003284,908,349,559,0,0
S01003285,367,5,359,3,0
S01003286,1030,198,822,2,8
S01003287,603,27,576,0,0
S01003288,778,759,19,0,0
S01003289,302,70,231,1,0
S01003290,767,391,372,4,0
S01003291,756,312,442,2,0
S01003292,784,756,28,0,0
S01003293,942,95,847,0,0
S01003294,790,83,707,0,0
S01003295,991,922,68,1,0
S01003296,617,39,578,0,0
S01003297,527,46,481,0,0
S01003298,1015,379,636,0,0
S01003299,420,51,369,0,0
S01003300,839,607,232,0,0
S01003301,781,217,561,3,0
S01003302,585,30,555,0,0
S01003303,767,9,758,0,0
S01003304,781,16,765,0,0
S01003305,750,294,456,0,0
S01003306,943,356,586,1,0
S01003307,1060,605,455,0,0
S01003308,900,674,226,0,0
S01003309,786,73,707,6,0
S01003310,796,358,438,0,0
S01003311,794,771,23,0,0
S01003312,649,425,224,0,0
S01003313,778,329,449,0,0
S01003314,579,13,565,1,0
S01003315,540,138,392,0,10
S01003316,726,52,674,0,0
S01003317,718,29,689,0,0
S01003318,822,790,32,0,0
S01003320,646,15,631,0,0
S01003321,790,752,38,0,0
S01003322,799,36,763,0,0
S01003323,668,651,17,0,0
S01003324,561,97,464,0,0
S01003325,852,239,613,0,0
S01003326,799,282,517,0,0
S01003327,691,33,650,0,8
S01003328,539,32,507,0,0
S01003329,818,658,160,0,0
S01003330,986,966,20,0,0
S01003331,636,278,358,0,0
S01003332,439,66,373,0,0
S01003333,799,269,530,0,0
S01003334,865,485,380,0,0
S01003335,543,27,516,0,0
S01003336,905,398,457,50,0
S01003337,842,272,475,89,6
S01003338,900,430,470,0,0
S01003339,827,365,462,0,0
S01003340,1066,445,621,0,0
S01003341,795,768,23,4,0
S01003342,653,75,578,0,0
S01003343,611,106,505,0,0
S01003344,596,279,317,0,0
S01003345,1019,255,764,0,0
S01003346,902,705,197,0,0
S01003347,822,92,721,9,0
S01003348,729,203,522,4,0
S01003349,881,248,630,3,0
S01003350,731,349,382,0,0
S01003351,987,80,905,0,2
S01003352,831,400,431,0,0
S01003353,635,34,601,0,0
S01003354,829,367,399,63,0
S01003355,879,112,767,0,0
S01003356,919,26,893,0,0
S01003357,386,0,386,0,0
S01003358,745,27,718,0,0
S01003359,977,940,37,0,0
S01003360,796,605,191,0,0
S01003361,759,406,353,0,0
S01003362,763,536,227,0,0
S01003363,793,527,266,0,0
S01003364,658,238,420,0,0
S01003365,735,138,596,1,0
S01003366,548,3,545,0,0
S01003367,1058,237,821,0,0
S01003368,939,44,895,0,0
S01003369,734,416,318,0,0
S01003370,776,28,746,0,2
S01003371,754,20,730,0,4
S01003372,741,575,166,0,0
S01003373,667,20,647,0,0
S01003374,529,72,457,0,0
S01003375,756,559,197,0,0
S01003376,530,109,417,0,4
S01003377,784,610,174,0,0
S01003378,813,33,780,0,0
S01003379,650,231,419,0,0
S01003380,786,170,607,0,9
S01003381,705,641,64,0,0
S01003382,596,12,584,0,0
S01003383,950,526,423,1,0
S01003384,1025,641,384,0,0
S01003385,851,4,847,0,0
S01003386,660,335,323,2,0
S01003387,794,99,695,0,0
S01003388,1011,184,827,0,0
S01003389,980,25,955,0,0
S01003390,956,284,672,0,0
S01003391,774,58,716,0,0
S01003392,793,25,768,0,0
S01003393,968,537,431,0,0
S01003394,636,31,605,0,0
S01003395,744,24,720,0,0
S01003396,766,66,697,0,3
S01003397,878,254,622,2,0
S01003398,884,118,766,0,0
S01003399,663,11,652,0,0
S01003400,688,385,303,0,0
S01003401,792,39,753,0,0
S01003402,695,229,462,4,0
S01003403,755,10,745,0,0
S01003404,482,305,177,0,0
S01003405,838,658,180,0,0
S01003406,721,13,708,0,0
S01003407,734,360,374,0,0
S01003408,662,20,641,1,0
S01003409,716,158,550,0,8
S01003410,770,21,741,0,8
S01003411,777,298,479,0,0
S01003412,915,549,366,0,0
S01003413,806,488,318,0,0
S01003414,547,248,296,3,0
S01003415,807,21,786,0,0
S01003416,882,25,854,3,0
S01003417,803,13,790,0,0
S01003418,948,173,742,25,8
S01003419,970,284,686,0,0
S01003420,519,38,481,0,0
S01003421,559,255,304,0,0
S01003422,794,29,765,0,0
S01003423,552,12,540,0,0
S01003424,987,14,973,0,0
S01003425,931,20,906,0,5
S01003426,999,58,941,0,0
S01003427,914,413,501,0,0
S01003428,666,83,583,0,0
S01003429,769,47,720,0,2
S01003430,759,19,736,0,4
S01003431,660,19,641,0,0
S01003432,931,34,897,0,0
S01003433,774,28,709,0,37
S01003434,910,244,666,0,0
S01003435,672,317,354,1,0
S01003436,541,369,172,0,0
S01003437,598,9,589,0,0
S01003438,902,13,889,0,0
S01003439,848,15,832,1,0
S01003440,500,205,295,0,0
S01003441,1014,48,965,1,0
S01003442,731,65,666,0,0
S01003443,959,119,840,0,0
S01003444,654,117,537,0,0
S01003445,870,265,605,0,0
S01003446,520,5,515,0,0
S01003447,936,32,903,1,0
S01003448,743,409,334,0,0
S01003449,792,37,737,0,18
S01003450,787,16,771,0,0
S01003451,763,104,659,0,0
S01003452,578,426,152,0,0
S01003453,664,66,596,0,2
S01003454,723,18,705,0,0
S01003455,591,159,430,2,0
S01003456,387,67,320,0,0
S01003457,945,53,892,0,0
S01003458,904,322,580,2,0
S01003459,915,332,583,0,0
S01003460,744,63,678,1,2
S01003461,791,741,50,0,0
S01003462,611,40,567,4,0
S01003463,799,15,783,1,0
S01003464,924,44,878,0,2
S01003465,790,15,775,0,0
S01003466,737,53,684,0,0
S01003467,757,669,88,0,0
S01003468,732,18,710,0,4
S01003469,858,184,671,3,0
S01003470,798,11,785,2,0
S01003471,720,255,465,0,0
S01003472,811,8,803,0,0
S01003473,931,94,824,13,0
S01003474,746,3,743,0,0
S01003475,685,27,658,0,0
S01003476,819,524,295,0,0
S01003477,972,11,961,0,0
S01003478,763,15,748,0,0
S01003479,791,24,767,0,0
S01003480,611,119,466,26,0
S01003481,1001,13,972,0,16
S01003482,657,40,614,3,0
S01003483,634,333,301,0,0
S01003484,906,33,853,0,20
S01003485,990,26,958,0,6
S01003486,833,456,375,2,0
S01003487,998,19,979,0,0
S01003488,635,151,484,0,0
S01003489,983,556,423,4,0
S01003490,640,29,611,0,0
S01003491,126,3,123,0,0
S01003492,797,28,766,3,0
S01003493,728,27,701,0,0
S01003494,737,71,665,1,0
S01003495,723,168,555,0,0
S01003496,815,167,648,0,0
S01003497,957,16,941,0,0
S01003498,997,112,885,0,0
S01003499,991,17,974,0,0
S01003500,645,9,636,0,0
S01003501,631,36,583,0,12
S01003502,669,129,540,0,0
S01003503,670,29,641,0,0
S01003504,709,66,636,0,7
S01003506,979,88,887,0,4
S01003507,528,3,525,0,0
S01003508,810,39,771,0,0
S01003509,831,92,723,0,16
S01003510,365,28,337,0,0
S01003511,979,229,745,0,5
S01003512,642,260,375,7,0
S01003513,715,13,679,0,23
S01003514,799,14,783,0,2
S01003515,750,506,244,0,0
S01003516,707,558,149,0,0
S01003517,681,91,590,0,0
S01003518,979,60,919,0,0
S01003519,542,56,486,0,0
S01003520,673,61,611,0,1
S01003521,523,10,492,0,21
S01003522,739,45,684,0,10
S01003523,577,280,294,3,0
S01003524,1040,269,767,0,4
S01003525,924,181,741,2,0
S01003526,906,155,740,0,11
S01003527,900,689,211,0,0
S01003528,604,540,64,0,0
S01003529,543,491,52,0,0
S01003530,791,28,758,0,5
S01003531,795,109,686,0,0
S01003532,1043,824,219,0,0
S01003533,353,7,346,0,0
S01003534,943,58,885,0,0
S01003535,709,281,403,25,0
S01003536,1031,109,922,0,0
S01003537,796,165,629,2,0
S01003538,670,397,272,1,0
S01003539,975,478,497,0,0
S01003540,490,106,384,0,0
S01003541,734,118,610,6,0
S01003542,795,146,618,0,31
S01003543,615,156,456,3,0
S01003544,553,21,527,0,5
S01003545,814,141,670,0,3
S01003546,823,164,625,34,0
S01003547,790,146,644,0,0
S01003549,770,320,447,3,0
S01003550,713,680,33,0,0
S01003551,745,368,377,0,0
S01003552,882,56,826,0,0
S01003553,691,37,654,0,0
S01003554,776,32,741,0,3
S01003555,735,106,624,0,5
S01003556,723,668,55,0,0
S01003557,785,50,735,0,0
S01003558,911,42,869,0,0
S01003559,897,782,115,0,0
S01003560,1029,698,331,0,0
S01003561,876,177,699,0,0
S01003562,697,39,658,0,0
S01003563,608,327,279,2,0
S01003564,708,210,498,0,0
S01003565,856,175,681,0,0
S01003566,750,78,669,0,3
S01003567,870,274,596,0,0
S01003568,665,179,486,0,0
S01003569,725,613,112,0,0
S01003570,765,529,236,0,0
S01003571,897,128,769,0,0
S01003572,882,133,746,3,0
S01003573,919,377,542,0,0
S01003574,886,41,834,0,11
S01003575,887,75,812,0,0
S01003576,679,201,477,0,1
S01003577,742,581,161,0,0
S01003578,279,157,122,0,0
S01003579,632,148,484,0,0
S01003580,881,50,831,0,0
S01003581,808,138,670,0,0
S01003582,584,77,504,3,0
S01003583,527,230,293,4,0
S01003584,767,25,738,4,0
S01003585,557,10,547,0,0
S01003586,921,393,528,0,0
S01003587,1060,1006,54,0,0
S01003588,721,561,160,0,0
S01003589,1052,431,621,0,0
S01003590,688,52,636,0,0
S01003591,982,857,125,0,0
S01003592,841,122,719,0,0
S01003593,694,470,224,0,0
S01003594,907,489,418,0,0
S01003595,769,139,630,0,0
S01003596,775,61,714,0,0
S01003597,609,344,265,0,0
S01003598,725,578,147,0,0
S01003599,606,334,272,0,0
S01003600,840,101,738,1,0
S01003601,844,72,772,0,0
S01003602,728,637,87,4,0
S01003603,820,359,461,0,0
S01003604,640,32,607,1,0
S01003605,668,149,519,0,0
S01003606,879,477,402,0,0
S01003607,557,498,59,0,0
S01003608,540,274,266,0,0
S01003609,1049,641,408,0,0
S01003610,748,33,693,0,22
S01003611,756,41,715,0,0
S01003612,792,159,633,0,0
S01003613,813,736,57,20,0
S01003614,568,300,268,0,0
S01003615,542,161,376,5,0
S01003616,701,679,22,0,0
S01003617,953,31,922,0,0
S01003618,770,607,163,0,0
S01003619,886,38,848,0,0
S01003620,960,596,364,0,0
S01003621,969,511,457,1,0
S01003622,783,458,325,0,0
S01003623,947,922,25,0,0
S01003624,961,468,493,0,0
S01003625,398,105,292,1,0
S01003626,796,754,42,0,0
S01003627,588,62,526,0,0
S01003628,691,431,260,0,0
S01003629,808,512,296,0,0
S01003630,754,323,431,0,0
S01003631,748,432,316,0,0
S01003632,785,317,460,8,0
S01003633,921,312,607,0,2
S01003634,1054,639,415,0,0
S01003635,572,22,550,0,0
S01003636,995,373,622,0,0
S01003637,713,206,507,0,0
S01003638,763,224,539,0,0
S01003639,794,378,416,0,0
S01003640,916,366,550,0,0
S01003641,752,731,21,0,0
S01003642,796,525,271,0,0
S01003643,608,317,291,0,0
S01003644,821,398,422,1,0
S01003645,572,384,188,0,0
S01003646,756,6,750,0,0
S01003647,712,462,250,0,0
S01003648,804,41,763,0,0
S01003649,1072,1021,51,0,0
S01003650,719,207,512,0,0
S01003651,754,352,402,0,0
S01003652,633,238,395,0,0
S01003653,781,659,122,0,0
S01003654,926,570,356,0,0
S01003655,844,555,289,0,0
S01003656,575,265,310,0,0
S01003657,835,671,164,0,0
S01003658,895,677,218,0,0
S01003659,822,378,444,0,0
S01003660,874,868,6,0,0
S01003661,839,676,163,0,0
S01003662,610,327,283,0,0
S01003663,582,178,404,0,0
S01003664,548,189,359,0,0
S01003665,657,5,652,0,0
S01003666,743,429,314,0,0
S01003667,915,883,32,0,0
S01003668,702,523,179,0,0
S01003669,569,533,36,0,0
S01003670,889,238,651,0,0
S01003671,699,398,301,0,0
S01003672,884,411,473,0,0
S01003673,311,91,220,0,0
S01003674,843,442,401,0,0
S01003675,696,460,236,0,0
S01003676,426,158,268,0,0
S01003677,774,518,256,0,0
S01003678,699,642,57,0,0
S01003679,1064,535,529,0,0
S01003680,840,657,183,0,0
S01003681,590,335,255,0,0
S01003682,1044,723,321,0,0
S01003683,604,456,148,0,0
S01003684,749,624,125,0,0
S01003685,548,535,13,0,0
S01003686,1028,517,511,0,0
S01003687,702,93,609,0,0
S01003688,950,312,638,0,0
S01003689,623,226,397,0,0
S01003690,961,100,861,0,0
S01003691,1094,766,328,0,0
S01003692,1023,382,641,0,0
S01003693,619,446,173,0,0
S01003694,893,858,35,0,0
S01003695,771,45,722,4,0
S01003696,1095,680,415,0,0
S01003697,988,964,24,0,0
S01003698,942,919,22,1,0
S01003699,1044,942,102,0,0
S01003700,1049,182,867,0,0
S01003701,962,309,653,0,0
S01003702,838,96,742,0,0
S01003703,903,218,685,0,0
S01003704,713,65,648,0,0
S01003705,875,109,761,5,0
S01003706,779,134,645,0,0
S01003707,778,135,643,0,0
S01003708,658,98,560,0,0
S01003709,855,187,660,8,0
S01003710,894,374,517,3,0
S01003711,843,269,574,0,0
S01003712,756,385,371,0,0
S01003713,550,124,426,0,0
S01003714,797,358,439,0,0
S01003715,861,634,227,0,0
S01003716,589,157,428,0,4
S01003717,827,101,726,0,0
S01003718,568,341,227,0,0
S01003719,541,516,22,3,0
