dz_2011,total,single,married
S01011548,692,332,360
S01011549,838,318,520
S01011550,889,298,591
S01011551,778,343,435
S01011552,814,305,509
S01011553,204,96,108
S01011554,903,433,470
S01011555,644,362,282
S01011556,564,342,222
S01011557,787,397,390
S01011558,682,366,316
S01011559,588,307,281
S01011560,842,454,388
S01011561,626,339,287
S01011562,652,399,253
S01011563,717,446,271
S01011564,631,313,318
S01011565,712,354,358
S01011566,622,367,255
S01011567,748,361,387
S01011568,617,301,316
S01011569,677,343,334
S01011570,866,438,428
S01011571,782,534,248
S01011572,750,481,269
S01011573,540,336,204
S01011574,589,288,301
S01011575,403,215,188
S01011576,728,478,250
S01011577,511,272,239
S01011578,946,542,404
S01011579,789,280,509
S01011580,811,546,265
S01011581,775,450,325
S01011582,1155,531,624
S01011583,857,539,318
S01011584,700,377,323
S01011585,1029,555,474
S01011586,598,324,274
S01011587,609,333,276
S01011588,749,374,375
S01011589,869,431,438
S01011590,927,483,444
S01011591,754,433,321
S01011592,670,376,294
S01011593,517,244,273
S01011594,598,302,296
S01011595,830,429,401
S01011596,1121,590,531
S01011597,677,349,328
S01011598,789,620,169
S01011599,784,395,389
S01011600,663,366,297
S01011601,621,208,413
S01011602,574,335,239
S01011603,909,526,383
S01011604,526,280,246
S01011605,748,344,404
S01011606,300,105,195
S01011607,672,269,403
S01011608,666,300,366
S01011609,763,517,246
S01011610,772,451,321
S01011611,563,258,305
S01011612,206,97,109
S01011613,827,261,566
S01011614,382,159,223
S01011615,688,334,354
S01011616,487,264,223
S01011617,894,460,434
S01011618,685,332,353
S01011619,601,213,388
S01011620,522,163,359
S01011621,683,301,382
S01011622,143,63,80
S01011623,777,344,433
S01011624,644,319,325
S01011625,454,215,239
S01011626,854,253,601
S01011627,462,139,323
S01011628,1094,325,769
S01011629,653,352,301
S01011630,547,272,275
S01011631,682,399,283
S01011632,828,451,377
S01011633,931,473,458
S01011634,683,331,352
S01011635,518,255,263
S01011636,677,383,294
S01011637,611,328,283
S01011638,631,363,268
S01011639,487,285,202
S01011640,833,433,400
S01011641,814,271,543
S01011642,725,316,409
S01011643,463,263,200
S01011644,748,350,398
S01011645,546,258,288
S01011646,765,245,520
S01011647,824,282,542
S01011648,341,190,151
S01011649,330,190,140
S01011650,971,438,533
S01011651,667,316,351
S01011652,732,309,423
S01011653,923,491,432
S01011654,931,555,376
S01011655,718,456,262
S01011656,573,356,217
S01011657,478,305,173
S01011658,880,479,401
S01011659,832,415,417
S01011660,975,374,601
S01011661,884,402,482
S01011662,367,124,243
S01011663,681,407,274
S01011664,901,464,437
S01011665,914,492,422
S01011666,868,510,358
S01011667,897,535,362
S01011668,1228,742,486
S01011669,812,400,412
S01011670,719,405,314
S01011671,662,315,347
S01011672,684,317,367
S01011673,647,349,298
S01011674,686,328,358
S01011675,855,437,418
S01011676,661,350,311
S01011677,119,69,50
S01011678,419,236,183
S01011679,502,244,258
S01011680,990,514,476
S01011681,607,281,326
S01011682,647,256,391
S01011683,680,288,392
S01011684,581,243,338
S01011685,231,124,107
S01011686,776,302,474
S01011687,804,383,421
S01011688,828,335,493
S01011689,428,162,266
S01011690,675,284,391
S01011691,263,99,164
S01011692,1023,539,484
S01011693,790,360,430
S01011694,96,50,46
S01011695,787,326,461
S01011696,127,58,69
S01011697,377,212,165
S01011698,605,312,293
S01011699,728,277,451
S01011700,746,334,412
S01011701,696,257,439
S01011702,726,309,417
S01011703,637,261,376
S01011704,635,239,396
S01011705,704,322,382
S01011706,792,378,414
S01011707,568,210,358
S01011708,892,441,451
S01011709,926,444,482
S01011710,526,298,228
S01011711,972,559,413
S01011712,517,336,181
S01011713,1058,467,591
S01011714,363,155,208
S01011715,864,434,430
S01011716,753,270,483
S01011717,732,268,464
S01011718,194,80,114
S01011719,574,203,371
S01011720,587,226,361
S01011721,667,272,395
S01011722,1198,531,667
S01011723,798,345,453
S01011724,487,238,249
S01011725,464,158,306
S01011726,442,135,307
S01011727,196,86,110
S01011728,825,400,425
S01011729,1014,522,492
S01011730,860,349,511
S01011731,988,433,555
S01011732,818,279,539
S01011733,754,337,417
S01011734,771,309,462
S01011735,674,239,435
S01011736,936,417,519
S01011737,821,408,413
S01011738,691,391,300
S01011739,506,201,305
S01011740,514,270,244
S01011741,803,460,343
S01011742,719,344,375
S01011743,619,315,304
S01011744,660,364,296
S01011745,910,469,441
S01011746,693,384,309
S01011747,814,450,364
S01011748,755,474,281
S01011749,650,423,227
S01011750,687,331,356
S01011751,915,655,260
S01011752,896,495,401
S01011753,746,337,409
S01011754,792,349,443
S01011755,799,436,363
S01011756,943,538,405
S01011757,778,445,333
S01011758,527,238,289
S01011759,759,316,443
S01011760,771,404,367
S01011761,496,273,223
S01011762,750,420,330
S01011763,722,315,407
S01011764,315,118,197
S01011765,1007,319,688
S01011766,598,196,402
S01011767,1056,481,575
S01011768,729,401,328
S01011769,789,471,318
S01011770,809,407,402
S01011771,502,156,346
S01011772,824,196,628
S01011773,402,112,290
S01011774,575,220,355
S01011775,570,192,378
S01011776,320,92,228
S01011777,462,176,286
S01011778,475,171,304
S01011779,588,180,408
S01011780,566,160,406
S01011781,728,257,471
S01011782,658,214,444
S01011783,462,170,292
S01011784,739,393,346
S01011785,938,482,456
S01011786,153,40,113
S01011787,875,469,406
S01011788,338,82,256
S01011789,970,364,606
S01011790,936,433,503
S01011791,640,343,297
S01011792,806,452,354
S01011793,596,293,303
S01011794,695,395,300
S01011795,624,299,325
S01011796,695,445,250
S01011797,736,241,495
S01011798,466,217,249
S01011799,903,323,580
S01011800,610,259,351
S01011801,526,293,233
S01011802,627,304,323
S01011803,521,246,275
S01011804,792,418,374
S01011805,768,402,366
S01011806,900,390,510
S01011807,765,319,446
S01011808,699,278,421
S01011809,467,173,294
S01011810,839,354,485
S01011811,713,276,437
S01011812,775,298,477
S01011813,648,238,410
S01011814,466,175,291
S01011815,392,137,255
S01011816,512,157,355
S01011817,515,171,344
S01011818,1018,408,610
S01011819,1048,500,548
S01011820,636,304,332
S01011821,371,223,148
S01011822,689,429,260
S01011823,524,247,277
S01011824,781,386,395
S01011825,464,250,214
S01011826,576,288,288
S01011827,480,237,243
S01011828,700,295,405
S01011829,366,162,204
S01011830,668,288,380
S01011831,819,362,457
S01011832,621,268,353
S01011833,680,208,472
S01011834,491,151,340
S01011835,447,153,294
S01011836,866,290,576
S01011837,657,244,413
S01011838,913,275,638
S01011839,933,295,638
S01011840,964,351,613
S01011841,1102,510,592
S01011842,1106,520,586
S01011843,975,328,647
S01011844,745,271,474
S01011845,628,257,371
S01011846,702,266,436
S01011847,341,97,244
S01011848,610,209,401
S01011849,570,213,357
S01011850,839,396,443
S01011851,662,307,355
S01011852,789,371,418
S01011853,705,314,391
S01011854,878,341,537
S01011855,962,455,507
S01011856,609,154,455
S01011857,860,375,485
S01011858,726,248,478
S01011859,883,385,498
S01011860,545,172,373
S01011861,623,240,383
S01011862,780,278,502
S01011863,897,433,464
S01011864,668,225,443
S01011865,588,235,353
S01011866,897,409,488
S01011867,783,437,346
S01011868,704,346,358
S01011869,625,352,273
S01011870,555,255,300
S01011871,740,284,456
S01011872,668,256,412
S01011873,570,233,337
S01011874,677,269,408
S01011875,904,397,507
S01011876,786,294,492
S01011877,645,256,389
S01011878,1156,507,649
S01011879,597,220,377
S01011880,764,268,496
S01011881,643,303,340
S01011882,770,323,447
S01011883,1367,650,717
S01011884,300,103,197
S01011885,361,160,201
S01011886,727,282,445
S01011887,588,284,304
S01011888,1002,594,408
S01011889,839,368,471
S01011890,723,333,390
S01011891,881,632,249
S01011892,925,539,386
S01011893,850,468,382
S01011894,588,285,303
S01011895,948,378,570
S01011896,812,397,415
S01011897,894,336,558
S01011898,619,254,365
S01011899,874,291,583
S01011900,578,176,402
S01011901,670,244,426
S01011902,986,316,670
S01011903,826,235,591
S01011904,841,289,552
S01011905,625,199,426
S01011906,294,101,193
S01011907,687,256,431
S01011908,457,159,298
S01011909,393,160,233
S01011910,923,529,394
S01011911,618,266,352
S01011912,657,377,280
S01011913,677,407,270
S01011914,710,487,223
S01011915,702,345,357
S01011916,717,355,362
S01011917,525,250,275
S01011918,662,433,229
S01011919,680,372,308
S01011920,554,300,254
S01011921,493,302,191
S01011922,705,378,327
S01011923,641,361,280
S01011924,741,366,375
S01011925,176,103,73
S01011926,674,368,306
S01011927,503,276,227
S01011928,729,369,360
S01011929,585,311,274
S01011930,608,349,259
S01011931,544,368,176
S01011932,327,209,118
S01011933,890,556,334
S01011934,684,355,329
S01011935,854,573,281
S01011936,657,430,227
S01011937,319,233,86
S01011938,413,279,134
S01011939,741,564,177
S01011940,750,594,156
S01011941,804,648,156
S01011942,654,508,146
S01011943,1097,805,292
S01011944,399,139,260
S01011945,1204,426,778
S01011946,713,367,346
S01011947,563,187,376
S01011948,819,421,398
S01011949,879,262,617
S01011950,847,313,534
S01011951,677,276,401
S01011952,346,136,210
S01011953,795,296,499
S01011954,518,245,273
S01011955,899,428,471
S01011956,587,214,373
S01011957,662,278,384
S01011958,1223,491,732
S01011959,785,308,477
S01011960,583,227,356
S01011961,854,322,532
S01011962,482,166,316
S01011963,494,208,286
S01011964,820,343,477
S01011965,825,296,529
S01011966,608,212,396
S01011967,834,360,474
S01011968,1013,454,559
S01011969,1374,663,711
S01011970,1286,624,662
S01011971,489,185,304
S01011972,1353,508,845
S01011973,481,191,290
S01011974,568,193,375
S01011975,356,143,213
S01011976,737,293,444
S01011977,982,426,556
S01011978,1007,446,561
S01011979,787,327,460
S01011980,375,133,242
S01011981,912,373,539
S01011982,1236,518,718
S01011983,1045,401,644
S01011984,486,279,207
S01011985,564,264,300
S01011986,784,414,370
S01011987,825,382,443
S01011988,625,244,381
S01011989,623,226,397
S01011990,647,205,442
S01011991,793,331,462
S01011992,769,366,403
S01011993,785,482,303
S01011994,692,208,484
S01011995,584,208,376
S01011996,637,265,372
S01011997,951,396,555
S01011998,548,203,345
S01011999,529,222,307
S01012000,460,176,284
S01012001,665,284,381
S01012002,661,232,429
S01012003,719,286,433
S01012004,972,389,583
S01012005,605,222,383
S01012006,822,417,405
S01012007,782,371,411
S01012008,1080,530,550
S01012009,538,242,296
S01012010,1206,540,666
S01012011,1148,535,613
S01012012,590,231,359
S01012013,668,251,417
S01012014,1384,649,735
S01012015,966,431,535
S01012016,603,242,361
S01012017,556,277,279
S01012018,706,268,438
S01012019,546,245,301
S01012020,836,396,440
S01012021,694,271,423
S01012022,887,397,490
S01012023,529,197,332
S01012024,879,330,549
S01012025,590,210,380
S01012026,405,161,244
S01012027,1171,643,528
S01012028,841,256,585
S01012029,916,457,459
S01012030,1273,610,663
S01012031,766,380,386
S01012032,337,120,217
S01012033,801,362,439
S01012034,768,347,421
S01012035,981,390,591
S01012036,1033,403,630
S01012037,987,463,524
S01012038,774,518,256
S01012039,874,386,488
S01012040,514,176,338
S01012041,1018,461,557
S01012042,823,372,451
S01012043,659,378,281
S01012044,835,462,373
S01012045,1108,709,399
S01012046,788,468,320
S01012047,891,529,362
S01012048,572,372,200
S01012049,608,295,313
S01012050,731,253,478
S01012051,456,221,235
S01012052,751,364,387
S01012053,796,434,362
S01012054,936,582,354
S01012055,746,384,362
S01012056,789,355,434
S01012057,679,246,433
S01012058,637,229,408
S01012059,838,406,432
S01012060,746,392,354
S01012061,892,392,500
S01012062,737,320,417
S01012063,532,267,265
S01012064,501,322,179
S01012065,487,365,122
S01012066,662,404,258
S01012067,479,352,127
S01012068,552,376,176
S01012069,511,364,147
S01012070,795,606,189
S01012071,740,582,158
S01012072,885,574,311
S01012073,492,274,218
S01012074,529,266,263
S01012075,803,308,495
S01012076,802,402,400
S01012077,636,356,280
S01012078,608,275,333
S01012079,812,463,349
S01012080,760,476,284
S01012081,613,400,213
S01012082,786,414,372
S01012083,931,550,381
S01012084,570,207,363
S01012085,708,279,429
S01012086,778,422,356
S01012087,708,303,405
S01012088,441,175,266
S01012089,744,302,442
S01012090,994,355,639
S01012091,708,259,449
S01012092,566,198,368
S01012093,511,223,288
S01012094,835,342,493
S01012095,911,412,499
S01012096,728,388,340
S01012097,555,271,284
S01012098,764,394,370
S01012099,915,555,360
S01012100,1178,553,625
S01012101,759,284,475
S01012102,717,435,282
S01012103,882,416,466
S01012104,682,191,491
S01012105,830,341,489
S01012106,838,436,402
S01012107,673,289,384
S01012108,1077,646,431
S01012109,879,668,211
S01012110,829,504,325
S01012111,1050,642,408
S01012112,957,456,501
S01012113,914,405,509
S01012114,1153,615,538
S01012115,611,280,331
S01012116,572,262,310
S01012117,580,395,185
S01012118,832,466,366
S01012119,805,246,559
S01012120,506,301,205
S01012121,729,378,351
S01012122,794,400,394
S01012123,632,333,299
S01012124,572,299,273
S01012125,798,601,197
S01012126,481,329,152
S01012127,691,520,171
S01012128,361,295,66
S01012129,845,577,268
S01012130,1011,684,327
S01012131,1128,783,345
S01012132,727,529,198
S01012133,887,639,248
S01012134,1059,639,420
S01012135,1031,743,288
S01012136,695,546,149
S01012137,727,517,210
S01012138,958,540,418
S01012139,851,448,403
S01012140,779,299,480
S01012141,1028,374,654
S01012142,802,274,528
S01012143,1052,356,696
S01012144,878,305,573
S01012145,964,305,659
S01012146,865,525,340
S01012147,752,477,275
S01012148,593,380,213
S01012149,670,361,309
S01012150,691,386,305
S01012151,942,506,436
S01012152,780,476,304
S01012153,315,213,102
S01012154,537,405,132
S01012155,712,499,213
S01012156,1053,696,357
S01012157,769,445,324
S01012158,732,415,317
S01012159,489,159,330
S01012160,832,313,519
S01012161,397,267,130
S01012162,541,426,115
S01012163,475,266,209
S01012164,314,111,203
S01012165,729,498,231
S01012166,660,387,273
S01012167,538,329,209
S01012168,957,416,541
S01012169,803,421,382
S01012170,1162,565,597
S01012171,1047,517,530
S01012172,859,413,446
S01012173,666,197,469
S01012174,878,313,565
S01012175,919,404,515
S01012176,1191,509,682
S01012177,762,251,511
S01012178,876,314,562
S01012179,669,346,323
S01012180,633,317,316
S01012181,1016,572,444
S01012182,554,246,308
S01012183,512,342,170
S01012184,108,75,33
S01012185,629,478,151
S01012186,764,394,370
S01012187,771,461,310
S01012188,583,207,376
S01012189,571,242,329
S01012190,263,117,146
S01012191,914,309,605
S01012192,412,112,300
S01012193,550,154,396
S01012194,593,141,452
S01012195,738,268,470
S01012196,425,172,253
S01012197,909,458,451
S01012198,895,440,455
S01012199,780,345,435
S01012200,559,258,301
S01012201,923,412,511
S01012202,478,191,287
S01012203,819,252,567
S01012204,615,177,438
S01012205,772,298,474
S01012206,786,299,487
S01012207,1006,444,562
S01012208,1147,518,629
S01012209,880,428,452
S01012210,613,313,300
S01012211,950,402,548
S01012212,1050,360,690
S01012213,1127,457,670
S01012214,707,243,464
S01012215,893,321,572
S01012216,1050,340,710
S01012217,440,272,168
S01012218,569,332,237
S01012219,772,363,409
S01012220,701,404,297
S01012221,707,365,342
S01012222,988,519,469
S01012223,618,328,290
S01012224,904,441,463
S01012225,896,420,476
S01012226,711,305,406
S01012227,750,321,429
S01012228,649,285,364
S01012229,690,282,408
S01012230,861,318,543
S01012231,642,195,447
S01012232,914,280,634
S01012233,703,200,503
S01012234,1023,344,679
S01012235,689,232,457
S01012236,785,365,420
S01012237,680,195,485
S01012238,497,290,207
S01012239,488,277,211
S01012240,628,268,360
S01012241,574,197,377
S01012242,715,199,516
S01012243,777,220,557
S01012244,829,318,511
S01012245,1099,428,671
S01012246,721,227,494
S01012247,588,234,354
S01012248,622,208,414
S01012249,789,294,495
S01012250,693,257,436
S01012251,948,499,449
S01012252,969,490,479
S01012253,859,516,343
S01012254,737,323,414
S01012255,690,357,333
S01012256,644,208,436
S01012257,902,341,561
S01012258,905,248,657
S01012259,737,220,517
S01012260,742,312,430
S01012261,379,112,267
S01012262,777,321,456
S01012263,586,301,285
S01012264,257,129,128
S01012265,985,425,560
S01012266,853,390,463
S01012267,668,306,362
S01012268,942,415,527
S01012269,763,288,475
S01012270,694,312,382
S01012271,868,324,544
S01012272,583,234,349
S01012273,534,155,379
S01012274,903,443,460
S01012275,573,386,187
S01012276,1231,656,575
S01012277,939,475,464
S01012278,1103,687,416
S01012279,931,528,403
S01012280,880,431,449
S01012281,827,440,387
S01012282,973,468,505
S01012283,745,313,432
S01012284,681,378,303
S01012285,605,231,374
S01012286,877,432,445
S01012287,1054,700,354
S01012288,800,466,334
S01012289,777,305,472
S01012290,518,238,280
S01012291,651,267,384
S01012292,943,413,530
S01012293,486,186,300
S01012294,798,340,458
S01012295,229,116,113
S01012296,457,167,290
S01012297,437,149,288
S01012298,706,306,400
S01012299,438,167,271
S01012300,952,393,559
S01012301,771,281,490
S01012302,565,222,343
S01012303,685,274,411
S01012304,897,349,548
S01012305,740,290,450
S01012306,735,348,387
S01012307,784,378,406
S01012308,635,232,403
S01012309,829,324,505
S01012310,1171,473,698
S01012311,795,323,472
S01012312,837,322,515
S01012313,662,231,431
S01012314,712,321,391
S01012315,632,299,333
S01012316,565,283,282
S01012317,353,127,226
S01012318,668,264,404
S01012319,612,242,370
S01012320,599,244,355
S01012321,641,238,403
S01012322,881,317,564
S01012323,753,247,506
S01012324,794,319,475
S01012325,538,244,294
S01012326,817,415,402
S01012327,853,367,486
S01012328,731,318,413
S01012329,821,321,500
S01012330,589,196,393
S01012331,667,209,458
S01012332,774,264,510
S01012333,759,262,497
S01012334,821,321,500
S01012335,1193,444,749
S01012336,780,362,418
S01012337,892,477,415
S01012338,617,347,270
S01012339,708,390,318
S01012340,563,210,353
S01012341,658,223,435
S01012342,735,285,450
S01012343,718,263,455
S01012344,726,334,392
S01012345,587,263,324
S01012346,719,287,432
S01012347,585,258,327
S01012348,734,291,443
S01012349,960,360,600
S01012350,929,403,526
S01012351,771,347,424
S01012352,912,388,524
S01012353,717,410,307
S01012354,775,342,433
S01012355,757,267,490
S01012356,892,373,519
S01012357,784,292,492
S01012358,703,247,456
S01012359,754,394,360
S01012360,565,325,240
S01012361,700,388,312
S01012362,766,434,332
S01012363,1086,643,443
S01012364,718,381,337
S01012365,1062,393,669
S01012366,825,437,388
S01012367,940,334,606
S01012368,790,312,478
S01012369,1014,427,587
S01012370,1083,541,542
S01012371,1046,582,464
S01012372,924,516,408
S01012373,1045,396,649
S01012374,784,338,446
S01012375,1042,489,553
S01012376,676,248,428
S01012377,570,239,331
S01012378,605,181,424
S01012379,447,163,284
S01012380,1118,526,592
S01012381,929,422,507
S01012382,910,319,591
S01012383,980,411,569
S01012384,449,228,221
S01012385,634,283,351
S01012386,885,454,431
S01012387,736,315,421
S01012388,535,227,308
S01012389,592,250,342
S01012390,503,219,284
S01012391,692,246,446
S01012392,458,178,280
S01012393,877,332,545
S01012394,819,469,350
S01012395,674,339,335
S01012396,739,426,313
S01012397,699,342,357
S01012398,859,524,335
S01012399,725,413,312
S01012400,717,441,276
S01012401,761,456,305
S01012402,266,101,165
S01012403,794,317,477
S01012404,921,476,445
S01012405,463,187,276
S01012406,518,217,301
S01012407,697,311,386
S01012408,589,254,335
S01012409,813,353,460
S01012410,960,439,521
S01012411,980,447,533
S01012412,527,254,273
S01012413,852,367,485
S01012414,642,284,358
S01012415,596,234,362
S01012416,408,154,254
S01012417,526,220,306
S01012418,734,279,455
S01012419,917,377,540
S01012420,887,402,485
S01012421,859,384,475
S01012422,1099,485,614
S01012423,888,372,516
S01012424,702,357,345
S01012425,524,305,219
S01012426,514,267,247
S01012427,670,352,318
S01012428,736,297,439
S01012429,428,189,239
S01012430,870,440,430
S01012431,957,457,500
S01012432,720,309,411
S01012433,770,396,374
S01012434,670,347,323
S01012435,746,403,343
S01012436,768,377,391
S01012437,656,298,358
S01012438,481,260,221
S01012439,762,361,401
S01012440,448,146,302
S01012441,812,289,523
S01012442,575,238,337
S01012443,543,234,309
S01012444,963,383,580
S01012445,90,20,70
S01012446,587,290,297
S01012447,766,243,523
S01012448,377,114,263
S01012449,475,190,285
S01012450,656,232,424
S01012451,830,331,499
S01012452,594,195,399
S01012453,754,218,536
S01012454,980,315,665
S01012455,513,130,383
S01012456,895,262,633
S01012457,902,227,675
S01012458,726,200,526
S01012459,706,233,473
S01012460,728,220,508
S01012461,601,257,344
S01012462,775,396,379
S01012463,843,522,321
S01012464,526,284,242
S01012465,837,445,392
S01012466,891,379,512
S01012467,1063,513,550
S01012468,719,310,409
S01012469,921,363,558
S01012470,866,421,445
S01012471,666,198,468
S01012472,713,217,496
S01012473,563,169,394
S01012474,692,337,355
S01012475,611,195,416
S01012476,937,412,525
S01012477,705,245,460
S01012478,693,334,359
S01012479,861,266,595
S01012480,155,99,56
S01012481,672,460,212
S01012482,734,433,301
S01012483,685,460,225
S01012484,1029,435,594
S01012485,1294,647,647
S01012486,804,397,407
S01012487,524,288,236
S01012488,847,412,435
S01012489,905,627,278
S01012490,914,692,222
S01012491,571,420,151
S01012492,851,635,216
S01012493,726,398,328
S01012494,1236,633,603
S01012495,927,456,471
S01012496,680,337,343
S01012497,538,324,214
S01012498,705,407,298
S01012499,861,435,426
S01012500,487,266,221
S01012501,686,463,223
S01012502,701,476,225
S01012503,569,321,248
S01012504,496,256,240
S01012505,875,466,409
S01012506,413,194,219
S01012507,819,408,411
S01012508,692,351,341
S01012509,483,210,273
S01012510,872,340,532
S01012511,674,329,345
S01012512,723,393,330
S01012513,459,171,288
S01012514,593,242,351
S01012515,678,376,302
S01012516,508,220,288
S01012517,738,349,389
S01012518,701,315,386
S01012519,699,388,311
S01012520,693,279,414
S01012521,671,356,315
S01012522,775,281,494
S01012523,930,347,583
S01012524,944,407,537
S01012525,880,355,525
S01012526,798,294,504
S01012527,597,234,363
S01012528,655,329,326
S01012529,803,337,466
S01012530,960,358,602
S01012531,698,283,415
S01012532,898,410,488
S01012533,713,394,319
S01012534,794,423,371
S01012535,771,356,415
S01012536,693,325,368
S01012537,987,550,437
S01012538,839,439,400
S01012539,698,310,388
S01012540,850,416,434
S01012541,797,352,445
S01012542,1007,438,569
S01012543,558,225,333
S01012544,490,222,268
S01012545,441,214,227
S01012546,767,327,440
S01012547,645,197,448
S01012548,713,267,446
S01012549,716,374,342
S01012550,850,376,474
S01012551,971,291,680
S01012552,770,248,522
S01012553,644,280,364
S01012554,565,163,402
S01012555,449,134,315
S01012556,494,153,341
S01012557,709,204,505
S01012558,665,319,346
S01012559,766,387,379
S01012560,923,409,514
S01012561,998,460,538
S01012562,850,517,333
S01012563,677,212,465
S01012564,739,248,491
S01012565,787,346,441
S01012566,755,497,258
S01012567,872,555,317
S01012568,871,263,608
S01012569,645,231,414
S01012570,659,250,409
S01012571,623,301,322
S01012572,476,179,297
S01012573,683,225,458
S01012574,984,376,608
S01012575,667,241,426
S01012576,794,334,460
S01012577,799,324,475
S01012578,1165,532,633
S01012579,580,219,361
S01012580,588,236,352
S01012581,1077,660,417
S01012582,599,258,341
S01012583,605,276,329
S01012584,523,204,319
S01012585,1117,529,588
S01012586,814,424,390
S01012587,624,204,420
S01012588,544,203,341
S01012589,678,275,403
S01012590,857,359,498
S01012591,927,418,509
S01012592,349,131,218
S01012593,717,222,495
S01012594,604,226,378
S01012595,748,332,416
S01012596,552,276,276
S01012597,281,136,145
S01012598,617,257,360
S01012599,610,286,324
S01012600,580,247,333
S01012601,685,238,447
S01012602,670,415,255
S01012603,607,307,300
S01012604,727,315,412
S01012605,590,248,342
S01012606,208,47,161
S01012607,666,285,381
S01012608,867,384,483
S01012609,773,393,380
S01012610,943,510,433
S01012611,785,308,477
S01012612,970,415,555
S01012613,1060,477,583
S01012614,865,360,505
S01012615,872,301,571
S01012616,673,291,382
S01012617,269,83,186
S01012618,547,198,349
S01012619,635,384,251
S01012620,854,260,594
S01012621,826,301,525
S01012622,764,367,397
S01012623,742,399,343
S01012624,695,340,355
S01012625,609,318,291
S01012626,596,232,364
S01012627,522,239,283
S01012628,503,229,274
S01012629,285,116,169
S01012630,717,410,307
S01012631,805,441,364
S01012632,435,172,263
S01012633,751,328,423
S01012634,992,435,557
S01012635,1124,454,670
S01012636,572,185,387
S01012637,865,445,420
S01012638,882,371,511
S01012639,1111,512,599
S01012640,1109,538,571
S01012641,748,321,427
S01012642,1372,696,676
S01012643,440,220,220
S01012644,452,240,212
S01012645,910,478,432
S01012646,750,276,474
S01012647,249,77,172
S01012648,569,257,312
S01012649,710,294,416
S01012650,639,238,401
S01012651,683,334,349
S01012652,848,262,586
S01012653,728,346,382
S01012654,723,269,454
S01012655,1021,507,514
S01012656,790,367,423
S01012657,722,270,452
S01012658,823,295,528
S01012659,396,137,259
S01012660,620,309,311
S01012661,782,323,459
S01012662,847,367,480
S01012663,760,316,444
S01012664,824,421,403
S01012665,769,402,367
S01012666,737,341,396
S01012667,571,283,288
S01012668,905,459,446
S01012669,872,314,558
S01012670,602,219,383
S01012671,1018,455,563
S01012672,592,288,304
S01012673,887,465,422
S01012674,601,354,247
S01012675,887,450,437
S01012676,705,297,408
S01012677,501,242,259
S01012678,613,212,401
S01012679,488,248,240
S01012680,211,73,138
S01012681,557,235,322
S01012682,762,302,460
S01012683,706,342,364
S01012684,390,207,183
S01012685,987,507,480
S01012686,1012,454,558
S01012687,1192,364,828
S01012688,787,429,358
S01012689,511,175,336
S01012690,426,141,285
S01012691,810,268,542
S01012692,817,340,477
S01012693,722,196,526
S01012694,464,184,280
S01012695,594,244,350
S01012696,512,169,343
S01012697,405,138,267
S01012698,872,278,594
S01012699,783,321,462
S01012700,753,267,486
S01012701,979,328,651
S01012702,373,163,210
S01012703,529,203,326
S01012704,554,308,246
S01012705,532,143,389
S01012706,801,387,414
S01012707,767,227,540
S01012708,784,444,340
S01012709,609,299,310
S01012710,764,426,338
S01012711,1076,658,418
S01012712,837,275,562
S01012713,998,412,586
S01012714,613,188,425
S01012715,832,508,324
S01012716,1020,431,589
S01012717,877,508,369
S01012718,666,358,308
S01012719,750,475,275
S01012720,578,362,216
S01012721,623,310,313
S01012722,1005,658,347
S01012723,732,428,304
S01012724,662,368,294
S01012725,788,458,330
S01012726,790,325,465
S01012727,780,418,362
S01012728,789,510,279
S01012729,851,313,538
S01012730,513,285,228
S01012731,689,312,377
S01012732,720,349,371
S01012733,163,59,104
S01012734,85,45,40
S01012735,511,241,270
S01012736,1047,489,558
S01012737,999,451,548
S01012738,501,250,251
S01012739,96,28,68
S01012740,65,36,29
S01012741,543,253,290
S01012742,827,267,560
S01012743,821,266,555
S01012744,609,215,394
S01012745,721,283,438
S01012746,880,331,549
S01012747,1005,451,554
S01012748,683,417,266
S01012749,648,392,256
S01012750,609,353,256
S01012751,1132,535,597
S01012752,546,300,246
S01012753,405,243,162
S01012754,765,410,355
S01012755,522,317,205
S01012756,868,410,458
S01012757,432,226,206
S01012758,532,292,240
S01012759,661,387,274
S01012760,764,474,290
S01012761,865,499,366
S01012762,734,319,415
S01012763,572,314,258
S01012764,795,411,384
S01012765,497,260,237
S01012766,620,348,272
S01012767,722,245,477
S01012768,784,250,534
S01012769,410,177,233
S01012770,641,318,323
S01012771,758,409,349
S01012772,953,465,488
S01012773,1026,555,471
S01012774,824,452,372
S01012775,596,308,288
S01012776,762,402,360
S01012777,442,202,240
S01012778,588,348,240
S01012779,497,289,208
S01012780,611,389,222
S01012781,507,198,309
S01012782,735,425,310
S01012783,803,468,335
S01012784,756,418,338
S01012785,663,415,248
S01012786,754,537,217
S01012787,309,201,108
S01012788,827,456,371
S01012789,883,463,420
S01012790,439,155,284
S01012791,810,339,471
S01012792,1020,570,450
S01012793,821,525,296
S01012794,260,170,90
S01012795,944,555,389
S01012796,433,285,148
S01012797,470,278,192
S01012798,719,306,413
S01012799,1005,419,586
S01012800,714,284,430
S01012801,244,108,136
S01012802,517,161,356
S01012803,747,277,470
S01012804,697,375,322
S01012805,855,410,445
S01012806,869,491,378
S01012807,563,208,355
S01012808,750,358,392
S01012809,750,434,316
