dz_2011,total,employed,unemployed,student,retired,homemaker,sick,inactive_other
S01008696,515,357,18,38,70,18,8,6
S01008697,804,512,11,71,167,22,15,6
S01008698,557,346,15,49,118,15,7,7
S01008699,796,470,40,58,130,29,49,20
S01008700,520,287,16,48,117,27,16,9
S01008701,668,342,72,61,41,50,75,27
S01008702,646,365,33,120,60,23,23,22
S01008703,1026,469,88,101,95,97,113,63
S01008704,1208,624,71,93,114,96,137,73
S01008705,658,336,41,50,62,56,81,32
S01008706,937,465,98,79,78,76,99,42
S01008707,872,383,64,74,84,113,109,45
S01008708,752,335,78,59,77,63,109,31
S01008709,724,343,54,58,67,84,92,26
S01008710,697,351,74,78,42,56,66,30
S01008711,582,303,28,46,93,43,49,20
S01008712,852,342,71,56,166,50,115,52
S01008713,438,238,44,28,36,35,42,15
S01008714,480,254,47,21,68,33,40,17
S01008715,548,301,24,38,108,25,41,11
S01008716,469,287,21,29,72,21,29,10
S01008717,404,269,24,30,38,24,11,8
S01008718,456,290,17,25,65,15,30,14
S01008719,874,566,43,58,104,56,28,19
S01008720,476,274,28,49,66,19,28,12
S01008721,621,477,10,47,54,12,15,6
S01008722,749,432,19,55,183,27,25,8
S01008723,622,415,11,97,74,10,9,6
S01008724,717,470,13,46,145,21,16,6
S01008725,559,371,22,42,87,10,16,11
S01008726,843,571,16,70,141,19,14,12
S01008727,876,556,23,84,131,33,29,20
S01008728,436,279,19,28,54,33,19,4
S01008729,593,393,15,51,70,33,23,8
S01008730,845,586,43,69,68,32,29,18
S01008731,397,223,18,27,81,9,30,9
S01008732,620,361,40,43,90,29,47,10
S01008733,731,537,20,37,85,21,21,10
S01008734,580,383,15,44,88,19,23,8
S01008735,829,497,20,73,184,33,15,7
S01008736,505,301,15,54,95,15,14,11
S01008737,561,352,11,48,116,17,9,8
S01008738,615,365,12,45,149,29,11,4
S01008739,428,273,6,43,79,16,7,4
S01008740,532,319,9,46,116,24,9,9
S01008741,802,498,18,64,184,17,11,10
S01008742,505,321,7,33,109,9,19,7
S01008743,837,501,49,64,115,34,45,29
S01008744,751,476,32,60,117,30,24,12
S01008745,405,279,17,33,52,15,6,3
S01008746,819,448,60,93,88,47,70,13
S01008747,376,231,6,26,84,7,10,12
S01008748,762,467,23,46,173,24,12,17
S01008749,868,543,27,54,181,32,19,12
S01008750,565,348,13,40,139,15,4,6
S01008751,744,441,37,66,115,22,52,11
S01008752,722,370,59,43,101,49,72,28
S01008753,695,423,38,47,90,15,64,18
S01008754,729,450,45,44,97,11,61,21
S01008755,808,536,52,58,60,41,41,20
S01008756,664,361,55,44,84,22,76,22
S01008757,598,257,54,21,113,39,94,20
S01008758,749,397,55,55,104,34,81,23
S01008759,518,272,41,36,79,26,46,18
S01008760,1026,554,65,82,115,57,119,34
S01008761,671,423,35,71,43,31,55,13
S01008762,427,288,13,27,65,10,19,5
S01008763,652,518,19,21,65,11,14,4
S01008764,547,386,19,44,58,18,14,8
S01008765,967,720,35,73,77,33,19,10
S01008766,1074,734,31,77,154,43,19,16
S01008767,683,449,22,65,97,23,16,11
S01008768,2333,1707,72,203,152,95,58,46
S01008769,1949,1457,58,177,109,68,42,38
S01008770,1840,1388,54,165,104,66,30,33
S01008771,1840,1388,54,165,104,66,30,33
S01008772,932,641,34,62,122,23,32,18
S01008773,925,647,47,62,91,23,44,11
S01008774,769,503,37,61,71,25,50,22
S01008775,437,291,24,31,49,17,22,3
S01008776,1073,642,71,92,90,39,94,45
S01008777,964,514,66,61,138,40,107,38
S01008778,907,672,44,77,34,26,47,7
S01008779,953,702,34,87,65,31,22,12
S01008780,809,573,32,85,34,35,32,18
S01008781,961,730,49,75,12,31,46,18
S01008782,836,637,34,70,24,32,27,12
S01008783,478,379,19,21,22,20,12,5
S01008784,682,485,36,48,50,27,27,9
S01008785,854,486,61,71,101,46,52,37
S01008786,1053,733,71,78,74,32,36,29
S01008787,563,335,48,39,38,44,42,17
S01008788,771,609,24,50,32,25,18,13
S01008789,486,268,16,34,91,16,45,16
S01008790,802,493,58,110,52,23,48,18
S01008791,847,575,39,108,48,33,22,22
S01008792,832,550,45,64,86,28,33,26
S01008793,857,515,70,86,79,32,53,22
S01008794,735,483,38,51,84,19,47,13
S01008795,1095,774,57,121,59,25,41,18
S01008796,953,629,45,96,64,43,54,22
S01008797,922,613,44,122,77,19,35,12
S01008798,860,569,45,91,73,25,39,18
S01008799,655,428,21,93,36,27,40,10
S01008800,1070,794,55,108,45,12,34,22
S01008801,784,554,40,107,34,16,27,6
S01008802,1123,743,51,176,61,21,46,25
S01008803,957,626,64,101,72,30,44,20
S01008804,722,417,41,144,49,26,35,10
S01008805,716,413,35,178,36,19,27,8
S01008806,1059,740,37,169,39,32,27,15
S01008807,883,627,33,101,45,20,37,20
S01008808,568,397,19,64,46,10,29,3
S01008809,649,381,23,118,84,22,9,12
S01008810,872,585,31,140,56,21,29,10
S01008811,765,500,31,170,31,8,13,12
S01008812,889,529,35,242,34,18,17,14
S01008813,838,503,71,91,57,34,59,23
S01008814,1077,714,60,155,65,27,32,24
S01008815,1100,750,52,128,61,42,50,17
S01008816,424,276,30,31,33,17,25,12
S01008817,1003,710,39,75,51,48,57,23
S01008818,929,690,24,65,79,33,28,10
S01008819,861,621,40,55,68,19,36,22
S01008820,1258,809,93,94,103,45,85,29
S01008821,584,409,17,52,71,23,7,5
S01008822,629,434,18,56,87,16,10,8
S01008823,660,482,18,37,81,19,14,9
S01008824,979,723,26,54,129,25,13,9
S01008825,451,344,5,19,61,14,6,2
S01008826,536,378,26,31,49,17,25,10
S01008827,736,481,28,53,104,33,24,13
S01008828,752,529,18,56,97,28,17,7
S01008829,727,432,27,87,130,27,15,9
S01008830,834,568,17,69,135,22,14,9
S01008831,736,466,18,60,149,23,9,11
S01008832,535,287,29,50,114,33,14,8
S01008833,810,540,24,85,115,27,12,7
S01008834,909,607,18,73,138,36,21,16
S01008835,753,495,26,46,133,19,24,10
S01008836,430,277,17,35,48,9,36,8
S01008837,1437,1084,59,128,71,42,34,19
S01008838,881,642,29,85,77,16,23,9
S01008839,1023,739,26,110,86,17,34,11
S01008840,871,604,28,137,65,22,10,5
S01008841,1128,812,40,167,38,38,11,22
S01008842,118,78,2,13,19,3,1,2
S01008843,886,572,26,199,34,21,19,15
S01008844,862,602,35,129,45,28,14,9
S01008845,778,438,14,250,38,20,4,14
S01008846,819,511,15,201,53,11,15,13
S01008847,755,462,19,207,33,12,11,11
S01008848,819,498,30,214,38,10,18,11
S01008849,923,565,27,217,71,25,4,14
S01008850,1243,726,30,250,137,36,34,30
S01008851,1027,638,41,150,130,16,37,15
S01008852,1037,649,21,188,119,32,8,20
S01008853,599,414,19,116,30,10,5,5
S01008854,907,555,26,212,75,17,8,14
S01008855,1032,751,24,124,64,27,26,16
S01008856,628,463,16,80,30,15,19,5
S01008857,818,606,21,75,71,21,14,10
S01008858,912,671,23,61,127,18,5,7
S01008859,902,679,30,76,81,11,10,15
S01008860,1041,715,40,124,100,21,30,11
S01008861,755,526,13,67,89,44,7,9
S01008862,948,709,31,82,76,13,23,14
S01008863,650,509,13,41,55,17,7,8
S01008864,1045,605,19,313,67,25,8,8
S01008865,799,585,23,71,78,22,12,8
S01008866,869,703,19,58,56,19,8,6
S01008867,773,570,20,35,109,24,5,10
S01008868,1014,671,32,208,56,19,6,22
S01008869,924,647,29,96,107,16,14,15
S01008870,964,706,21,58,129,31,9,10
S01008871,1140,728,30,257,82,21,12,10
S01008872,896,539,20,213,77,20,16,11
S01008873,611,436,10,57,69,32,4,3
S01008874,698,470,13,90,88,20,11,6
S01008875,852,600,27,100,77,16,16,16
S01008876,525,352,18,48,87,11,5,4
S01008877,579,399,13,43,93,15,10,6
S01008878,835,536,28,56,141,31,31,12
S01008879,611,418,19,32,95,26,12,9
S01008880,520,357,12,44,74,19,11,3
S01008881,438,256,19,25,107,18,6,7
S01008882,858,532,15,106,128,55,6,16
S01008883,735,445,11,64,147,52,5,11
S01008884,551,316,13,56,130,24,2,10
S01008885,650,429,16,60,105,31,5,4
S01008886,868,552,23,98,142,27,15,11
S01008887,546,364,16,51,88,13,8,6
S01008888,1081,617,31,311,92,17,6,7
S01008889,672,487,14,43,92,21,7,8
S01008890,581,389,11,54,105,8,9,5
S01008891,532,351,6,38,112,19,2,4
S01008892,844,541,28,68,147,27,20,13
S01008893,761,510,17,58,125,30,12,9
S01008894,709,443,12,56,141,43,7,7
S01008895,515,336,5,28,116,19,8,3
S01008896,667,432,12,46,122,39,4,12
S01008897,612,394,17,33,133,21,8,6
S01008898,719,432,28,62,138,40,9,10
S01008899,590,322,45,51,78,43,42,9
S01008900,713,450,35,50,91,35,37,15
S01008901,836,522,43,53,104,54,45,15
S01008902,828,499,43,63,99,46,56,22
S01008903,783,467,33,40,156,38,40,9
S01008904,865,474,43,135,86,62,46,19
S01008905,948,464,83,108,93,81,71,48
S01008906,723,357,79,86,45,64,64,28
S01008907,708,313,64,91,56,105,54,25
S01008908,820,443,44,101,95,65,51,21
S01008909,843,524,40,59,129,42,36,13
S01008910,1411,1064,49,108,97,50,21,22
S01008911,1117,890,30,87,47,42,11,10
S01008912,660,463,18,38,102,19,15,5
S01008913,369,235,23,36,37,23,9,6
S01008914,799,519,23,63,118,18,47,11
S01008915,501,332,15,53,67,15,13,6
S01008916,923,464,65,50,165,51,102,26
S01008917,532,267,50,32,45,42,72,24
S01008918,586,270,72,54,40,60,63,27
S01008919,482,200,54,42,66,40,63,17
S01008920,1235,885,54,172,34,33,38,19
S01008921,1057,544,89,130,95,58,99,42
S01008922,899,516,68,63,106,43,70,33
S01008923,1009,606,63,130,86,41,54,29
S01008924,1741,1112,105,161,108,120,97,38
S01008925,587,382,33,53,28,61,21,9
S01008926,1278,876,63,92,79,79,58,31
S01008927,947,687,34,69,48,51,38,20
S01008928,638,366,34,98,76,18,30,16
S01008929,1054,426,151,79,120,87,129,62
S01008930,779,388,95,61,79,56,70,30
S01008931,547,294,46,47,58,26,51,25
S01008932,875,597,38,89,63,38,29,21
S01008933,664,365,70,65,46,53,44,21
S01008934,605,342,48,58,48,49,39,21
S01008935,748,473,24,54,149,30,10,8
S01008936,448,282,2,30,109,17,1,7
S01008937,599,377,20,43,117,16,16,10
S01008938,680,449,19,61,109,27,10,5
S01008939,548,332,16,60,109,16,10,5
S01008940,520,313,12,45,114,25,6,5
S01008941,629,410,8,36,123,36,8,8
S01008942,859,536,26,73,173,32,11,8
S01008943,592,324,20,48,158,34,4,4
S01008944,686,390,13,54,186,32,5,6
S01008945,788,550,12,47,122,32,13,12
S01008946,636,369,20,46,155,19,17,10
S01008947,754,467,17,66,162,29,7,6
S01008948,704,442,18,56,129,21,24,14
S01008949,975,621,40,80,155,30,36,13
S01008950,743,477,29,68,110,24,28,7
S01008951,775,465,39,39,108,41,61,22
S01008952,1081,674,65,60,127,62,71,22
S01008953,783,482,48,51,105,25,47,25
S01008954,647,383,41,49,108,11,37,18
S01008955,652,456,12,61,80,28,8,7
S01008956,964,648,49,70,104,40,44,9
S01008957,837,525,33,56,140,34,39,10
S01008958,594,386,14,33,96,14,43,8
S01008959,782,529,24,50,115,30,23,11
S01008960,739,564,13,65,53,28,11,5
S01008961,748,484,26,60,128,18,21,11
S01008962,481,326,10,25,88,12,11,9
S01008963,707,457,23,49,147,13,9,9
S01008964,504,332,8,46,100,8,8,2
S01008965,516,310,4,31,146,15,5,5
S01008966,620,411,12,54,112,17,7,7
S01008967,779,506,13,38,167,35,15,5
S01008968,805,536,14,64,157,24,3,7
S01008969,766,516,20,44,143,22,12,9
S01008970,842,588,12,57,150,17,6,12
S01008971,522,361,14,35,88,11,6,7
S01008972,1035,690,19,64,187,30,32,13
S01008973,585,387,9,27,113,10,31,8
S01008974,629,405,14,37,113,32,19,9
S01008975,581,341,18,48,130,14,19,11
S01008976,541,340,17,41,104,18,12,9
S01008977,615,405,12,44,120,16,11,7
S01008978,537,364,18,54,72,19,2,8
S01008979,633,447,22,69,35,33,16,11
S01008980,592,411,16,57,50,38,13,7
S01008981,550,351,11,21,134,16,11,6
S01008982,696,468,24,70,77,32,13,12
S01008983,673,495,35,46,42,29,22,4
S01008984,366,249,17,23,38,20,14,5
S01008985,594,425,25,37,72,13,14,8
S01008986,645,447,22,41,112,8,8,7
S01008987,729,471,25,44,166,13,3,7
S01008988,725,453,24,55,144,25,12,12
S01008989,819,602,31,55,87,26,11,7
S01008990,983,762,40,52,74,36,14,5
S01008991,967,728,21,92,75,31,16,4
S01008992,336,208,17,29,53,8,15,6
S01008993,968,674,29,60,148,29,20,8
S01008994,782,524,37,52,94,39,20,16
S01008995,851,604,27,60,117,25,10,8
S01008996,533,345,27,33,80,16,23,9
S01008997,814,597,29,46,81,29,23,9
S01008998,863,573,43,61,77,47,40,22
S01008999,706,401,33,44,153,32,31,12
S01009000,848,550,19,42,183,28,15,11
S01009001,604,397,8,39,120,26,11,3
S01009002,664,462,24,37,86,34,10,11
S01009003,770,547,16,57,107,28,10,5
S01009004,639,451,12,37,107,21,9,2
S01009005,761,521,22,50,126,24,15,3
S01009006,960,553,33,64,210,51,36,13
S01009007,630,397,24,49,96,30,22,12
S01009008,681,436,21,26,155,19,20,4
S01009009,327,200,17,15,48,17,24,6
S01009010,1083,797,19,93,131,22,15,6
S01009011,925,689,23,80,95,21,13,4
S01009012,683,496,13,48,89,26,7,4
S01009013,811,569,31,74,103,19,9,6
S01009014,609,403,33,24,105,13,24,7
S01009015,459,279,21,19,106,15,13,6
S01009016,367,229,18,13,80,7,13,7
S01009017,528,326,30,14,98,17,28,15
S01009018,559,380,17,41,77,13,18,13
S01009019,680,480,33,31,101,14,14,7
S01009020,771,558,35,26,102,16,27,7
S01009021,560,369,15,26,119,9,14,8
S01009022,675,433,29,34,133,18,13,15
S01009023,700,413,28,38,164,21,17,19
S01009024,906,557,34,32,207,25,34,17
S01009025,669,427,44,28,121,20,20,9
S01009026,842,522,50,43,152,26,39,10
S01009027,657,390,25,30,164,22,20,6
S01009028,473,295,20,22,109,7,15,5
S01009029,620,389,32,29,117,19,28,6
S01009030,753,481,33,41,135,19,33,11
S01009031,566,358,20,25,113,13,28,9
S01009032,484,276,19,19,127,20,12,11
S01009033,641,391,18,32,144,19,26,11
S01009034,496,306,9,22,123,16,18,2
S01009035,669,449,25,29,112,22,30,2
S01009036,752,508,33,45,97,25,33,11
S01009037,746,520,36,48,96,20,20,6
S01009038,793,530,29,58,105,21,29,21
S01009039,722,464,53,43,100,22,29,11
S01009040,583,371,17,55,92,17,21,10
S01009041,855,546,33,71,130,15,41,19
S01009042,620,414,33,38,83,19,24,9
S01009043,924,615,39,44,141,20,55,10
S01009044,678,436,19,30,145,15,24,9
S01009045,825,537,29,49,140,26,36,8
S01009046,641,422,14,55,100,17,27,6
S01009047,586,403,17,27,92,24,16,7
S01009048,618,410,16,39,114,15,17,7
S01009049,584,367,12,27,136,17,21,4
S01009050,720,497,28,35,102,16,38,4
S01009051,763,522,36,38,88,33,40,6
S01009052,700,464,17,42,128,18,26,5
S01009053,402,184,55,27,43,25,49,19
S01009054,540,328,35,27,95,20,26,9
S01009055,643,444,27,26,102,12,21,11
S01009056,415,215,35,29,63,25,37,11
S01009057,546,314,59,26,71,30,29,17
S01009058,783,446,44,48,147,31,59,8
S01009059,657,441,25,54,67,24,37,9
S01009060,877,613,26,71,88,27,48,4
S01009061,731,471,33,40,126,18,29,14
S01009062,645,354,41,34,144,24,33,15
S01009063,569,374,10,40,102,12,22,9
S01009064,522,321,27,34,90,15,26,9
S01009065,1209,747,86,86,156,50,66,18
S01009066,539,318,39,19,102,20,28,13
S01009067,483,362,18,25,46,6,15,11
S01009068,670,444,34,41,91,19,32,9
S01009069,715,530,16,42,91,14,15,7
S01009070,717,481,18,42,131,19,17,9
S01009071,498,319,21,23,82,16,33,4
S01009072,961,707,36,51,81,33,38,15
S01009073,598,347,35,36,113,21,40,6
S01009074,732,435,50,56,109,23,42,17
S01009075,550,341,32,24,97,16,30,10
S01009076,908,641,30,62,107,23,37,8
S01009077,717,473,39,47,97,29,25,7
S01009078,425,293,25,27,52,13,11,4
S01009079,969,606,75,36,129,32,75,16
S01009080,1475,936,70,81,207,61,87,33
S01009081,1120,765,31,67,162,30,56,9
S01009082,1241,835,56,92,136,44,60,18
S01009083,585,359,28,30,93,27,40,8
S01009084,2909,2253,90,195,189,90,70,22
S01009085,926,736,23,53,64,28,20,2
S01009086,1265,911,52,65,119,37,66,15
S01009087,1196,834,47,70,124,42,61,18
S01009088,936,605,25,54,181,31,31,9
S01009089,623,481,23,25,54,20,15,5
S01009090,365,302,4,12,29,10,6,2
S01009091,1305,1013,20,95,69,42,54,12
S01009092,780,472,32,51,153,18,41,13
S01009093,752,481,47,58,97,25,32,12
S01009094,643,386,8,31,184,18,13,3
S01009095,928,564,24,56,177,30,68,9
S01009096,757,567,20,31,86,22,26,5
S01009097,1274,962,24,84,123,44,29,8
S01009098,386,230,13,34,80,14,12,3
S01009099,605,368,17,46,117,10,35,12
S01009100,876,521,29,54,155,26,55,36
S01009101,784,478,50,48,111,30,52,15
S01009102,753,436,74,50,55,48,65,25
S01009103,498,296,17,42,101,18,20,4
S01009104,603,365,20,43,104,18,40,13
S01009105,592,407,16,36,82,13,29,9
S01009106,580,391,22,21,106,14,17,9
S01009107,926,670,37,53,109,23,31,3
S01009108,691,436,18,43,176,7,11,0
S01009109,772,506,15,70,148,13,13,7
S01009110,600,377,16,30,127,12,30,8
S01009111,824,595,25,58,90,19,28,9
S01009112,421,263,5,22,112,9,5,5
S01009113,508,324,12,26,119,14,8,5
S01009114,693,489,31,54,75,11,24,9
S01009115,698,511,18,52,86,5,19,7
S01009116,655,418,25,48,123,14,25,2
S01009117,570,387,26,31,70,13,31,12
S01009118,459,352,7,45,30,12,9,4
S01009119,692,406,45,40,93,37,57,14
S01009120,568,362,33,43,72,17,35,6
S01009121,836,543,44,39,129,24,50,7
S01009122,1054,701,56,61,133,44,42,17
S01009123,282,188,24,7,40,12,9,2
S01009124,698,505,19,38,74,24,26,12
S01009125,672,407,47,20,123,27,38,10
S01009126,592,319,72,36,60,35,57,13
S01009127,513,290,56,41,36,28,50,12
S01009128,695,363,76,22,100,31,84,19
S01009129,463,260,44,26,54,19,55,5
S01009130,527,341,35,33,41,34,31,12
S01009131,593,344,43,26,107,15,44,14
S01009132,716,489,44,47,58,34,36,8
S01009133,590,379,33,22,71,18,54,13
S01009134,758,497,32,44,118,18,39,10
S01009135,441,330,20,30,29,8,12,12
S01009136,794,605,27,66,67,16,12,1
S01009137,1008,809,21,80,57,28,12,1
S01009138,787,530,32,46,110,25,34,10
S01009139,472,282,53,30,37,16,48,6
S01009140,569,354,28,30,75,22,54,6
S01009141,528,303,45,20,68,11,75,6
S01009142,668,402,48,46,89,20,48,15
S01009143,435,230,24,32,76,14,49,10
S01009144,1111,832,36,56,123,18,30,16
S01009145,1421,922,59,74,234,32,77,23
S01009146,915,550,64,63,127,29,61,21
S01009147,1223,822,65,65,139,46,53,33
S01009148,573,332,35,44,86,26,33,17
S01009149,666,427,24,49,108,17,33,8
S01009150,455,93,7,0,307,5,34,9
S01009151,587,332,26,32,157,12,22,6
S01009152,624,334,27,22,185,10,32,14
S01009153,619,434,34,35,57,22,27,10
S01009154,684,437,17,46,137,15,13,19
S01009155,499,300,23,44,86,18,18,10
S01009156,1011,724,29,73,132,32,14,7
S01009157,669,424,31,42,115,18,30,9
S01009158,606,394,33,30,96,18,24,11
S01009159,470,236,40,25,77,22,57,13
S01009160,510,293,38,21,95,13,42,8
S01009161,664,347,73,36,94,23,70,21
S01009162,579,328,39,20,98,14,59,21
S01009163,415,245,32,20,78,11,21,8
S01009164,734,430,52,44,124,31,47,6
S01009165,543,287,59,42,62,39,46,8
S01009166,720,373,74,47,90,34,82,20
S01009167,556,326,41,36,76,25,46,6
S01009168,849,541,16,53,191,28,13,7
S01009169,629,307,33,29,175,19,52,14
S01009170,518,308,35,32,81,24,30,8
S01009171,1334,984,69,80,97,47,46,11
S01009172,803,574,19,57,111,21,13,8
S01009173,1083,825,22,61,130,33,6,6
S01009174,68,56,3,4,4,0,0,1
S01009175,1290,1012,31,78,100,44,15,10
S01009176,1007,733,20,56,152,29,10,7
S01009177,629,375,53,39,67,36,43,16
S01009178,617,358,62,46,58,41,39,13
S01009179,640,397,52,34,78,28,46,5
S01009180,742,457,39,36,116,36,48,10
S01009181,1095,730,48,75,170,27,37,8
S01009182,882,606,44,45,127,22,32,6
S01009183,799,585,24,67,92,11,15,5
S01009184,904,511,73,52,121,48,77,22
S01009185,834,487,52,53,112,43,69,18
S01009186,737,462,47,46,112,34,27,9
S01009187,850,611,20,53,113,19,26,8
S01009188,1033,704,39,59,132,37,45,17
S01009189,1082,727,56,49,134,48,50,18
S01009190,1270,631,22,52,85,19,25,436
S01009191,534,424,10,45,25,25,3,2
S01009192,1124,492,31,49,95,16,21,420
S01009193,537,400,20,30,50,13,17,7
S01009194,721,459,15,51,147,17,16,16
S01009195,1205,576,24,51,91,19,24,420
S01009196,528,315,27,47,102,14,16,7
S01009197,1510,1128,47,98,131,58,31,17
S01009198,629,397,22,38,131,16,20,5
S01009199,649,446,21,36,98,21,21,6
S01009200,997,650,34,66,168,35,31,13
S01009201,526,331,29,36,86,18,22,4
S01009202,422,301,14,29,57,17,4,0
S01009203,442,216,30,18,93,25,53,7
S01009204,814,484,56,67,101,40,49,17
S01009205,933,701,27,50,90,22,28,15
S01009206,852,615,31,46,120,16,16,8
S01009207,732,449,24,27,198,19,9,6
S01009208,478,257,12,38,133,11,18,9
S01009209,922,587,24,48,211,19,25,8
S01009210,641,368,37,33,144,18,28,13
S01009211,547,340,30,47,68,34,24,4
S01009212,669,379,25,35,152,28,41,9
S01009213,637,397,35,40,82,25,44,14
S01009214,917,612,31,56,162,19,29,8
S01009215,820,508,47,47,131,20,50,17
S01009216,834,509,45,48,142,23,43,24
S01009217,593,326,51,37,71,32,56,20
S01009218,836,512,45,50,162,18,36,13
S01009219,559,340,41,30,82,17,38,11
S01009220,462,254,43,20,83,17,34,11
S01009221,441,277,30,21,64,12,31,6
S01009222,469,282,29,29,65,23,29,12
S01009223,410,252,11,27,75,15,29,1
S01009224,764,453,51,33,133,30,53,11
S01009225,542,329,25,27,103,14,38,6
S01009226,904,525,53,28,159,41,79,19
S01009227,465,281,17,19,101,14,24,9
S01009228,570,307,49,29,110,24,35,16
S01009229,682,427,33,37,127,21,24,13
S01009230,703,483,20,37,108,14,36,5
S01009231,734,473,33,44,122,18,33,11
S01009232,516,270,77,32,35,27,50,25
S01009233,554,309,40,32,117,14,36,6
S01009234,862,447,107,71,80,47,82,28
S01009235,690,405,80,40,86,27,36,16
S01009236,510,309,18,24,129,10,17,3
S01009237,546,349,13,44,118,12,6,4
S01009238,782,430,51,43,178,25,38,17
S01009239,643,426,28,40,91,14,31,13
S01009240,495,243,93,31,53,20,33,22
S01009241,663,346,75,35,112,30,52,13
S01009242,695,412,35,43,158,17,18,12
S01009243,881,567,38,50,127,38,49,12
S01009244,641,413,12,33,149,18,9,7
S01009245,670,419,28,38,154,8,22,1
S01009246,766,488,39,34,122,23,48,12
S01009247,903,586,51,49,137,37,36,7
S01009248,532,314,13,41,130,12,17,5
S01009249,820,516,39,32,127,29,57,20
S01009250,587,357,23,32,112,18,40,5
S01009251,435,256,24,30,77,17,18,13
S01009252,348,269,8,29,27,13,2,0
S01009253,538,263,22,35,153,15,39,11
S01009254,690,364,56,30,123,36,63,18
S01009255,627,424,54,14,78,16,28,13
S01009256,471,283,18,14,100,13,32,11
S01009257,531,330,28,18,107,19,17,12
S01009258,1187,868,40,38,161,37,29,14
S01009259,803,558,19,42,144,22,15,3
S01009260,1605,1175,60,61,202,42,50,15
S01009261,601,335,31,30,114,26,49,16
S01009262,570,328,33,34,98,28,39,10
S01009263,913,658,37,33,113,30,32,10
S01009264,590,359,40,47,108,13,20,3
S01009265,593,362,44,46,102,13,19,7
S01009266,817,473,52,39,171,21,49,12
S01009267,612,382,32,31,111,14,34,8
S01009268,723,447,37,47,110,31,32,19
S01009269,1157,696,86,68,172,52,61,22
S01009270,546,315,37,36,96,16,32,14
S01009271,718,476,29,53,122,20,11,7
S01009272,664,384,65,50,83,34,37,11
S01009273,686,402,19,33,162,17,47,6
S01009274,663,373,22,44,148,18,54,4
S01009275,504,302,18,21,86,16,58,3
S01009276,808,484,28,39,183,24,38,12
S01009277,602,384,13,42,127,12,18,6
S01009278,633,432,19,25,105,26,23,3
S01009279,838,544,27,36,143,41,39,8
S01009280,629,283,65,24,105,54,73,25
S01009281,678,307,51,42,125,41,85,27
