"dz_2011","total","llti","no_llti"
"S01010007",959,135,824
"S01010008",618,100,518
"S01010009",556,100,456
"S01010010",975,168,807
"S01010011",730,223,507
"S01010012",843,138,705
"S01010013",858,148,710
"S01010014",926,167,759
"S01010015",815,85,730
"S01010016",724,224,500
"S01010017",748,207,541
"S01010018",945,281,664
"S01010019",725,225,500
"S01010020",742,209,533
"S01010021",806,219,587
"S01010022",1040,313,727
"S01010023",623,254,369
"S01010024",591,160,431
"S01010025",548,186,362
"S01010026",1019,256,763
"S01010027",829,152,677
"S01010028",639,207,432
"S01010029",601,230,371
"S01010030",890,166,724
"S01010031",897,71,826
"S01010032",1353,109,1244
"S01010033",923,193,730
"S01010034",999,310,689
"S01010035",687,210,477
"S01010036",142,7,135
"S01010037",714,273,441
"S01010038",847,249,598
"S01010039",1179,105,1074
"S01010040",907,190,717
"S01010041",650,137,513
"S01010042",1000,132,868
"S01010043",652,162,490
"S01010044",1255,362,893
"S01010045",550,201,349
"S01010046",747,249,498
"S01010047",828,315,513
"S01010048",954,338,616
"S01010049",910,266,644
"S01010050",776,287,489
"S01010051",703,265,438
"S01010052",762,227,535
"S01010053",859,211,648
"S01010054",573,163,410
"S01010055",1126,373,753
"S01010056",674,155,519
"S01010057",184,52,132
"S01010058",691,149,542
"S01010059",619,133,486
"S01010060",908,264,644
"S01010061",510,90,420
"S01010062",750,216,534
"S01010063",1132,346,786
"S01010064",552,139,413
"S01010065",839,297,542
"S01010066",753,242,511
"S01010067",608,178,430
"S01010068",731,196,535
"S01010069",749,130,619
"S01010070",665,97,568
"S01010071",922,263,659
"S01010072",796,230,566
"S01010073",780,205,575
"S01010074",777,208,569
"S01010075",624,242,382
"S01010076",686,180,506
"S01010077",498,179,319
"S01010078",509,97,412
"S01010079",923,191,732
"S01010080",651,115,536
"S01010081",701,152,549
"S01010082",860,164,696
"S01010083",804,253,551
"S01010084",790,277,513
"S01010085",632,127,505
"S01010086",915,314,601
"S01010087",701,151,550
"S01010088",1734,149,1585
"S01010089",683,206,477
"S01010090",1087,201,886
"S01010091",467,88,379
"S01010092",983,353,630
"S01010093",869,180,689
"S01010094",687,164,523
"S01010095",696,116,580
"S01010096",752,141,611
"S01010097",735,147,588
"S01010098",727,138,589
"S01010099",699,137,562
"S01010100",886,217,669
"S01010101",744,165,579
"S01010102",939,111,828
"S01010103",974,94,880
"S01010104",367,39,328
"S01010105",611,205,406
"S01010106",442,133,309
"S01010107",714,190,524
"S01010108",645,195,450
"S01010109",1894,207,1687
"S01010110",894,317,577
"S01010111",811,231,580
"S01010112",1028,302,726
"S01010113",551,149,402
"S01010114",777,263,514
"S01010115",575,93,482
"S01010116",445,57,388
"S01010117",465,126,339
"S01010118",678,197,481
"S01010119",543,110,433
"S01010120",1045,292,753
"S01010121",585,159,426
"S01010122",464,200,264
"S01010123",733,177,556
"S01010124",541,89,452
"S01010125",474,90,384
"S01010126",730,166,564
"S01010127",694,252,442
"S01010128",492,118,374
"S01010129",719,200,519
"S01010130",611,186,425
"S01010131",974,232,742
"S01010132",1077,404,673
"S01010133",713,300,413
"S01010134",995,330,665
"S01010135",768,301,467
"S01010136",809,234,575
"S01010137",967,342,625
"S01010138",941,410,531
"S01010139",1024,363,661
"S01010140",753,107,646
"S01010141",807,287,520
"S01010142",572,163,409
"S01010143",739,276,463
"S01010144",643,142,501
"S01010145",778,204,574
"S01010146",765,197,568
"S01010147",953,278,675
"S01010148",784,210,574
"S01010149",599,183,416
"S01010150",504,192,312
"S01010151",625,282,343
"S01010152",851,247,604
"S01010153",941,360,581
"S01010154",788,340,448
"S01010155",839,331,508
"S01010156",458,180,278
"S01010157",569,231,338
"S01010158",913,314,599
"S01010159",735,289,446
"S01010160",605,140,465
"S01010161",636,125,511
"S01010162",670,222,448
"S01010163",704,230,474
"S01010164",799,269,530
"S01010165",803,228,575
"S01010166",714,226,488
"S01010167",792,300,492
"S01010168",252,66,186
"S01010169",890,211,679
"S01010170",533,137,396
"S01010171",1613,372,1241
"S01010172",696,279,417
"S01010173",764,224,540
"S01010174",1407,428,979
"S01010175",480,134,346
"S01010176",705,226,479
"S01010177",776,188,588
"S01010178",1033,238,795
"S01010179",610,188,422
"S01010180",787,170,617
"S01010181",631,219,412
"S01010182",667,135,532
"S01010183",463,178,285
"S01010184",630,181,449
"S01010185",530,167,363
"S01010186",647,107,540
"S01010187",635,98,537
"S01010188",1458,194,1264
"S01010189",976,81,895
"S01010191",736,67,669
"S01010192",869,79,790
"S01010193",907,212,695
"S01010194",628,195,433
"S01010195",531,128,403
"S01010196",739,237,502
"S01010197",660,196,464
"S01010198",1027,349,678
"S01010199",521,138,383
"S01010200",690,221,469
"S01010201",643,154,489
"S01010202",783,178,605
"S01010203",547,71,476
"S01010204",800,238,562
"S01010205",658,191,467
"S01010206",497,63,434
"S01010207",778,159,619
"S01010208",903,200,703
"S01010209",966,342,624
"S01010210",885,249,636
"S01010211",790,248,542
"S01010212",1151,383,768
"S01010213",924,315,609
"S01010214",967,222,745
"S01010215",850,285,565
"S01010216",621,204,417
"S01010217",817,185,632
"S01010218",1018,229,789
"S01010219",503,93,410
"S01010220",574,79,495
"S01010221",448,175,273
"S01010222",492,131,361
"S01010223",556,185,371
"S01010224",1168,335,833
"S01010225",936,189,747
"S01010226",816,176,640
"S01010227",692,127,565
"S01010228",695,304,391
"S01010229",1016,269,747
"S01010230",1005,247,758
"S01010231",1013,269,744
"S01010232",1016,207,809
"S01010233",970,230,740
"S01010234",1181,242,939
"S01010235",884,140,744
"S01010236",549,89,460
"S01010237",514,84,430
"S01010238",773,133,640
"S01010239",790,229,561
"S01010240",691,147,544
"S01010241",1019,277,742
"S01010242",793,193,600
"S01010243",1019,236,783
"S01010244",787,242,545
"S01010245",900,323,577
"S01010246",841,200,641
"S01010247",728,195,533
"S01010248",834,117,717
"S01010249",668,93,575
"S01010250",771,78,693
"S01010251",639,46,593
"S01010252",754,91,663
"S01010253",631,192,439
"S01010254",1054,298,756
"S01010255",718,185,533
"S01010256",859,247,612
"S01010257",1567,143,1424
"S01010258",513,26,487
"S01010259",1269,243,1026
"S01010260",1873,188,1685
"S01010261",2551,264,2287
"S01010262",930,349,581
"S01010263",740,58,682
"S01010264",853,124,729
"S01010265",1008,41,967
"S01010266",555,60,495
"S01010267",610,36,574
"S01010268",752,108,644
"S01010269",452,67,385
"S01010270",1153,450,703
"S01010271",931,117,814
"S01010272",1283,286,997
"S01010273",389,21,368
"S01010274",560,46,514
"S01010275",600,46,554
"S01010276",993,64,929
"S01010277",610,168,442
"S01010278",650,135,515
"S01010279",519,97,422
"S01010280",869,99,770
"S01010281",779,64,715
"S01010282",1039,224,815
"S01010283",649,68,581
"S01010284",1411,117,1294
"S01010285",728,74,654
"S01010286",1462,79,1383
"S01010287",880,59,821
"S01010288",816,65,751
"S01010289",771,40,731
"S01010290",546,84,462
"S01010291",1075,152,923
"S01010292",890,72,818
"S01010293",839,116,723
"S01010294",690,65,625
"S01010295",974,94,880
"S01010296",664,93,571
"S01010297",1066,290,776
"S01010298",880,250,630
"S01010299",536,182,354
"S01010300",934,237,697
"S01010301",522,45,477
"S01010302",669,220,449
"S01010303",579,110,469
"S01010304",542,162,380
"S01010305",807,237,570
"S01010306",752,97,655
"S01010307",821,72,749
"S01010308",975,95,880
"S01010309",419,155,264
"S01010310",706,145,561
"S01010311",589,218,371
"S01010312",868,274,594
"S01010313",654,215,439
"S01010314",1248,351,897
"S01010315",743,137,606
"S01010316",1787,217,1570
"S01010317",725,105,620
"S01010318",383,74,309
"S01010319",641,110,531
"S01010320",675,146,529
"S01010321",837,288,549
"S01010322",1028,105,923
"S01010323",603,227,376
"S01010324",759,285,474
"S01010325",1077,455,622
"S01010326",987,303,684
"S01010327",1231,314,917
"S01010328",969,293,676
"S01010329",492,185,307
"S01010330",534,148,386
"S01010331",640,236,404
"S01010332",715,225,490
"S01010333",962,280,682
"S01010334",1072,271,801
"S01010335",831,280,551
"S01010336",657,215,442
"S01010337",619,229,390
"S01010338",884,274,610
"S01010339",692,197,495
"S01010340",576,128,448
"S01010341",591,136,455
"S01010342",529,82,447
"S01010343",938,118,820
"S01010344",690,235,455
"S01010345",769,116,653
"S01010346",1043,220,823
"S01010347",1125,223,902
"S01010348",980,256,724
"S01010349",883,253,630
"S01010350",950,256,694
"S01010351",878,165,713
"S01010352",506,154,352
"S01010353",961,316,645
"S01010354",733,219,514
"S01010355",742,202,540
"S01010356",682,106,576
"S01010357",585,179,406
"S01010358",842,288,554
"S01010359",816,258,558
"S01010360",624,173,451
"S01010361",554,166,388
"S01010362",783,260,523
"S01010363",758,122,636
"S01010364",915,136,779
"S01010365",1013,144,869
"S01010366",1025,150,875
"S01010367",1639,138,1501
"S01010368",729,133,596
"S01010369",767,99,668
"S01010370",725,56,669
"S01010371",1013,82,931
"S01010372",529,68,461
"S01010373",761,102,659
"S01010374",1049,122,927
"S01010375",429,22,407
"S01010376",708,70,638
"S01010377",936,80,856
"S01010378",832,50,782
"S01010379",1127,110,1017
"S01010380",856,101,755
"S01010381",605,57,548
"S01010382",850,113,737
"S01010383",764,181,583
"S01010384",933,152,781
"S01010385",844,144,700
"S01010386",787,191,596
"S01010387",1040,155,885
"S01010388",1016,238,778
"S01010389",1777,111,1666
"S01010390",1076,148,928
"S01010391",733,124,609
"S01010393",999,173,826
"S01010394",807,279,528
"S01010395",1006,189,817
"S01010396",1033,195,838
"S01010397",542,72,470
"S01010398",1090,136,954
"S01010399",1036,73,963
"S01010400",1101,124,977
"S01010401",618,72,546
"S01010402",1031,108,923
"S01010403",1036,139,897
"S01010404",786,108,678
"S01010405",789,88,701
"S01010406",830,84,746
"S01010407",897,67,830
"S01010408",547,125,422
"S01010409",706,92,614
"S01010410",595,63,532
"S01010411",1311,103,1208
"S01010412",845,150,695
"S01010413",714,131,583
"S01010414",859,165,694
"S01010415",1019,292,727
"S01010416",772,141,631
"S01010417",580,91,489
"S01010418",1072,142,930
"S01010419",993,131,862
"S01010420",629,101,528
"S01010421",889,105,784
"S01010422",1088,194,894
"S01010423",831,227,604
"S01010424",834,238,596
"S01010425",1032,302,730
"S01010426",708,163,545
"S01010427",1053,276,777
"S01010428",736,128,608
"S01010429",978,127,851
"S01010430",854,238,616
"S01010431",700,84,616
"S01010432",740,158,582
"S01010433",803,132,671
"S01010434",623,154,469
"S01010435",634,187,447
"S01010436",918,239,679
"S01010437",557,157,400
"S01010438",854,165,689
"S01010439",986,189,797
"S01010440",1027,369,658
"S01010441",783,106,677
"S01010442",741,132,609
"S01010443",550,141,409
"S01010444",685,199,486
"S01010445",574,193,381
"S01010446",838,201,637
"S01010447",1028,304,724
"S01010448",865,210,655
"S01010449",779,239,540
"S01010450",783,260,523
"S01010451",1006,281,725
"S01010452",813,259,554
"S01010453",524,132,392
"S01010454",851,301,550
"S01010455",942,360,582
"S01010456",565,179,386
"S01010457",642,178,464
"S01010458",771,216,555
"S01010459",539,177,362
"S01010460",741,99,642
"S01010461",860,286,574
"S01010462",899,180,719
"S01010463",796,192,604
"S01010464",524,141,383
"S01010465",947,136,811
"S01010466",879,110,769
"S01010467",883,223,660
"S01010468",949,133,816
"S01010469",559,137,422
"S01010470",874,266,608
"S01010471",575,155,420
"S01010472",1020,102,918
"S01010473",756,123,633
"S01010474",820,118,702
"S01010475",178,30,148
"S01010476",924,256,668
"S01010477",720,197,523
"S01010478",991,332,659
"S01010479",1022,294,728
"S01010480",623,183,440
"S01010481",667,176,491
"S01010482",794,242,552
"S01010483",1036,303,733
"S01010484",550,140,410
"S01010485",986,217,769
"S01010486",930,138,792
"S01010487",1010,236,774
"S01010488",822,185,637
"S01010489",1052,350,702
"S01010490",749,179,570
"S01010491",906,239,667
"S01010492",575,178,397
"S01010493",516,127,389
"S01010494",628,126,502
"S01010495",944,263,681
"S01010496",1048,330,718
"S01010497",913,197,716
"S01010498",675,186,489
"S01010499",768,284,484
"S01010500",1078,239,839
"S01010501",928,257,671
"S01010502",803,168,635
"S01010503",655,207,448
"S01010504",531,101,430
"S01010505",558,92,466
"S01010506",837,132,705
"S01010507",806,131,675
"S01010508",989,185,804
"S01010509",1395,252,1143
"S01010510",572,102,470
"S01010511",937,189,748
"S01010512",478,120,358
"S01010513",767,98,669
"S01010514",709,134,575
"S01010515",799,168,631
"S01010516",490,82,408
"S01010517",868,140,728
"S01010518",552,77,475
"S01010519",852,142,710
"S01010520",945,168,777
"S01010521",577,76,501
"S01010522",617,156,461
"S01010523",644,109,535
"S01010524",519,98,421
"S01010525",660,117,543
"S01010526",814,197,617
"S01010527",896,220,676
"S01010528",618,115,503
"S01010529",711,117,594
"S01010530",665,100,565
"S01010531",1094,206,888
"S01010532",680,90,590
"S01010533",591,135,456
"S01010534",762,118,644
"S01010535",715,104,611
"S01010536",848,165,683
"S01010537",771,107,664
"S01010538",855,97,758
"S01010539",1108,143,965
"S01010540",628,105,523
"S01010541",840,116,724
"S01010542",905,170,735
"S01010543",723,111,612
"S01010544",761,106,655
"S01010545",738,141,597
"S01010546",812,203,609
"S01010547",757,119,638
"S01010548",721,140,581
"S01010549",1175,181,994
"S01010550",442,59,383
"S01010551",670,109,561
"S01010552",783,122,661
"S01010553",882,129,753
"S01010554",681,129,552
"S01010555",935,161,774
"S01010556",1032,299,733
"S01010557",488,80,408
"S01010558",573,120,453
"S01010559",791,208,583
"S01010560",663,126,537
"S01010561",554,112,442
"S01010562",901,150,751
"S01010563",519,76,443
"S01010564",500,146,354
"S01010565",516,114,402
"S01010566",1090,175,915
"S01010567",1074,196,878
"S01010568",996,149,847
"S01010569",927,135,792
"S01010570",1089,227,862
"S01010571",776,113,663
"S01010572",887,159,728
"S01010573",534,92,442
"S01010574",609,90,519
"S01010575",686,100,586
"S01010576",822,146,676
"S01010577",901,158,743
"S01010578",576,92,484
"S01010579",736,116,620
"S01010580",513,98,415
"S01010581",400,45,355
"S01010582",942,156,786
"S01010583",986,122,864
"S01010584",1972,176,1796
"S01010586",474,69,405
"S01010587",590,94,496
"S01010588",300,46,254
"S01010589",620,120,500
"S01010591",626,49,577
"S01010592",509,79,430
"S01010593",2428,200,2228
"S01010596",3603,323,3280
"S01010599",477,57,420
"S01010600",591,107,484
"S01010601",708,175,533
"S01010602",652,73,579
"S01010603",809,136,673
"S01010604",591,87,504
"S01010605",891,158,733
"S01010606",816,150,666
"S01010607",846,129,717
"S01010608",673,134,539
"S01010609",570,98,472
"S01010610",593,109,484
"S01010611",925,182,743
"S01010612",781,117,664
"S01010613",698,171,527
"S01010614",542,116,426
"S01010615",824,100,724
"S01010616",856,138,718
"S01010617",904,114,790
"S01010618",756,72,684
"S01010619",689,106,583
"S01010620",744,132,612
"S01010621",1049,165,884
"S01010622",468,93,375
"S01010623",762,68,694
"S01010624",666,116,550
"S01010625",786,154,632
"S01010626",908,227,681
"S01010627",842,166,676
"S01010628",1011,183,828
"S01010629",977,236,741
"S01010630",416,87,329
"S01010631",786,167,619
"S01010632",844,212,632
"S01010633",1035,245,790
"S01010634",665,158,507
"S01010635",803,168,635
"S01010636",658,114,544
"S01010637",537,134,403
"S01010638",995,290,705
"S01010639",1140,271,869
"S01010640",816,116,700
"S01010641",1015,253,762
"S01010642",978,219,759
"S01010643",741,152,589
"S01010644",602,171,431
"S01010645",287,37,250
"S01010646",669,109,560
"S01010647",696,182,514
"S01010648",651,125,526
"S01010649",593,152,441
"S01010650",612,154,458
"S01010651",674,155,519
"S01010652",825,145,680
"S01010653",742,139,603
"S01010654",763,146,617
"S01010655",916,152,764
"S01010656",475,92,383
"S01010657",639,93,546
"S01010658",732,107,625
"S01010659",792,111,681
"S01010660",608,129,479
"S01010661",578,122,456
"S01010662",614,93,521
"S01010663",817,129,688
"S01010664",974,151,823
"S01010665",954,172,782
"S01010666",946,191,755
"S01010667",545,89,456
"S01010668",1105,205,900
"S01010669",608,113,495
"S01010670",692,123,569
"S01010671",629,94,535
"S01010672",649,132,517
"S01010673",669,144,525
"S01010674",957,142,815
"S01010675",628,129,499
"S01010676",913,158,755
"S01010677",337,51,286
"S01010678",893,199,694
"S01010679",482,123,359
"S01010680",633,153,480
"S01010681",936,173,763
"S01010682",967,145,822
"S01010683",975,210,765
"S01010684",771,172,599
"S01010685",609,139,470
"S01010686",569,127,442
"S01010687",838,193,645
"S01010688",712,114,598
"S01010689",757,197,560
"S01010690",681,155,526
"S01010691",637,99,538
"S01010692",749,136,613
"S01010693",474,97,377
"S01010694",577,173,404
"S01010695",665,103,562
"S01010696",1036,181,855
"S01010697",998,154,844
"S01010698",764,150,614
"S01010699",596,104,492
"S01010700",611,95,516
"S01010701",1063,179,884
"S01010702",833,188,645
"S01010703",1641,280,1361
"S01010704",343,90,253
"S01010705",1046,170,876
"S01010706",411,85,326
"S01010707",856,150,706
"S01010708",547,94,453
"S01010709",745,94,651
"S01010710",766,148,618
"S01010711",672,87,585
"S01010712",727,104,623
"S01010713",799,119,680
"S01010714",748,178,570
"S01010715",701,139,562
"S01010716",888,215,673
"S01010717",621,90,531
"S01010718",945,136,809
"S01010719",680,157,523
"S01010720",734,162,572
"S01010721",633,104,529
"S01010722",867,174,693
"S01010723",901,96,805
"S01010724",887,136,751
"S01010725",691,110,581
"S01010726",921,148,773
"S01010727",491,95,396
"S01010728",675,85,590
"S01010729",723,100,623
"S01010730",845,115,730
"S01010731",906,183,723
"S01010732",840,196,644
"S01010733",580,118,462
"S01010734",937,223,714
"S01010735",644,100,544
"S01010736",245,51,194
"S01010737",1038,254,784
"S01010738",548,121,427
"S01010739",870,174,696
"S01010740",507,134,373
"S01010741",540,84,456
"S01010742",731,148,583
"S01010743",1008,221,787
"S01010744",1166,256,910
"S01010745",612,133,479
"S01010746",1103,185,918
"S01010747",827,159,668
"S01010748",631,127,504
"S01010749",614,115,499
"S01010750",626,131,495
"S01010751",658,170,488
"S01010752",814,158,656
"S01010753",1047,194,853
"S01010754",639,174,465
"S01010755",646,153,493
"S01010756",661,111,550
"S01010757",747,177,570
"S01010758",702,172,530
"S01010759",682,127,555
"S01010760",532,139,393
"S01010761",536,106,430
"S01010762",598,142,456
"S01010763",686,140,546
"S01010764",576,127,449
"S01010765",880,205,675
"S01010766",784,191,593
"S01010767",706,161,545
"S01010768",576,143,433
"S01010769",483,99,384
"S01010770",877,183,694
"S01010771",864,244,620
"S01010772",762,233,529
"S01010773",785,194,591
"S01010774",721,174,547
"S01010775",643,107,536
"S01010776",544,112,432
"S01010777",512,142,370
"S01010778",491,108,383
"S01010779",772,146,626
"S01010780",569,132,437
"S01010781",779,136,643
"S01010782",623,152,471
"S01010783",550,119,431
"S01010784",743,130,613
"S01010785",683,110,573
"S01010786",688,117,571
"S01010787",913,171,742
"S01010788",622,105,517
"S01010789",729,104,625
"S01010790",672,145,527
"S01010791",837,188,649
"S01010792",620,110,510
"S01010793",649,110,539
"S01010794",642,101,541
"S01010795",692,123,569
"S01010796",1119,202,917
"S01010797",762,105,657
"S01010798",694,127,567
"S01010799",896,238,658
"S01010800",731,135,596
"S01010801",616,151,465
"S01010802",565,79,486
"S01010803",611,125,486
"S01010804",588,103,485
"S01010805",853,136,717
"S01010806",916,207,709
"S01010807",570,109,461
"S01010808",553,90,463
"S01010809",771,164,607
"S01010810",490,134,356
"S01010811",704,157,547
"S01010812",541,108,433
"S01010813",539,94,445
"S01010814",631,110,521
"S01010815",450,90,360
"S01010816",541,120,421
"S01010817",1018,138,880
"S01010818",1014,180,834
"S01010819",1044,220,824
"S01010820",989,190,799
"S01010821",597,103,494
"S01010822",772,195,577
"S01010823",493,97,396
"S01010824",321,32,289
"S01010825",1009,114,895
"S01010826",656,88,568
"S01010827",598,85,513
"S01010828",1239,132,1107
"S01010829",789,151,638
"S01010830",556,96,460
"S01010831",598,43,555
"S01010832",1402,202,1200
"S01010833",463,53,410
"S01010834",809,125,684
"S01010835",645,108,537
"S01010836",798,137,661
"S01010837",515,129,386
"S01010838",842,140,702
"S01010839",729,129,600
"S01010840",490,125,365
"S01010841",748,133,615
"S01010842",899,309,590
"S01010843",643,188,455
"S01010844",668,104,564
"S01010845",619,111,508
"S01010846",765,136,629
"S01010847",649,83,566
"S01010848",665,143,522
"S01010849",951,263,688
"S01010850",872,308,564
"S01010851",699,151,548
"S01010852",856,202,654
"S01010853",882,211,671
"S01010854",923,221,702
"S01010855",560,125,435
"S01010856",908,300,608
"S01010857",842,120,722
"S01010858",725,187,538
"S01010859",734,211,523
"S01010860",603,142,461
"S01010861",538,154,384
"S01010862",540,142,398
"S01010863",911,201,710
"S01010864",560,76,484
"S01010865",706,130,576
"S01010866",749,243,506
"S01010867",674,176,498
"S01010868",839,266,573
"S01010869",756,100,656
"S01010870",775,168,607
"S01010871",898,205,693
"S01010872",715,169,546
"S01010873",547,246,301
"S01010874",771,95,676
"S01010875",517,82,435
"S01010876",740,183,557
"S01010877",1011,234,777
"S01010878",1274,369,905
"S01010879",852,166,686
"S01010880",549,148,401
"S01010881",536,149,387
"S01010882",557,87,470
"S01010883",871,175,696
"S01010884",723,207,516
"S01010885",791,256,535
"S01010886",448,109,339
"S01010887",601,233,368
"S01010888",988,266,722
"S01010889",471,178,293
"S01010890",769,348,421
"S01010891",425,195,230
"S01010892",834,322,512
"S01010893",520,225,295
"S01010894",688,216,472
"S01010895",411,143,268
"S01010896",775,246,529
"S01010897",613,157,456
"S01010898",596,162,434
"S01010899",479,79,400
"S01010900",688,147,541
"S01010901",465,141,324
"S01010902",957,260,697
"S01010903",793,286,507
"S01010904",538,158,380
"S01010905",638,127,511
"S01010906",966,179,787
"S01010907",606,61,545
"S01010908",530,137,393
"S01010909",536,119,417
"S01010910",500,130,370
"S01010911",541,207,334
"S01010912",674,274,400
"S01010913",642,116,526
"S01010914",811,135,676
"S01010915",585,87,498
"S01010916",576,179,397
"S01010917",712,200,512
"S01010918",737,200,537
"S01010919",789,220,569
"S01010920",445,137,308
"S01010921",630,174,456
"S01010922",865,270,595
"S01010923",879,216,663
"S01010924",607,160,447
"S01010925",858,205,653
"S01010926",785,202,583
"S01010927",577,153,424
"S01010928",739,194,545
"S01010929",660,181,479
"S01010930",1576,243,1333
"S01010931",517,112,405
"S01010932",455,137,318
"S01010933",864,143,721
"S01010934",1039,142,897
"S01010935",544,136,408
"S01010936",446,99,347
"S01010937",728,133,595
"S01010938",809,195,614
"S01010939",514,83,431
"S01010940",588,74,514
"S01010941",727,98,629
"S01010942",646,82,564
"S01010943",623,107,516
"S01010944",633,175,458
"S01010945",540,97,443
"S01010946",820,171,649
"S01010947",536,112,424
"S01010948",573,119,454
"S01010949",995,181,814
"S01010950",846,176,670
"S01010951",626,91,535
"S01010952",540,69,471
"S01010953",561,96,465
"S01010954",609,57,552
"S01010955",1023,91,932
"S01010956",765,122,643
"S01010957",581,101,480
"S01010958",482,118,364
"S01010959",579,110,469
"S01010960",1508,281,1227
"S01010961",602,128,474
"S01010962",649,204,445
"S01010963",830,103,727
"S01010964",523,117,406
"S01010965",517,119,398
"S01010966",507,146,361
"S01010967",697,166,531
"S01010968",715,145,570
"S01010969",533,156,377
"S01010970",955,192,763
"S01010971",919,116,803
"S01010972",606,135,471
"S01010973",490,106,384
"S01010974",696,186,510
"S01010975",490,128,362
"S01010976",463,155,308
"S01010977",728,158,570
"S01010978",739,186,553
"S01010979",825,148,677
"S01010980",727,147,580
"S01010981",739,182,557
"S01010982",911,187,724
"S01010983",848,192,656
"S01010984",600,127,473
"S01010985",638,107,531
"S01010986",448,40,408
"S01010987",747,67,680
"S01010988",627,47,580
"S01010990",798,166,632
"S01010991",2023,177,1846
"S01010992",181,46,135
"S01010993",754,146,608
"S01010994",1689,295,1394
"S01010995",719,87,632
"S01010996",605,120,485
"S01010997",637,100,537
"S01010998",615,96,519
"S01010999",903,177,726
"S01011000",1331,322,1009
"S01011001",546,109,437
"S01011002",707,188,519
"S01011003",688,147,541
"S01011004",624,102,522
"S01011005",660,165,495
"S01011006",1137,152,985
"S01011007",684,159,525
"S01011008",783,155,628
"S01011009",508,91,417
"S01011010",569,155,414
"S01011011",768,241,527
"S01011012",722,182,540
"S01011013",802,201,601
"S01011014",643,106,537
"S01011015",443,78,365
"S01011017",2297,338,1959
"S01011018",860,165,695
"S01011019",1144,174,970
"S01011020",472,72,400
"S01011021",758,193,565
"S01011022",258,62,196
"S01011023",558,127,431
"S01011024",602,102,500
"S01011025",680,129,551
"S01011026",540,115,425
"S01011027",994,254,740
"S01011028",756,179,577
"S01011029",621,141,480
"S01011030",969,172,797
"S01011031",734,167,567
"S01011032",660,142,518
"S01011033",633,128,505
"S01011034",669,199,470
"S01011035",662,142,520
"S01011036",465,95,370
"S01011037",963,187,776
"S01011038",772,157,615
"S01011039",695,138,557
"S01011040",752,137,615
"S01011041",851,234,617
"S01011042",818,119,699
"S01011043",709,145,564
"S01011044",694,148,546
"S01011045",819,129,690
"S01011046",854,149,705
"S01011047",902,129,773
"S01011048",896,180,716
"S01011049",682,130,552
"S01011050",802,129,673
"S01011051",1268,247,1021
"S01011052",856,178,678
"S01011053",505,79,426
"S01011054",536,89,447
"S01011055",568,88,480
"S01011056",820,137,683
"S01011057",579,92,487
"S01011058",638,110,528
"S01011059",635,101,534
"S01011060",907,245,662
"S01011061",845,156,689
"S01011062",917,164,753
"S01011063",1036,213,823
"S01011064",908,152,756
"S01011065",729,141,588
"S01011066",509,104,405
"S01011067",579,131,448
"S01011068",537,84,453
"S01011069",578,127,451
"S01011070",488,78,410
"S01011071",843,174,669
"S01011072",1000,146,854
"S01011073",784,161,623
"S01011074",607,96,511
"S01011075",718,135,583
"S01011076",657,147,510
"S01011077",777,131,646
"S01011078",1011,199,812
"S01011079",1192,211,981
"S01011080",980,225,755
"S01011081",824,146,678
"S01011082",527,161,366
"S01011083",645,138,507
"S01011084",774,132,642
"S01011085",808,151,657
"S01011086",641,142,499
"S01011087",584,130,454
"S01011088",983,188,795
"S01011089",655,135,520
"S01011090",717,136,581
"S01011091",621,78,543
"S01011093",2807,293,2514
"S01011094",641,127,514
"S01011095",691,107,584
"S01011096",430,71,359
"S01011097",868,125,743
"S01011098",829,148,681
"S01011099",819,124,695
"S01011100",378,90,288
"S01011101",626,119,507
"S01011102",803,164,639
"S01011103",413,91,322
"S01011104",704,250,454
"S01011105",799,154,645
"S01011106",988,84,904
"S01011108",547,94,453
"S01011109",807,132,675
"S01011110",702,121,581
"S01011111",880,189,691
"S01011113",1152,250,902
"S01011114",713,88,625
"S01011115",902,202,700
"S01011116",517,78,439
"S01011117",744,128,616
"S01011118",886,177,709
"S01011119",931,178,753
"S01011120",674,134,540
"S01011121",520,117,403
"S01011122",647,97,550
"S01011123",1018,179,839
"S01011124",661,95,566
"S01011125",492,86,406
"S01011126",605,103,502
"S01011127",536,28,508
"S01011128",718,128,590
"S01011129",848,109,739
"S01011130",686,166,520
"S01011131",637,110,527
"S01011132",898,133,765
"S01011133",445,97,348
"S01011134",746,161,585
"S01011135",674,119,555
"S01011136",658,144,514
"S01011137",502,65,437
"S01011138",641,103,538
"S01011139",663,69,594
"S01011140",537,104,433
"S01011141",558,94,464
"S01011142",1993,147,1846
"S01011143",955,163,792
"S01011144",769,143,626
"S01011145",960,171,789
"S01011146",568,100,468
"S01011147",1005,172,833
"S01011148",869,124,745
"S01011149",750,63,687
"S01011150",392,22,370
"S01011151",578,51,527
"S01011152",620,115,505
"S01011153",1069,230,839
"S01011154",474,130,344
"S01011155",730,194,536
"S01011156",565,83,482
"S01011157",576,94,482
"S01011158",508,117,391
"S01011159",545,154,391
"S01011160",909,154,755
"S01011161",637,103,534
"S01011162",497,64,433
"S01011163",625,116,509
"S01011164",932,168,764
"S01011165",764,178,586
"S01011166",513,98,415
"S01011167",725,142,583
"S01011168",845,113,732
"S01011169",963,101,862
