"output_area","total","scotland","ruk","elsewhere"
"S00093944",102,82,19,1
"S00093945",61,52,7,2
"S00093946",70,66,3,1
"S00093947",133,116,15,2
"S00093948",113,90,8,15
"S00093949",74,62,1,11
"S00093950",101,92,5,4
"S00093951",83,65,6,12
"S00093952",154,116,23,15
"S00093953",86,73,7,6
"S00093954",82,71,7,4
"S00093955",171,159,10,2
"S00093956",143,126,9,8
"S00093957",127,111,10,6
"S00093958",64,56,1,7
"S00093959",108,80,14,14
"S00093960",57,48,7,2
"S00093961",136,127,8,1
"S00093962",133,123,6,4
"S00093963",180,141,19,20
"S00093964",59,55,3,1
"S00093965",185,151,29,5
"S00093966",83,69,11,3
"S00093967",92,73,16,3
"S00093968",191,152,26,13
"S00093969",113,94,12,7
"S00093970",119,97,17,5
"S00093971",98,92,6,0
"S00093972",168,139,21,8
"S00093973",127,107,17,3
"S00093974",132,111,18,3
"S00093975",66,61,3,2
"S00093976",74,64,7,3
"S00093977",113,89,21,3
"S00093978",156,138,16,2
"S00093979",137,122,9,6
"S00093980",74,70,4,0
"S00093981",138,127,7,4
"S00093982",102,89,6,7
"S00093983",168,148,15,5
"S00093984",143,120,7,16
"S00093985",227,203,19,5
"S00093986",148,134,12,2
"S00093987",119,110,6,3
"S00093988",169,147,13,9
"S00093989",86,77,6,3
"S00093990",87,81,4,2
"S00093991",229,192,32,5
"S00093992",93,77,13,3
"S00093993",93,77,15,1
"S00093994",106,96,5,5
"S00093995",52,35,13,4
"S00093996",116,86,26,4
"S00093997",68,43,22,3
"S00093998",136,112,20,4
"S00093999",104,71,30,3
"S00094000",72,39,27,6
"S00094001",50,38,8,4
"S00094002",55,40,12,3
"S00094003",64,48,14,2
"S00094004",87,71,12,4
"S00094005",96,58,29,9
"S00094006",130,86,37,7
"S00094007",119,51,40,28
"S00094008",177,122,49,6
"S00094009",59,44,13,2
"S00094010",51,34,10,7
"S00094011",149,118,25,6
"S00094012",102,86,16,0
"S00094013",163,143,17,3
"S00094014",167,129,32,6
"S00094015",125,88,34,3
"S00094016",124,95,23,6
"S00094017",62,39,18,5
"S00094018",157,107,43,7
"S00094019",58,36,15,7
"S00094020",128,86,38,4
"S00094021",75,52,17,6
"S00094022",136,105,28,3
"S00094023",90,63,24,3
"S00094024",78,50,19,9
"S00094025",143,87,45,11
"S00094026",92,80,10,2
"S00094027",141,97,32,12
"S00094028",54,42,7,5
"S00094029",116,89,18,9
"S00094030",145,123,17,5
"S00094031",126,99,24,3
"S00094032",107,93,11,3
"S00094033",117,93,16,8
"S00094034",116,97,14,5
"S00094035",96,76,16,4
"S00094036",67,40,20,7
"S00094037",107,61,39,7
"S00094038",104,69,33,2
"S00094039",84,55,27,2
"S00094040",76,52,21,3
"S00094041",111,80,24,7
"S00094042",92,69,21,2
"S00094043",97,77,13,7
"S00094044",148,91,53,4
"S00094045",100,65,30,5
"S00094046",172,118,48,6
"S00094047",69,43,24,2
"S00094048",106,73,22,11
"S00094049",141,91,34,16
"S00094050",119,70,39,10
"S00094051",113,67,33,13
"S00094052",141,94,41,6
"S00094053",204,122,61,21
"S00094054",74,47,21,6
"S00094055",96,64,26,6
"S00094056",134,72,56,6
"S00094057",62,22,37,3
"S00094058",121,82,34,5
"S00094059",130,100,26,4
"S00094060",162,109,45,8
"S00094061",218,174,39,5
"S00094062",87,60,14,13
"S00094063",114,98,14,2
"S00094064",83,73,1,9
"S00094065",116,112,1,3
"S00094066",91,74,13,4
"S00094067",86,61,8,17
"S00094068",86,66,17,3
"S00094069",79,46,23,10
"S00094070",164,83,65,16
"S00094071",121,88,19,14
"S00094072",79,43,34,2
"S00094073",109,61,42,6
"S00094074",72,48,23,1
"S00094075",88,54,31,3
"S00094076",109,62,44,3
"S00094077",117,67,43,7
"S00094078",167,116,46,5
"S00094079",129,101,16,12
"S00094080",84,42,35,7
"S00094081",103,68,31,4
"S00094082",147,81,43,23
"S00094083",104,64,35,5
"S00094084",76,55,18,3
"S00094085",136,87,43,6
"S00094086",125,94,25,6
"S00094087",89,70,17,2
"S00094088",120,113,7,0
"S00094089",109,74,25,10
"S00094090",167,104,50,13
"S00094091",129,86,27,16
"S00094092",164,124,27,13
"S00094093",108,83,21,4
"S00094094",99,64,24,11
"S00094095",142,98,35,9
"S00094096",131,106,22,3
"S00094097",120,79,35,6
"S00094098",59,33,24,2
"S00094099",128,99,24,5
"S00094100",163,126,35,2
"S00094101",150,108,40,2
"S00094102",102,78,21,3
"S00094103",75,56,17,2
"S00094104",73,53,17,3
"S00094105",127,114,13,0
"S00094106",51,47,3,1
"S00094107",71,69,1,1
"S00094108",88,65,21,2
"S00094109",95,88,7,0
"S00094110",88,55,24,9
"S00094111",89,66,21,2
"S00094112",150,119,24,7
"S00094113",62,41,15,6
"S00094114",134,83,41,10
"S00094115",82,36,38,8
"S00094116",96,43,45,8
"S00094117",113,84,19,10
"S00094118",88,58,26,4
"S00094119",133,100,31,2
"S00094120",78,40,29,9
"S00094121",100,58,32,10
"S00094122",136,80,52,4
"S00094123",177,99,44,34
"S00094124",62,46,15,1
"S00094125",50,36,13,1
"S00094126",56,53,3,0
"S00094127",56,42,13,1
"S00094128",101,78,18,5
"S00094129",128,103,21,4
"S00094130",120,104,14,2
"S00094131",80,74,6,0
"S00094132",101,64,36,1
"S00094133",94,46,44,4
"S00094134",71,58,10,3
"S00094135",145,117,23,5
"S00094136",162,130,24,8
"S00094137",79,76,3,0
"S00094138",118,80,29,9
"S00094139",53,31,17,5
"S00094140",110,90,20,0
"S00094141",64,42,19,3
"S00094142",109,56,34,19
"S00094143",78,66,7,5
"S00094144",126,102,18,6
"S00094145",95,64,24,7
"S00094146",75,64,11,0
"S00094147",117,96,16,5
"S00094148",150,102,39,9
"S00094149",61,48,12,1
"S00094150",60,42,15,3
"S00094151",83,57,20,6
"S00094152",114,70,37,7
"S00094153",68,45,20,3
"S00094154",117,64,36,17
"S00094155",128,87,37,4
"S00094156",143,124,16,3
"S00094157",205,188,14,3
"S00094158",157,144,11,2
"S00094159",78,67,6,5
"S00094160",71,64,6,1
"S00094161",62,58,3,1
"S00094162",99,91,7,1
"S00094163",161,145,12,4
"S00094164",106,92,6,8
"S00094165",99,77,17,5
"S00094166",126,114,8,4
"S00094167",101,87,9,5
"S00094168",129,115,14,0
"S00094169",51,47,2,2
"S00094170",102,77,12,13
"S00094171",77,67,8,2
"S00094172",198,160,24,14
"S00094173",56,52,2,2
"S00094174",102,90,12,0
"S00094175",143,117,14,12
"S00094176",136,116,15,5
"S00094177",160,138,16,6
"S00094178",102,84,16,2
"S00094179",75,63,12,0
"S00094180",165,148,15,2
"S00094181",82,71,10,1
"S00094182",97,87,10,0
"S00094183",88,70,14,4
"S00094184",105,96,8,1
"S00094185",102,90,12,0
"S00094186",90,79,10,1
"S00094187",72,61,9,2
"S00094188",54,52,0,2
"S00094189",100,94,3,3
"S00094190",52,47,4,1
"S00094191",86,76,9,1
"S00094192",98,89,8,1
"S00094193",162,140,8,14
"S00094194",147,134,11,2
"S00094195",91,83,5,3
"S00094196",114,95,16,3
"S00094197",89,84,3,2
"S00094198",126,113,8,5
"S00094199",71,59,10,2
"S00094200",173,154,15,4
"S00094201",111,100,7,4
"S00094202",149,124,19,6
"S00094203",60,49,10,1
"S00094204",101,96,4,1
"S00094205",115,109,3,3
"S00094206",108,101,7,0
"S00094207",146,131,10,5
"S00094208",80,71,8,1
"S00094209",130,116,9,5
"S00094210",135,121,10,4
"S00094211",82,69,11,2
"S00094212",110,97,12,1
"S00094213",52,48,2,2
"S00094214",128,110,13,5
"S00094215",67,56,10,1
"S00094216",133,98,18,17
"S00094217",84,66,11,7
"S00094218",99,62,22,15
"S00094219",108,85,21,2
"S00094220",106,90,15,1
"S00094221",125,103,18,4
"S00094222",113,88,18,7
"S00094223",126,115,10,1
"S00094224",90,81,6,3
"S00094225",126,116,9,1
"S00094226",93,86,3,4
"S00094227",65,47,14,4
"S00094228",94,75,11,8
"S00094229",83,72,11,0
"S00094230",88,72,12,4
"S00094231",82,71,9,2
"S00094232",54,40,7,7
"S00094233",59,49,10,0
"S00094234",214,190,21,3
"S00094235",120,93,21,6
"S00094236",114,97,14,3
"S00094237",136,108,24,4
"S00094238",82,70,7,5
"S00094239",127,112,11,4
"S00094240",105,77,24,4
"S00094241",76,65,10,1
"S00094242",101,85,15,1
"S00094243",60,54,4,2
"S00094244",113,97,15,1
"S00094245",69,53,13,3
"S00094246",103,94,8,1
"S00094247",161,136,22,3
"S00094248",96,89,4,3
"S00094249",111,101,5,5
"S00094250",100,68,26,6
"S00094251",82,64,13,5
"S00094252",111,87,15,9
"S00094253",78,58,17,3
"S00094254",97,71,19,7
"S00094255",128,105,19,4
"S00094256",93,72,18,3
"S00094257",130,100,25,5
"S00094258",109,82,26,1
"S00094259",130,103,20,7
"S00094260",87,55,25,7
"S00094261",59,42,14,3
"S00094262",246,195,23,28
"S00094263",110,96,10,4
"S00094264",82,60,21,1
"S00094265",127,106,16,5
"S00094266",155,132,18,5
"S00094267",105,87,15,3
"S00094268",99,79,16,4
"S00094269",110,92,9,9
"S00094270",98,89,7,2
"S00094271",91,68,19,4
"S00094272",82,57,14,11
"S00094273",64,49,10,5
"S00094274",69,56,12,1
"S00094275",86,66,10,10
"S00094276",66,56,7,3
"S00094277",68,53,12,3
"S00094278",111,96,10,5
"S00094279",158,143,13,2
"S00094280",131,115,7,9
"S00094281",132,125,6,1
"S00094282",114,104,9,1
"S00094283",93,80,9,4
"S00094284",129,101,18,10
"S00094285",120,105,10,5
"S00094286",148,125,9,14
"S00094287",114,99,12,3
"S00094288",127,106,15,6
"S00094289",88,74,7,7
"S00094290",111,95,12,4
"S00094291",57,48,7,2
"S00094292",113,99,9,5
"S00094293",111,91,20,0
"S00094294",80,70,7,3
"S00094295",163,126,32,5
"S00094296",89,65,15,9
"S00094297",81,67,12,2
"S00094298",80,68,9,3
"S00094299",166,133,21,12
"S00094300",94,84,9,1
"S00094301",151,125,20,6
"S00094302",84,67,7,10
"S00094303",113,101,9,3
"S00094304",86,68,5,13
"S00094305",67,60,6,1
"S00094306",58,44,12,2
"S00094307",80,64,13,3
"S00094308",133,107,21,5
"S00094309",105,89,12,4
"S00094310",85,75,8,2
"S00094311",101,90,8,3
"S00094312",82,67,9,6
"S00094313",77,68,6,3
"S00094314",101,81,13,7
"S00094315",141,130,9,2
"S00094316",114,92,12,10
"S00094317",91,85,4,2
"S00094318",103,88,9,6
"S00094319",82,78,4,0
"S00094320",155,133,16,6
"S00094321",90,76,13,1
"S00094322",88,79,8,1
"S00094323",147,136,8,3
"S00094324",90,69,17,4
"S00094325",115,107,8,0
"S00094326",65,59,4,2
"S00094327",111,77,23,11
"S00094328",197,167,25,5
"S00094329",176,155,16,5
"S00094330",65,50,7,8
"S00094331",137,114,18,5
"S00094332",110,94,9,7
"S00094333",162,120,36,6
"S00094334",124,91,23,10
"S00094335",179,144,20,15
"S00094336",60,48,10,2
"S00094337",131,105,22,4
"S00094338",95,82,8,5
"S00094339",88,74,12,2
"S00094340",103,76,22,5
"S00094341",106,89,15,2
"S00094342",169,133,26,10
"S00094343",101,80,21,0
"S00094344",98,82,13,3
"S00094345",118,96,17,5
"S00094346",106,91,8,7
"S00094347",132,112,16,4
"S00094348",81,57,20,4
"S00094349",98,75,20,3
"S00094350",101,66,33,2
"S00094351",112,64,45,3
"S00094352",100,87,10,3
"S00094353",128,95,30,3
"S00094354",93,65,23,5
"S00094355",73,55,12,6
"S00094356",93,63,26,4
"S00094357",144,85,51,8
"S00094358",71,51,18,2
"S00094359",158,130,26,2
"S00094360",143,113,24,6
"S00094361",154,98,52,4
"S00094362",165,74,84,7
"S00094363",113,51,60,2
"S00094364",148,114,30,4
"S00094365",124,87,34,3
"S00094366",121,59,53,9
"S00094367",185,140,22,23
"S00094368",102,71,24,7
"S00094369",72,53,19,0
"S00094370",76,57,10,9
"S00094371",100,70,22,8
"S00094372",69,49,13,7
"S00094373",108,91,16,1
"S00094374",114,84,27,3
"S00094375",112,80,21,11
"S00094376",97,70,17,10
"S00094377",115,83,24,8
"S00094378",140,99,39,2
"S00094379",111,84,24,3
"S00094380",63,52,9,2
"S00094381",77,64,12,1
"S00094382",97,79,18,0
"S00094383",76,64,9,3
"S00094384",79,64,14,1
"S00094385",83,67,12,4
"S00094386",166,150,13,3
"S00094387",174,145,26,3
"S00094388",147,132,12,3
"S00094389",95,74,16,5
"S00094390",108,92,12,4
"S00094391",118,89,25,4
"S00094392",104,92,11,1
"S00094393",126,90,29,7
"S00094394",130,86,33,11
"S00094395",163,124,26,13
"S00094396",57,38,15,4
"S00094397",92,73,18,1
"S00094398",102,81,18,3
"S00094399",63,59,3,1
"S00094400",93,71,16,6
"S00094401",87,51,18,18
"S00094402",81,51,20,10
"S00094403",121,102,15,4
"S00094404",104,88,10,6
"S00094405",81,55,25,1
"S00094406",124,92,17,15
"S00094407",79,63,7,9
"S00094408",69,55,9,5
"S00094409",53,33,15,5
"S00094410",59,47,10,2
"S00094411",82,71,10,1
"S00094412",93,69,23,1
"S00094413",80,64,14,2
"S00094414",85,64,14,7
"S00094415",98,79,15,4
"S00094416",129,98,24,7
"S00094417",62,48,12,2
"S00094418",116,93,17,6
"S00094419",119,86,17,16
"S00094420",90,62,23,5
"S00094421",110,79,24,7
"S00094422",124,90,25,9
"S00094423",137,102,32,3
"S00094424",126,52,62,12
"S00094425",105,73,27,5
"S00094426",108,86,16,6
"S00094427",110,85,19,6
"S00094428",93,81,10,2
"S00094429",64,46,15,3
"S00094430",88,74,13,1
"S00094431",72,47,22,3
"S00094432",94,68,24,2
"S00094433",125,91,32,2
"S00094434",160,107,45,8
"S00094435",147,108,26,13
"S00094436",114,73,36,5
"S00094437",156,109,37,10
"S00094438",60,20,35,5
"S00094439",108,47,58,3
"S00094440",157,115,30,12
"S00094441",156,127,23,6
"S00094442",142,100,36,6
"S00094443",129,81,46,2
"S00094444",216,145,64,7
"S00094445",121,76,36,9
"S00094446",119,75,37,7
"S00094447",166,98,65,3
"S00094448",111,81,27,3
"S00094449",113,87,24,2
"S00094450",116,74,33,9
"S00094451",179,110,56,13
"S00094452",82,51,21,10
"S00094453",69,49,20,0
"S00094454",161,104,52,5
"S00094455",146,92,39,15
"S00094456",166,114,41,11
"S00094457",182,129,40,13
"S00094458",224,135,52,37
"S00094459",60,49,7,4
"S00094460",142,108,32,2
"S00094461",112,70,38,4
"S00094462",154,100,46,8
"S00094463",110,84,24,2
"S00094464",195,127,57,11
"S00094465",128,81,37,10
"S00094466",97,68,26,3
"S00094467",121,91,27,3
"S00094468",115,94,19,2
"S00094469",135,99,33,3
"S00094470",53,26,21,6
"S00094471",72,18,38,16
"S00094472",123,82,39,2
"S00094473",98,74,21,3
"S00094474",114,87,25,2
"S00094475",85,61,19,5
"S00094476",94,72,20,2
"S00094477",57,46,8,3
"S00094478",143,111,24,8
"S00094479",160,129,25,6
"S00094480",81,66,13,2
"S00094481",112,88,17,7
"S00094482",202,174,23,5
"S00094483",124,110,9,5
"S00094484",145,115,24,6
"S00094485",95,90,3,2
"S00094486",147,125,14,8
"S00094487",142,120,20,2
"S00094488",129,117,11,1
"S00094489",132,119,9,4
"S00094490",85,72,7,6
"S00094491",63,56,7,0
"S00094492",116,105,9,2
"S00094493",79,68,9,2
"S00094494",107,89,13,5
"S00094495",138,118,9,11
"S00094496",146,122,21,3
"S00094497",106,82,20,4
"S00094498",106,82,20,4
"S00094499",136,108,23,5
"S00094500",118,95,18,5
"S00094501",139,111,22,6
"S00094502",66,53,12,1
"S00094503",161,142,16,3
"S00094504",132,89,39,4
"S00094505",138,111,22,5
"S00094506",100,72,22,6
"S00094507",132,109,22,1
"S00094508",148,123,24,1
"S00094509",128,95,25,8
"S00094510",115,97,16,2
"S00094511",55,34,18,3
"S00094512",127,108,13,6
"S00094513",113,90,16,7
"S00094514",143,122,14,7
"S00094515",88,74,11,3
"S00094516",128,104,21,3
"S00094517",90,81,6,3
"S00094518",65,52,5,8
"S00094519",99,94,5,0
"S00094520",157,128,20,9
"S00094521",73,49,14,10
"S00094522",104,82,13,9
"S00094523",94,73,10,11
"S00094524",129,117,7,5
"S00094525",87,80,4,3
"S00094526",78,76,1,1
"S00094527",80,73,4,3
"S00094528",172,143,20,9
"S00094529",111,95,9,7
"S00094530",113,100,8,5
"S00094531",103,90,8,5
"S00094532",121,89,13,19
"S00094533",108,88,15,5
"S00094534",126,104,19,3
"S00094535",140,115,15,10
"S00094536",134,119,10,5
"S00094537",156,118,21,17
"S00094538",144,124,14,6
"S00094539",107,87,19,1
"S00094540",124,95,15,14
"S00094541",105,67,19,19
"S00094542",92,50,18,24
"S00094543",83,68,4,11
"S00094544",137,112,7,18
"S00094545",108,56,9,43
"S00094546",83,67,7,9
"S00094547",125,114,5,6
"S00094548",72,61,6,5
"S00094549",135,117,10,8
"S00094550",52,43,7,2
"S00094551",106,93,10,3
"S00094552",175,148,21,6
"S00094553",129,121,7,1
"S00094554",139,120,13,6
"S00094555",112,91,18,3
"S00094556",153,105,36,12
"S00094557",50,40,9,1
"S00094558",116,64,42,10
"S00094559",121,88,26,7
"S00094560",111,77,25,9
"S00094561",159,93,61,5
"S00094562",64,47,16,1
"S00094563",71,53,18,0
"S00094564",109,68,36,5
"S00094565",78,53,19,6
"S00094566",61,49,9,3
"S00094567",118,81,30,7
"S00094568",114,70,38,6
"S00094569",145,117,21,7
"S00094570",137,111,19,7
"S00094571",106,92,7,7
"S00094572",192,125,39,28
"S00094573",70,37,30,3
"S00094574",128,74,45,9
"S00094575",94,60,27,7
"S00094576",59,38,19,2
"S00094577",108,78,25,5
"S00094578",113,60,45,8
"S00094579",57,23,29,5
"S00094580",135,112,17,6
"S00094581",171,126,36,9
"S00094582",87,57,25,5
"S00094583",105,75,22,8
"S00094584",108,85,16,7
"S00094585",136,92,37,7
"S00094586",122,74,42,6
"S00094587",116,83,21,12
"S00094588",81,69,11,1
"S00094589",87,68,15,4
"S00094590",103,74,21,8
"S00094591",132,76,49,7
"S00094592",95,49,39,7
"S00094593",92,53,37,2
"S00094594",129,39,83,7
"S00094595",119,65,44,10
"S00094596",90,75,14,1
"S00094597",80,50,21,9
"S00094598",121,89,26,6
"S00094599",1037,250,747,40
"S00094600",107,61,36,10
"S00094601",117,67,42,8
"S00094602",132,97,32,3
"S00094603",166,104,54,8
"S00094604",75,47,21,7
"S00094605",101,91,9,1
"S00094606",168,156,9,3
"S00094607",65,62,3,0
"S00094608",148,131,12,5
"S00094609",65,54,9,2
"S00094610",105,74,26,5
"S00094611",86,65,16,5
"S00094612",78,63,11,4
"S00094613",56,44,9,3
"S00094614",76,58,16,2
"S00094615",155,114,36,5
"S00094616",62,44,14,4
"S00094617",51,45,5,1
"S00094618",118,88,20,10
"S00094619",113,99,13,1
"S00094620",97,88,9,0
"S00094621",60,51,8,1
"S00094622",83,57,20,6
"S00094623",56,45,11,0
"S00094624",122,97,17,8
"S00094625",77,61,13,3
"S00094626",117,93,12,12
"S00094627",87,64,16,7
"S00094628",65,55,7,3
"S00094629",99,81,14,4
"S00094630",80,67,10,3
"S00094631",58,42,14,2
"S00094632",60,50,10,0
"S00094633",66,36,27,3
"S00094634",62,52,9,1
"S00094635",80,69,11,0
"S00094636",113,69,39,5
"S00094637",112,85,22,5
"S00094638",140,109,29,2
"S00094639",57,42,13,2
"S00094640",65,40,21,4
"S00094641",99,75,19,5
"S00094642",104,48,46,10
"S00094643",116,84,27,5
"S00094644",153,51,93,9
"S00094645",148,117,24,7
"S00094646",64,38,22,4
"S00094647",127,99,27,1
"S00094648",107,76,27,4
"S00094649",68,56,11,1
"S00094650",82,56,21,5
"S00094651",116,78,33,5
"S00094652",112,97,13,2
"S00094653",77,47,26,4
"S00094654",80,56,24,0
"S00094655",111,78,27,6
"S00094656",53,43,7,3
"S00094657",83,69,11,3
"S00094658",99,90,7,2
"S00094659",70,54,14,2
"S00094660",79,59,19,1
"S00094661",82,76,5,1
"S00094662",73,65,5,3
"S00094663",108,92,11,5
"S00094664",165,119,42,4
"S00094665",124,109,7,8
"S00094666",64,54,9,1
"S00094667",139,120,14,5
"S00094668",67,52,12,3
"S00094669",154,121,22,11
"S00094670",70,59,11,0
"S00094671",84,64,18,2
"S00094672",88,72,16,0
"S00094673",109,97,10,2
"S00094674",153,103,40,10
"S00094675",118,86,31,1
"S00094676",80,72,4,4
"S00094677",72,53,16,3
"S00094678",54,47,7,0
"S00094679",137,128,5,4
"S00094680",65,57,1,7
"S00094681",161,141,9,11
"S00094682",128,107,8,13
"S00094683",164,117,36,11
"S00094684",82,67,13,2
"S00094685",116,94,14,8
"S00094686",108,72,27,9
"S00094687",110,86,20,4
"S00094688",120,66,44,10
"S00094689",56,37,17,2
"S00094690",72,41,27,4
"S00094691",113,86,26,1
"S00094692",57,52,2,3
"S00094693",87,77,6,4
"S00094694",113,89,18,6
"S00094695",128,106,20,2
"S00094696",87,63,21,3
"S00094697",52,38,11,3
"S00094698",63,48,15,0
"S00094699",84,69,10,5
"S00094700",104,77,23,4
"S00094701",81,51,27,3
"S00094702",127,95,30,2
"S00094703",114,84,30,0
"S00094704",80,62,16,2
"S00094705",69,55,9,5
"S00094706",194,153,32,9
"S00094707",85,66,15,4
"S00094708",71,38,27,6
"S00094709",72,52,17,3
"S00094710",126,99,19,8
"S00094711",138,110,26,2
"S00094712",108,81,21,6
"S00094713",143,109,25,9
"S00094714",143,113,27,3
"S00094715",157,117,35,5
"S00094716",158,116,38,4
"S00094717",170,122,44,4
"S00094718",110,63,21,26
"S00094719",150,98,42,10
"S00094720",58,39,17,2
"S00094721",62,49,10,3
"S00094722",136,83,33,20
"S00094723",168,113,44,11
"S00094724",134,75,55,4
"S00094725",87,53,29,5
"S00094726",113,66,44,3
"S00094727",106,44,52,10
"S00094728",146,97,22,27
"S00094729",95,90,5,0
"S00094730",102,67,31,4
"S00094731",120,83,35,2
"S00094732",89,59,27,3
"S00094733",52,51,1,0
"S00094734",143,127,10,6
"S00094735",151,135,12,4
"S00094736",128,114,12,2
"S00094737",110,100,9,1
"S00094738",50,39,10,1
"S00094739",132,100,30,2
"S00094740",77,71,6,0
"S00094741",52,43,9,0
"S00094742",96,74,15,7
"S00094743",120,109,8,3
"S00094744",77,72,4,1
"S00094745",73,62,7,4
"S00094746",89,81,6,2
"S00094747",61,47,12,2
"S00094748",78,59,16,3
"S00094749",87,73,11,3
"S00094750",74,64,5,5
"S00094751",74,58,15,1
"S00094752",84,75,5,4
"S00094753",114,89,14,11
"S00094754",110,77,22,11
"S00094755",83,58,18,7
"S00094756",55,49,3,3
"S00094757",117,87,20,10
"S00094758",141,113,26,2
"S00094759",121,94,21,6
"S00094760",76,57,14,5
"S00094761",75,53,16,6
"S00094762",89,69,16,4
"S00094763",118,95,13,10
"S00094764",90,59,24,7
"S00094765",52,36,11,5
"S00094766",171,133,32,6
"S00094767",138,86,44,8
"S00094768",96,70,16,10
"S00094769",136,97,34,5
"S00094770",142,124,14,4
"S00094771",65,47,13,5
"S00094772",86,62,20,4
"S00094773",107,90,13,4
"S00094774",130,110,16,4
"S00094775",114,101,12,1
"S00094776",170,154,14,2
"S00094777",70,57,5,8
"S00094778",96,73,17,6
"S00094779",65,50,7,8
"S00094780",112,105,6,1
"S00094781",79,66,12,1
"S00094782",105,101,4,0
"S00094783",152,131,9,12
"S00094784",182,156,19,7
"S00094785",80,68,9,3
"S00094786",173,149,17,7
"S00094787",128,116,10,2
"S00094788",190,170,16,4
"S00094789",73,59,9,5
"S00094790",100,84,13,3
"S00094791",127,98,13,16
"S00094792",212,187,15,10
"S00094793",166,142,15,9
"S00094794",206,177,24,5
"S00094795",112,90,20,2
"S00094796",114,87,15,12
"S00094797",78,62,6,10
"S00094798",85,74,11,0
"S00094799",89,65,20,4
"S00094800",103,66,33,4
"S00094801",61,47,10,4
"S00094802",97,75,20,2
"S00094803",119,105,12,2
"S00094804",110,86,21,3
"S00094805",85,49,33,3
"S00094806",115,85,25,5
"S00094807",156,136,15,5
"S00094808",183,130,47,6
"S00094809",120,77,26,17
"S00094810",109,68,36,5
"S00094811",126,91,34,1
"S00094812",95,63,24,8
"S00094813",98,62,32,4
"S00094814",166,110,52,4
"S00094815",109,49,48,12
"S00094816",83,52,31,0
"S00094817",95,69,24,2
"S00094818",106,58,38,10
"S00094819",64,39,21,4
"S00094820",99,63,33,3
"S00094821",129,79,35,15
"S00094822",165,105,55,5
"S00094823",104,70,29,5
"S00094824",79,56,19,4
"S00094825",121,87,30,4
"S00094826",51,19,28,4
"S00094827",140,80,54,6
"S00094828",100,69,20,11
"S00094829",169,119,40,10
"S00094830",72,58,14,0
"S00094831",148,88,47,13
"S00094832",161,93,60,8
"S00094833",128,57,61,10
"S00094834",62,23,35,4
"S00094835",102,56,27,19
"S00094836",173,95,65,13
"S00094837",111,54,46,11
"S00094838",114,66,44,4
"S00094839",58,30,28,0
"S00094840",119,66,51,2
"S00094841",98,57,40,1
"S00094842",175,108,48,19
