output_area,total,house,flat,caravan,shared
60QM000411,179,177,2,0,0
60QM000412,184,181,3,0,0
60QM000413,152,152,0,0,0
60QM000414,143,128,15,0,0
60QM000415,112,107,5,0,0
60QM000416,110,108,2,0,0
60QM000417,112,98,14,0,0
60QM000418,183,176,7,0,0
60QM000419,132,132,0,0,0
60QM000420,80,51,29,0,0
60QM000421,167,98,69,0,0
60QM000422,96,23,73,0,0
60QM000423,109,109,0,0,0
60QM000424,89,71,18,0,0
60QM000425,64,6,58,0,0
60QM000426,80,73,7,0,0
60QM000427,53,37,16,0,0
60QM000428,123,79,44,0,0
60QM000429,136,25,111,0,0
60QM000430,64,20,44,0,0
60QM000431,133,130,2,1,0
60QM000432,106,92,14,0,0
60QM000433,160,146,14,0,0
60QM000434,105,63,42,0,0
60QM000435,110,105,5,0,0
60QM000436,152,150,2,0,0
60QM000437,115,115,0,0,0
60QM000438,132,130,2,0,0
60QM000439,159,148,11,0,0
60QM000440,96,96,0,0,0
60QM000441,102,102,0,0,0
60QM000442,103,103,0,0,0
60QM000443,116,112,4,0,0
60QM000444,107,107,0,0,0
60QM000445,212,212,0,0,0
60QM000446,144,144,0,0,0
60QM000447,86,72,14,0,0
60QM000448,98,97,1,0,0
60QM000449,201,179,5,17,0
60QM000450,136,136,0,0,0
60QM000451,93,92,1,0,0
60QM000452,116,115,1,0,0
60QM000453,144,144,0,0,0
60QM000454,110,110,0,0,0
60QM000455,185,185,0,0,0
60QM000456,162,158,4,0,0
60QM000457,129,127,2,0,0
60QM000458,107,97,10,0,0
60QM000459,112,112,0,0,0
60QM000460,128,121,7,0,0
60QM000461,92,86,6,0,0
60QM000462,105,105,0,0,0
60QM000463,168,168,0,0,0
60QM000464,167,165,2,0,0
60QM000465,184,182,2,0,0
60QM000466,158,154,4,0,0
60QM000467,107,106,0,1,0
60QM000468,69,61,8,0,0
60QM000469,91,57,30,0,4
60QM000470,105,65,40,0,0
60QM000471,127,98,29,0,0
60QM000472,127,127,0,0,0
60QM000473,132,101,31,0,0
60QM000474,111,73,38,0,0
60QM000475,123,80,43,0,0
60QM000476,113,112,1,0,0
60QM000477,123,123,0,0,0
60QM000478,134,106,28,0,0
60QM000479,146,135,11,0,0
60QM000480,156,156,0,0,0
60QM000481,178,52,126,0,0
60QM000482,121,93,28,0,0
60QM000483,64,33,31,0,0
60QM000484,113,113,0,0,0
60QM000485,144,142,2,0,0
60QM000486,160,141,19,0,0
60QM000487,145,95,50,0,0
60QM000488,67,48,19,0,0
60QM000489,161,117,44,0,0
60QM000490,109,85,24,0,0
60QM000491,120,90,30,0,0
60QM000492,134,134,0,0,0
60QM000493,151,97,54,0,0
60QM000494,148,123,25,0,0
60QM000495,100,99,1,0,0
60QM000496,138,110,27,1,0
60QM000497,67,13,54,0,0
60QM000498,122,112,10,0,0
60QM000499,113,89,24,0,0
60QM000500,106,86,20,0,0
60QM000501,91,72,19,0,0
60QM000502,100,55,45,0,0
60QM000503,127,113,14,0,0
60QM000504,81,73,8,0,0
60QM000505,88,36,52,0,0
60QM000506,78,18,60,0,0
60QM000507,136,11,125,0,0
60QM000508,110,43,67,0,0
60QM000509,176,125,51,0,0
60QM000510,101,46,55,0,0
60QM000511,151,65,86,0,0
60QM000512,116,69,47,0,0
60QM000513,83,67,16,0,0
60QM000514,96,82,14,0,0
60QM000515,93,93,0,0,0
60QM000516,80,80,0,0,0
60QM000517,168,156,12,0,0
60QM000518,110,110,0,0,0
60QM000519,153,132,21,0,0
60QM000520,85,58,27,0,0
60QM000521,95,92,3,0,0
60QM000522,103,98,5,0,0
60QM000523,131,130,1,0,0
60QM000524,134,114,20,0,0
60QM000525,59,59,0,0,0
60QM000526,78,62,16,0,0
60QM000527,63,59,4,0,0
60QM000528,91,87,4,0,0
60QM000529,96,41,55,0,0
60QM000530,146,87,59,0,0
60QM000531,99,83,16,0,0
60QM000532,129,120,9,0,0
60QM000533,98,96,2,0,0
60QM000534,84,84,0,0,0
60QM000535,87,81,6,0,0
60QM000536,91,81,10,0,0
60QM000537,142,142,0,0,0
60QM000538,84,84,0,0,0
60QM000539,151,137,14,0,0
60QM000540,127,110,17,0,0
60QM000541,115,108,7,0,0
60QM000542,89,47,42,0,0
60QM000543,76,56,20,0,0
60QM000544,184,182,2,0,0
60QM000545,79,53,26,0,0
60QM000546,125,55,70,0,0
60QM000547,78,42,36,0,0
60QM000548,58,14,44,0,0
60QM000549,91,69,22,0,0
60QM000550,106,63,43,0,0
60QM000551,103,42,61,0,0
60QM000552,110,108,2,0,0
60QM000553,87,78,9,0,0
60QM000554,181,178,3,0,0
60QM000555,194,193,1,0,0
60QM000556,141,70,71,0,0
60QM000557,124,81,43,0,0
60QM000558,107,87,20,0,0
60QM000559,154,89,65,0,0
60QM000560,98,21,77,0,0
60QM000561,53,4,49,0,0
60QM000562,79,23,56,0,0
60QM000563,63,33,30,0,0
60QM000564,114,33,81,0,0
60QM000565,120,5,115,0,0
60QM000566,100,73,27,0,0
60QM000567,107,38,69,0,0
60QM000568,170,86,84,0,0
60QM000569,102,31,71,0,0
60QM000570,160,158,2,0,0
60QM000571,89,88,1,0,0
60QM000572,59,33,26,0,0
60QM000573,118,47,71,0,0
60QM000574,88,82,6,0,0
60QM000575,97,92,5,0,0
60QM000576,98,56,42,0,0
60QM000577,116,64,52,0,0
60QM000578,111,102,9,0,0
60QM000579,151,132,19,0,0
60QM000580,133,126,7,0,0
60QM000581,100,100,0,0,0
60QM000582,67,63,4,0,0
60QM000583,98,98,0,0,0
60QM000584,124,123,1,0,0
60QM000585,122,122,0,0,0
60QM000586,114,110,4,0,0
60QM000587,99,97,2,0,0
60QM000588,186,186,0,0,0
60QM000589,67,23,44,0,0
60QM000590,120,110,10,0,0
60QM000591,103,82,21,0,0
60QM000592,125,98,27,0,0
60QM000593,60,20,40,0,0
60QM000594,120,27,93,0,0
60QM000595,96,96,0,0,0
60QM000596,66,26,40,0,0
60QM000597,117,101,16,0,0
60QM000598,60,60,0,0,0
60QM000599,65,61,4,0,0
60QM000600,54,32,22,0,0
60QM000601,118,116,2,0,0
60QM000602,158,59,99,0,0
60QM000603,115,111,4,0,0
60QM000604,105,105,0,0,0
60QM000605,77,77,0,0,0
60QM000606,106,91,15,0,0
60QM000607,122,117,5,0,0
60QM000608,85,47,38,0,0
60QM000609,183,175,8,0,0
60QM000610,128,83,45,0,0
60QM000611,76,74,2,0,0
60QM000612,136,133,3,0,0
60QM000613,112,66,46,0,0
60QM000614,104,104,0,0,0
60QM000615,127,25,102,0,0
60QM000616,68,53,15,0,0
60QM000617,110,49,61,0,0
60QM000618,59,47,12,0,0
60QM000619,64,43,21,0,0
60QM000620,88,32,56,0,0
60QM000621,156,151,5,0,0
60QM000622,86,86,0,0,0
60QM000623,106,75,31,0,0
60QM000624,122,104,18,0,0
60QM000625,152,145,7,0,0
60QM000626,55,35,20,0,0
60QM000627,68,55,13,0,0
60QM000628,107,98,9,0,0
60QM000629,64,30,34,0,0
60QM000630,104,104,0,0,0
60QM000631,90,83,7,0,0
60QM000632,113,113,0,0,0
60QM000633,72,63,9,0,0
60QM000634,86,68,18,0,0
60QM000635,71,49,22,0,0
60QM000636,130,130,0,0,0
60QM000637,184,182,2,0,0
60QM000638,54,22,32,0,0
60QM000639,55,13,42,0,0
60QM000640,94,49,45,0,0
60QM000641,116,116,0,0,0
60QM000642,60,57,3,0,0
60QM000643,87,6,81,0,0
60QM000644,68,10,58,0,0
60QM000645,97,96,1,0,0
60QM000646,99,77,22,0,0
60QM000647,143,143,0,0,0
60QM000648,88,88,0,0,0
60QM000649,82,79,3,0,0
60QM000650,90,89,1,0,0
60QM000651,128,108,20,0,0
60QM000652,94,94,0,0,0
60QM000653,135,134,1,0,0
60QM000654,82,82,0,0,0
60QM000655,79,79,0,0,0
60QM000656,137,134,3,0,0
60QM000657,91,90,0,1,0
60QM000658,134,124,8,2,0
60QM000659,113,88,25,0,0
60QM000660,143,141,2,0,0
60QM000661,111,107,4,0,0
60QM000662,103,101,2,0,0
60QM000663,81,40,41,0,0
60QM000664,120,96,24,0,0
60QM000665,97,17,80,0,0
60QM000666,69,2,67,0,0
60QM000667,90,2,88,0,0
60QM000668,89,48,41,0,0
60QM000669,81,17,64,0,0
60QM000670,92,10,82,0,0
60QM000671,84,11,73,0,0
60QM000672,78,10,68,0,0
60QM000673,113,17,96,0,0
60QM000674,79,34,45,0,0
60QM000675,93,57,36,0,0
60QM000676,104,39,65,0,0
60QM000677,160,160,0,0,0
60QM000678,130,126,4,0,0
60QM000679,260,260,0,0,0
60QM000680,119,119,0,0,0
60QM000681,98,98,0,0,0
60QM000682,107,5,102,0,0
60QM000683,57,15,42,0,0
60QM000684,120,48,72,0,0
60QM000685,74,26,48,0,0
60QM000686,225,194,31,0,0
60QM000687,107,107,0,0,0
60QM000688,133,133,0,0,0
60QM000689,135,135,0,0,0
60QM000690,59,59,0,0,0
60QM000691,181,171,10,0,0
60QM000692,67,67,0,0,0
60QM000693,142,141,1,0,0
60QM000694,205,195,10,0,0
60QM000695,53,52,1,0,0
60QM000696,144,142,2,0,0
60QM000697,157,61,96,0,0
60QM000698,72,14,58,0,0
60QM000699,179,167,12,0,0
60QM000700,118,118,0,0,0
60QM000701,141,137,4,0,0
60QM000702,60,22,38,0,0
60QM000703,86,86,0,0,0
60QM000704,142,140,2,0,0
60QM000705,72,21,51,0,0
60QM000706,97,74,23,0,0
60QM000707,61,20,41,0,0
60QM000708,129,14,115,0,0
60QM000709,168,142,26,0,0
60QM000710,176,172,4,0,0
60QM000711,89,87,2,0,0
60QM000712,146,146,0,0,0
60QM000713,106,101,5,0,0
60QM000714,122,112,10,0,0
60QM000715,85,12,73,0,0
60QM000716,80,8,72,0,0
60QM000717,68,23,44,0,1
60QM000718,146,146,0,0,0
60QM000719,189,189,0,0,0
60QM000720,129,128,1,0,0
60QM000721,112,112,0,0,0
60QM000722,87,50,37,0,0
60QM000723,90,15,75,0,0
60QM000724,97,80,17,0,0
60QM000725,93,70,23,0,0
60QM000726,165,165,0,0,0
60QM000727,107,107,0,0,0
60QM000728,118,118,0,0,0
60QM000729,73,3,70,0,0
60QM000730,104,55,49,0,0
60QM000731,70,49,21,0,0
60QM000732,166,66,97,3,0
60QM000733,90,73,17,0,0
60QM000734,59,41,18,0,0
60QM000735,155,152,3,0,0
60QM000736,106,80,26,0,0
60QM000737,74,74,0,0,0
60QM000738,92,92,0,0,0
60QM000739,118,115,3,0,0
60QM000740,267,263,4,0,0
60QM000741,125,121,4,0,0
60QM000742,115,115,0,0,0
60QM000743,153,91,62,0,0
60QM000744,122,68,54,0,0
60QM000745,78,23,55,0,0
60QM000746,136,98,38,0,0
60QM000747,82,59,23,0,0
60QM000748,177,174,3,0,0
60QM000749,238,238,0,0,0
60QM000750,128,88,40,0,0
60QM000751,154,154,0,0,0
60QM000752,113,113,0,0,0
60QM000753,141,141,0,0,0
60QM000754,147,147,0,0,0
60QM000755,189,189,0,0,0
60QM000756,142,139,3,0,0
60QM000757,111,111,0,0,0
60QM000758,115,113,2,0,0
60QM000759,211,209,2,0,0
60QM000760,112,112,0,0,0
60QN000001,59,53,6,0,0
60QN000002,90,90,0,0,0
60QN000003,107,106,1,0,0
60QN000004,167,165,2,0,0
60QN000005,155,147,8,0,0
60QN000006,83,81,2,0,0
60QN000007,122,116,6,0,0
60QN000008,119,111,8,0,0
60QN000009,119,117,2,0,0
60QN000010,148,33,115,0,0
60QN000011,104,31,73,0,0
60QN000012,61,21,40,0,0
60QN000013,133,15,118,0,0
60QN000014,82,73,9,0,0
60QN000015,57,30,27,0,0
60QN000016,115,21,94,0,0
60QN000017,118,104,14,0,0
60QN000018,152,152,0,0,0
60QN000019,166,166,0,0,0
60QN000020,141,134,7,0,0
60QN000021,154,138,16,0,0
60QN000022,153,153,0,0,0
60QN000023,191,191,0,0,0
60QN000024,184,184,0,0,0
60QN000025,126,125,1,0,0
60QN000026,200,100,100,0,0
60QN000027,72,7,65,0,0
60QN000028,88,8,80,0,0
60QN000029,101,31,70,0,0
60QN000030,109,22,87,0,0
60QN000031,67,51,16,0,0
60QN000032,111,61,50,0,0
60QN000033,109,47,61,1,0
60QN000034,81,45,36,0,0
60QN000035,127,76,51,0,0
60QN000036,111,76,35,0,0
60QN000037,151,109,42,0,0
60QN000038,111,111,0,0,0
60QN000039,161,147,14,0,0
60QN000040,125,118,7,0,0
60QN000041,124,98,26,0,0
60QN000042,113,111,2,0,0
60QN000043,141,117,24,0,0
60QN000044,61,46,15,0,0
60QN000045,67,14,53,0,0
60QN000046,80,33,41,6,0
60QN000047,87,17,70,0,0
60QN000048,199,199,0,0,0
60QN000049,116,103,13,0,0
60QN000050,89,39,50,0,0
60QN000051,96,63,33,0,0
60QN000052,135,29,106,0,0
60QN000053,124,34,90,0,0
60QN000054,80,45,35,0,0
60QN000055,91,40,51,0,0
60QN000056,93,93,0,0,0
60QN000057,126,126,0,0,0
60QN000058,106,106,0,0,0
60QN000059,100,98,2,0,0
60QN000060,61,61,0,0,0
60QN000061,69,44,25,0,0
60QN000062,156,137,19,0,0
60QN000063,189,163,26,0,0
60QN000064,50,0,50,0,0
60QN000065,129,129,0,0,0
60QN000066,134,126,8,0,0
60QN000067,114,110,4,0,0
60QN000068,110,33,77,0,0
60QN000069,147,125,22,0,0
60QN000070,188,187,1,0,0
60QN000071,108,97,11,0,0
60QN000072,61,18,43,0,0
60QN000073,79,9,70,0,0
60QN000074,107,0,107,0,0
60QN000075,61,16,45,0,0
60QN000076,186,151,35,0,0
60QN000077,139,111,28,0,0
60QN000078,134,134,0,0,0
60QN000079,146,121,25,0,0
60QN000080,138,124,14,0,0
60QN000081,113,71,42,0,0
60QN000082,143,122,21,0,0
60QN000083,122,122,0,0,0
60QN000084,169,112,57,0,0
60QN000085,205,143,62,0,0
60QN000086,122,107,15,0,0
60QN000087,83,73,10,0,0
60QN000088,95,90,5,0,0
60QN000089,100,54,46,0,0
60QN000090,75,26,49,0,0
60QN000091,56,56,0,0,0
60QN000092,56,47,9,0,0
60QN000093,101,101,0,0,0
60QN000094,87,74,13,0,0
60QN000095,137,113,24,0,0
60QN000096,144,144,0,0,0
60QN000097,85,76,9,0,0
60QN000098,125,123,2,0,0
60QN000099,135,85,50,0,0
60QN000100,121,93,28,0,0
60QN000101,102,102,0,0,0
60QN000102,127,85,42,0,0
60QN000103,132,115,17,0,0
60QN000104,99,86,13,0,0
60QN000105,142,93,49,0,0
60QN000106,199,151,48,0,0
60QN000107,121,84,37,0,0
60QN000108,103,102,1,0,0
60QN000109,127,127,0,0,0
60QN000110,126,126,0,0,0
60QN000111,199,199,0,0,0
60QN000112,119,96,23,0,0
60QN000113,154,109,45,0,0
60QN000114,175,158,17,0,0
60QN000115,114,113,1,0,0
60QN000116,251,251,0,0,0
60QN000117,154,140,14,0,0
60QN000118,194,194,0,0,0
60QN000119,198,198,0,0,0
60QN000120,129,72,57,0,0
60QN000121,111,23,88,0,0
60QN000122,177,177,0,0,0
60QN000123,123,73,50,0,0
60QN000124,94,82,12,0,0
60QN000125,80,15,65,0,0
60QN000126,147,93,54,0,0
60QN000127,51,20,31,0,0
60QN000128,61,34,27,0,0
60QN000129,146,144,2,0,0
60QN000130,133,119,14,0,0
60QN000131,125,125,0,0,0
60QN000132,136,107,29,0,0
60QN000133,253,154,99,0,0
60QN000134,129,128,1,0,0
60QN000135,88,78,10,0,0
60QN000136,251,251,0,0,0
60QN000137,131,129,2,0,0
60QN000138,107,69,38,0,0
60QN000139,151,141,10,0,0
60QN000140,119,63,56,0,0
60QN000141,65,3,62,0,0
60QN000142,87,70,17,0,0
60QN000143,129,126,3,0,0
60QN000144,129,129,0,0,0
60QN000145,83,35,48,0,0
60QN000146,139,7,132,0,0
60QN000147,125,123,2,0,0
60QN000148,64,23,41,0,0
60QN000149,81,31,1,49,0
60QN000150,163,156,7,0,0
60QN000151,72,29,43,0,0
60QN000152,86,86,0,0,0
60QN000153,64,62,2,0,0
60QN000154,126,126,0,0,0
60QN000155,148,148,0,0,0
60QN000156,121,114,7,0,0
60QN000157,100,48,52,0,0
60QN000158,103,58,45,0,0
60QN000159,56,35,21,0,0
60QN000160,146,141,5,0,0
60QN000161,66,11,55,0,0
60QN000162,71,25,46,0,0
60QN000163,158,158,0,0,0
60QN000164,138,132,6,0,0
60QN000165,108,108,0,0,0
60QN000166,129,129,0,0,0
60QN000167,64,0,64,0,0
60QN000168,131,42,89,0,0
60QN000169,61,47,14,0,0
60QN000170,88,88,0,0,0
60QN000171,78,2,76,0,0
60QN000172,106,18,88,0,0
60QN000173,57,2,55,0,0
60QN000174,107,41,66,0,0
60QN000175,149,140,9,0,0
60QN000176,155,104,51,0,0
60QN000177,177,177,0,0,0
60QN000178,88,88,0,0,0
60QN000179,157,120,37,0,0
60QN000180,167,167,0,0,0
60QN000181,61,58,3,0,0
60QN000182,91,53,38,0,0
60QN000183,291,117,174,0,0
60QN000184,102,3,99,0,0
60QN000185,61,61,0,0,0
60QN000186,349,344,5,0,0
60QN000187,119,108,11,0,0
60QN000188,85,72,13,0,0
60QN000189,121,117,4,0,0
60QN000190,118,118,0,0,0
60QN000191,156,147,9,0,0
60QN000192,80,80,0,0,0
60QN000193,76,49,27,0,0
60QN000194,117,117,0,0,0
60QN000195,159,159,0,0,0
60QN000196,121,121,0,0,0
60QN000197,204,204,0,0,0
60QN000198,139,136,2,1,0
60QN000199,205,197,8,0,0
60QN000200,121,108,13,0,0
60QN000201,151,132,19,0,0
60QN000202,159,125,34,0,0
60QN000203,123,119,4,0,0
60QN000204,106,105,1,0,0
60QN000205,80,32,48,0,0
60QN000206,140,129,11,0,0
60QN000207,80,40,40,0,0
60QN000208,149,149,0,0,0
60QN000209,98,97,1,0,0
60QN000210,120,120,0,0,0
60QN000211,84,48,36,0,0
60QN000212,124,117,7,0,0
60QN000213,131,101,30,0,0
60QN000214,112,94,18,0,0
60QN000215,104,81,23,0,0
60QN000216,135,134,1,0,0
60QN000217,213,213,0,0,0
60QN000218,140,44,96,0,0
60QN000219,139,139,0,0,0
60QN000220,94,92,2,0,0
60QN000221,65,65,0,0,0
60QN000222,160,159,1,0,0
60QN000223,104,104,0,0,0
60QN000224,174,171,3,0,0
60QN000225,148,148,0,0,0
60QN000226,105,75,30,0,0
60QN000227,168,168,0,0,0
60QN000228,143,143,0,0,0
60QN000229,133,133,0,0,0
60QN000230,96,92,4,0,0
60QN000231,95,12,83,0,0
60QN000232,59,2,57,0,0
60QN000233,79,76,3,0,0
60QN000234,67,60,7,0,0
60QN000235,66,28,38,0,0
60QN000236,164,161,3,0,0
60QN000237,135,135,0,0,0
60QN000238,102,102,0,0,0
60QN000239,130,130,0,0,0
60QN000240,103,103,0,0,0
60QN000241,141,141,0,0,0
60QN000242,122,121,1,0,0
60QN000243,114,114,0,0,0
60QN000244,181,138,41,2,0
60QN000245,87,1,86,0,0
60QN000246,104,9,95,0,0
60QN000247,184,183,1,0,0
60QN000248,175,175,0,0,0
60QN000249,123,122,1,0,0
60QN000250,161,161,0,0,0
60QN000251,140,104,36,0,0
60QN000252,237,230,7,0,0
60QN000253,122,93,29,0,0
60QN000254,89,84,5,0,0
60QN000255,84,84,0,0,0
60QN000256,70,70,0,0,0
60QN000257,126,95,31,0,0
60QN000258,176,176,0,0,0
60QN000259,144,141,3,0,0
60QN000260,201,199,2,0,0
60QN000261,191,188,3,0,0
60QN000262,133,130,3,0,0
60QN000263,125,123,2,0,0
60QN000264,103,103,0,0,0
60QN000265,131,131,0,0,0
60QN000266,201,201,0,0,0
60QN000267,212,212,0,0,0
60QN000268,208,208,0,0,0
60QN000269,141,138,3,0,0
60QN000270,110,110,0,0,0
60QN000271,132,132,0,0,0
60QN000272,171,171,0,0,0
60QN000273,87,87,0,0,0
60QN000274,62,62,0,0,0
60QN000275,102,86,16,0,0
60QN000276,131,131,0,0,0
60QN000277,137,137,0,0,0
60QN000278,113,108,5,0,0
60QN000279,158,154,4,0,0
60QN000280,84,40,44,0,0
60QN000281,147,147,0,0,0
60QN000282,125,115,10,0,0
60QN000283,131,114,17,0,0
60QN000284,142,142,0,0,0
60QN000285,226,221,5,0,0
60QN000286,156,156,0,0,0
60QN000287,155,155,0,0,0
60QN000288,142,142,0,0,0
60QN000289,119,119,0,0,0
60QN000290,144,144,0,0,0
60QN000291,149,149,0,0,0
60QN000292,130,130,0,0,0
60QN000293,228,223,5,0,0
60QN000294,182,179,3,0,0
60QN000295,149,149,0,0,0
60QN000296,130,126,4,0,0
60QN000297,151,151,0,0,0
60QN000298,154,154,0,0,0
60QN000299,150,150,0,0,0
60QN000300,114,114,0,0,0
60QN000301,96,96,0,0,0
60QN000302,130,129,1,0,0
60QN000303,96,95,1,0,0
60QN000304,131,131,0,0,0
60QN000305,151,147,4,0,0
60QN000306,106,106,0,0,0
60QN000307,162,162,0,0,0
60QN000308,54,54,0,0,0
60QN000309,192,192,0,0,0
60QN000310,146,146,0,0,0
60QN000311,146,146,0,0,0
60QN000312,107,107,0,0,0
60QN000313,154,143,11,0,0
60QN000314,103,89,14,0,0
60QN000315,98,80,18,0,0
60QN000316,65,45,20,0,0
60QN000317,135,127,8,0,0
60QN000318,67,61,6,0,0
60QN000319,165,165,0,0,0
60QN000320,90,82,8,0,0
60QN000321,117,87,30,0,0
60QN000322,92,85,7,0,0
60QN000323,105,76,29,0,0
60QN000324,112,91,21,0,0
60QN000325,114,44,70,0,0
60QN000326,93,16,77,0,0
60QN000327,85,47,38,0,0
60QN000328,109,55,54,0,0
60QN000329,107,91,16,0,0
60QN000330,76,37,39,0,0
60QN000331,129,120,9,0,0
60QN000332,74,17,57,0,0
60QN000333,141,141,0,0,0
60QN000334,130,129,1,0,0
60QN000335,114,114,0,0,0
60QN000336,121,118,3,0,0
60QN000337,140,140,0,0,0
60QN000338,130,129,1,0,0
60QN000339,118,118,0,0,0
60QN000340,126,126,0,0,0
60QN000341,135,135,0,0,0
60QN000342,120,120,0,0,0
60QN000343,134,132,2,0,0
60QN000344,140,139,1,0,0
60QN000345,135,135,0,0,0
60QN000346,101,101,0,0,0
60QN000347,94,94,0,0,0
60QN000348,102,102,0,0,0
60QN000349,157,155,2,0,0
60QN000350,114,114,0,0,0
60QN000351,107,104,3,0,0
60QN000352,156,153,3,0,0
60QN000353,104,102,2,0,0
60QN000354,133,131,2,0,0
60QN000355,123,122,1,0,0
60QN000356,173,172,1,0,0
60QN000357,175,174,1,0,0
60QN000358,129,129,0,0,0
60QN000359,192,188,4,0,0
60QN000360,127,127,0,0,0
60QN000361,134,134,0,0,0
60QN000362,114,114,0,0,0
60QN000363,163,156,7,0,0
60QN000364,208,208,0,0,0
60QN000365,140,81,59,0,0
60QN000366,135,131,4,0,0
60QN000367,177,177,0,0,0
60QN000368,205,202,3,0,0
60QN000369,159,159,0,0,0
60QN000370,129,129,0,0,0
60QN000371,142,138,4,0,0
60QN000372,225,225,0,0,0
60QN000373,76,28,48,0,0
60QN000374,210,201,9,0,0
60QN000375,93,57,36,0,0
60QN000376,135,115,20,0,0
60QN000377,158,157,1,0,0
60QN000378,176,167,9,0,0
60QN000379,165,132,33,0,0
60QN000380,113,110,3,0,0
60QN000381,102,101,1,0,0
60QN000382,135,135,0,0,0
60QN000383,153,153,0,0,0
60QN000384,135,135,0,0,0
60QN000385,193,192,1,0,0
60QN000386,187,187,0,0,0
60QN000387,188,184,4,0,0
60QN000388,148,148,0,0,0
60QN000389,169,169,0,0,0
60QN000390,208,202,6,0,0
60QN000391,80,0,80,0,0
60QN000392,96,5,91,0,0
60QN000393,112,106,6,0,0
60QN000394,152,152,0,0,0
60QN000395,161,161,0,0,0
60QN000396,126,125,1,0,0
60QN000397,132,132,0,0,0
60QN000398,100,71,29,0,0
60QN000399,166,117,49,0,0
60QN000400,89,89,0,0,0
60QN000401,129,126,3,0,0
60QN000402,150,146,4,0,0
60QN000403,107,107,0,0,0
60QN000404,133,133,0,0,0
60QN000405,145,145,0,0,0
60QN000406,129,129,0,0,0
60QN000407,142,142,0,0,0
60QN000408,120,120,0,0,0
60QN000409,135,135,0,0,0
60QN000410,163,163,0,0,0
60QN000411,167,138,29,0,0
60QN000412,118,55,63,0,0
60QN000413,151,149,2,0,0
60QN000414,121,72,49,0,0
60QN000415,215,213,2,0,0
60QN000416,129,129,0,0,0
60QN000417,94,10,84,0,0
60QN000418,79,8,71,0,0
60QN000419,157,157,0,0,0
60QN000420,128,111,17,0,0
60QN000421,84,2,81,1,0
60QN000422,119,118,1,0,0
60QN000423,109,93,16,0,0
60QN000424,130,126,4,0,0
60QN000425,116,109,7,0,0
60QN000426,96,96,0,0,0
60QN000427,103,103,0,0,0
60QN000428,74,74,0,0,0
60QN000429,63,63,0,0,0
60QN000430,162,162,0,0,0
60QN000431,168,165,3,0,0
60QN000432,74,55,19,0,0
60QN000433,82,80,2,0,0
60QN000434,155,155,0,0,0
60QN000435,70,68,1,1,0
60QN000436,90,88,2,0,0
60QN000437,131,130,1,0,0
60QN000438,162,162,0,0,0
60QN000439,89,88,1,0,0
60QN000440,116,116,0,0,0
60QN000441,201,201,0,0,0
60QN000442,107,106,1,0,0
60QN000443,119,71,48,0,0
60QN000444,92,44,48,0,0
60QN000445,95,68,27,0,0
60QN000446,114,114,0,0,0
60QN000447,180,180,0,0,0
60QN000448,138,136,2,0,0
60QN000449,153,153,0,0,0
60QN000450,131,127,4,0,0
60QN000451,96,1,95,0,0
60QN000452,174,89,85,0,0
60QN000453,116,42,74,0,0
60QN000454,82,45,37,0,0
60QN000455,123,122,1,0,0
60QN000456,120,6,114,0,0
60QN000457,90,9,81,0,0
60QN000458,103,51,52,0,0
60QN000459,111,32,79,0,0
60QN000460,88,62,26,0,0
60QN000461,80,14,66,0,0
60QN000462,139,103,36,0,0
60QN000463,131,131,0,0,0
60QN000464,157,157,0,0,0
60QN000465,148,148,0,0,0
60QN000466,180,180,0,0,0
60QN000467,134,126,8,0,0
60QN000468,125,122,3,0,0
60QN000469,65,65,0,0,0
60QN000470,118,116,2,0,0
60QN000471,104,102,2,0,0
60QN000472,121,121,0,0,0
60QN000473,120,120,0,0,0
60QN000474,113,113,0,0,0
60QN000475,130,130,0,0,0
60QN000476,216,214,2,0,0
60QN000477,157,154,3,0,0
60QN000478,57,57,0,0,0
60QN000479,195,193,2,0,0
60QN000480,190,188,2,0,0
60QN000481,116,114,2,0,0
60QN000482,126,126,0,0,0
60QN000483,134,111,23,0,0
60QN000484,165,165,0,0,0
60QN000485,146,144,2,0,0
60QN000486,116,94,22,0,0
60QN000487,140,140,0,0,0
60QN000488,126,101,25,0,0
60QN000489,133,133,0,0,0
60QN000490,209,207,2,0,0
60QN000491,204,202,2,0,0
60QN000492,150,150,0,0,0
60QN000493,140,138,2,0,0
60QN000494,145,145,0,0,0
60QN000495,146,109,37,0,0
60QN000496,152,126,26,0,0
60QN000497,223,223,0,0,0
60QN000498,159,139,20,0,0
60QN000499,130,130,0,0,0
60QN000500,168,165,3,0,0
60QN000501,148,148,0,0,0
60QN000502,147,114,33,0,0
60QN000503,133,128,5,0,0
60QN000504,116,116,0,0,0
60QN000505,69,59,10,0,0
60QN000506,82,75,7,0,0
60QN000507,65,55,10,0,0
60QN000508,167,154,13,0,0
60QN000509,151,98,53,0,0
60QN000510,109,80,29,0,0
60QN000511,177,177,0,0,0
60QN000512,77,0,77,0,0
60QN000513,69,6,63,0,0
60QN000514,86,2,84,0,0
60QN000515,147,139,8,0,0
60QN000516,147,87,60,0,0
60QN000517,123,100,23,0,0
60QN000518,185,185,0,0,0
60QN000519,146,146,0,0,0
60QN000520,116,114,2,0,0
60QN000521,86,4,82,0,0
60QN000522,67,65,2,0,0
60QN000523,233,233,0,0,0
