dz_2001,total,owned,nonowned
S01003802,765,648,117
S01003803,620,564,56
S01003804,632,373,259
S01003805,955,486,469
S01003806,670,371,299
S01003807,934,889,45
S01003808,630,404,226
S01003809,768,527,241
S01003810,811,718,93
S01003811,702,666,36
S01003812,898,515,383
S01003813,933,853,80
S01003814,751,698,53
S01003815,695,518,177
S01003816,846,799,47
S01003817,918,368,550
S01003818,830,412,418
S01003819,613,569,44
S01003820,902,736,166
S01003821,828,573,255
S01003822,569,351,218
S01003823,898,676,222
S01003824,641,444,197
S01003825,812,168,644
S01003826,693,459,234
S01003827,761,639,122
S01003828,648,592,56
S01003829,665,385,280
S01003830,917,369,548
S01003831,641,604,37
S01003832,814,615,199
S01003833,521,257,264
S01003834,675,585,90
S01003835,536,497,39
S01003836,536,410,126
S01003837,764,469,295
S01003838,623,398,225
S01003839,674,276,398
S01003840,654,606,48
S01003841,577,403,174
S01003842,588,500,88
S01003843,651,542,109
S01003844,781,754,27
S01003845,895,462,433
S01003846,784,603,181
S01003847,578,381,197
S01003848,681,649,32
S01003849,756,167,589
S01003850,560,516,44
S01003851,872,846,26
S01003852,539,480,59
S01003853,744,338,406
S01003854,583,361,222
S01003855,991,301,690
S01003856,726,472,254
S01003857,738,474,264
S01003858,621,373,248
S01003859,570,549,21
S01003860,661,85,576
S01003861,806,745,61
S01003862,610,87,523
S01003863,696,656,40
S01003864,887,762,125
S01003865,800,546,254
S01003866,811,672,139
S01003867,984,574,410
S01003868,639,521,118
S01003869,666,439,227
S01003870,803,635,168
S01003871,793,613,180
S01003872,844,705,139
S01003873,944,697,247
S01003874,636,430,206
S01003875,514,335,179
S01003876,645,558,87
S01003877,560,429,131
S01003878,962,494,468
S01003879,634,578,56
S01003880,891,669,222
S01003881,759,577,182
S01003882,530,185,345
S01003883,535,415,120
S01003884,754,327,427
S01003885,673,408,265
S01003886,580,328,252
S01003887,836,323,513
S01003888,609,478,131
S01003889,586,440,146
S01003890,645,597,48
S01003891,789,704,85
S01003892,627,379,248
S01003893,630,563,67
S01003894,826,624,202
S01003895,687,616,71
S01003896,659,609,50
S01003897,678,541,137
S01003898,691,609,82
S01003899,717,557,160
S01003900,708,542,166
S01003901,561,394,167
S01003902,840,600,240
S01003903,662,526,136
S01003904,706,487,219
S01003905,864,761,103
S01003906,723,445,278
S01003907,718,289,429
S01003908,823,499,324
S01003909,681,650,31
S01003910,712,357,355
S01003911,602,473,129
S01003912,685,568,117
S01003913,679,549,130
S01003914,876,696,180
S01003915,615,404,211
S01003916,766,635,131
S01003917,878,526,352
S01003918,886,604,282
S01003919,521,376,145
S01003920,648,386,262
S01003921,758,477,281
S01003922,798,230,568
S01003923,765,256,509
S01003924,505,88,417
S01003925,771,501,270
S01003926,579,135,444
S01003927,669,477,192
S01003928,890,335,555
S01003929,502,254,248
S01003930,740,504,236
S01003931,882,423,459
S01003932,830,654,176
S01003933,644,478,166
S01003934,898,618,280
S01003935,761,370,391
S01003936,827,713,114
S01003937,808,277,531
S01003938,526,377,149
S01003939,589,485,104
S01003940,865,472,393
S01003941,583,433,150
S01003942,749,377,372
S01003943,675,429,246
S01003944,618,384,234
S01003945,690,639,51
S01003946,822,606,216
S01003947,511,377,134
S01003948,628,450,178
S01003949,583,411,172
S01003950,587,340,247
S01003951,505,353,152
S01003952,514,408,106
S01003953,555,405,150
S01003954,525,434,91
S01003955,587,348,239
S01003956,594,385,209
S01003957,674,367,307
S01003958,751,488,263
S01003959,729,473,256
S01003960,875,538,337
S01003961,565,314,251
S01003962,575,301,274
S01003963,535,397,138
S01003964,459,378,81
S01003965,543,377,166
S01003966,916,607,309
S01003967,511,303,208
S01003968,902,530,372
S01003969,745,514,231
S01003970,593,416,177
S01003971,652,427,225
S01003972,632,515,117
S01003973,527,316,211
S01003974,812,553,259
S01003975,655,506,149
S01003976,708,379,329
S01003977,595,216,379
S01003978,594,278,316
S01003979,572,391,181
S01003980,543,476,67
S01003981,572,403,169
S01003982,718,600,118
S01003983,725,647,78
S01003984,610,404,206
S01003985,862,353,509
S01003986,582,329,253
S01003987,505,420,85
S01003988,521,354,167
S01003989,800,554,246
S01003990,502,336,166
S01003991,593,464,129
S01003992,922,719,203
S01003993,630,487,143
S01003994,679,486,193
S01003995,872,680,192
S01003996,512,434,78
S01003997,938,427,511
S01003998,599,436,163
S01003999,857,647,210
S01004000,769,493,276
S01004001,708,321,387
S01004002,879,581,298
S01004003,549,356,193
S01004004,785,424,361
S01004005,635,447,188
S01004006,576,392,184
S01004007,563,248,315
S01004008,640,499,141
S01004009,605,519,86
S01004010,771,668,103
S01004011,979,877,102
S01004012,729,678,51
S01004013,523,478,45
S01004014,606,546,60
S01004015,944,899,45
S01004016,608,591,17
S01004017,958,882,76
S01004018,854,802,52
S01004019,527,518,9
S01004020,692,563,129
S01004021,810,791,19
S01004022,511,459,52
S01004023,603,521,82
S01004024,764,619,145
S01004025,853,414,439
S01004026,668,351,317
S01004027,778,474,304
S01004028,772,363,409
S01004029,928,542,386
S01004030,832,303,529
S01004031,596,349,247
S01004032,455,57,398
S01004033,898,371,527
S01004034,792,705,87
S01004035,747,482,265
S01004036,710,324,386
S01004037,717,639,78
S01004038,715,442,273
S01004039,402,139,263
S01004040,661,556,105
S01004041,623,411,212
S01004042,644,292,352
S01004043,805,700,105
S01004044,739,212,527
S01004045,656,257,399
S01004046,592,283,309
S01004047,746,516,230
S01004048,902,641,261
S01004049,844,591,253
S01004050,529,153,376
S01004051,627,199,428
S01004052,576,281,295
S01004053,932,651,281
S01004054,950,696,254
S01004055,600,514,86
S01004056,769,449,320
S01004057,976,525,451
S01004058,657,279,378
S01004059,610,337,273
S01004060,502,250,252
S01004061,634,161,473
S01004062,902,742,160
S01004063,707,320,387
S01004064,691,523,168
S01004065,909,372,537
S01004066,564,346,218
S01004067,787,653,134
S01004068,763,372,391
S01004069,636,330,306
S01004070,416,148,268
S01004071,858,540,318
S01004072,971,736,235
S01004073,823,325,498
S01004074,886,395,491
S01004075,439,161,278
S01004076,630,476,154
S01004077,872,673,199
S01004078,712,469,243
S01004079,818,329,489
S01004080,705,339,366
S01004081,683,668,15
S01004082,736,701,35
S01004083,896,307,589
S01004084,727,343,384
S01004085,554,287,267
S01004086,773,323,450
S01004087,538,257,281
S01004088,569,300,269
S01004089,792,428,364
S01004090,408,177,231
S01004091,712,641,71
S01004092,697,392,305
S01004093,553,210,343
S01004094,413,116,297
S01004095,520,435,85
S01004096,678,669,9
S01004097,844,399,445
S01004098,630,541,89
S01004099,774,752,22
S01004100,800,511,289
S01004101,694,562,132
S01004102,775,731,44
S01004103,761,666,95
S01004104,792,756,36
S01004105,799,646,153
S01004106,799,699,100
S01004107,689,665,24
S01004108,737,664,73
S01004109,615,592,23
S01004110,557,482,75
S01004111,824,768,56
S01004112,738,648,90
S01004113,736,635,101
S01004114,644,406,238
S01004115,682,583,99
S01004116,652,573,79
S01004117,736,644,92
S01004118,893,441,452
S01004119,592,498,94
S01004120,720,689,31
S01004121,461,208,253
S01004122,624,476,148
S01004123,509,394,115
S01004124,965,864,101
S01004125,632,522,110
S01004126,642,416,226
S01004127,963,953,10
S01004128,741,726,15
S01004129,842,691,151
S01004130,572,477,95
S01004131,796,280,516
S01004132,580,312,268
S01004133,897,426,471
S01004134,712,704,8
S01004135,617,226,391
S01004136,633,348,285
S01004137,530,344,186
S01004138,697,335,362
S01004139,555,433,122
S01004140,600,349,251
S01004141,710,418,292
S01004142,577,491,86
S01004143,888,632,256
S01004144,768,436,332
S01004145,691,528,163
S01004146,719,642,77
S01004147,778,440,338
S01004148,976,964,12
S01004149,634,271,363
S01004150,579,563,16
S01004151,563,415,148
S01004152,754,368,386
S01004153,736,397,339
S01004154,670,510,160
S01004155,929,285,644
S01004156,804,387,417
S01004157,654,603,51
S01004158,627,462,165
S01004159,422,197,225
S01004160,629,460,169
S01004161,557,324,233
S01004162,699,560,139
S01004163,719,356,363
S01004164,945,457,488
S01004165,1000,900,100
S01004166,529,274,255
S01004167,573,314,259
S01004168,690,419,271
S01004169,522,352,170
S01004170,600,302,298
S01004171,626,469,157
S01004172,751,368,383
S01004173,588,328,260
S01004174,753,518,235
S01004175,631,206,425
S01004176,640,560,80
S01004177,502,191,311
S01004178,558,284,274
S01004179,523,450,73
S01004180,869,854,15
S01004181,739,524,215
S01004182,904,325,579
S01004183,959,795,164
S01004184,874,473,401
S01004185,828,272,556
S01004186,724,361,363
S01004187,721,331,390
S01004188,781,343,438
S01004189,630,605,25
S01004190,806,494,312
S01004191,759,474,285
S01004192,820,491,329
S01004193,637,475,162
S01004194,794,493,301
S01004195,612,387,225
S01004196,694,285,409
S01004197,698,339,359
S01004198,564,473,91
S01004199,823,586,237
S01004200,806,777,29
S01004201,755,646,109
S01004202,561,469,92
S01004203,873,597,276
S01004204,730,601,129
S01004205,718,376,342
S01004206,626,583,43
S01004207,793,426,367
S01004208,789,672,117
S01004209,583,527,56
S01004210,614,544,70
S01004211,725,684,41
S01004212,809,606,203
S01004213,599,523,76
S01004214,711,682,29
S01004215,563,532,31
S01004216,886,676,210
S01004217,512,275,237
S01004218,855,420,435
S01004219,615,236,379
S01004220,774,696,78
S01004221,902,430,472
S01004222,486,244,242
S01004223,809,180,629
S01004224,750,285,465
S01004225,818,287,531
S01004226,752,370,382
S01004227,603,380,223
S01004228,760,533,227
S01004229,693,424,269
S01004230,729,448,281
S01004231,766,428,338
S01004232,680,548,132
S01004233,633,362,271
S01004234,919,636,283
S01004235,623,336,287
S01004236,886,635,251
S01004237,653,422,231
S01004238,562,289,273
S01004239,649,476,173
S01004240,637,434,203
S01004241,514,373,141
S01004242,865,453,412
S01004243,575,431,144
S01004244,611,318,293
S01004245,740,427,313
S01004246,575,418,157
S01004247,850,407,443
S01004248,906,480,426
S01004249,889,638,251
S01004250,1014,713,301
S01004251,838,681,157
S01004252,552,463,89
S01004253,557,425,132
S01004254,647,560,87
S01004255,695,621,74
S01004256,565,279,286
S01004257,531,391,140
S01004258,709,546,163
S01004259,559,471,88
S01004260,563,509,54
S01004261,861,432,429
S01004262,727,426,301
S01004263,759,339,420
S01004264,699,397,302
S01004265,913,542,371
S01004266,536,299,237
S01004267,515,489,26
S01004268,652,373,279
S01004269,784,581,203
S01004270,537,265,272
S01004271,578,306,272
S01004272,646,613,33
S01004273,712,666,46
S01004274,796,567,229
S01004275,585,395,190
S01004276,674,450,224
S01004277,794,694,100
S01004278,916,679,237
S01004279,929,338,591
S01004280,998,706,292
S01004281,562,312,250
S01004282,989,422,567
S01004283,738,438,300
S01004284,955,514,441
S01004285,886,32,854
S01004286,759,126,633
S01004287,646,519,127
S01004288,735,576,159
S01004289,613,337,276
S01004290,700,538,162
S01004291,827,670,157
S01004292,774,132,642
S01004293,796,717,79
S01004294,770,583,187
S01004295,745,565,180
S01004296,815,680,135
S01004297,629,352,277
S01004298,963,676,287
S01004299,539,240,299
S01004300,550,284,266
S01004301,634,537,97
S01004302,762,711,51
S01004303,606,257,349
S01004304,938,401,537
S01004305,660,431,229
S01004306,576,353,223
S01004307,538,233,305
S01004308,990,617,373
S01004309,761,478,283
S01004310,777,483,294
S01004311,783,490,293
S01004312,705,512,193
S01004313,966,635,331
S01004314,771,529,242
S01004315,557,216,341
S01004316,535,25,510
S01004317,855,792,63
S01004318,569,295,274
S01004319,872,751,121
S01004320,918,546,372
S01004321,785,211,574
S01004322,961,786,175
S01004323,648,416,232
S01004324,849,341,508
S01004325,991,868,123
S01004326,804,675,129
S01004327,700,627,73
S01004328,667,522,145
S01004329,524,412,112
S01004330,992,762,230
S01004331,569,411,158
S01004332,575,444,131
S01004333,531,357,174
S01004334,807,564,243
S01004335,524,315,209
S01004336,995,764,231
S01004337,700,429,271
S01004338,703,529,174
S01004339,921,816,105
S01004340,577,227,350
S01004341,600,270,330
S01004342,796,432,364
S01004343,547,201,346
S01004344,769,538,231
S01004345,863,603,260
S01004346,555,331,224
S01004347,781,735,46
S01004348,580,492,88
S01004349,794,603,191
S01004350,534,462,72
S01004351,508,327,181
S01004352,556,480,76
S01004353,892,681,211
S01004354,587,322,265
S01004355,565,451,114
S01004356,982,647,335
S01004357,775,764,11
S01004358,774,716,58
S01004359,515,252,263
S01004360,632,283,349
S01004361,555,449,106
S01004362,547,235,312
S01004363,941,150,791
S01004364,740,209,531
S01004365,765,356,409
S01004366,620,326,294
S01004367,874,515,359
S01004368,537,250,287
S01004369,778,501,277
S01004370,733,700,33
S01004371,761,353,408
S01004372,950,708,242
S01004373,564,170,394
S01004374,600,352,248
S01004375,748,344,404
S01004376,931,475,456
S01004377,737,464,273
S01004378,956,687,269
S01004379,959,446,513
S01004380,686,222,464
S01004381,816,481,335
S01004382,687,373,314
S01004383,811,525,286
S01004384,681,356,325
S01004385,830,651,179
S01004386,889,778,111
S01004387,968,618,350
S01004388,805,166,639
S01004389,609,472,137
S01004390,824,386,438
S01004391,593,537,56
S01004392,893,616,277
S01004393,911,513,398
S01004394,795,384,411
S01004395,530,223,307
S01004396,797,388,409
S01004397,958,911,47
S01004398,852,623,229
S01004399,507,239,268
S01004400,558,253,305
S01004401,1099,915,184
S01004402,913,554,359
S01004403,503,419,84
S01004404,669,586,83
S01004405,749,463,286
S01004406,869,251,618
S01004407,651,306,345
S01004408,572,448,124
S01004409,625,424,201
S01004410,886,446,440
S01004411,588,381,207
S01004412,958,747,211
S01004413,770,375,395
S01004414,695,343,352
S01004415,626,280,346
S01004416,691,498,193
S01004417,764,287,477
S01004418,919,553,366
S01004419,839,566,273
S01004420,756,685,71
S01004421,708,156,552
S01004422,570,322,248
S01004423,787,535,252
S01004424,715,217,498
S01004425,620,554,66
S01004426,559,450,109
S01004427,732,302,430
S01004428,745,393,352
S01004429,867,252,615
S01004430,512,336,176
S01004431,714,261,453
S01004432,947,487,460
S01004433,968,597,371
S01004434,785,408,377
S01004435,595,478,117
S01004436,797,469,328
S01004437,926,476,450
S01004438,684,323,361
S01004439,686,276,410
S01004440,723,301,422
S01004441,832,812,20
S01004442,925,431,494
S01004443,684,213,471
S01004444,902,308,594
S01004445,634,271,363
S01004446,797,451,346
S01004447,763,362,401
S01004448,614,602,12
S01004449,845,397,448
S01004450,886,404,482
S01004451,907,235,672
S01004452,691,652,39
S01004453,1014,990,24
S01004454,925,582,343
S01004455,756,675,81
S01004456,568,544,24
S01004457,871,408,463
S01004458,846,302,544
S01004459,573,416,157
S01004460,652,630,22
S01004461,603,476,127
S01004462,643,627,16
S01004463,791,649,142
S01004464,868,351,517
S01004465,771,732,39
S01004466,897,767,130
S01004467,996,353,643
S01004468,796,676,120
S01004469,694,272,422
S01004470,580,558,22
S01004471,567,484,83
S01004472,722,690,32
S01004473,1017,990,27
S01004474,1015,441,574
S01004475,501,422,79
S01004476,721,594,127
S01004477,904,773,131
S01004478,635,398,237
S01004479,650,606,44
S01004480,984,413,571
S01004481,569,267,302
S01004482,922,516,406
S01004483,690,306,384
S01004484,993,935,58
S01004485,510,404,106
S01004486,938,779,159
S01004487,952,749,203
S01004488,708,430,278
S01004489,848,819,29
S01004490,708,679,29
S01004491,817,242,575
S01004492,976,460,516
S01004493,1003,687,316
S01004494,889,337,552
S01004495,684,284,400
S01004496,645,425,220
S01004497,783,371,412
S01004498,585,501,84
S01004499,690,380,310
S01004500,747,703,44
S01004501,565,406,159
S01004502,748,582,166
S01004503,694,486,208
S01004504,721,244,477
S01004505,603,289,314
S01004506,538,298,240
S01004507,763,558,205
S01004508,634,468,166
S01004509,712,620,92
S01004510,758,727,31
S01004511,849,777,72
S01004512,929,902,27
S01004513,502,423,79
S01004514,561,479,82
S01004515,747,470,277
S01004516,513,376,137
S01004517,689,456,233
S01004518,691,490,201
S01004519,857,536,321
S01004520,789,693,96
S01004521,781,746,35
S01004522,591,569,22
S01004523,692,636,56
S01004524,626,603,23
S01004525,753,701,52
S01004526,691,650,41
S01004527,558,381,177
S01004528,791,481,310
S01004529,789,653,136
S01004530,602,594,8
S01004531,719,498,221
S01004532,649,81,568
S01004533,387,5,382
S01004534,702,292,410
S01004535,714,607,107
S01004536,742,268,474
S01004537,846,338,508
S01004538,781,431,350
S01004539,659,286,373
S01004540,782,523,259
S01004541,768,452,316
S01004542,589,536,53
S01004543,773,465,308
S01004544,997,508,489
S01004545,687,390,297
S01004546,966,381,585
S01004547,860,261,599
S01004548,757,476,281
S01004549,789,472,317
S01004550,702,34,668
S01004551,944,754,190
S01004552,733,183,550
S01004553,535,383,152
S01004554,637,398,239
S01004555,707,505,202
S01004556,674,149,525
S01004557,432,371,61
S01004558,959,540,419
S01004559,1021,770,251
S01004560,626,129,497
S01004561,1044,403,641
S01004562,520,351,169
S01004563,809,600,209
S01004564,567,513,54
S01004565,707,695,12
S01004566,733,629,104
S01004567,506,51,455
S01004568,669,471,198
S01004569,700,74,626
S01004570,696,682,14
S01004571,650,457,193
S01004572,739,440,299
S01004573,617,408,209
S01004574,505,494,11
S01004575,695,442,253
S01004576,618,604,14
S01004577,575,460,115
S01004578,941,909,32
S01004579,656,92,564
S01004580,866,432,434
S01004581,1079,612,467
S01004582,588,531,57
S01004583,776,237,539
S01004584,590,212,378
S01004585,610,251,359
S01004586,1084,1032,52
S01004587,906,233,673
S01004588,637,408,229
S01004589,752,721,31
S01004590,701,233,468
S01004591,604,377,227
S01004592,652,256,396
S01004593,858,591,267
S01004594,567,187,380
S01004595,927,900,27
S01004596,643,191,452
S01004597,567,562,5
S01004598,687,385,302
S01004599,486,437,49
S01004600,884,350,534
S01004601,861,409,452
S01004602,971,960,11
S01004603,898,289,609
S01004604,514,297,217
S01004605,1025,361,664
S01004606,736,409,327
S01004607,625,340,285
S01004608,646,295,351
S01004609,589,178,411
S01004610,752,305,447
S01004611,1094,534,560
S01004612,710,324,386
S01004613,874,688,186
S01004614,826,570,256
S01004615,814,431,383
S01004616,887,589,298
S01004617,767,140,627
S01004618,658,119,539
S01004619,511,191,320
S01004620,800,413,387
S01004621,901,685,216
S01004622,818,545,273
S01004623,979,633,346
S01004624,1048,410,638
S01004625,866,333,533
S01004626,650,255,395
S01004627,586,509,77
S01004628,596,86,510
S01004629,973,960,13
S01004630,952,721,231
S01004631,801,345,456
S01004632,981,346,635
S01004633,530,421,109
S01004634,1069,941,128
S01004635,735,262,473
S01004636,668,228,440
S01004637,545,361,184
S01004638,605,232,373
S01004639,713,322,391
S01004640,796,387,409
S01004641,656,526,130
S01004642,907,387,520
S01004643,562,116,446
S01004644,740,545,195
S01004645,1004,210,794
S01004646,775,357,418
S01004647,1006,780,226
S01004648,975,414,561
S01004649,615,285,330
S01004650,856,382,474
S01004651,957,352,605
S01004652,911,652,259
S01004653,645,358,287
S01004654,824,722,102
S01004655,858,432,426
S01004656,560,159,401
S01004657,759,664,95
S01004658,949,738,211
S01004659,517,352,165
S01004660,757,718,39
S01004661,707,354,353
S01004662,935,515,420
S01004663,561,375,186
S01004664,654,395,259
S01004665,753,221,532
S01004666,788,447,341
S01004667,704,380,324
S01004668,883,781,102
S01004669,787,444,343
S01004670,877,461,416
S01004671,920,692,228
S01004672,671,427,244
S01004673,918,192,726
S01004674,854,483,371
S01004675,855,653,202
S01004676,778,446,332
S01004677,814,424,390
S01004678,664,467,197
S01004679,495,319,176
S01004680,856,200,656
S01004681,747,679,68
S01004682,574,161,413
S01004683,719,709,10
S01004684,750,572,178
S01004685,539,167,372
S01004686,747,304,443
S01004687,782,414,368
S01004688,723,719,4
S01004689,998,686,312
S01004690,540,519,21
S01004691,812,799,13
S01004692,697,257,440
S01004693,815,685,130
S01004694,627,340,287
S01004695,793,778,15
S01004696,872,249,623
S01004697,881,791,90
S01004698,605,584,21
S01004699,813,193,620
S01004700,753,553,200
S01004701,572,561,11
S01004702,591,469,122
S01004703,785,732,53
S01004704,636,334,302
S01004705,938,842,96
S01004706,558,539,19
S01004707,1007,449,558
S01004708,739,390,349
S01004709,745,695,50
S01004710,861,388,473
S01004711,810,302,508
S01004712,570,258,312
S01004713,736,356,380
S01004714,734,508,226
S01004715,807,416,391
S01004716,894,603,291
S01004717,747,351,396
S01004718,972,487,485
S01004719,726,480,246
S01004720,708,312,396
S01004721,622,619,3
S01004722,705,297,408
S01004723,582,489,93
S01004724,938,549,389
S01004725,619,440,179
S01004726,564,238,326
S01004727,872,353,519
S01004728,637,607,30
S01004729,657,311,346
S01004730,1063,326,737
S01004731,825,456,369
S01004732,622,565,57
S01004733,795,452,343
S01004734,544,235,309
S01004735,893,617,276
S01004736,720,339,381
S01004737,745,410,335
S01004738,659,238,421
S01004739,750,734,16
S01004740,671,587,84
S01004741,629,290,339
S01004742,942,581,361
S01004743,901,897,4
S01004744,640,294,346
S01004745,822,114,708
S01004746,795,351,444
S01004747,785,777,8
S01004748,595,329,266
S01004749,667,409,258
S01004750,719,270,449
S01004751,824,194,630
S01004752,796,311,485
S01004753,675,324,351
S01004754,683,503,180
S01004755,705,379,326
S01004756,603,436,167
S01004757,886,449,437
S01004758,944,557,387
S01004759,609,540,69
S01004760,732,337,395
S01004761,552,280,272
S01004762,664,331,333
S01004763,859,837,22
S01004764,767,296,471
S01004765,972,354,618
S01004766,770,270,500
S01004767,691,389,302
S01004768,991,249,742
S01004769,568,342,226
S01004770,548,290,258
S01004771,779,598,181
S01004772,581,373,208
S01004773,797,300,497
S01004774,987,956,31
S01004775,790,35,755
S01004776,801,571,230
S01004777,619,598,21
S01004778,727,379,348
S01004779,780,511,269
S01004780,532,314,218
S01004781,824,616,208
S01004782,776,409,367
S01004783,944,889,55
S01004784,707,458,249
S01004785,618,349,269
S01004786,502,355,147
S01004787,1022,820,202
S01004788,769,702,67
S01004789,966,550,416
S01004790,748,727,21
S01004791,605,557,48
S01004792,677,613,64
S01004793,912,822,90
S01004794,705,395,310
S01004795,971,473,498
S01004796,736,656,80
S01004797,723,427,296
S01004798,872,294,578
S01004799,591,310,281
S01004800,632,286,346
S01004801,717,458,259
S01004802,871,618,253
S01004803,853,373,480
S01004804,926,363,563
S01004805,676,170,506
S01004806,530,339,191
S01004807,536,222,314
S01004808,744,231,513
S01004809,487,324,163
S01004810,676,269,407
S01004811,638,383,255
S01004812,839,247,592
S01004813,874,656,218
S01004814,900,532,368
S01004815,728,537,191
S01004816,795,410,385
S01004817,544,219,325
S01004818,771,415,356
S01004819,576,287,289
S01004820,1067,436,631
S01004821,951,610,341
S01004822,717,338,379
S01004823,784,375,409
S01004824,785,713,72
S01004825,634,252,382
S01004826,742,178,564
S01004827,697,331,366
S01004828,1000,873,127
S01004829,783,332,451
S01004830,710,261,449
S01004831,866,824,42
S01004832,638,475,163
S01004833,823,502,321
S01004834,791,612,179
S01004835,713,532,181
S01004836,718,675,43
S01004837,768,421,347
S01004838,967,752,215
S01004839,914,530,384
S01004840,698,389,309
S01004841,850,429,421
S01004842,561,513,48
S01004843,715,332,383
S01004844,879,716,163
S01004845,781,495,286
S01004846,745,509,236
S01004847,894,829,65
S01004848,688,645,43
S01004849,540,322,218
S01004850,820,675,145
S01004851,620,219,401
S01004852,730,231,499
S01004853,738,530,208
S01004854,984,827,157
S01004855,645,245,400
S01004856,697,512,185
S01004857,929,692,237
S01004858,931,806,125
S01004859,985,925,60
S01004860,501,464,37
S01004861,824,806,18
S01004862,691,680,11
S01004863,986,906,80
S01004864,587,580,7
S01004865,686,553,133
S01004866,909,737,172
S01004867,800,774,26
S01004868,752,398,354
S01004869,900,895,5
S01004870,936,787,149
S01004871,779,669,110
S01004872,863,671,192
S01004873,791,657,134
S01004874,813,563,250
S01004875,775,527,248
S01004876,1018,799,219
S01004877,760,609,151
S01004878,746,607,139
S01004879,711,511,200
S01004880,718,371,347
S01004881,788,587,201
S01004882,525,411,114
S01004883,787,546,241
S01004884,577,574,3
S01004885,604,366,238
S01004886,869,539,330
S01004887,428,350,78
S01004888,640,640,0
S01004889,922,485,437
S01004890,752,361,391
S01004891,963,580,383
S01004892,771,760,11
S01004893,757,468,289
S01004894,756,478,278
S01004895,864,643,221
S01004896,958,727,231
S01004897,595,582,13
S01004898,1038,767,271
S01004899,722,566,156
S01004900,730,713,17
S01004901,785,463,322
S01004902,767,550,217
S01004903,650,641,9
S01004904,981,658,323
S01004905,1072,801,271
S01004906,835,626,209
S01004907,734,719,15
S01004908,710,539,171
S01004909,880,774,106
S01004910,870,699,171
S01004911,751,734,17
S01004912,733,530,203
S01004913,658,376,282
S01004914,663,552,111
S01004915,574,333,241
S01004916,783,491,292
S01004917,566,562,4
S01004918,586,526,60
S01004919,530,303,227
S01004920,966,723,243
S01004921,721,521,200
S01004922,701,696,5
S01004923,837,561,276
S01004924,868,661,207
S01004925,551,413,138
S01004926,950,920,30
S01004927,995,968,27
S01004928,634,620,14
S01004929,705,660,45
S01004930,642,321,321
S01004931,900,417,483
S01004932,762,337,425
S01004933,905,467,438
S01004934,680,403,277
S01004935,613,599,14
S01004936,884,539,345
S01004937,529,211,318
S01004938,771,398,373
S01004939,605,334,271
S01004940,547,344,203
S01004941,651,355,296
S01004942,1008,829,179
S01004943,870,557,313
S01004944,521,395,126
S01004945,588,465,123
S01004946,604,534,70
S01004947,675,570,105
S01004948,533,353,180
S01004949,566,484,82
S01004950,509,444,65
S01004951,629,377,252
S01004952,913,799,114
S01004953,877,556,321
S01004954,785,440,345
S01004955,670,438,232
S01004956,678,536,142
S01004957,645,581,64
S01004958,843,521,322
S01004959,592,350,242
S01004960,517,382,135
S01004961,628,429,199
S01004962,568,503,65
S01004963,559,410,149
S01004964,987,821,166
S01004965,823,688,135
S01004966,779,696,83
S01004967,555,452,103
S01004968,567,437,130
S01004969,901,691,210
S01004970,749,567,182
S01004971,935,718,217
S01004972,749,585,164
S01004973,828,683,145
S01004974,874,690,184
S01004975,736,693,43
S01004976,756,546,210
S01004977,983,592,391
S01004978,976,861,115
S01004979,906,877,29
S01004980,1051,977,74
S01004981,951,787,164
S01004982,640,557,83
S01004983,911,665,246
S01004984,776,597,179
S01004985,718,547,171
S01004986,614,530,84
S01004987,517,483,34
S01004988,533,499,34
S01004989,552,347,205
S01004990,509,378,131
S01004991,565,422,143
S01004992,874,455,419
S01004993,673,644,29
S01004994,722,559,163
S01004995,889,617,272
S01004996,614,491,123
S01004997,853,559,294
S01004998,799,629,170
S01004999,802,490,312
S01005000,569,423,146
S01005001,927,760,167
S01005002,767,661,106
S01005003,882,568,314
S01005004,588,416,172
S01005005,954,673,281
S01005006,540,459,81
S01005007,843,513,330
S01005008,934,587,347
S01005009,642,526,116
S01005010,586,377,209
S01005011,570,199,371
S01005012,704,490,214
S01005013,661,423,238
S01005014,808,482,326
S01005015,638,491,147
S01005016,717,516,201
S01005017,715,683,32
S01005018,617,442,175
S01005019,743,431,312
S01005020,757,572,185
S01005021,809,723,86
S01005022,673,567,106
S01005023,596,362,234
S01005024,879,720,159
S01005025,671,310,361
S01005026,552,496,56
S01005027,702,478,224
S01005028,571,524,47
S01005029,940,793,147
S01005030,989,856,133
S01005031,646,433,213
S01005032,873,744,129
S01005033,711,680,31
S01005034,832,792,40
S01005035,911,660,251
S01005036,522,495,27
S01005037,944,442,502
S01005038,827,812,15
S01005039,1068,996,72
S01005040,850,349,501
S01005041,533,249,284
S01005042,840,817,23
S01005043,734,460,274
S01005044,907,702,205
S01005045,851,828,23
S01005046,997,741,256
S01005047,916,420,496
S01005048,501,481,20
S01005049,695,408,287
S01005050,949,319,630
S01005051,889,853,36
S01005052,663,482,181
S01005053,893,264,629
S01005054,599,230,369
S01005055,790,445,345
S01005056,689,440,249
S01005057,754,274,480
S01005058,695,285,410
S01005059,540,342,198
S01005060,725,314,411
S01005061,893,665,228
S01005062,495,68,427
S01005063,544,505,39
S01005064,792,698,94
S01005065,860,582,278
S01005066,793,191,602
S01005067,486,233,253
S01005068,702,440,262
S01005069,614,270,344
