dz_2001,total,house,nonhouse
S01003801,808,715,93
S01003802,765,764,1
S01003803,620,529,91
S01003804,632,480,152
S01003805,955,418,537
S01003806,670,658,12
S01003807,934,928,6
S01003808,630,540,90
S01003809,768,744,24
S01003810,811,748,63
S01003811,702,675,27
S01003812,898,581,317
S01003813,933,926,7
S01003814,751,692,59
S01003815,695,471,224
S01003816,846,763,83
S01003817,918,829,89
S01003818,830,616,214
S01003819,613,612,1
S01003820,902,630,272
S01003821,828,776,52
S01003822,569,507,62
S01003823,898,635,263
S01003824,641,382,259
S01003825,812,802,10
S01003826,693,564,129
S01003827,761,622,139
S01003828,648,625,23
S01003829,665,647,18
S01003830,917,870,47
S01003831,641,561,80
S01003832,814,551,263
S01003833,521,211,310
S01003834,675,564,111
S01003835,536,459,77
S01003836,536,280,256
S01003837,764,588,176
S01003838,623,619,4
S01003839,674,378,296
S01003840,654,601,53
S01003841,577,536,41
S01003842,588,580,8
S01003843,651,633,18
S01003844,781,766,15
S01003845,895,532,363
S01003846,784,753,31
S01003847,578,531,47
S01003848,681,666,15
S01003849,756,261,495
S01003850,560,459,101
S01003851,872,867,5
S01003852,539,499,40
S01003853,744,220,524
S01003854,583,484,99
S01003855,991,575,416
S01003856,726,650,76
S01003857,738,726,12
S01003858,621,601,20
S01003859,570,570,0
S01003860,661,342,319
S01003861,806,608,198
S01003862,610,506,104
S01003863,696,695,1
S01003864,887,874,13
S01003865,800,793,7
S01003866,811,788,23
S01003867,984,915,69
S01003868,639,623,16
S01003869,666,644,22
S01003870,803,757,46
S01003871,793,758,35
S01003872,844,821,23
S01003873,944,919,25
S01003874,636,604,32
S01003875,514,498,16
S01003876,645,641,4
S01003877,560,549,11
S01003878,962,928,34
S01003879,634,626,8
S01003880,891,866,25
S01003881,759,740,19
S01003882,530,449,81
S01003883,535,505,30
S01003884,754,730,24
S01003885,673,660,13
S01003886,580,570,10
S01003887,836,737,99
S01003888,609,602,7
S01003889,586,572,14
S01003890,645,622,23
S01003891,789,779,10
S01003892,627,618,9
S01003893,630,591,39
S01003894,826,576,250
S01003895,687,668,19
S01003896,659,631,28
S01003897,678,646,32
S01003898,691,579,112
S01003899,717,624,93
S01003900,708,574,134
S01003901,561,547,14
S01003902,840,752,88
S01003903,662,647,15
S01003904,706,427,279
S01003905,864,853,11
S01003906,723,690,33
S01003907,718,419,299
S01003908,823,813,10
S01003909,681,672,9
S01003910,712,651,61
S01003911,602,587,15
S01003912,685,584,101
S01003913,679,666,13
S01003914,876,853,23
S01003915,615,584,31
S01003916,766,757,9
S01003917,878,820,58
S01003918,886,851,35
S01003919,521,423,98
S01003920,648,538,110
S01003921,758,744,14
S01003922,798,757,41
S01003923,765,746,19
S01003924,505,419,86
S01003925,771,754,17
S01003926,579,563,16
S01003927,669,650,19
S01003928,890,872,18
S01003929,502,492,10
S01003930,740,726,14
S01003931,882,841,41
S01003932,830,813,17
S01003933,644,602,42
S01003934,898,882,16
S01003935,761,729,32
S01003936,827,809,18
S01003937,808,791,17
S01003938,526,510,16
S01003939,589,579,10
S01003940,865,731,134
S01003941,583,559,24
S01003942,749,706,43
S01003943,675,584,91
S01003944,618,588,30
S01003945,690,675,15
S01003946,822,746,76
S01003947,511,490,21
S01003948,628,607,21
S01003949,583,557,26
S01003950,587,513,74
S01003951,505,486,19
S01003952,514,499,15
S01003953,555,535,20
S01003954,525,518,7
S01003955,587,551,36
S01003956,594,518,76
S01003957,674,642,32
S01003958,751,735,16
S01003959,729,710,19
S01003960,875,843,32
S01003961,565,530,35
S01003962,575,547,28
S01003963,535,521,14
S01003964,459,452,7
S01003965,543,535,8
S01003966,916,879,37
S01003967,511,428,83
S01003968,902,867,35
S01003969,745,730,15
S01003970,593,569,24
S01003971,652,618,34
S01003972,632,629,3
S01003973,527,520,7
S01003974,812,785,27
S01003975,655,653,2
S01003976,708,474,234
S01003977,595,498,97
S01003978,594,417,177
S01003979,572,528,44
S01003980,543,535,8
S01003981,572,494,78
S01003982,718,622,96
S01003983,725,674,51
S01003984,610,465,145
S01003985,862,834,28
S01003986,582,463,119
S01003987,505,489,16
S01003988,521,498,23
S01003989,800,790,10
S01003990,502,483,19
S01003991,593,554,39
S01003992,922,912,10
S01003993,630,609,21
S01003994,679,662,17
S01003995,872,866,6
S01003996,512,511,1
S01003997,938,895,43
S01003998,599,498,101
S01003999,857,806,51
S01004000,769,747,22
S01004001,708,693,15
S01004002,879,676,203
S01004003,549,519,30
S01004004,785,738,47
S01004005,635,594,41
S01004006,576,545,31
S01004007,563,489,74
S01004008,640,634,6
S01004009,605,598,7
S01004010,771,763,8
S01004011,979,917,62
S01004012,729,608,121
S01004013,523,461,62
S01004014,606,339,267
S01004015,944,814,130
S01004016,608,584,24
S01004017,958,718,240
S01004018,854,833,21
S01004019,527,494,33
S01004020,692,586,106
S01004021,810,806,4
S01004022,511,314,197
S01004023,603,568,35
S01004024,764,743,21
S01004025,853,526,327
S01004026,668,574,94
S01004027,778,645,133
S01004028,772,639,133
S01004029,928,741,187
S01004030,832,659,173
S01004031,596,496,100
S01004032,455,191,264
S01004033,898,699,199
S01004034,792,769,23
S01004035,747,514,233
S01004036,710,640,70
S01004037,717,677,40
S01004038,715,477,238
S01004039,402,136,266
S01004040,661,470,191
S01004041,623,349,274
S01004042,644,197,447
S01004043,805,775,30
S01004044,739,263,476
S01004045,656,538,118
S01004046,592,46,546
S01004047,746,301,445
S01004048,902,265,637
S01004049,844,552,292
S01004050,529,244,285
S01004051,627,468,159
S01004052,576,317,259
S01004053,932,746,186
S01004054,950,940,10
S01004055,600,511,89
S01004056,769,758,11
S01004057,976,683,293
S01004058,657,472,185
S01004059,610,391,219
S01004060,502,335,167
S01004061,634,270,364
S01004062,902,625,277
S01004063,707,190,517
S01004064,691,455,236
S01004065,909,116,793
S01004066,564,516,48
S01004067,787,603,184
S01004068,763,250,513
S01004069,636,58,578
S01004070,416,49,367
S01004071,858,675,183
S01004072,971,448,523
S01004073,823,694,129
S01004074,886,665,221
S01004075,439,59,380
S01004076,630,533,97
S01004077,872,666,206
S01004078,712,234,478
S01004079,818,439,379
S01004080,705,204,501
S01004081,683,655,28
S01004082,736,545,191
S01004083,896,488,408
S01004084,727,60,667
S01004085,554,43,511
S01004086,773,49,724
S01004087,538,418,120
S01004088,569,559,10
S01004089,792,481,311
S01004090,408,271,137
S01004091,712,361,351
S01004092,697,53,644
S01004093,553,28,525
S01004094,413,22,391
S01004095,520,70,450
S01004096,678,657,21
S01004097,844,647,197
S01004098,630,522,108
S01004099,774,653,121
S01004100,800,258,542
S01004101,694,41,653
S01004102,775,182,593
S01004103,761,583,178
S01004104,792,588,204
S01004105,799,536,263
S01004106,799,194,605
S01004107,689,615,74
S01004108,737,626,111
S01004109,615,487,128
S01004110,557,102,455
S01004111,824,380,444
S01004112,738,326,412
S01004113,736,494,242
S01004114,644,56,588
S01004115,682,474,208
S01004116,652,329,323
S01004117,736,149,587
S01004118,893,96,797
S01004119,592,73,519
S01004120,720,430,290
S01004121,461,452,9
S01004122,624,587,37
S01004123,509,478,31
S01004124,965,758,207
S01004125,632,501,131
S01004126,642,283,359
S01004127,963,957,6
S01004128,741,739,2
S01004129,842,810,32
S01004130,572,470,102
S01004131,796,628,168
S01004132,580,547,33
S01004133,897,864,33
S01004134,712,712,0
S01004135,617,342,275
S01004136,633,528,105
S01004137,530,523,7
S01004138,697,285,412
S01004139,555,483,72
S01004140,600,576,24
S01004141,710,665,45
S01004142,577,564,13
S01004143,888,780,108
S01004144,768,723,45
S01004145,691,687,4
S01004146,719,643,76
S01004147,778,642,136
S01004148,976,976,0
S01004149,634,505,129
S01004150,579,574,5
S01004151,563,545,18
S01004152,754,547,207
S01004153,736,545,191
S01004154,670,620,50
S01004155,929,646,283
S01004156,804,511,293
S01004157,654,654,0
S01004158,627,323,304
S01004159,422,414,8
S01004160,629,554,75
S01004161,557,433,124
S01004162,699,681,18
S01004163,719,706,13
S01004164,945,832,113
S01004165,1000,891,109
S01004166,529,358,171
S01004167,573,517,56
S01004168,690,533,157
S01004169,522,506,16
S01004170,600,471,129
S01004171,626,615,11
S01004172,751,631,120
S01004173,588,578,10
S01004174,753,696,57
S01004175,631,623,8
S01004176,640,615,25
S01004177,502,358,144
S01004178,558,550,8
S01004179,523,509,14
S01004180,869,858,11
S01004181,739,720,19
S01004182,904,673,231
S01004183,959,900,59
S01004184,874,415,459
S01004185,828,801,27
S01004186,724,510,214
S01004187,721,708,13
S01004188,781,647,134
S01004189,630,623,7
S01004190,806,658,148
S01004191,759,627,132
S01004192,820,616,204
S01004193,637,356,281
S01004194,794,516,278
S01004195,612,359,253
S01004196,694,325,369
S01004197,698,458,240
S01004198,564,383,181
S01004199,823,607,216
S01004200,806,797,9
S01004201,755,657,98
S01004202,561,560,1
S01004203,873,668,205
S01004204,730,660,70
S01004205,718,685,33
S01004206,626,594,32
S01004207,793,705,88
S01004208,789,691,98
S01004209,583,475,108
S01004210,614,532,82
S01004211,725,654,71
S01004212,809,795,14
S01004213,599,185,414
S01004214,711,694,17
S01004215,563,469,94
S01004216,886,808,78
S01004217,512,297,215
S01004218,855,820,35
S01004219,615,526,89
S01004220,774,623,151
S01004221,902,704,198
S01004222,486,102,384
S01004223,809,379,430
S01004224,750,724,26
S01004225,818,263,555
S01004226,752,336,416
S01004227,603,589,14
S01004228,760,591,169
S01004229,693,631,62
S01004230,729,575,154
S01004231,766,630,136
S01004232,680,670,10
S01004233,633,611,22
S01004234,919,900,19
S01004235,623,599,24
S01004236,886,789,97
S01004237,653,579,74
S01004238,562,542,20
S01004239,649,580,69
S01004240,637,631,6
S01004241,514,477,37
S01004242,865,841,24
S01004243,575,560,15
S01004244,611,554,57
S01004245,740,701,39
S01004246,575,570,5
S01004247,850,808,42
S01004248,906,888,18
S01004249,889,753,136
S01004250,1014,934,80
S01004251,838,754,84
S01004252,552,536,16
S01004253,557,556,1
S01004254,647,630,17
S01004255,695,690,5
S01004256,565,552,13
S01004257,531,514,17
S01004258,709,697,12
S01004259,559,525,34
S01004260,563,562,1
S01004261,861,840,21
S01004262,727,718,9
S01004263,759,653,106
S01004264,699,666,33
S01004265,913,862,51
S01004266,536,491,45
S01004267,515,512,3
S01004268,652,606,46
S01004269,784,718,66
S01004270,537,258,279
S01004271,578,337,241
S01004272,646,641,5
S01004273,712,705,7
S01004274,796,776,20
S01004275,585,544,41
S01004276,674,522,152
S01004277,794,785,9
S01004278,916,848,68
S01004279,929,676,253
S01004280,998,970,28
S01004281,562,524,38
S01004282,989,582,407
S01004283,738,635,103
S01004284,955,816,139
S01004285,886,874,12
S01004286,759,709,50
S01004287,646,645,1
S01004288,735,705,30
S01004289,613,588,25
S01004290,700,691,9
S01004291,827,706,121
S01004292,774,738,36
S01004293,796,754,42
S01004294,770,522,248
S01004295,745,524,221
S01004296,815,712,103
S01004297,629,398,231
S01004298,963,945,18
S01004299,539,214,325
S01004300,550,270,280
S01004301,634,631,3
S01004302,762,735,27
S01004303,606,523,83
S01004304,938,420,518
S01004305,660,487,173
S01004306,576,391,185
S01004307,538,437,101
S01004308,990,915,75
S01004309,761,722,39
S01004310,777,634,143
S01004311,783,668,115
S01004312,705,630,75
S01004313,966,943,23
S01004314,771,751,20
S01004315,557,517,40
S01004316,535,529,6
S01004317,855,788,67
S01004318,569,533,36
S01004319,872,859,13
S01004320,918,868,50
S01004321,785,756,29
S01004322,961,912,49
S01004323,648,485,163
S01004324,849,766,83
S01004325,991,827,164
S01004326,804,790,14
S01004327,700,660,40
S01004328,667,628,39
S01004329,524,476,48
S01004330,992,958,34
S01004331,569,536,33
S01004332,575,564,11
S01004333,531,506,25
S01004334,807,746,61
S01004335,524,509,15
S01004336,995,930,65
S01004337,700,646,54
S01004338,703,690,13
S01004339,921,884,37
S01004340,577,553,24
S01004341,600,586,14
S01004342,796,756,40
S01004343,547,516,31
S01004344,769,605,164
S01004345,863,701,162
S01004346,555,518,37
S01004347,781,733,48
S01004348,580,466,114
S01004349,794,746,48
S01004350,534,500,34
S01004351,508,465,43
S01004352,556,498,58
S01004353,892,817,75
S01004354,587,552,35
S01004355,565,449,116
S01004356,982,918,64
S01004357,775,771,4
S01004358,774,740,34
S01004359,515,501,14
S01004360,632,551,81
S01004361,555,427,128
S01004362,547,380,167
S01004363,941,324,617
S01004364,740,418,322
S01004365,765,680,85
S01004366,620,552,68
S01004367,874,870,4
S01004368,537,215,322
S01004369,778,762,16
S01004370,733,684,49
S01004371,761,709,52
S01004372,950,882,68
S01004373,564,427,137
S01004374,600,357,243
S01004375,748,691,57
S01004376,931,914,17
S01004377,737,266,471
S01004378,956,672,284
S01004379,959,884,75
S01004380,686,508,178
S01004381,816,809,7
S01004382,687,399,288
S01004383,811,796,15
S01004384,681,616,65
S01004385,830,743,87
S01004386,889,797,92
S01004387,968,756,212
S01004388,805,644,161
S01004389,609,596,13
S01004390,824,778,46
S01004391,593,572,21
S01004392,893,703,190
S01004393,911,665,246
S01004394,795,598,197
S01004395,530,404,126
S01004396,797,784,13
S01004397,958,928,30
S01004398,852,822,30
S01004399,507,260,247
S01004400,558,554,4
S01004401,1099,1089,10
S01004402,913,814,99
S01004403,503,413,90
S01004404,669,668,1
S01004405,749,697,52
S01004406,869,731,138
S01004407,651,557,94
S01004408,572,534,38
S01004409,625,584,41
S01004410,886,846,40
S01004411,588,415,173
S01004412,958,443,515
S01004413,770,300,470
S01004414,695,125,570
S01004415,626,487,139
S01004416,691,412,279
S01004417,764,310,454
S01004418,919,881,38
S01004419,839,805,34
S01004420,756,593,163
S01004421,708,96,612
S01004422,570,325,245
S01004423,787,431,356
S01004424,715,456,259
S01004425,620,575,45
S01004426,559,420,139
S01004427,732,408,324
S01004428,745,532,213
S01004429,867,721,146
S01004430,512,501,11
S01004431,714,146,568
S01004432,947,907,40
S01004433,968,951,17
S01004434,785,458,327
S01004435,595,369,226
S01004436,797,786,11
S01004437,926,826,100
S01004438,684,628,56
S01004439,686,674,12
S01004440,723,614,109
S01004441,832,829,3
S01004442,925,630,295
S01004443,684,665,19
S01004444,902,877,25
S01004445,634,621,13
S01004446,797,676,121
S01004447,763,733,30
S01004448,614,534,80
S01004449,845,581,264
S01004450,886,496,390
S01004451,907,698,209
S01004452,691,560,131
S01004453,1014,1009,5
S01004454,925,885,40
S01004455,756,675,81
S01004456,568,541,27
S01004457,871,843,28
S01004458,846,780,66
S01004459,573,488,85
S01004460,652,646,6
S01004461,603,583,20
S01004462,643,603,40
S01004463,791,781,10
S01004464,868,695,173
S01004465,771,755,16
S01004466,897,709,188
S01004467,996,823,173
S01004468,796,791,5
S01004469,694,616,78
S01004470,580,573,7
S01004471,567,541,26
S01004472,722,685,37
S01004473,1017,874,143
S01004474,1015,882,133
S01004475,501,463,38
S01004476,721,420,301
S01004477,904,726,178
S01004478,635,625,10
S01004479,650,527,123
S01004480,984,939,45
S01004481,569,538,31
S01004482,922,378,544
S01004483,690,676,14
S01004484,993,865,128
S01004485,510,458,52
S01004486,938,861,77
S01004487,952,554,398
S01004488,708,649,59
S01004489,848,804,44
S01004490,708,688,20
S01004491,817,798,19
S01004492,976,938,38
S01004493,1003,889,114
S01004494,889,867,22
S01004495,684,502,182
S01004496,645,429,216
S01004497,783,551,232
S01004498,585,386,199
S01004499,690,610,80
S01004500,747,626,121
S01004501,565,356,209
S01004502,748,743,5
S01004503,694,154,540
S01004504,721,712,9
S01004505,603,589,14
S01004506,538,530,8
S01004507,763,623,140
S01004508,634,451,183
S01004509,712,637,75
S01004510,758,550,208
S01004511,849,386,463
S01004512,929,762,167
S01004513,502,272,230
S01004514,561,534,27
S01004515,747,112,635
S01004516,513,328,185
S01004517,689,116,573
S01004518,691,555,136
S01004519,857,631,226
S01004520,789,501,288
S01004521,781,750,31
S01004522,591,479,112
S01004523,692,448,244
S01004524,626,619,7
S01004525,753,588,165
S01004526,691,526,165
S01004527,558,447,111
S01004528,791,482,309
S01004529,789,708,81
S01004530,602,598,4
S01004531,719,497,222
S01004532,649,211,438
S01004533,387,5,382
S01004534,702,679,23
S01004535,714,656,58
S01004536,742,621,121
S01004537,846,756,90
S01004538,781,687,94
S01004539,659,514,145
S01004540,782,528,254
S01004541,768,686,82
S01004542,589,561,28
S01004543,773,610,163
S01004544,997,587,410
S01004545,687,346,341
S01004546,966,704,262
S01004547,860,391,469
S01004548,757,514,243
S01004549,789,604,185
S01004550,702,130,572
S01004551,944,810,134
S01004552,733,522,211
S01004553,535,452,83
S01004554,637,319,318
S01004555,707,577,130
S01004556,674,140,534
S01004557,432,367,65
S01004558,959,609,350
S01004559,1021,726,295
S01004560,626,529,97
S01004561,1044,481,563
S01004562,520,432,88
S01004563,809,649,160
S01004564,567,504,63
S01004565,707,686,21
S01004566,733,668,65
S01004567,506,35,471
S01004568,669,620,49
S01004569,700,497,203
S01004570,696,693,3
S01004571,650,452,198
S01004572,739,683,56
S01004573,617,589,28
S01004574,505,498,7
S01004575,695,336,359
S01004576,618,597,21
S01004577,575,337,238
S01004578,941,941,0
S01004579,656,92,564
S01004580,866,815,51
S01004581,1079,879,200
S01004582,588,534,54
S01004583,776,101,675
S01004584,590,270,320
S01004585,610,372,238
S01004586,1084,883,201
S01004587,906,548,358
S01004588,637,598,39
S01004589,752,467,285
S01004590,701,522,179
S01004591,604,569,35
S01004592,652,517,135
S01004593,858,759,99
S01004594,567,379,188
S01004595,927,713,214
S01004596,643,188,455
S01004597,567,539,28
S01004598,687,675,12
S01004599,486,480,6
S01004600,884,625,259
S01004601,861,579,282
S01004602,971,961,10
S01004603,898,380,518
S01004604,514,345,169
S01004605,1025,1012,13
S01004606,736,555,181
S01004607,625,426,199
S01004608,646,480,166
S01004609,589,518,71
S01004610,752,617,135
S01004611,1094,746,348
S01004612,710,666,44
S01004613,874,682,192
S01004614,826,601,225
S01004615,814,524,290
S01004616,887,835,52
S01004617,767,619,148
S01004618,658,262,396
S01004619,511,244,267
S01004620,800,130,670
S01004621,901,814,87
S01004622,818,654,164
S01004623,979,545,434
S01004624,1048,617,431
S01004625,866,830,36
S01004626,650,383,267
S01004627,586,447,139
S01004628,596,383,213
S01004629,973,917,56
S01004630,952,845,107
S01004631,801,659,142
S01004632,981,968,13
S01004633,530,454,76
S01004634,1069,1046,23
S01004635,735,445,290
S01004636,668,543,125
S01004637,545,523,22
S01004638,605,319,286
S01004639,713,603,110
S01004640,796,610,186
S01004641,656,621,35
S01004642,907,878,29
S01004643,562,449,113
S01004644,740,528,212
S01004645,1004,473,531
S01004646,775,755,20
S01004647,1006,934,72
S01004648,975,708,267
S01004649,615,393,222
S01004650,856,779,77
S01004651,957,916,41
S01004652,911,624,287
S01004653,645,595,50
S01004654,824,758,66
S01004655,858,415,443
S01004656,560,428,132
S01004657,759,663,96
S01004658,949,749,200
S01004659,517,449,68
S01004660,757,710,47
S01004661,707,519,188
S01004662,935,537,398
S01004663,561,502,59
S01004664,654,531,123
S01004665,753,461,292
S01004666,788,715,73
S01004667,704,283,421
S01004668,883,731,152
S01004669,787,538,249
S01004670,877,273,604
S01004671,920,719,201
S01004672,671,612,59
S01004673,918,901,17
S01004674,854,777,77
S01004675,855,694,161
S01004676,778,559,219
S01004677,814,530,284
S01004678,664,618,46
S01004679,495,367,128
S01004680,856,355,501
S01004681,747,625,122
S01004682,574,189,385
S01004683,719,662,57
S01004684,750,672,78
S01004685,539,219,320
S01004686,747,523,224
S01004687,782,770,12
S01004688,723,715,8
S01004689,998,938,60
S01004690,540,444,96
S01004691,812,790,22
S01004692,697,668,29
S01004693,815,782,33
S01004694,627,607,20
S01004695,793,793,0
S01004696,872,853,19
S01004697,881,879,2
S01004698,605,598,7
S01004699,813,787,26
S01004700,753,672,81
S01004701,572,560,12
S01004702,591,540,51
S01004703,785,722,63
S01004704,636,440,196
S01004705,938,877,61
S01004706,558,539,19
S01004707,1007,980,27
S01004708,739,585,154
S01004709,745,742,3
S01004710,861,655,206
S01004711,810,422,388
S01004712,570,531,39
S01004713,736,364,372
S01004714,734,551,183
S01004715,807,576,231
S01004716,894,805,89
S01004717,747,720,27
S01004718,972,941,31
S01004719,726,686,40
S01004720,708,357,351
S01004721,622,568,54
S01004722,705,431,274
S01004723,582,539,43
S01004724,938,844,94
S01004725,619,440,179
S01004726,564,479,85
S01004727,872,365,507
S01004728,637,534,103
S01004729,657,449,208
S01004730,1063,793,270
S01004731,825,639,186
S01004732,622,573,49
S01004733,795,251,544
S01004734,544,176,368
S01004735,893,661,232
S01004736,720,586,134
S01004737,745,713,32
S01004738,659,66,593
S01004739,750,740,10
S01004740,671,655,16
S01004741,629,528,101
S01004742,942,878,64
S01004743,901,880,21
S01004744,640,176,464
S01004745,822,404,418
S01004746,795,617,178
S01004747,785,781,4
S01004748,595,250,345
S01004749,667,393,274
S01004750,719,467,252
S01004751,824,427,397
S01004752,796,583,213
S01004753,675,507,168
S01004754,683,507,176
S01004755,705,591,114
S01004756,603,511,92
S01004757,886,414,472
S01004758,944,770,174
S01004759,609,451,158
S01004760,732,343,389
S01004761,552,368,184
S01004762,664,576,88
S01004763,859,842,17
S01004764,767,543,224
S01004765,972,277,695
S01004766,770,255,515
S01004767,691,484,207
S01004768,991,964,27
S01004769,568,507,61
S01004770,548,116,432
S01004771,779,619,160
S01004772,581,193,388
S01004773,797,752,45
S01004774,987,970,17
S01004775,790,25,765
S01004776,801,616,185
S01004777,619,562,57
S01004778,727,308,419
S01004779,780,301,479
S01004780,532,520,12
S01004781,824,475,349
S01004782,776,309,467
S01004783,944,704,240
S01004784,707,278,429
S01004785,618,606,12
S01004786,502,277,225
S01004787,1022,497,525
S01004788,769,751,18
S01004789,966,391,575
S01004790,748,734,14
S01004791,605,393,212
S01004792,677,354,323
S01004793,912,831,81
S01004794,705,431,274
S01004795,971,712,259
S01004796,736,565,171
S01004797,723,434,289
S01004798,872,318,554
S01004799,591,285,306
S01004800,632,239,393
S01004801,717,345,372
S01004802,871,472,399
S01004803,853,312,541
S01004804,926,308,618
S01004805,676,333,343
S01004806,530,357,173
S01004807,536,229,307
S01004808,744,163,581
S01004809,487,197,290
S01004810,676,381,295
S01004811,638,276,362
S01004812,839,257,582
S01004813,874,799,75
S01004814,900,815,85
S01004815,728,538,190
S01004816,795,694,101
S01004817,544,172,372
S01004818,771,545,226
S01004819,576,227,349
S01004820,1067,1022,45
S01004821,951,902,49
S01004822,717,675,42
S01004823,784,649,135
S01004824,785,722,63
S01004825,634,506,128
S01004826,742,580,162
S01004827,697,416,281
S01004828,1000,861,139
S01004829,783,725,58
S01004830,710,569,141
S01004831,866,761,105
S01004832,638,505,133
S01004833,823,470,353
S01004834,791,648,143
S01004835,713,508,205
S01004836,718,658,60
S01004837,768,729,39
S01004838,967,733,234
S01004839,914,802,112
S01004840,698,553,145
S01004841,850,743,107
S01004842,561,555,6
S01004843,715,255,460
S01004844,879,770,109
S01004845,781,485,296
S01004846,745,505,240
S01004847,894,829,65
S01004848,688,679,9
S01004849,540,320,220
S01004850,820,672,148
S01004851,620,409,211
S01004852,730,469,261
S01004853,738,692,46
S01004854,984,779,205
S01004855,645,361,284
S01004856,697,488,209
S01004857,929,843,86
S01004858,931,879,52
S01004859,985,953,32
S01004860,501,465,36
S01004861,824,813,11
S01004862,691,672,19
S01004863,986,813,173
S01004864,587,545,42
S01004865,686,681,5
S01004866,909,892,17
S01004867,800,778,22
S01004868,752,500,252
S01004869,900,900,0
S01004870,936,856,80
S01004871,779,580,199
S01004872,863,838,25
S01004873,791,696,95
S01004874,813,411,402
S01004875,775,457,318
S01004876,1018,901,117
S01004877,760,751,9
S01004878,746,529,217
S01004879,711,574,137
S01004880,718,540,178
S01004881,788,679,109
S01004882,525,505,20
S01004883,787,769,18
S01004884,577,577,0
S01004885,604,582,22
S01004886,869,702,167
S01004887,428,425,3
S01004888,640,640,0
S01004889,922,867,55
S01004890,752,384,368
S01004891,963,806,157
S01004892,771,751,20
S01004893,757,666,91
S01004894,756,492,264
S01004895,864,705,159
S01004896,958,938,20
S01004897,595,582,13
S01004898,1038,600,438
S01004899,722,635,87
S01004900,730,723,7
S01004901,785,121,664
S01004902,767,574,193
S01004903,650,650,0
S01004904,981,524,457
S01004905,1072,664,408
S01004906,835,558,277
S01004907,734,688,46
S01004908,710,653,57
S01004909,880,519,361
S01004910,870,854,16
S01004911,751,747,4
S01004912,733,547,186
S01004913,658,541,117
S01004914,663,564,99
S01004915,574,214,360
S01004916,783,524,259
S01004917,566,559,7
S01004918,586,503,83
S01004919,530,514,16
S01004920,966,596,370
S01004921,721,312,409
S01004922,701,699,2
S01004923,837,733,104
S01004924,868,801,67
S01004925,551,415,136
S01004926,950,950,0
S01004927,995,984,11
S01004928,634,629,5
S01004929,705,686,19
S01004930,642,273,369
S01004931,900,448,452
S01004932,762,196,566
S01004933,905,506,399
S01004934,680,354,326
S01004935,613,597,16
S01004936,884,446,438
S01004937,529,287,242
S01004938,771,496,275
S01004939,605,207,398
S01004940,547,496,51
S01004941,651,392,259
S01004942,1008,906,102
S01004943,870,811,59
S01004944,521,514,7
S01004945,588,447,141
S01004946,604,601,3
S01004947,675,666,9
S01004948,533,439,94
S01004949,566,562,4
S01004950,509,504,5
S01004951,629,554,75
S01004952,913,898,15
S01004953,877,835,42
S01004954,785,771,14
S01004955,670,663,7
S01004956,678,654,24
S01004957,645,620,25
S01004958,843,693,150
S01004959,592,397,195
S01004960,517,465,52
S01004961,628,512,116
S01004962,568,555,13
S01004963,559,544,15
S01004964,987,984,3
S01004965,823,808,15
S01004966,779,771,8
S01004967,555,550,5
S01004968,567,558,9
S01004969,901,884,17
S01004970,749,717,32
S01004971,935,916,19
S01004972,749,711,38
S01004973,828,802,26
S01004974,874,818,56
S01004975,736,707,29
S01004976,756,578,178
S01004977,983,842,141
S01004978,976,970,6
S01004979,906,864,42
S01004980,1051,1022,29
S01004981,951,901,50
S01004982,640,610,30
S01004983,911,810,101
S01004984,776,665,111
S01004985,718,625,93
S01004986,614,552,62
S01004987,517,508,9
S01004988,533,511,22
S01004989,552,471,81
S01004990,509,491,18
S01004991,565,532,33
S01004992,874,780,94
S01004993,673,671,2
S01004994,722,637,85
S01004995,889,720,169
S01004996,614,452,162
S01004997,853,804,49
S01004998,799,756,43
S01004999,802,749,53
S01005000,569,519,50
S01005001,927,915,12
S01005002,767,747,20
S01005003,882,855,27
S01005004,588,539,49
S01005005,954,845,109
S01005006,540,345,195
S01005007,843,788,55
S01005008,934,893,41
S01005009,642,630,12
S01005010,586,429,157
S01005011,570,402,168
S01005012,704,406,298
S01005013,661,539,122
S01005014,808,614,194
S01005015,638,510,128
S01005016,717,454,263
S01005017,715,638,77
S01005018,617,529,88
S01005019,743,316,427
S01005020,757,511,246
S01005021,809,702,107
S01005022,673,582,91
S01005023,596,540,56
S01005024,879,630,249
S01005025,671,656,15
S01005026,552,499,53
S01005027,702,643,59
S01005028,571,497,74
S01005029,940,417,523
S01005030,989,869,120
S01005031,646,236,410
S01005032,873,625,248
S01005033,711,706,5
S01005034,832,817,15
S01005035,911,756,155
S01005036,522,485,37
S01005037,944,92,852
S01005038,827,784,43
S01005039,1068,1056,12
S01005040,850,51,799
S01005041,533,10,523
S01005042,840,833,7
S01005043,734,511,223
S01005044,907,455,452
S01005045,851,831,20
S01005046,997,837,160
S01005047,916,54,862
S01005048,501,498,3
S01005049,695,175,520
S01005050,949,262,687
S01005051,889,863,26
S01005052,663,648,15
S01005053,893,150,743
S01005054,599,432,167
S01005055,790,605,185
S01005056,689,208,481
S01005057,754,274,480
S01005058,695,431,264
S01005059,540,319,221
S01005060,725,450,275
S01005061,893,618,275
S01005062,495,478,17
S01005063,544,532,12
S01005064,792,699,93
S01005065,860,434,426
S01005066,793,182,611
S01005067,486,477,9
S01005068,702,622,80
