"dz_2011","la_name","year","total","white","pakistani","chinese","other"
"S01007007","Aberdeenshire",2001,906,904,0,0,2
"S01007008","Aberdeenshire",2001,1035,1026,1,3,5
"S01007009","Aberdeenshire",2001,1037,1035,0,0,2
"S01007010","Aberdeenshire",2001,872,865,0,3,4
"S01007011","Aberdeenshire",2001,863,862,0,0,1
"S01007012","Aberdeenshire",2001,769,764,0,0,5
"S01007013","Aberdeenshire",2001,516,516,0,0,0
"S01007014","Aberdeenshire",2001,858,857,0,0,1
"S01007015","Aberdeenshire",2001,648,646,0,0,2
"S01007016","Aberdeenshire",2001,538,537,0,0,1
"S01007017","Aberdeenshire",2001,1190,1184,0,4,2
"S01007018","Aberdeenshire",2001,1044,1034,4,1,5
"S01007019","Aberdeenshire",2001,805,803,0,0,2
"S01007020","Aberdeenshire",2001,845,840,0,5,0
"S01007021","Aberdeenshire",2001,1256,1249,5,0,2
"S01007022","Aberdeenshire",2001,516,516,0,0,0
"S01007023","Aberdeenshire",2001,519,517,0,1,1
"S01007024","Aberdeenshire",2001,987,986,0,0,1
"S01007025","Aberdeenshire",2001,904,900,1,0,3
"S01007026","Aberdeenshire",2001,955,953,0,0,2
"S01007027","Aberdeenshire",2001,1227,1221,0,0,6
"S01007028","Aberdeenshire",2001,843,839,0,0,4
"S01007029","Aberdeenshire",2001,684,681,0,0,3
"S01007030","Aberdeenshire",2001,930,928,0,0,2
"S01007031","Aberdeenshire",2001,611,603,0,0,8
"S01007032","Aberdeenshire",2001,1181,1172,0,6,3
"S01007033","Aberdeenshire",2001,789,781,0,0,8
"S01007034","Aberdeenshire",2001,552,550,0,0,2
"S01007035","Aberdeenshire",2001,1000,989,0,4,7
"S01007036","Aberdeenshire",2001,1022,1016,0,1,5
"S01007037","Aberdeenshire",2001,1156,1156,0,0,0
"S01007038","Aberdeenshire",2001,717,711,0,4,2
"S01007039","Aberdeenshire",2001,723,723,0,0,0
"S01007040","Aberdeenshire",2001,672,672,0,0,0
"S01007041","Aberdeenshire",2001,977,974,0,0,3
"S01007042","Aberdeenshire",2001,993,987,0,0,6
"S01007043","Aberdeenshire",2001,1157,1152,1,0,4
"S01007044","Aberdeenshire",2001,733,730,0,2,1
"S01007045","Aberdeenshire",2001,1138,1129,1,1,7
"S01007046","Aberdeenshire",2001,701,700,0,0,1
"S01007047","Aberdeenshire",2001,612,612,0,0,0
"S01007048","Aberdeenshire",2001,877,877,0,0,0
"S01007049","Aberdeenshire",2001,1154,1148,0,0,6
"S01007050","Aberdeenshire",2001,729,727,0,0,2
"S01007051","Aberdeenshire",2001,766,765,0,0,1
"S01007052","Aberdeenshire",2001,556,555,0,1,0
"S01007053","Aberdeenshire",2001,533,533,0,0,0
"S01007054","Aberdeenshire",2001,2385,2365,0,0,20
"S01007055","Aberdeenshire",2001,476,476,0,0,0
"S01007056","Aberdeenshire",2001,772,769,0,0,3
"S01007057","Aberdeenshire",2001,548,548,0,0,0
"S01007058","Aberdeenshire",2001,621,620,0,0,1
"S01007059","Aberdeenshire",2001,1081,1055,4,8,14
"S01007060","Aberdeenshire",2001,675,674,0,1,0
"S01007061","Aberdeenshire",2001,1068,1064,0,1,3
"S01007062","Aberdeenshire",2001,629,621,0,3,5
"S01007063","Aberdeenshire",2001,665,663,0,1,1
"S01007064","Aberdeenshire",2001,730,727,0,0,3
"S01007065","Aberdeenshire",2001,575,574,0,0,1
"S01007066","Aberdeenshire",2001,664,658,0,0,6
"S01007067","Aberdeenshire",2001,896,896,0,0,0
"S01007068","Aberdeenshire",2001,784,780,0,1,3
"S01007069","Aberdeenshire",2001,1298,1290,0,0,8
"S01007070","Aberdeenshire",2001,626,624,0,1,1
"S01007071","Aberdeenshire",2001,856,850,1,1,4
"S01007072","Aberdeenshire",2001,689,685,0,4,0
"S01007073","Aberdeenshire",2001,1263,1257,2,1,3
"S01007074","Aberdeenshire",2001,1173,1137,0,30,6
"S01007075","Aberdeenshire",2001,887,881,0,4,2
"S01007076","Aberdeenshire",2001,836,824,4,4,4
"S01007077","Aberdeenshire",2001,777,767,0,9,1
"S01007078","Aberdeenshire",2001,967,963,0,0,4
"S01007079","Aberdeenshire",2001,1073,1071,0,0,2
"S01007080","Aberdeenshire",2001,869,858,1,3,7
"S01007081","Aberdeenshire",2001,954,943,0,1,10
"S01007082","Aberdeenshire",2001,566,566,0,0,0
"S01007083","Aberdeenshire",2001,904,901,0,0,3
"S01007084","Aberdeenshire",2001,796,794,0,0,2
"S01007085","Aberdeenshire",2001,806,794,0,3,9
"S01007086","Aberdeenshire",2001,980,976,0,2,2
"S01007087","Aberdeenshire",2001,934,913,0,8,13
"S01007088","Aberdeenshire",2001,593,590,0,0,3
"S01007089","Aberdeenshire",2001,587,586,0,1,0
"S01007090","Aberdeenshire",2001,541,536,0,0,5
"S01007091","Aberdeenshire",2001,600,595,0,0,5
"S01007092","Aberdeenshire",2001,703,702,0,1,0
"S01007093","Aberdeenshire",2001,1410,1407,0,0,3
"S01007094","Aberdeenshire",2001,935,933,0,0,2
"S01007095","Aberdeenshire",2001,687,686,0,0,1
"S01007096","Aberdeenshire",2001,745,740,0,5,0
"S01007097","Aberdeenshire",2001,376,371,0,0,5
"S01007098","Aberdeenshire",2001,933,929,0,0,4
"S01007099","Aberdeenshire",2001,807,803,0,0,4
"S01007100","Aberdeenshire",2001,757,752,0,1,4
"S01007101","Aberdeenshire",2001,793,793,0,0,0
"S01007102","Aberdeenshire",2001,647,646,0,0,1
"S01007103","Aberdeenshire",2001,1059,1059,0,0,0
"S01007104","Aberdeenshire",2001,477,473,0,0,4
"S01007105","Aberdeenshire",2001,544,542,0,1,1
"S01007106","Aberdeenshire",2001,760,759,0,0,1
"S01007107","Aberdeenshire",2001,716,715,0,0,1
"S01007108","Aberdeenshire",2001,773,761,0,0,12
"S01007109","Aberdeenshire",2001,769,768,0,0,1
"S01007110","Aberdeenshire",2001,860,856,1,0,3
"S01007111","Aberdeenshire",2001,799,799,0,0,0
"S01007112","Aberdeenshire",2001,554,553,0,0,1
"S01007113","Aberdeenshire",2001,564,564,0,0,0
"S01007114","Aberdeenshire",2001,1577,1564,0,0,13
"S01007115","Aberdeenshire",2001,877,871,0,0,6
"S01007116","Aberdeenshire",2001,1023,1011,0,0,12
"S01007117","Aberdeenshire",2001,557,556,0,0,1
"S01007118","Aberdeenshire",2001,998,995,0,0,3
"S01007119","Aberdeenshire",2001,1069,1069,0,0,0
"S01007120","Aberdeenshire",2001,1044,1042,0,0,2
"S01007121","Aberdeenshire",2001,499,498,0,0,1
"S01007122","Aberdeenshire",2001,585,583,0,0,2
"S01007123","Aberdeenshire",2001,707,698,0,5,4
"S01007124","Aberdeenshire",2001,1063,1058,0,4,1
"S01007125","Aberdeenshire",2001,759,754,0,0,5
"S01007126","Aberdeenshire",2001,860,856,0,0,4
"S01007127","Aberdeenshire",2001,792,772,0,6,14
"S01007128","Aberdeenshire",2001,1032,1024,0,0,8
"S01007129","Angus",2001,774,764,0,2,8
"S01007130","Angus",2001,583,579,0,3,1
"S01007131","Angus",2001,922,921,0,1,0
"S01007132","Angus",2001,1285,1275,8,0,2
"S01007133","Angus",2001,607,606,0,0,1
"S01007134","Angus",2001,679,673,0,0,6
"S01007135","Angus",2001,465,462,0,1,2
"S01007136","Angus",2001,576,561,0,0,15
"S01007137","Angus",2001,397,391,0,0,6
"S01007138","Angus",2001,819,817,0,0,2
"S01007139","Angus",2001,742,736,1,0,5
"S01007140","Angus",2001,933,903,1,10,19
"S01007141","Angus",2001,719,719,0,0,0
"S01007142","Angus",2001,432,432,0,0,0
"S01007143","Angus",2001,748,736,0,0,12
"S01007144","Angus",2001,571,565,0,0,6
"S01007145","Angus",2001,939,905,18,4,12
"S01007146","Angus",2001,742,733,1,0,8
"S01007147","Angus",2001,800,791,0,0,9
"S01007148","Angus",2001,600,557,1,42,0
"S01007149","Angus",2001,654,640,13,0,1
"S01007150","Angus",2001,814,796,6,0,12
"S01007151","Angus",2001,1038,1031,6,0,1
"S01007152","Angus",2001,595,595,0,0,0
"S01007153","Angus",2001,706,700,0,1,5
"S01007154","Angus",2001,780,771,5,0,4
"S01007155","Angus",2001,608,603,0,0,5
"S01007156","Angus",2001,775,770,1,0,4
"S01007157","Angus",2001,728,725,0,0,3
"S01007158","Angus",2001,1032,1028,0,0,4
"S01007159","Angus",2001,890,877,1,1,11
"S01007160","Angus",2001,823,819,0,0,4
"S01007161","Angus",2001,623,618,0,0,5
"S01007162","Angus",2001,394,382,5,4,3
"S01007163","Angus",2001,924,916,5,0,3
"S01007164","Angus",2001,627,626,0,0,1
"S01007165","Angus",2001,773,767,0,0,6
"S01007166","Angus",2001,645,641,0,0,4
"S01007167","Angus",2001,945,937,0,0,8
"S01007168","Angus",2001,1065,1060,0,3,2
"S01007169","Angus",2001,839,830,0,0,9
"S01007170","Angus",2001,795,791,0,0,4
"S01007171","Angus",2001,1225,1216,0,0,9
"S01007172","Angus",2001,1343,1330,0,2,11
"S01007173","Angus",2001,910,901,2,0,7
"S01007174","Angus",2001,765,757,0,2,6
"S01007175","Angus",2001,634,634,0,0,0
"S01007176","Angus",2001,714,710,0,2,2
"S01007177","Angus",2001,624,619,0,4,1
"S01007178","Angus",2001,1009,1002,0,2,5
"S01007179","Angus",2001,1000,984,0,12,4
"S01007180","Angus",2001,784,781,0,0,3
"S01007181","Angus",2001,871,860,1,6,4
"S01007182","Angus",2001,1166,1159,0,4,3
"S01007183","Angus",2001,1280,1274,0,0,6
"S01007184","Angus",2001,995,992,0,1,2
"S01007185","Angus",2001,1022,1018,0,0,4
"S01007186","Angus",2001,537,523,6,1,7
"S01007187","Angus",2001,773,758,1,5,9
"S01007188","Angus",2001,644,642,0,1,1
"S01007189","Angus",2001,876,876,0,0,0
"S01007190","Angus",2001,827,826,0,1,0
"S01007191","Angus",2001,746,737,0,2,7
"S01007192","Angus",2001,802,800,0,0,2
"S01007193","Angus",2001,780,777,0,2,1
"S01007194","Angus",2001,751,748,0,0,3
"S01007195","Angus",2001,559,557,1,0,1
"S01007196","Angus",2001,653,650,0,1,2
"S01007197","Angus",2001,426,424,0,0,2
"S01007198","Angus",2001,473,470,0,2,1
"S01007199","Angus",2001,822,820,0,0,2
"S01007200","Angus",2001,931,930,0,0,1
"S01007201","Angus",2001,1265,1260,1,2,2
"S01007202","Angus",2001,1004,1003,0,0,1
"S01007203","Angus",2001,678,670,4,0,4
"S01007204","Angus",2001,1070,1064,0,1,5
"S01007205","Angus",2001,648,648,0,0,0
"S01007206","Angus",2001,336,335,0,0,1
"S01007207","Angus",2001,1092,1087,0,0,5
"S01007208","Angus",2001,802,789,0,1,12
"S01007209","Angus",2001,935,926,0,6,3
"S01007210","Angus",2001,750,744,0,0,6
"S01007211","Angus",2001,1042,1038,0,0,4
"S01007212","Angus",2001,525,520,0,0,5
"S01007213","Angus",2001,843,837,3,0,3
"S01007214","Angus",2001,687,686,0,0,1
"S01007215","Angus",2001,703,693,0,5,5
"S01007216","Angus",2001,792,791,0,0,1
"S01007217","Angus",2001,998,998,0,0,0
"S01007218","Angus",2001,894,884,3,2,5
"S01007219","Angus",2001,772,763,0,2,7
"S01007220","Angus",2001,1080,1071,0,0,9
"S01007221","Angus",2001,769,756,0,4,9
"S01007222","Angus",2001,879,869,1,6,3
"S01007223","Angus",2001,714,708,0,3,3
"S01007224","Angus",2001,732,728,0,1,3
"S01007225","Angus",2001,824,821,0,2,1
"S01007226","Angus",2001,761,759,0,0,2
"S01007227","Angus",2001,883,881,0,0,2
"S01007228","Angus",2001,611,611,0,0,0
"S01007229","Angus",2001,1250,1238,3,0,9
"S01007230","Angus",2001,753,748,0,0,5
"S01007231","Angus",2001,639,632,0,3,4
"S01007232","Angus",2001,587,587,0,0,0
"S01007233","Angus",2001,888,869,16,0,3
"S01007234","Angus",2001,855,854,0,0,1
"S01007235","Angus",2001,731,725,4,0,2
"S01007236","Angus",2001,642,638,0,0,4
"S01007237","Angus",2001,713,705,0,1,7
"S01007238","Angus",2001,1113,1109,0,0,4
"S01007239","Angus",2001,930,923,0,6,1
"S01007240","Angus",2001,589,587,0,0,2
"S01007241","Angus",2001,576,572,3,0,1
"S01007242","Angus",2001,2088,2084,3,0,1
"S01007243","Angus",2001,943,943,0,0,0
"S01007244","Angus",2001,1376,1376,0,0,0
"S01007245","Angus",2001,675,668,0,2,5
"S01007246","Angus",2001,530,528,0,0,2
"S01007247","Angus",2001,606,605,0,0,1
"S01007248","Angus",2001,737,730,6,0,1
"S01007249","Angus",2001,409,397,5,7,0
"S01007250","Angus",2001,1020,1019,0,0,1
"S01007251","Angus",2001,618,618,0,0,0
"S01007252","Angus",2001,702,693,0,5,4
"S01007253","Angus",2001,748,740,0,0,8
"S01007254","Angus",2001,760,759,0,0,1
"S01007255","Angus",2001,797,794,0,1,2
"S01007256","Angus",2001,779,771,0,6,2
"S01007257","Angus",2001,578,562,0,15,1
"S01007258","Angus",2001,990,982,3,0,5
"S01007259","Angus",2001,769,763,0,5,1
"S01007260","Angus",2001,1066,1060,0,4,2
"S01007261","Angus",2001,826,819,5,1,1
"S01007262","Angus",2001,737,736,0,0,1
"S01007263","Angus",2001,877,867,4,4,2
"S01007264","Angus",2001,1045,1041,0,0,4
"S01007265","Angus",2001,1083,1080,1,1,1
"S01007266","Angus",2001,722,716,0,1,5
"S01007267","Angus",2001,609,608,0,0,1
"S01007268","Angus",2001,582,578,0,0,4
"S01007269","Angus",2001,683,680,0,0,3
"S01007270","Angus",2001,501,495,0,0,6
"S01007271","Angus",2001,981,979,0,0,2
"S01007272","Angus",2001,909,900,0,4,5
"S01007273","Angus",2001,707,707,0,0,0
"S01007274","Angus",2001,785,772,0,7,6
"S01007275","Angus",2001,622,610,0,6,6
"S01007276","Angus",2001,785,780,0,4,1
"S01007277","Angus",2001,722,720,0,0,2
"S01007278","Angus",2001,593,592,0,0,1
"S01007279","Angus",2001,562,560,1,0,1
"S01007280","Angus",2001,549,544,0,0,5
"S01007281","Angus",2001,880,875,0,1,4
"S01007282","Angus",2001,534,533,0,0,1
"S01007283","Angus",2001,1054,1048,0,0,6
"S01007284","Argyll and Bute",2001,882,879,0,1,2
"S01007285","Argyll and Bute",2001,715,712,0,0,3
"S01007286","Argyll and Bute",2001,1211,1206,0,1,4
"S01007287","Argyll and Bute",2001,553,551,0,2,0
"S01007288","Argyll and Bute",2001,573,571,0,0,2
"S01007289","Argyll and Bute",2001,1036,1026,0,5,5
"S01007290","Argyll and Bute",2001,719,706,0,0,13
"S01007291","Argyll and Bute",2001,662,655,0,0,7
"S01007292","Argyll and Bute",2001,994,983,0,3,8
"S01007293","Argyll and Bute",2001,919,917,0,0,2
"S01007294","Argyll and Bute",2001,918,909,0,1,8
"S01007295","Argyll and Bute",2001,544,543,0,0,1
"S01007296","Argyll and Bute",2001,584,572,0,0,12
"S01007297","Argyll and Bute",2001,805,801,0,0,4
"S01007298","Argyll and Bute",2001,554,552,0,1,1
"S01007299","Argyll and Bute",2001,883,873,5,0,5
"S01007300","Argyll and Bute",2001,788,783,0,4,1
"S01007301","Argyll and Bute",2001,698,694,0,3,1
"S01007302","Argyll and Bute",2001,730,728,0,0,2
"S01007303","Argyll and Bute",2001,1184,1157,0,0,27
"S01007304","Argyll and Bute",2001,1045,1045,0,0,0
"S01007305","Argyll and Bute",2001,894,888,0,6,0
"S01007306","Argyll and Bute",2001,684,684,0,0,0
"S01007307","Argyll and Bute",2001,806,798,0,0,8
"S01007308","Argyll and Bute",2001,735,732,0,0,3
"S01007309","Argyll and Bute",2001,793,790,0,0,3
"S01007310","Argyll and Bute",2001,982,978,0,0,4
"S01007311","Argyll and Bute",2001,1089,1079,0,0,10
"S01007312","Argyll and Bute",2001,754,750,0,0,4
"S01007313","Argyll and Bute",2001,1294,1286,0,0,8
"S01007314","Argyll and Bute",2001,639,638,0,0,1
"S01007315","Argyll and Bute",2001,883,882,0,1,0
"S01007316","Argyll and Bute",2001,998,992,0,3,3
"S01007317","Argyll and Bute",2001,812,806,1,0,5
"S01007318","Argyll and Bute",2001,630,628,0,0,2
"S01007319","Argyll and Bute",2001,943,942,0,0,1
"S01007320","Argyll and Bute",2001,861,850,0,0,11
"S01007321","Argyll and Bute",2001,633,628,2,0,3
"S01007322","Argyll and Bute",2001,759,756,0,0,3
"S01007323","Argyll and Bute",2001,579,577,0,0,2
"S01007324","Argyll and Bute",2001,301,301,0,0,0
"S01007325","Argyll and Bute",2001,892,891,0,0,1
"S01007326","Argyll and Bute",2001,984,980,0,0,4
"S01007327","Argyll and Bute",2001,862,855,0,0,7
"S01007328","Argyll and Bute",2001,985,983,0,0,2
"S01007329","Argyll and Bute",2001,658,655,0,0,3
"S01007330","Argyll and Bute",2001,1060,1053,0,0,7
"S01007331","Argyll and Bute",2001,1126,1124,0,0,2
"S01007332","Argyll and Bute",2001,620,620,0,0,0
"S01007333","Argyll and Bute",2001,830,828,0,0,2
"S01007334","Argyll and Bute",2001,700,697,0,0,3
"S01007335","Argyll and Bute",2001,952,949,1,0,2
"S01007336","Argyll and Bute",2001,541,536,0,1,4
"S01007337","Argyll and Bute",2001,671,666,0,0,5
"S01007338","Argyll and Bute",2001,832,828,0,4,0
"S01007339","Argyll and Bute",2001,595,590,0,2,3
"S01007340","Argyll and Bute",2001,511,510,0,1,0
"S01007341","Argyll and Bute",2001,720,718,0,1,1
"S01007342","Argyll and Bute",2001,851,847,0,2,2
"S01007343","Argyll and Bute",2001,768,764,0,0,4
"S01007344","Argyll and Bute",2001,445,442,0,3,0
"S01007345","Argyll and Bute",2001,547,539,0,0,8
"S01007346","Argyll and Bute",2001,779,777,0,0,2
"S01007347","Argyll and Bute",2001,690,685,0,3,2
"S01007348","Argyll and Bute",2001,814,810,0,1,3
"S01007349","Argyll and Bute",2001,407,397,0,1,9
"S01007350","Argyll and Bute",2001,584,579,0,1,4
"S01007351","Argyll and Bute",2001,902,900,0,2,0
"S01007352","Argyll and Bute",2001,526,523,0,0,3
"S01007353","Argyll and Bute",2001,651,647,0,0,4
"S01007354","Argyll and Bute",2001,806,801,0,1,4
"S01007355","Argyll and Bute",2001,1168,1166,0,1,1
"S01007356","Argyll and Bute",2001,734,725,0,0,9
"S01007357","Argyll and Bute",2001,822,813,1,0,8
"S01007358","Argyll and Bute",2001,985,980,0,3,2
"S01007359","Argyll and Bute",2001,737,729,0,0,8
"S01007360","Argyll and Bute",2001,575,567,0,0,8
"S01007361","Argyll and Bute",2001,1290,1286,2,0,2
"S01007362","Argyll and Bute",2001,650,648,0,0,2
"S01007363","Argyll and Bute",2001,694,692,0,1,1
"S01007364","Argyll and Bute",2001,913,904,0,0,9
"S01007365","Argyll and Bute",2001,466,462,0,0,4
"S01007366","Argyll and Bute",2001,514,513,0,0,1
"S01007367","Argyll and Bute",2001,568,563,0,1,4
"S01007368","Argyll and Bute",2001,791,771,0,0,20
"S01007369","Argyll and Bute",2001,904,898,0,2,4
"S01007370","Argyll and Bute",2001,733,727,0,0,6
"S01007371","Argyll and Bute",2001,681,675,0,1,5
"S01007372","Argyll and Bute",2001,726,711,0,0,15
"S01007373","Argyll and Bute",2001,600,600,0,0,0
"S01007374","Argyll and Bute",2001,565,557,0,0,8
"S01007375","Argyll and Bute",2001,506,505,0,0,1
"S01007376","Argyll and Bute",2001,931,929,0,0,2
"S01007377","Argyll and Bute",2001,690,686,0,0,4
"S01007378","Argyll and Bute",2001,2747,2721,0,1,25
"S01007379","Argyll and Bute",2001,535,534,0,0,1
"S01007380","Argyll and Bute",2001,618,613,4,0,1
"S01007381","Argyll and Bute",2001,642,638,0,1,3
"S01007382","Argyll and Bute",2001,705,695,0,0,10
"S01007383","Argyll and Bute",2001,784,774,0,0,10
"S01007384","Argyll and Bute",2001,793,781,1,5,6
"S01007385","Argyll and Bute",2001,962,953,4,0,5
"S01007386","Argyll and Bute",2001,877,864,1,6,6
"S01007387","Argyll and Bute",2001,871,850,1,8,12
"S01007388","Argyll and Bute",2001,712,683,8,5,16
"S01007389","Argyll and Bute",2001,893,888,0,0,5
"S01007390","Argyll and Bute",2001,519,519,0,0,0
"S01007391","Argyll and Bute",2001,620,615,0,0,5
"S01007392","Argyll and Bute",2001,464,455,0,0,9
"S01007393","Argyll and Bute",2001,859,844,0,4,11
"S01007394","Argyll and Bute",2001,652,649,0,0,3
"S01007395","Argyll and Bute",2001,956,945,3,5,3
"S01007396","Argyll and Bute",2001,826,821,0,3,2
"S01007397","Argyll and Bute",2001,983,963,4,6,10
"S01007398","Argyll and Bute",2001,730,723,3,0,4
"S01007399","Argyll and Bute",2001,596,594,0,0,2
"S01007400","Argyll and Bute",2001,934,920,9,0,5
"S01007401","Argyll and Bute",2001,707,683,11,13,0
"S01007402","Argyll and Bute",2001,670,664,1,3,2
"S01007403","Argyll and Bute",2001,1123,1114,0,9,0
"S01007404","Argyll and Bute",2001,485,483,0,0,2
"S01007405","Argyll and Bute",2001,555,553,0,0,2
"S01007406","Argyll and Bute",2001,619,609,9,0,1
"S01007407","Argyll and Bute",2001,713,702,0,4,7
"S01007408","Argyll and Bute",2001,646,637,6,0,3
"S01007409","Clackmannanshire",2001,778,774,2,2,0
"S01007410","Clackmannanshire",2001,718,713,0,0,5
"S01007411","Clackmannanshire",2001,862,862,0,0,0
"S01007412","Clackmannanshire",2001,503,503,0,0,0
"S01007413","Clackmannanshire",2001,937,937,0,0,0
"S01007414","Clackmannanshire",2001,825,820,0,5,0
"S01007415","Clackmannanshire",2001,944,940,1,0,3
"S01007416","Clackmannanshire",2001,566,562,3,0,1
"S01007417","Clackmannanshire",2001,4494,4452,7,14,21
"S01007418","Clackmannanshire",2001,699,698,0,0,1
"S01007419","Clackmannanshire",2001,1016,979,17,5,15
"S01007420","Clackmannanshire",2001,2659,2635,4,8,12
"S01007421","Clackmannanshire",2001,734,733,0,0,1
"S01007422","Clackmannanshire",2001,736,735,0,0,1
"S01007423","Clackmannanshire",2001,767,766,0,0,1
"S01007424","Clackmannanshire",2001,778,778,0,0,0
"S01007425","Clackmannanshire",2001,952,948,0,0,4
"S01007426","Clackmannanshire",2001,724,714,6,2,2
"S01007427","Clackmannanshire",2001,703,703,0,0,0
"S01007428","Clackmannanshire",2001,939,939,0,0,0
"S01007429","Clackmannanshire",2001,816,811,0,0,5
"S01007430","Clackmannanshire",2001,459,454,0,0,5
"S01007431","Clackmannanshire",2001,796,796,0,0,0
"S01007432","Clackmannanshire",2001,975,961,9,1,4
"S01007433","Clackmannanshire",2001,810,805,0,0,5
"S01007434","Clackmannanshire",2001,724,720,3,0,1
"S01007435","Clackmannanshire",2001,744,742,1,0,1
"S01007436","Clackmannanshire",2001,741,736,4,0,1
"S01007437","Clackmannanshire",2001,422,419,3,0,0
"S01007438","Clackmannanshire",2001,721,706,9,2,4
"S01007439","Clackmannanshire",2001,796,792,2,0,2
"S01007440","Clackmannanshire",2001,734,724,8,0,2
"S01007441","Clackmannanshire",2001,553,552,0,0,1
"S01007442","Clackmannanshire",2001,524,518,4,0,2
"S01007443","Clackmannanshire",2001,925,908,1,4,12
"S01007444","Clackmannanshire",2001,876,863,6,0,7
"S01007445","Clackmannanshire",2001,730,715,0,0,15
"S01007446","Clackmannanshire",2001,586,572,0,8,6
"S01007447","Clackmannanshire",2001,485,480,0,0,5
"S01007448","Clackmannanshire",2001,834,819,15,0,0
"S01007449","Clackmannanshire",2001,1081,1060,17,0,4
"S01007450","Clackmannanshire",2001,702,697,5,0,0
"S01007451","Clackmannanshire",2001,723,713,5,0,5
"S01007452","Clackmannanshire",2001,572,556,10,0,6
"S01007453","Clackmannanshire",2001,295,295,0,0,0
"S01007454","Clackmannanshire",2001,626,619,0,0,7
"S01007455","Clackmannanshire",2001,933,931,0,0,2
"S01007456","Clackmannanshire",2001,1038,1038,0,0,0
"S01007457","Clackmannanshire",2001,902,892,0,0,10
"S01007458","Clackmannanshire",2001,559,558,0,0,1
"S01007459","Clackmannanshire",2001,656,652,0,0,4
"S01007460","Clackmannanshire",2001,863,861,0,0,2
"S01007461","Clackmannanshire",2001,739,736,0,0,3
"S01007462","Clackmannanshire",2001,832,828,0,2,2
"S01007463","Clackmannanshire",2001,970,963,0,1,6
"S01007464","Clackmannanshire",2001,963,960,0,1,2
"S01007465","Clackmannanshire",2001,1004,997,0,1,6
